ac-df,ac-ro,am-ap,am-df,ap-pa,ba-df,ba-mg,ba-se,ce-ba,ce-mg,ce-pi,ce-rj,ce-rn,ce-rr,ce-sp,df-am,df-ba,df-mg,df-mt,df-to,es-mg,es-rj,go-to,ma-df,ma-pi,mg-ba,mg-df,mg-sp,ms-mt,mt-df,mt-ro,pa-ap,pa-to,pb-ba,pb-pe,pb-rn,pe-pb,pi-ce,pi-ma,pr-sp,rj-sp,rn-ce,rn-pb,ro-ac,ro-mt,rr-am,rs-pr,rs-sp,sc-pr,se-ba,sp-ce,sp-mg,to-df,to-go,to-pa
"[-0.08872904108396448, 1.4325468462415913, 0.9999999999999997, 0.9999999999999997]","[0.9449377583599802, 2.6453263268883114, 1.6954182607446024, 1.6954182607446024]","[0.39490181344794745, 1.8791939233725479, 0.9999999999999997, 0.9999999999999997]","[0.05344090770006216, 1.4762524743921848, 0.9999999999999997, 0.9999999999999997]","[1.6379685611085493, 3.699346468335237, 1.5807843292563284, 1.5807843292563284]","[0.1538549054071429, 3.2381146768491873, 1.6167072797141762, 1.6167072797141762]","[0.10574770198196295, 2.0886755888536057, 1.0, 1.0]","[0.20945092189574657, 1.6597315799404186, 0.9999999999999997, 0.9999999999999997]","[0.35803033913336396, 2.356387596957017, 1.6167072797141762, 1.6167072797141762]","[1.0407979300185792, 2.4286730427201335, 2.0, 2.0]","[-0.11978604134648202, 1.9957540771086326, 1.5121475197315837, 1.5121475197315837]","[1.7654603969734006, 3.2176672512300932, 3.0, 3.0]","[1.0319635695824816, 3.578155530706721, 3.578155530706721, 3.578155530706721]","[-0.1544524789930359, 1.3592106040535492, 0.9999999999999997, 0.9999999999999997]","[0.2647313606274862, 3.413659782252208, 1.6167072797141753, 1.6167072797141753]","[-0.17220186249102062, 1.7241282931290964, 1.0, 1.0]","[-0.9966261958145687, 2.165896912572249, 0.9999999999999997, 0.9999999999999997]","[0.9256783344370925, 4.563704261601153, 3.138710478962898, 3.138710478962898]","[0.8016377222486063, 3.2162671740794955, 2.3777381644259803, 2.3777381644259803]","[-0.33988042412200015, 4.473973100888232, 1.0, 1.0]","[1.0407979300185792, 2.4286730427201335, 2.0, 2.0]","[1.7654603969734006, 3.2176672512300932, 3.0, 3.0]","[0.9005097437246918, 2.2374269937226816, 1.0, 1.0]","[-0.3118413612458272, 1.7396803172428408, 1.0, 1.0]","[0.9274149283903681, 2.351595223444553, 1.7013811259728677, 1.7013811259728677]","[-0.9223067260538602, 2.3117625452779107, 0.9999999999999997, 0.9999999999999997]","[0.7828105935408833, 5.173227610171246, 1.727958156024834, 1.727958156024834]","[0.9020951406105447, 4.814575389213584, 2.675910992254732, 2.675910992254732]","[0.07377663764253198, 1.4906908104459031, 1.0, 1.0]","[-0.4902745258993576, 3.171750430162395, 1.6377928041432817, 1.6377928041432817]","[1.2348686240920235, 3.1901784003375675, 2.5111574561517833, 2.5111574561517833]","[1.568047348404311, 2.84499214513497, 1.7013811259728673, 1.7013811259728673]","[0.2555729996279104, 3.344744508167034, 2.0856607314462163, 2.0856607314462163]","[0.9050561404199805, 2.3135332742412356, 1.7013811259728677, 1.7013811259728677]","[1.1662846754301632, 2.6285535642734814, 2.269342960219932, 2.269342960219932]","[1.6517921568541498, 3.052976349417421, 2.4027622519457354, 2.4027622519457354]","[1.8227239104328579, 3.6162765759956876, 2.4027622519457354, 2.4027622519457354]","[0.5978923537180526, 2.6284293076156096, 2.318088405687043, 2.318088405687043]","[0.30057974132679666, 2.2552960946031138, 1.0, 1.0]","[0.6130668872569686, 2.832327331361929, 1.8097763301789158, 1.8097763301789158]","[1.7654603969734006, 3.2176672512300932, 3.0, 3.0]","[1.614740124592027, 3.398502007399869, 1.7013811259728677, 1.7013811259728677]","[0.9384628911822097, 3.0233049758833674, 3.0233049758833674, 3.0233049758833674]","[1.3741780621232609, 2.7455954346121167, 2.269342960219932, 2.269342960219932]","[0.6162396645698872, 3.0613704074808923, 2.333211064887884, 2.333211064887884]","[0.3949018134479486, 1.8791939233725488, 0.9999999999999997, 0.9999999999999997]","[1.7753264826691844, 5.882226550111664, 2.48798794531225, 2.48798794531225]","[0.44190744696638207, 1.9271724383006137, 1.5679618342470643, 1.5679618342470643]","[0.8137630060852252, 2.6108675842237714, 1.8097763301789158, 1.8097763301789158]","[-0.49596895012602804, 1.7289992529772273, 1.0, 1.0]","[0.10550215039790178, 3.9584469235400586, 2.6567505714968425, 2.6567505714968425]","[0.4681838081716482, 5.188359062050009, 1.7279581560248336, 1.7279581560248336]","[0.803328164313815, 3.6362153782392665, 2.0562591988980814, 2.0562591988980814]","[0.3228488607402245, 1.6558577764189595, 0.9999999999999997, 0.9999999999999997]","[1.1399967479393758, 2.960611460032522, 1.7013811259728675, 1.7013811259728675]"
