9.999999999999997780e-01,-2.299610249091380010e-02,-1.612903225806457813e-02,-1.612903225806452262e-02,-3.306801645716235527e-02,-3.728852122772349786e-02,-2.299610249091372030e-02,-1.612903225806450874e-02,-2.299610249091376887e-02,-1.612903225806456078e-02,-2.299610249091368908e-02,-1.612903225806456425e-02,-2.839809171235329818e-02,-1.612903225806451221e-02,-3.728852122772346317e-02,-2.299610249091379663e-02,4.325468462415917315e-01,-5.184758473652104765e-02,-2.839809171235331553e-02,-8.980265101338749667e-02,-1.612903225806456078e-02,-1.612903225806456425e-02,-1.612903225806455731e-02,-2.299610249091375153e-02,-1.612903225806455731e-02,-3.728852122772348399e-02,-6.475761258027319667e-02,-5.841156281058735439e-02,-1.612903225806455038e-02,-5.184758473652104072e-02,-2.299610249091367520e-02,-1.612903225806452262e-02,-4.120428217151661521e-02,-1.612903225806453650e-02,-1.612903225806451568e-02,-1.612903225806453650e-02,-2.299610249091372724e-02,-2.299610249091375846e-02,-2.299610249091369255e-02,-2.839809171235330165e-02,-1.612903225806456425e-02,-2.299610249091372377e-02,-2.299610249091369601e-02,-1.612903225806452262e-02,-3.306801645716238303e-02,-1.612903225806452262e-02,-7.409948978045756418e-02,-1.612903225806451221e-02,-2.299610249091367520e-02,-2.839809171235327737e-02,-4.490132550669372752e-02,-7.099522928088321250e-02,-3.728852122772351174e-02,-1.612903225806451915e-02,-2.299610249091369601e-02
-2.299610249091380010e-02,1.000000000000000000e+00,-2.299610249091378969e-02,-2.299610249091371336e-02,-4.714700072844784512e-02,-5.316442066501514407e-02,-3.278688524590168268e-02,-2.299610249091369255e-02,-3.278688524590175207e-02,-2.299610249091376540e-02,-3.278688524590164105e-02,-2.299610249091376887e-02,-4.048881650894588929e-02,-2.299610249091369601e-02,-5.316442066501508856e-02,-3.278688524590178677e-02,-5.316442066501508162e-02,1.848053177386429768e-01,-4.048881650894591011e-02,6.401843996644805690e-02,-2.299610249091376540e-02,-2.299610249091376887e-02,-2.299610249091375846e-02,-3.278688524590173126e-02,-2.299610249091375846e-02,-5.316442066501512326e-02,-9.232870714969639014e-02,1.552050782085794278e-01,-2.299610249091374806e-02,4.435327625727451539e-01,-3.278688524590162023e-02,-2.299610249091371336e-02,-5.874734954460489322e-02,-2.299610249091373071e-02,-2.299610249091370295e-02,-2.299610249091373071e-02,-3.278688524590169656e-02,-3.278688524590173126e-02,-3.278688524590164799e-02,-4.048881650894589623e-02,-2.299610249091376887e-02,-3.278688524590168268e-02,-3.278688524590164799e-02,-2.299610249091371336e-02,6.954182607446024456e-01,-2.299610249091371336e-02,1.023464676572935494e-01,-2.299610249091369601e-02,-3.278688524590162023e-02,-4.048881650894586154e-02,-6.401843996644801527e-02,-1.012220412723646851e-01,-5.316442066501516489e-02,-2.299610249091370642e-02,-3.278688524590164799e-02
-1.612903225806457813e-02,-2.299610249091378969e-02,9.999999999999997780e-01,-1.612903225806452609e-02,4.877532427431425233e-01,-3.728852122772350480e-02,-2.299610249091372724e-02,-1.612903225806451221e-02,-2.299610249091377581e-02,-1.612903225806456425e-02,-2.299610249091369601e-02,-1.612903225806456772e-02,-2.839809171235329124e-02,-1.612903225806451568e-02,-3.728852122772347011e-02,-2.299610249091378969e-02,-3.728852122772345623e-02,-5.184758473652106847e-02,-2.839809171235330512e-02,-8.980265101338749667e-02,-1.612903225806456425e-02,-1.612903225806456772e-02,-1.612903225806456078e-02,-2.299610249091375846e-02,-1.612903225806456078e-02,-3.728852122772349093e-02,-6.475761258027321055e-02,-5.841156281058734745e-02,-1.612903225806455385e-02,-5.184758473652105459e-02,-2.299610249091367867e-02,-1.612903225806452609e-02,3.914406806294057906e-01,-1.612903225806453997e-02,-1.612903225806451915e-02,-1.612903225806453997e-02,-2.299610249091373418e-02,-2.299610249091376193e-02,-2.299610249091369948e-02,-2.839809171235329471e-02,-1.612903225806456772e-02,-2.299610249091372724e-02,-2.299610249091369948e-02,-1.612903225806452609e-02,-3.306801645716236915e-02,-1.612903225806452609e-02,-7.409948978045755030e-02,-1.612903225806451568e-02,-2.299610249091368561e-02,-2.839809171235327043e-02,-4.490132550669372752e-02,-7.099522928088321250e-02,-3.728852122772351868e-02,-1.612903225806452262e-02,-2.299610249091369948e-02
-1.612903225806452262e-02,-2.299610249091371336e-02,-1.612903225806452609e-02,9.999999999999997780e-01,-3.306801645716229976e-02,-3.728852122772353256e-02,-2.299610249091369601e-02,-1.612903225806452609e-02,-2.299610249091374112e-02,-1.612903225806453303e-02,-2.299610249091370989e-02,-1.612903225806453303e-02,-2.839809171235325308e-02,-1.612903225806452609e-02,-3.728852122772349786e-02,-2.299610249091371336e-02,-3.728852122772347705e-02,-5.184758473652120031e-02,-2.839809171235326696e-02,-8.980265101338748279e-02,-1.612903225806453303e-02,-1.612903225806453303e-02,-1.612903225806453303e-02,-2.299610249091373765e-02,-1.612903225806453303e-02,-3.728852122772352562e-02,2.490677406933589078e-01,-5.841156281058725724e-02,-1.612903225806453650e-02,-5.184758473652118643e-02,-2.299610249091369948e-02,-1.612903225806453650e-02,-4.120428217151653194e-02,-1.612903225806454344e-02,-1.612903225806452956e-02,-1.612903225806454344e-02,-2.299610249091373765e-02,-2.299610249091373765e-02,-2.299610249091372724e-02,-2.839809171235323920e-02,-1.612903225806453303e-02,-2.299610249091373765e-02,-2.299610249091372030e-02,-1.612903225806453650e-02,-3.306801645716229976e-02,-1.612903225806453997e-02,-7.409948978045739765e-02,-1.612903225806452609e-02,-2.299610249091370642e-02,-2.839809171235322879e-02,-4.490132550669371364e-02,2.271847336988261079e-01,-3.728852122772355338e-02,-1.612903225806453303e-02,-2.299610249091371336e-02
-3.306801645716234833e-02,-4.714700072844783818e-02,4.877532427431425233e-01,-3.306801645716229976e-02,9.999999999999998890e-01,-7.644956088453952470e-02,-4.714700072844762307e-02,-3.306801645716227894e-02,-4.714700072844773410e-02,-3.306801645716233445e-02,-4.714700072844772716e-02,-3.306801645716233445e-02,-5.822225097395823668e-02,-3.306801645716227894e-02,-7.644956088453944143e-02,-4.714700072844783818e-02,-7.644956088453939980e-02,7.972410051791037344e-02,-5.822225097395826443e-02,-4.602873089491617969e-02,-3.306801645716233445e-02,-3.306801645716233445e-02,-3.306801645716233445e-02,-4.714700072844774104e-02,-3.306801645716232751e-02,-7.644956088453959409e-02,2.808536066534906422e-02,5.171298238463807595e-02,-3.306801645716232058e-02,-1.062988006905466465e-01,-4.714700072844770634e-02,4.877532427431428563e-01,5.807843292563283910e-01,-3.306801645716230670e-02,-3.306801645716228588e-02,-3.306801645716230670e-02,-4.714700072844777573e-02,-4.714700072844774104e-02,-4.714700072844774104e-02,-5.822225097395819504e-02,-3.306801645716233445e-02,-4.714700072844776185e-02,-4.714700072844774797e-02,-3.306801645716230670e-02,-6.779661016949153907e-02,4.877532427431428563e-01,-2.373750549167288459e-03,-3.306801645716227894e-02,-4.714700072844772022e-02,-5.822225097395818810e-02,-9.205746178983233163e-02,7.277781371744834228e-03,1.643665559017596367e-01,-3.306801645716229282e-02,3.241356300080782682e-01
-3.728852122772349786e-02,-5.316442066501514407e-02,-3.728852122772350480e-02,-3.728852122772353256e-02,-7.644956088453951082e-02,1.000000000000000000e+00,-5.316442066501515795e-02,-3.728852122772353950e-02,6.167072797141761598e-01,-3.728852122772351868e-02,-5.316442066501517877e-02,-3.728852122772351868e-02,-6.565321642986135520e-02,-3.728852122772353950e-02,-8.620689655172403265e-02,-5.316442066501514407e-02,-8.620689655172389387e-02,-1.198658253713463379e-01,-6.565321642986135520e-02,4.152273992687002813e-01,-3.728852122772351868e-02,-3.728852122772351868e-02,-3.728852122772351868e-02,-5.316442066501515795e-02,-3.728852122772351868e-02,-8.620689655172419918e-02,-1.497123679040855970e-01,-1.350410095880396621e-01,-3.728852122772352562e-02,-1.198658253713462962e-01,-5.316442066501517877e-02,-3.728852122772353256e-02,-9.525969852639372404e-02,4.325468462415928417e-01,-3.728852122772353950e-02,-3.728852122772353256e-02,2.817714295245810074e-01,-5.316442066501515795e-02,-5.316442066501517877e-02,-6.565321642986131356e-02,-3.728852122772351868e-02,2.817714295245810074e-01,-5.316442066501517877e-02,-3.728852122772353256e-02,-7.644956088453949694e-02,-3.728852122772353256e-02,-1.713097446538079660e-01,-3.728852122772353950e-02,-5.316442066501519959e-02,2.100902925755561979e-01,-1.038068498171750703e-01,-1.641330410746532908e-01,-8.620689655172412980e-02,-3.728852122772353256e-02,-5.316442066501517877e-02
-2.299610249091372030e-02,-3.278688524590168268e-02,-2.299610249091372377e-02,-2.299610249091369601e-02,-4.714700072844761614e-02,-5.316442066501515795e-02,1.000000000000000000e+00,-2.299610249091371336e-02,-3.278688524590160636e-02,-2.299610249091371683e-02,-3.278688524590166187e-02,-2.299610249091371683e-02,-4.048881650894581991e-02,-2.299610249091371336e-02,-5.316442066501510244e-02,-3.278688524590168268e-02,-5.316442066501508162e-02,-7.392212709545739613e-02,-4.048881650894582684e-02,-1.280368799328960860e-01,-2.299610249091371683e-02,-2.299610249091371683e-02,-2.299610249091371683e-02,-3.278688524590162023e-02,-2.299610249091370989e-02,-5.316442066501522734e-02,-9.232870714969662607e-02,3.936909300900540143e-01,-2.299610249091370642e-02,-7.392212709545735450e-02,-3.278688524590166881e-02,-2.299610249091369601e-02,-5.874734954460486547e-02,-2.299610249091369601e-02,-2.299610249091370642e-02,-2.299610249091369601e-02,-3.278688524590164799e-02,-3.278688524590162023e-02,-3.278688524590166187e-02,-4.048881650894581991e-02,-2.299610249091371683e-02,-3.278688524590163411e-02,-3.278688524590166187e-02,-2.299610249091369601e-02,-4.714700072844760920e-02,-2.299610249091369601e-02,3.103409019285663928e-01,-2.299610249091371336e-02,-3.278688524590166881e-02,3.846437568349853064e-01,-6.401843996644801527e-02,-1.012220412723645463e-01,-5.316442066501516489e-02,-2.299610249091370295e-02,-3.278688524590165493e-02
-1.612903225806450874e-02,-2.299610249091369255e-02,-1.612903225806451221e-02,-1.612903225806452609e-02,-3.306801645716227894e-02,-3.728852122772354644e-02,-2.299610249091371336e-02,9.999999999999997780e-01,-2.299610249091372724e-02,-1.612903225806451915e-02,-2.299610249091370295e-02,-1.612903225806451915e-02,-2.839809171235325655e-02,-1.612903225806451221e-02,-3.728852122772352562e-02,-2.299610249091369601e-02,-3.728852122772350480e-02,-5.184758473652126276e-02,-2.839809171235324961e-02,-8.980265101338748279e-02,-1.612903225806451915e-02,-1.612903225806451915e-02,-1.612903225806452262e-02,-2.299610249091372377e-02,-1.612903225806452262e-02,4.325468462415930082e-01,-6.475761258027332157e-02,-5.841156281058723643e-02,-1.612903225806452609e-02,-5.184758473652125582e-02,-2.299610249091370989e-02,-1.612903225806452262e-02,-4.120428217151651112e-02,-1.612903225806453303e-02,-1.612903225806451568e-02,-1.612903225806453303e-02,-2.299610249091372377e-02,-2.299610249091372377e-02,-2.299610249091372377e-02,-2.839809171235323573e-02,-1.612903225806451915e-02,-2.299610249091372377e-02,-2.299610249091369948e-02,-1.612903225806452609e-02,-3.306801645716227894e-02,-1.612903225806452609e-02,-7.409948978045732826e-02,-1.612903225806451568e-02,-2.299610249091368561e-02,-2.839809171235325655e-02,-4.490132550669371364e-02,2.271847336988260246e-01,-3.728852122772357419e-02,-1.612903225806452262e-02,-2.299610249091370989e-02
-2.299610249091376887e-02,-3.278688524590175207e-02,-2.299610249091377581e-02,-2.299610249091374112e-02,-4.714700072844773410e-02,6.167072797141761598e-01,-3.278688524590160636e-02,-2.299610249091372724e-02,1.000000000000000000e+00,-2.299610249091377581e-02,-3.278688524590168268e-02,-2.299610249091377581e-02,-4.048881650894584072e-02,-2.299610249091372724e-02,-5.316442066501510244e-02,-3.278688524590176595e-02,-5.316442066501508856e-02,-7.392212709545720184e-02,-4.048881650894586848e-02,2.560737598657917280e-01,-2.299610249091377581e-02,-2.299610249091377581e-02,-2.299610249091376887e-02,-3.278688524590170350e-02,-2.299610249091376887e-02,-5.316442066501517877e-02,-9.232870714969648729e-02,-8.328077367289600519e-02,-2.299610249091376540e-02,-7.392212709545718796e-02,-3.278688524590166881e-02,-2.299610249091374112e-02,-5.874734954460482383e-02,-2.299610249091375500e-02,-2.299610249091373071e-02,-2.299610249091375500e-02,-3.278688524590173126e-02,-3.278688524590171044e-02,-3.278688524590168268e-02,-4.048881650894584766e-02,-2.299610249091377581e-02,4.836065573770491066e-01,-3.278688524590169656e-02,-2.299610249091374112e-02,-4.714700072844775491e-02,-2.299610249091374459e-02,-1.056479666139801959e-01,-2.299610249091372724e-02,-3.278688524590167575e-02,-4.048881650894581297e-02,-6.401843996644801527e-02,-1.012220412723646018e-01,-5.316442066501517877e-02,-2.299610249091373765e-02,-3.278688524590168962e-02
-1.612903225806456078e-02,-2.299610249091376540e-02,-1.612903225806456425e-02,-1.612903225806453303e-02,-3.306801645716234139e-02,-3.728852122772351868e-02,-2.299610249091371683e-02,-1.612903225806451915e-02,-2.299610249091377581e-02,1.000000000000000000e+00,-2.299610249091370295e-02,-1.612903225806457119e-02,-2.839809171235327390e-02,-1.612903225806452262e-02,-3.728852122772348399e-02,-2.299610249091376887e-02,-3.728852122772347011e-02,-5.184758473652110317e-02,-2.839809171235329124e-02,1.796053020267745493e-01,1.000000000000000000e+00,-1.612903225806457119e-02,-1.612903225806456772e-02,-2.299610249091376540e-02,-1.612903225806456772e-02,-3.728852122772350480e-02,2.490677406933589910e-01,-5.841156281058732663e-02,-1.612903225806456078e-02,-5.184758473652109623e-02,-2.299610249091369601e-02,-1.612903225806453303e-02,-4.120428217151658051e-02,-1.612903225806454691e-02,-1.612903225806452609e-02,-1.612903225806454691e-02,-2.299610249091374112e-02,-2.299610249091377234e-02,-2.299610249091370642e-02,-2.839809171235327737e-02,-1.612903225806457119e-02,-2.299610249091373765e-02,-2.299610249091370989e-02,-1.612903225806453303e-02,-3.306801645716235527e-02,-1.612903225806453303e-02,-7.409948978045750867e-02,-1.612903225806452262e-02,-2.299610249091369601e-02,-2.839809171235324961e-02,-4.490132550669372752e-02,-7.099522928088318474e-02,-3.728852122772352562e-02,-1.612903225806452956e-02,-2.299610249091370989e-02
