ac-df,ac-ro,am-ap,am-df,ap-pa,ba-df,ba-mg,ba-se,ce-ba,ce-mg,ce-pi,ce-rj,ce-rn,ce-rr,ce-sp,df-am,df-ba,df-mg,df-mt,df-to,es-mg,es-rj,go-to,ma-df,ma-pi,mg-ba,mg-df,mg-sp,ms-mt,mt-df,mt-ro,pa-ap,pa-to,pb-ba,pb-pe,pb-rn,pe-pb,pi-ce,pi-ma,pr-sp,rj-sp,rn-ce,rn-pb,ro-ac,ro-mt,rr-am,rs-pr,rs-sp,sc-pr,se-ba,sp-ce,sp-mg,to-df,to-go,to-pa
"[-0.08872904108396126, 1.4325468462415931, 1.0, 1.0]","[0.9449377583599804, 2.64532632688831, 1.6954182607446033, 1.6954182607446033]","[0.3949018134479504, 1.8791939233725496, 1.0, 1.0]","[0.05344090770006295, 1.4762524743921848, 1.0, 1.0]","[1.6379685611085526, 3.699346468335238, 1.5807843292563286, 1.5807843292563286]","[0.153854905407142, 3.2381146768491855, 1.6167072797141762, 1.6167072797141762]","[0.10574770198196341, 2.088675588853605, 1.0, 1.0]","[0.20945092189574774, 1.659731579940419, 1.0, 1.0]","[0.35803033913336707, 2.3563875969570174, 1.6167072797141762, 1.6167072797141762]","[1.0407979300185808, 2.4286730427201335, 2.0, 2.0]","[-0.11978604134648042, 1.995754077108633, 1.512147519731584, 1.512147519731584]","[1.765460396973401, 3.2176672512300932, 3.0, 3.0]","[1.0319635695824836, 3.5781555307067214, 3.5781555307067214, 3.5781555307067214]","[-0.15445247899303463, 1.3592106040535499, 1.0, 1.0]","[0.2647313606274869, 3.4136597822522106, 1.6167072797141762, 1.6167072797141762]","[-0.17220186249101915, 1.7241282931290955, 1.0, 1.0]","[-0.9966261958145719, 2.16589691257225, 1.0, 1.0]","[0.9256783344370901, 4.56370426160115, 3.1387104789628975, 3.1387104789628975]","[0.8016377222486087, 3.2162671740794955, 2.3777381644259807, 2.3777381644259807]","[-0.3398804241219954, 4.473973100888233, 1.0, 1.0]","[1.0407979300185808, 2.4286730427201335, 2.0, 2.0]","[1.765460396973401, 3.2176672512300932, 3.0, 3.0]","[0.9005097437246926, 2.237426993722681, 1.0, 1.0]","[-0.31184136124582457, 1.739680317242841, 1.0, 1.0]","[0.9274149283903705, 2.351595223444554, 1.7013811259728677, 1.7013811259728677]","[-0.9223067260538598, 2.311762545277911, 1.0, 1.0]","[0.7828105935408813, 5.173227610171246, 1.7279581560248343, 1.7279581560248343]","[0.9020951406105406, 4.814575389213582, 2.6759109922547317, 2.6759109922547317]","[0.07377663764253291, 1.4906908104459025, 1.0, 1.0]","[-0.49027452589936416, 3.1717504301623913, 1.6377928041432808, 1.6377928041432808]","[1.2348686240920244, 3.190178400337568, 2.5111574561517838, 2.5111574561517838]","[1.5680473484043123, 2.8449921451349707, 1.7013811259728677, 1.7013811259728677]","[0.2555729996279147, 3.344744508167033, 2.0856607314462146, 2.0856607314462146]","[0.9050561404199822, 2.3135332742412356, 1.7013811259728677, 1.7013811259728677]","[1.1662846754301646, 2.6285535642734823, 2.2693429602199324, 2.2693429602199324]","[1.6517921568541516, 3.052976349417422, 2.4027622519457354, 2.4027622519457354]","[1.8227239104328583, 3.6162765759956867, 2.4027622519457354, 2.4027622519457354]","[0.597892353718056, 2.6284293076156104, 2.318088405687044, 2.318088405687044]","[0.30057974132679793, 2.255296094603114, 1.0, 1.0]","[0.6130668872569699, 2.8323273313619297, 1.809776330178916, 1.809776330178916]","[1.765460396973401, 3.2176672512300932, 3.0, 3.0]","[1.6147401245920279, 3.3985020073998684, 1.7013811259728677, 1.7013811259728677]","[0.9384628911822122, 3.0233049758833674, 3.0233049758833674, 3.0233049758833674]","[1.3741780621232622, 2.745595434612117, 2.2693429602199324, 2.2693429602199324]","[0.6162396645698887, 3.0613704074808914, 2.333211064887884, 2.333211064887884]","[0.3949018134479505, 1.8791939233725496, 1.0, 1.0]","[1.7753264826691848, 5.882226550111661, 2.4879879453122484, 2.4879879453122484]","[0.4419074469663835, 1.9271724383006146, 1.5679618342470647, 1.5679618342470647]","[0.8137630060852261, 2.6108675842237714, 1.809776330178916, 1.809776330178916]","[-0.495968950126028, 1.728999252977227, 1.0, 1.0]","[0.10550215039790481, 3.9584469235400612, 2.656750571496844, 2.656750571496844]","[0.4681838081716492, 5.188359062050007, 1.727958156024834, 1.727958156024834]","[0.8033281643138132, 3.636215378239263, 2.0562591988980774, 2.0562591988980774]","[0.32284886074022534, 1.6558577764189597, 1.0, 1.0]","[1.1399967479393767, 2.9606114600325215, 1.7013811259728677, 1.7013811259728677]"
