1.000000000000000000e+00,-4.794633014853837832e-02,-3.333333333333330512e-02,-4.794633014853851710e-02,-3.333333333333336757e-02,-3.333333333333330512e-02,-4.794633014853838526e-02,-5.976143046671966719e-02,-7.027283689263080779e-02,-4.794633014853851710e-02,2.645751311064591937e-01,-4.794633014853837832e-02,-5.976143046671966719e-02,-3.333333333333335369e-02,-3.333333333333334675e-02,-4.794633014853837139e-02,-9.860132971832694104e-02,2.297341458681702031e-01,4.743416490252561624e-01,-3.333333333333330512e-02,-3.333333333333333287e-02,-4.794633014853851710e-02,-3.333333333333331205e-02,-3.333333333333334675e-02,-3.333333333333334675e-02,-4.794633014853847547e-02,-3.333333333333332593e-02,-3.333333333333334675e-02,-4.794633014853839220e-02,6.952217871538063365e-01,-3.333333333333333981e-02,1.885618083164125602e-01,-1.354006400772660157e-01,-8.944271909999158832e-02,-1.167748416242283677e-01,2.148344622118296965e-01,-7.027283689263076616e-02,-3.333333333333331899e-02,-4.794633014853840608e-02
-4.794633014853837832e-02,1.000000000000000000e+00,6.952217871538071137e-01,-6.896551724137933714e-02,-4.794633014853839220e-02,-4.794633014853841996e-02,-6.896551724137933714e-02,-8.596023825918794325e-02,-1.010797391438538750e-01,-6.896551724137933714e-02,-1.812200940731874543e-01,-6.896551724137933714e-02,-8.596023825918795713e-02,-4.794633014853839220e-02,-4.794633014853839220e-02,-6.896551724137932327e-02,4.862645390838647441e-01,-2.087035428161895245e-01,-1.010797391438538473e-01,-4.794633014853842690e-02,-4.794633014853840608e-02,-6.896551724137933714e-02,-4.794633014853841996e-02,-4.794633014853840608e-02,-4.794633014853840608e-02,-6.896551724137935102e-02,-4.794633014853841302e-02,-4.794633014853840608e-02,-6.896551724137933714e-02,-6.896551724137933714e-02,-4.794633014853840608e-02,-2.542738138578037876e-01,3.541071158982554978e-01,-1.286535041805354496e-01,4.105878413676266048e-01,-2.231780211373287637e-01,-1.010797391438538334e-01,-4.794633014853840608e-02,-6.896551724137932327e-02
-3.333333333333329818e-02,6.952217871538071137e-01,1.000000000000000000e+00,-4.794633014853842690e-02,-3.333333333333331205e-02,-3.333333333333331899e-02,-4.794633014853842690e-02,-5.976143046671969494e-02,-7.027283689263069677e-02,-4.794633014853841996e-02,-1.259881576697424455e-01,-4.794633014853841996e-02,-5.976143046671969494e-02,-3.333333333333331205e-02,-3.333333333333331205e-02,-4.794633014853841996e-02,3.380617018914066074e-01,-1.450952500220023256e-01,-7.027283689263068289e-02,-3.333333333333333287e-02,-3.333333333333332593e-02,-4.794633014853841996e-02,-3.333333333333332593e-02,-3.333333333333331899e-02,-3.333333333333331899e-02,-4.794633014853842690e-02,-3.333333333333333287e-02,-3.333333333333331899e-02,-4.794633014853841996e-02,-4.794633014853842690e-02,-3.333333333333331899e-02,-1.767766952966368654e-01,2.461829819586654755e-01,-8.944271909999161607e-02,2.854496128592249882e-01,-1.551582227085437360e-01,-7.027283689263068289e-02,-3.333333333333332593e-02,-4.794633014853842690e-02
-4.794633014853851710e-02,-6.896551724137932327e-02,-4.794633014853842690e-02,1.000000000000000000e+00,-4.794633014853851710e-02,-4.794633014853841996e-02,-6.896551724137935102e-02,-8.596023825918797101e-02,-1.010797391438539861e-01,-6.896551724137942041e-02,9.967105174025318870e-02,-6.896551724137933714e-02,3.581676594132833236e-01,-4.794633014853848935e-02,-4.794633014853848935e-02,-6.896551724137932327e-02,1.722186909255354059e-01,6.087186665472185676e-02,-1.010797391438539861e-01,-4.794633014853842690e-02,6.952217871538067806e-01,4.655172413793100539e-01,-4.794633014853843384e-02,-4.794633014853848241e-02,-4.794633014853848241e-02,-6.896551724137943429e-02,-4.794633014853845465e-02,-4.794633014853848241e-02,-6.896551724137935102e-02,-6.896551724137943429e-02,-4.794633014853847547e-02,8.475793795260115268e-03,-1.947589137440407236e-01,-1.286535041805354773e-01,1.213100440404351471e-01,-2.231780211373286804e-01,2.906042500385801475e-01,-4.794633014853845465e-02,4.655172413793102204e-01
-3.333333333333336757e-02,-4.794633014853838526e-02,-3.333333333333330512e-02,-4.794633014853851710e-02,9.999999999999998890e-01,-3.333333333333330512e-02,-4.794633014853839914e-02,-5.976143046671966719e-02,-7.027283689263080779e-02,-4.794633014853850322e-02,-1.259881576697423067e-01,-4.794633014853838526e-02,-5.976143046671966719e-02,-3.333333333333335369e-02,-3.333333333333335369e-02,-4.794633014853837832e-02,-9.860132971832691329e-02,2.297341458681701476e-01,-7.027283689263082167e-02,-3.333333333333330512e-02,-3.333333333333333287e-02,-4.794633014853851710e-02,-3.333333333333331205e-02,-3.333333333333335369e-02,-3.333333333333335369e-02,-4.794633014853848241e-02,-3.333333333333332593e-02,-3.333333333333335369e-02,-4.794633014853839220e-02,-4.794633014853851016e-02,-3.333333333333333981e-02,1.885618083164125602e-01,-1.354006400772660157e-01,-8.944271909999158832e-02,-1.167748416242283815e-01,2.148344622118296965e-01,-7.027283689263075228e-02,-3.333333333333332593e-02,-4.794633014853840608e-02
-3.333333333333329818e-02,-4.794633014853841996e-02,-3.333333333333331899e-02,-4.794633014853841996e-02,-3.333333333333329818e-02,1.000000000000000000e+00,-4.794633014853841996e-02,-5.976143046671969494e-02,-7.027283689263068289e-02,-4.794633014853841996e-02,-1.259881576697424455e-01,-4.794633014853841996e-02,-5.976143046671969494e-02,-3.333333333333331205e-02,-3.333333333333331205e-02,6.952217871538071137e-01,-9.860132971832692717e-02,-1.450952500220023256e-01,-7.027283689263068289e-02,-3.333333333333331899e-02,-3.333333333333331899e-02,-4.794633014853841996e-02,-3.333333333333332593e-02,-3.333333333333331899e-02,-3.333333333333331899e-02,-4.794633014853841996e-02,-3.333333333333332593e-02,-3.333333333333331899e-02,-4.794633014853841302e-02,-4.794633014853842690e-02,-3.333333333333331899e-02,-1.767766952966368654e-01,2.461829819586654755e-01,-8.944271909999161607e-02,2.854496128592249882e-01,-1.551582227085437082e-01,-7.027283689263068289e-02,-3.333333333333331899e-02,-4.794633014853842690e-02
-4.794633014853839220e-02,-6.896551724137933714e-02,-4.794633014853842690e-02,-6.896551724137936490e-02,-4.794633014853839914e-02,-4.794633014853841996e-02,1.000000000000000000e+00,-8.596023825918795713e-02,-1.010797391438538889e-01,-6.896551724137935102e-02,-1.812200940731874821e-01,-6.896551724137933714e-02,-8.596023825918794325e-02,-4.794633014853839914e-02,-4.794633014853839914e-02,-6.896551724137932327e-02,-1.418271572327938768e-01,-2.087035428161895245e-01,-1.010797391438538750e-01,-4.794633014853842690e-02,-4.794633014853842690e-02,-6.896551724137935102e-02,-4.794633014853843384e-02,-4.794633014853841302e-02,-4.794633014853841302e-02,-6.896551724137936490e-02,6.952217871538068916e-01,-4.794633014853841302e-02,-6.896551724137935102e-02,-6.896551724137935102e-02,-4.794633014853841302e-02,-2.542738138578037876e-01,3.541071158982554978e-01,5.360562674188975585e-01,-1.679677532867563383e-01,-2.231780211373287359e-01,-1.010797391438538473e-01,-4.794633014853842690e-02,-6.896551724137935102e-02
-5.976143046671966719e-02,-8.596023825918794325e-02,-5.976143046671970188e-02,-8.596023825918797101e-02,-5.976143046671966719e-02,-5.976143046671968800e-02,-8.596023825918795713e-02,1.000000000000000000e+00,-1.259881576697425010e-01,-8.596023825918797101e-02,-2.258769757263128231e-01,-8.596023825918795713e-02,-1.071428571428570814e-01,-5.976143046671966719e-02,-5.976143046671966719e-02,-8.596023825918795713e-02,-1.767766952966368654e-01,-2.601329908572358462e-01,-1.259881576697425010e-01,-5.976143046671970188e-02,-5.976143046671968106e-02,-8.596023825918797101e-02,5.577733510227169678e-01,-5.976143046671968106e-02,-5.976143046671968106e-02,-8.596023825918797101e-02,-5.976143046671969494e-02,-5.976143046671968106e-02,8.022955570857539520e-01,-8.596023825918797101e-02,-5.976143046671968106e-02,-3.169328455231935626e-01,-1.471224715841250308e-02,6.681531047810609358e-01,-2.093589473396559320e-01,-2.781743201320932557e-01,-1.259881576697424732e-01,-5.976143046671968106e-02,-8.596023825918794325e-02
-7.027283689263080779e-02,-1.010797391438538612e-01,-7.027283689263069677e-02,-1.010797391438539999e-01,-7.027283689263080779e-02,-7.027283689263068289e-02,-1.010797391438538889e-01,-1.259881576697425010e-01,1.000000000000000000e+00,-1.010797391438539999e-01,-2.656063576298652862e-01,-1.010797391438538612e-01,-1.259881576697425010e-01,-7.027283689263078004e-02,4.743416490252563844e-01,-1.010797391438538473e-01,-2.078698548207746355e-01,-3.058876451607490665e-01,-1.481481481481485007e-01,-7.027283689263069677e-02,-7.027283689263073840e-02,-1.010797391438540138e-01,-7.027283689263069677e-02,4.743416490252566065e-01,4.743416490252566065e-01,6.822882392210130043e-01,-7.027283689263072453e-02,4.743416490252566065e-01,-1.010797391438538750e-01,-1.010797391438539999e-01,-7.027283689263075228e-02,3.975231959999629416e-01,-2.854496128592254323e-01,-1.885618083164128378e-01,-2.461829819586655588e-01,6.290427967469977566e-02,-1.481481481481484452e-01,-7.027283689263072453e-02,-1.010797391438539028e-01
-4.794633014853851710e-02,-6.896551724137932327e-02,-4.794633014853841996e-02,-6.896551724137942041e-02,-4.794633014853850322e-02,-4.794633014853841996e-02,-6.896551724137933714e-02,-8.596023825918797101e-02,-1.010797391438539861e-01,1.000000000000000000e+00,9.967105174025318870e-02,-6.896551724137932327e-02,-8.596023825918797101e-02,-4.794633014853848935e-02,-4.794633014853847547e-02,-6.896551724137930939e-02,-1.418271572327939045e-01,3.304472761256332380e-01,-1.010797391438539861e-01,-4.794633014853842690e-02,-4.794633014853846159e-02,-6.896551724137944817e-02,-4.794633014853843384e-02,-4.794633014853848241e-02,-4.794633014853848241e-02,-6.896551724137943429e-02,-4.794633014853845465e-02,-4.794633014853848241e-02,-6.896551724137935102e-02,-6.896551724137943429e-02,6.952217871538066696e-01,8.475793795260101390e-03,-1.947589137440406959e-01,-1.286535041805354773e-01,-1.679677532867563383e-01,3.090157215747629249e-01,-1.010797391438539167e-01,-4.794633014853844077e-02,-6.896551724137936490e-02
