1.000000000000000000e+00,-2.040816326530618674e-02,-2.040816326530617286e-02,-2.916059217599023187e-02,-2.040816326530614164e-02,-4.212627318711338609e-02,-2.916059217599016248e-02,-2.916059217599019024e-02,-2.040816326530614164e-02,-2.916059217599016248e-02,-2.916059217599024228e-02,-2.040816326530615205e-02,-3.609222518856511353e-02,-4.761904761904767192e-02,-2.916059217599016248e-02,5.654448612875195845e-01,-5.763904177042365740e-02,-3.609222518856512046e-02,-6.693161223797422510e-02,-2.040816326530615205e-02,-2.040816326530613817e-02,-2.040816326530612429e-02,-2.040816326530613817e-02,-3.609222518856512740e-02,-7.142857142857150787e-02,-7.586928636339926313e-02,-2.040816326530613123e-02,-2.040816326530613123e-02,-4.761904761904765110e-02,-2.916059217599023187e-02,-2.040816326530614164e-02,-4.761904761904766498e-02,-2.040816326530614164e-02,-2.040816326530612776e-02,-2.040816326530612776e-02,-2.916059217599016942e-02,-2.916059217599020065e-02,-4.761904761904767192e-02,-2.040816326530614511e-02,-2.040816326530615205e-02,-3.609222518856505801e-02,-2.916059217599023187e-02,-2.040816326530613470e-02,-2.916059217599016248e-02,-2.040816326530613470e-02,-1.118401944655450231e-01,-8.027878384985950855e-02,-2.040816326530614511e-02,-2.040816326530614511e-02,-2.040816326530614164e-02,-5.275349613399976656e-02,-8.027878384985953630e-02,-2.916059217599017983e-02,-8.027878384985931426e-02,-4.212627318711338609e-02,-2.040816326530614164e-02,-2.916059217599022493e-02
-2.040816326530618674e-02,1.000000000000000000e+00,-2.040816326530617286e-02,-2.916059217599023187e-02,-2.040816326530614164e-02,-4.212627318711338609e-02,-2.916059217599016248e-02,-2.916059217599019024e-02,-2.040816326530614164e-02,-2.916059217599016248e-02,-2.916059217599024228e-02,-2.040816326530615205e-02,-3.609222518856511353e-02,-4.761904761904767192e-02,-2.916059217599016248e-02,-3.609222518856495393e-02,3.540683994468883378e-01,-3.609222518856512046e-02,-6.693161223797422510e-02,-2.040816326530615205e-02,-2.040816326530613817e-02,-2.040816326530612429e-02,-2.040816326530613817e-02,-3.609222518856512740e-02,-7.142857142857150787e-02,2.689911061975062134e-01,-2.040816326530613123e-02,-2.040816326530613123e-02,4.285714285714293248e-01,-2.916059217599023187e-02,-2.040816326530614164e-02,-4.761904761904766498e-02,-2.040816326530614164e-02,-2.040816326530612776e-02,-2.040816326530612776e-02,-2.916059217599016942e-02,-2.916059217599020065e-02,-4.761904761904767192e-02,-2.040816326530614511e-02,-2.040816326530615205e-02,-3.609222518856505801e-02,-2.916059217599023187e-02,-2.040816326530613470e-02,6.998542122237663143e-01,-2.040816326530613470e-02,1.824761067595738195e-01,-8.027878384985950855e-02,-2.040816326530614511e-02,-2.040816326530614511e-02,-2.040816326530614164e-02,-5.275349613399976656e-02,-8.027878384985953630e-02,-2.916059217599017983e-02,2.542161488578890682e-01,-4.212627318711338609e-02,-2.040816326530614164e-02,-2.916059217599022493e-02
-2.040816326530617286e-02,-2.040816326530617286e-02,1.000000000000000000e+00,-2.916059217599023187e-02,-2.040816326530614164e-02,4.844521416518058898e-01,-2.916059217599016248e-02,-2.916059217599019024e-02,-2.040816326530614164e-02,-2.916059217599016248e-02,-2.916059217599024228e-02,-2.040816326530615551e-02,-3.609222518856510659e-02,-4.761904761904765804e-02,-2.916059217599016248e-02,-3.609222518856495393e-02,-5.763904177042364352e-02,-3.609222518856511353e-02,-6.693161223797419734e-02,-2.040816326530615551e-02,-2.040816326530614164e-02,-2.040816326530612429e-02,-2.040816326530614164e-02,-3.609222518856512046e-02,-7.142857142857149400e-02,-7.586928636339924925e-02,-2.040816326530613470e-02,-2.040816326530613470e-02,-4.761904761904764416e-02,-2.916059217599023187e-02,-2.040816326530613817e-02,4.285714285714294358e-01,-2.040816326530614164e-02,-2.040816326530613123e-02,-2.040816326530613123e-02,-2.916059217599017636e-02,-2.916059217599020065e-02,-4.761904761904765804e-02,-2.040816326530614511e-02,-2.040816326530615551e-02,-3.609222518856505107e-02,-2.916059217599023187e-02,-2.040816326530613817e-02,-2.916059217599016248e-02,-2.040816326530613817e-02,-1.118401944655449953e-01,-8.027878384985949467e-02,-2.040816326530614511e-02,-2.040816326530614511e-02,-2.040816326530614164e-02,-5.275349613399975962e-02,-8.027878384985952243e-02,-2.916059217599017983e-02,-8.027878384985930038e-02,-4.212627318711339303e-02,-2.040816326530613817e-02,-2.916059217599021799e-02
-2.916059217599023534e-02,-2.916059217599023534e-02,-2.916059217599022840e-02,9.999999999999998890e-01,6.998542122237652041e-01,-6.019292654288450201e-02,-4.166666666666661578e-02,-4.166666666666662272e-02,-2.916059217599020759e-02,-4.166666666666661578e-02,-4.166666666666664354e-02,-2.916059217599024228e-02,-5.157106231293963339e-02,-6.804138174397718342e-02,-4.166666666666661578e-02,-5.157106231293961951e-02,-8.235864093362717242e-02,-5.157106231293963339e-02,-9.563650695950072500e-02,-2.916059217599024228e-02,-2.916059217599022840e-02,-2.916059217599021799e-02,-2.916059217599022840e-02,-5.157106231293964033e-02,4.082482904638629062e-01,-1.084072725979985385e-01,-2.916059217599022493e-02,-2.916059217599022493e-02,-6.804138174397716954e-02,-4.166666666666663660e-02,-2.916059217599021799e-02,-6.804138174397716954e-02,-2.916059217599021106e-02,-2.916059217599022493e-02,-2.916059217599022493e-02,-4.166666666666662966e-02,-4.166666666666663660e-02,-6.804138174397716954e-02,-2.916059217599020759e-02,-2.916059217599024228e-02,-5.157106231293963339e-02,-4.166666666666664354e-02,-2.916059217599021799e-02,-4.166666666666662272e-02,-2.916059217599021799e-02,-1.598049886849662038e-01,3.632415786283894055e-01,-2.916059217599020759e-02,-2.916059217599020759e-02,-2.916059217599020759e-02,-7.537783614444083791e-02,3.632415786283894610e-01,-4.166666666666662272e-02,-1.147078669352808722e-01,-6.019292654288453670e-02,-2.916059217599021799e-02,-4.166666666666664354e-02
-2.040816326530614511e-02,-2.040816326530614511e-02,-2.040816326530614164e-02,6.998542122237650931e-01,1.000000000000000000e+00,-4.212627318711342078e-02,-2.916059217599019024e-02,-2.916059217599019718e-02,-2.040816326530613123e-02,-2.916059217599019024e-02,-2.916059217599021799e-02,-2.040816326530614858e-02,-3.609222518856508577e-02,-4.761904761904764416e-02,-2.916059217599019024e-02,-3.609222518856507883e-02,-5.763904177042359495e-02,-3.609222518856508577e-02,-6.693161223797407244e-02,-2.040816326530614858e-02,-2.040816326530614164e-02,-2.040816326530613123e-02,-2.040816326530614164e-02,-3.609222518856507883e-02,2.857142857142858094e-01,-7.586928636339923537e-02,-2.040816326530613817e-02,-2.040816326530613817e-02,-4.761904761904763722e-02,-2.916059217599020759e-02,-2.040816326530613470e-02,-4.761904761904764416e-02,-2.040816326530613817e-02,-2.040816326530613470e-02,-2.040816326530613470e-02,-2.916059217599020065e-02,-2.916059217599019718e-02,-4.761904761904764416e-02,-2.040816326530613123e-02,-2.040816326530614858e-02,-3.609222518856508577e-02,-2.916059217599021799e-02,-2.040816326530613123e-02,-2.916059217599019718e-02,-2.040816326530613123e-02,-1.118401944655447733e-01,2.542161488578883466e-01,-2.040816326530613123e-02,-2.040816326530613123e-02,-2.040816326530612776e-02,-5.275349613399971799e-02,2.542161488578883466e-01,-2.916059217599019371e-02,-8.027878384985950855e-02,-4.212627318711342772e-02,-2.040816326530613123e-02,-2.916059217599021106e-02
-4.212627318711338609e-02,-4.212627318711338609e-02,4.844521416518058898e-01,-6.019292654288450894e-02,-4.212627318711342078e-02,1.000000000000000000e+00,-6.019292654288439098e-02,-6.019292654288446037e-02,-4.212627318711342078e-02,-6.019292654288439098e-02,-6.019292654288451588e-02,-4.212627318711337915e-02,-7.450111597299111099e-02,-9.829463743659799801e-02,-6.019292654288439098e-02,-7.450111597299086119e-02,9.348254376477557748e-02,-7.450111597299113875e-02,5.372865155682559485e-02,-4.212627318711337915e-02,-4.212627318711337221e-02,-4.212627318711339997e-02,-4.212627318711337221e-02,-7.450111597299113875e-02,3.686048903872434640e-02,2.135569416940076570e-02,-4.212627318711339303e-02,-4.212627318711339303e-02,-9.829463743659799801e-02,-6.019292654288451588e-02,4.844521416518048906e-01,6.389151433378874589e-01,-4.212627318711342078e-02,-4.212627318711339997e-02,-4.212627318711339997e-02,-6.019292654288441874e-02,-6.019292654288449507e-02,-9.829463743659799801e-02,-4.212627318711342078e-02,-4.212627318711337915e-02,-7.450111597299099997e-02,-6.019292654288450894e-02,-4.212627318711340690e-02,-6.019292654288438404e-02,-4.212627318711340690e-02,-7.897811954924760514e-02,-1.657104529998319475e-01,-4.212627318711342078e-02,-4.212627318711342078e-02,-4.212627318711341384e-02,-1.088931012960939748e-01,6.904602208326312066e-03,-6.019292654288442568e-02,-1.657104529998318920e-01,1.847826086956514124e-01,-4.212627318711339997e-02,3.160128643501435852e-01
-2.916059217599016248e-02,-2.916059217599016248e-02,-2.916059217599016248e-02,-4.166666666666660884e-02,-2.916059217599018677e-02,-6.019292654288439792e-02,9.999999999999998890e-01,-4.166666666666662272e-02,-2.916059217599018677e-02,9.999999999999998890e-01,-4.166666666666663660e-02,-2.916059217599016942e-02,-5.157106231293960563e-02,-6.804138174397714178e-02,-4.166666666666660190e-02,-5.157106231293949461e-02,-8.235864093362714466e-02,-5.157106231293960563e-02,4.356774205932814614e-01,-2.916059217599016942e-02,-2.916059217599016942e-02,-2.916059217599017636e-02,-2.916059217599016942e-02,-5.157106231293962645e-02,-1.020620726159657266e-01,-1.084072725979985385e-01,-2.916059217599017289e-02,-2.916059217599017289e-02,-6.804138174397712790e-02,-4.166666666666660884e-02,-2.916059217599018677e-02,-6.804138174397715566e-02,-2.916059217599019371e-02,-2.916059217599017983e-02,-2.916059217599017983e-02,-4.166666666666658109e-02,-4.166666666666658803e-02,-6.804138174397712790e-02,-2.916059217599020065e-02,-2.916059217599016942e-02,3.781877902948901915e-01,-4.166666666666661578e-02,-2.916059217599017983e-02,-4.166666666666660190e-02,-2.916059217599017983e-02,-1.598049886849662593e-01,-1.147078669352807057e-01,-2.916059217599020065e-02,-2.916059217599020065e-02,-2.916059217599019371e-02,-7.537783614444079627e-02,-1.147078669352807473e-01,-4.166666666666658803e-02,-1.147078669352806640e-01,-6.019292654288447425e-02,-2.916059217599018677e-02,-4.166666666666660190e-02
-2.916059217599019371e-02,-2.916059217599019371e-02,-2.916059217599018677e-02,-4.166666666666662966e-02,-2.916059217599020065e-02,-6.019292654288446037e-02,-4.166666666666662272e-02,9.999999999999998890e-01,-2.916059217599020065e-02,-4.166666666666662272e-02,-4.166666666666663660e-02,-2.916059217599019371e-02,-5.157106231293964033e-02,-6.804138174397712790e-02,-4.166666666666663660e-02,-5.157106231293960563e-02,-8.235864093362717242e-02,-5.157106231293964033e-02,-9.563650695950066949e-02,-2.916059217599019371e-02,-2.916059217599019371e-02,-2.916059217599020065e-02,-2.916059217599019371e-02,-5.157106231293963339e-02,-1.020620726159656710e-01,3.843530573929037075e-01,-2.916059217599020065e-02,-2.916059217599020065e-02,-6.804138174397712790e-02,-4.166666666666662966e-02,-2.916059217599021106e-02,-6.804138174397715566e-02,-2.916059217599020759e-02,-2.916059217599020412e-02,-2.916059217599020412e-02,-4.166666666666662272e-02,-4.166666666666664354e-02,-6.804138174397712790e-02,-2.916059217599018677e-02,-2.916059217599019371e-02,-5.157106231293964033e-02,-4.166666666666663660e-02,-2.916059217599021106e-02,-4.166666666666663660e-02,-2.916059217599021106e-02,2.607344552228395007e-01,-1.147078669352807889e-01,-2.916059217599018677e-02,-2.916059217599020065e-02,6.998542122237648710e-01,-7.537783614444085178e-02,-1.147078669352808028e-01,-4.166666666666662272e-02,3.632415786283897940e-01,-6.019292654288457833e-02,-2.916059217599021106e-02,-4.166666666666663660e-02
-2.040816326530614511e-02,-2.040816326530614511e-02,-2.040816326530614164e-02,-2.916059217599021106e-02,-2.040816326530613123e-02,-4.212627318711342078e-02,-2.916059217599019024e-02,-2.916059217599019718e-02,1.000000000000000000e+00,-2.916059217599019024e-02,-2.916059217599021799e-02,-2.040816326530614858e-02,-3.609222518856508577e-02,-4.761904761904764416e-02,-2.916059217599019024e-02,-3.609222518856508577e-02,-5.763904177042359495e-02,-3.609222518856508577e-02,-6.693161223797407244e-02,-2.040816326530614858e-02,-2.040816326530614164e-02,-2.040816326530613123e-02,-2.040816326530614164e-02,5.654448612875196956e-01,-7.142857142857142461e-02,-7.586928636339920762e-02,-2.040816326530613817e-02,-2.040816326530613817e-02,-4.761904761904764416e-02,-2.916059217599020759e-02,-2.040816326530613470e-02,-4.761904761904764416e-02,-2.040816326530613817e-02,-2.040816326530613470e-02,-2.040816326530613470e-02,-2.916059217599020065e-02,-2.916059217599019718e-02,-4.761904761904764416e-02,-2.040816326530613123e-02,-2.040816326530614858e-02,-3.609222518856509271e-02,-2.916059217599022146e-02,-2.040816326530613123e-02,-2.916059217599019718e-02,-2.040816326530613123e-02,-1.118401944655447733e-01,2.542161488578883466e-01,-2.040816326530613123e-02,-2.040816326530613123e-02,-2.040816326530612776e-02,-5.275349613399971799e-02,2.542161488578883466e-01,-2.916059217599019371e-02,-8.027878384985950855e-02,-4.212627318711342772e-02,-2.040816326530613470e-02,-2.916059217599021106e-02
-2.916059217599016248e-02,-2.916059217599016248e-02,-2.916059217599016248e-02,-4.166666666666660884e-02,-2.916059217599018677e-02,-6.019292654288439792e-02,9.999999999999998890e-01,-4.166666666666662272e-02,-2.916059217599018677e-02,9.999999999999998890e-01,-4.166666666666663660e-02,-2.916059217599016942e-02,-5.157106231293960563e-02,-6.804138174397714178e-02,-4.166666666666660190e-02,-5.157106231293949461e-02,-8.235864093362714466e-02,-5.157106231293960563e-02,4.356774205932814614e-01,-2.916059217599016942e-02,-2.916059217599016942e-02,-2.916059217599017636e-02,-2.916059217599016942e-02,-5.157106231293962645e-02,-1.020620726159657266e-01,-1.084072725979985385e-01,-2.916059217599017289e-02,-2.916059217599017289e-02,-6.804138174397712790e-02,-4.166666666666660884e-02,-2.916059217599018677e-02,-6.804138174397715566e-02,-2.916059217599019371e-02,-2.916059217599017983e-02,-2.916059217599017983e-02,-4.166666666666658109e-02,-4.166666666666658803e-02,-6.804138174397712790e-02,-2.916059217599020065e-02,-2.916059217599016942e-02,3.781877902948901915e-01,-4.166666666666661578e-02,-2.916059217599017983e-02,-4.166666666666660190e-02,-2.916059217599017983e-02,-1.598049886849662593e-01,-1.147078669352807057e-01,-2.916059217599020065e-02,-2.916059217599020065e-02,-2.916059217599019371e-02,-7.537783614444079627e-02,-1.147078669352807473e-01,-4.166666666666658803e-02,-1.147078669352806640e-01,-6.019292654288447425e-02,-2.916059217599018677e-02,-4.166666666666660190e-02
