ac-df,ac-go,ac-ro,am-df,am-rr,ap-pa,ba-mg,ba-se,ce-pi,ce-rn,ce-sp,df-am,df-go,df-mg,df-mt,df-to,go-to,ma-pi,mg-ba,mg-df,mg-sp,mt-df,mt-ro,pa-ap,pa-to,pb-pe,pb-rn,pe-pb,pi-ce,pi-ma,rn-ce,rn-pb,ro-ac,ro-mt,rs-pr,se-ba,sp-ce,sp-mg,to-df,to-pa
"[2.2423452943614057, 4.010470273456645, 3.0, 3.0]","[2.2423452943614057, 4.010470273456645, 3.0, 3.0]","[1.3528329673055837, 2.980507676094129, 2.254023920956329, 2.254023920956329]","[-0.2003900925409856, 2.4651208358911836, 1.6956083436402523, 1.6956083436402523]","[0.3767360119037128, 2.230887653785405, 1.6956083436402523, 1.6956083436402523]","[1.9582504958971296, 3.718871771333127, 1.6956083436402523, 1.6956083436402523]","[-0.2572547879921851, 2.327235086021101, 1.6956083436402523, 1.6956083436402523]","[-0.022733794108627803, 1.9437687307140354, 1.6956083436402523, 1.6956083436402523]","[-0.6567692077940511, 2.233092193526822, 2.233092193526822, 2.233092193526822]","[-0.4656780132427819, 3.0307226126475495, 3.0307226126475495, 3.0307226126475495]","[0.2759218381466355, 3.9862678123914175, 1.6831300510639733, 1.6831300510639733]","[-0.005331971914632305, 1.7264837551377998, 1.0, 1.0]","[2.2423452943614057, 4.010470273456645, 3.0, 3.0]","[0.5763096661600855, 5.461137048037012, 3.6486389185201435, 3.6486389185201435]","[1.1549467988883584, 4.7103448502936764, 2.8095809970477106, 2.8095809970477106]","[0.5457345519650725, 3.679620307854826, 2.8753556583469435, 2.8753556583469435]","[0.537743414727072, 2.2016747184492913, 1.0, 1.0]","[0.502106680675712, 2.362003751944391, 1.6956083436402523, 1.6956083436402523]","[-0.774664121403029, 2.05236137764659, 1.6956083436402523, 1.6956083436402523]","[1.0954559182694503, 6.0693116407636865, 2.9826972837881156, 2.3951017237304444]","[0.41444148122188273, 5.749275290891408, 3.1570325385293136, 2.63322301471979]","[0.7473529216870685, 3.662161846989026, 2.875355658346943, 2.875355658346943]","[0.5803299658178409, 3.1482508869551573, 2.3787383947042255, 2.3787383947042255]","[1.7349009511239286, 3.484911574741734, 2.9496322645965813, 2.9496322645965813]","[0.8890903993457486, 3.194182918356082, 1.6831300510639733, 1.6831300510639733]","[0.6754575974744708, 2.627902171509312, 2.254023920956329, 2.254023920956329]","[1.824640576491701, 3.6663954083041386, 3.0, 3.0]","[1.824640576491701, 3.6663954083041386, 3.0, 3.0]","[-0.020158400500159157, 2.653612103078736, 2.3787383947042255, 2.3787383947042255]","[0.05927489147052395, 2.069486594193235, 1.6956083436402523, 1.6956083436402523]","[1.824640576491701, 3.6663954083041386, 3.0, 3.0]","[0.22904924397917514, 3.0358651654463085, 3.0358651654463085, 3.0358651654463085]","[0.919811398545417, 2.7060786170968965, 1.6956083436402523, 1.6956083436402523]","[1.2028376926430844, 3.5427675161851804, 2.4983813155597385, 2.4983813155597385]","[0.5773191443424106, 6.228881545272495, 2.4364290088341565, 1.1689916480981362]","[0.33718045528929647, 2.1349731757066825, 1.6956083436402523, 1.6956083436402523]","[-1.5195674227373484, 3.4922582642910918, 2.7445017631851263, 2.7445017631851263]","[0.6421834610740723, 6.080022112016966, 2.3865451644271847, 1.1828938399393119]","[0.6734903774724997, 3.9799158903252403, 2.8095809970477106, 2.8095809970477106]","[1.2187616925655733, 3.7345604744773366, 2.4983813155597385, 2.4983813155597385]"
