1.000000000000000000e+00,1.000000000000000000e+00,-3.225806451612903830e-02,-4.637388957601682599e-02,-3.225806451612903830e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,-3.225806451612903830e-02,-4.637388957601682599e-02,-5.776712868787000493e-02,-6.788442333021306452e-02,-3.225806451612903830e-02,1.000000000000000000e+00,-1.123508829409707310e-01,4.751909633114914655e-01,-5.776712868787000493e-02,-3.225806451612903830e-02,-3.225806451612903830e-02,-4.637388957601682599e-02,2.871189230713696583e-01,-1.299887741815055620e-01,-5.776712868787000493e-02,-4.637388957601682599e-02,-3.225806451612903830e-02,-4.637388957601682599e-02,-3.225806451612903830e-02,-3.225806451612903830e-02,-3.225806451612903830e-02,-4.637388957601682599e-02,-3.225806451612903830e-02,-3.225806451612903830e-02,-4.637388957601682599e-02,-3.225806451612903830e-02,-4.637388957601682599e-02,-1.687098044052769419e-01,-3.225806451612903830e-02,-8.627959628145762117e-02,2.481603870737833506e-01,-6.788442333021306452e-02,-4.637388957601682599e-02
1.000000000000000000e+00,1.000000000000000000e+00,-3.225806451612903830e-02,-4.637388957601682599e-02,-3.225806451612903830e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,-3.225806451612903830e-02,-4.637388957601682599e-02,-5.776712868787000493e-02,-6.788442333021306452e-02,-3.225806451612903830e-02,1.000000000000000000e+00,-1.123508829409707310e-01,4.751909633114914655e-01,-5.776712868787000493e-02,-3.225806451612903830e-02,-3.225806451612903830e-02,-4.637388957601682599e-02,2.871189230713696583e-01,-1.299887741815055620e-01,-5.776712868787000493e-02,-4.637388957601682599e-02,-3.225806451612903830e-02,-4.637388957601682599e-02,-3.225806451612903830e-02,-3.225806451612903830e-02,-3.225806451612903830e-02,-4.637388957601682599e-02,-3.225806451612903830e-02,-3.225806451612903830e-02,-4.637388957601682599e-02,-3.225806451612903830e-02,-4.637388957601682599e-02,-1.687098044052769419e-01,-3.225806451612903830e-02,-8.627959628145762117e-02,2.481603870737833506e-01,-6.788442333021306452e-02,-4.637388957601682599e-02
-3.225806451612903830e-02,-3.225806451612903830e-02,1.000000000000000000e+00,-4.637388957601682599e-02,-3.225806451612903830e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,-3.225806451612903830e-02,-4.637388957601682599e-02,-5.776712868787000493e-02,-6.788442333021306452e-02,-3.225806451612903830e-02,-3.225806451612903830e-02,2.871189230713696583e-01,-6.788442333021306452e-02,-5.776712868787000493e-02,-3.225806451612903830e-02,-3.225806451612903830e-02,-4.637388957601682599e-02,-1.123508829409707310e-01,2.481603870737833506e-01,5.584155773160767167e-01,-4.637388957601682599e-02,-3.225806451612903830e-02,-4.637388957601682599e-02,-3.225806451612903830e-02,-3.225806451612903830e-02,-3.225806451612903830e-02,-4.637388957601682599e-02,-3.225806451612903830e-02,-3.225806451612903830e-02,-4.637388957601682599e-02,-3.225806451612903830e-02,6.956083436402524800e-01,1.912044449926471879e-01,-3.225806451612903830e-02,-8.627959628145762117e-02,-1.299887741815055620e-01,-6.788442333021306452e-02,-4.637388957601682599e-02
-4.637388957601682599e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,1.000000000000000000e+00,6.956083436402523690e-01,-6.666666666666665186e-02,-6.666666666666665186e-02,-4.637388957601682599e-02,-6.666666666666665186e-02,-8.304547985373997299e-02,-9.759000729485330095e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,-1.615145706174496432e-01,-9.759000729485330095e-02,-8.304547985373997299e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,-6.666666666666665186e-02,4.127594582445935356e-01,-1.868706368604626800e-01,-8.304547985373997299e-02,-6.666666666666665186e-02,-4.637388957601682599e-02,-6.666666666666665186e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,-6.666666666666665186e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,-6.666666666666665186e-02,-4.637388957601682599e-02,-6.666666666666665186e-02,-2.425356250363329691e-01,-4.637388957601682599e-02,-1.240347345892084535e-01,3.567530340063378991e-01,-9.759000729485330095e-02,-6.666666666666665186e-02
-3.225806451612903830e-02,-3.225806451612903830e-02,-3.225806451612903830e-02,6.956083436402523690e-01,1.000000000000000000e+00,-4.637388957601682599e-02,-4.637388957601682599e-02,-3.225806451612903830e-02,-4.637388957601682599e-02,-5.776712868787000493e-02,-6.788442333021306452e-02,-3.225806451612903830e-02,-3.225806451612903830e-02,-1.123508829409707310e-01,-6.788442333021306452e-02,-5.776712868787000493e-02,-3.225806451612903830e-02,-3.225806451612903830e-02,-4.637388957601682599e-02,2.871189230713696583e-01,-1.299887741815055620e-01,-5.776712868787000493e-02,-4.637388957601682599e-02,-3.225806451612903830e-02,-4.637388957601682599e-02,-3.225806451612903830e-02,-3.225806451612903830e-02,-3.225806451612903830e-02,-4.637388957601682599e-02,-3.225806451612903830e-02,-3.225806451612903830e-02,-4.637388957601682599e-02,-3.225806451612903830e-02,-4.637388957601682599e-02,-1.687098044052769419e-01,-3.225806451612903830e-02,-8.627959628145762117e-02,2.481603870737833506e-01,-6.788442333021306452e-02,-4.637388957601682599e-02
-4.637388957601682599e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,-6.666666666666665186e-02,-4.637388957601682599e-02,1.000000000000000000e+00,-6.666666666666665186e-02,-4.637388957601682599e-02,-6.666666666666665186e-02,-8.304547985373997299e-02,-9.759000729485330095e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,1.256224438135719323e-01,-9.759000729485330095e-02,3.598637460328731885e-01,-4.637388957601682599e-02,-4.637388957601682599e-02,-6.666666666666665186e-02,1.256224438135719323e-01,8.494119857293758180e-02,-8.304547985373997299e-02,-6.666666666666665186e-02,6.956083436402523690e-01,4.666666666666666186e-01,-4.637388957601682599e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,-6.666666666666665186e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,-6.666666666666665186e-02,-4.637388957601682599e-02,-6.666666666666665186e-02,1.616904166908886276e-02,-4.637388957601682599e-02,-1.240347345892084535e-01,8.494119857293758180e-02,2.927700218845599722e-01,4.666666666666666186e-01
-4.637388957601682599e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,-6.666666666666665186e-02,-4.637388957601682599e-02,-6.666666666666665186e-02,1.000000000000000000e+00,-4.637388957601682599e-02,-6.666666666666665186e-02,-8.304547985373997299e-02,-9.759000729485330095e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,-1.615145706174496432e-01,-9.759000729485330095e-02,-8.304547985373997299e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,-6.666666666666665186e-02,-1.615145706174496432e-01,3.567530340063378991e-01,-8.304547985373997299e-02,-6.666666666666665186e-02,-4.637388957601682599e-02,-6.666666666666665186e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,-6.666666666666665186e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,-6.666666666666665186e-02,-4.637388957601682599e-02,-6.666666666666665186e-02,2.748737083745106946e-01,6.956083436402523690e-01,-1.240347345892084535e-01,-1.868706368604626800e-01,-9.759000729485330095e-02,-6.666666666666665186e-02
-3.225806451612903830e-02,-3.225806451612903830e-02,-3.225806451612903830e-02,-4.637388957601682599e-02,-3.225806451612903830e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,1.000000000000000000e+00,-4.637388957601682599e-02,-5.776712868787000493e-02,-6.788442333021306452e-02,-3.225806451612903830e-02,-3.225806451612903830e-02,-1.123508829409707310e-01,-6.788442333021306452e-02,-5.776712868787000493e-02,-3.225806451612903830e-02,-3.225806451612903830e-02,6.956083436402524800e-01,-1.123508829409707310e-01,-1.299887741815055620e-01,-5.776712868787000493e-02,-4.637388957601682599e-02,-3.225806451612903830e-02,-4.637388957601682599e-02,-3.225806451612903830e-02,-3.225806451612903830e-02,-3.225806451612903830e-02,-4.637388957601682599e-02,-3.225806451612903830e-02,-3.225806451612903830e-02,-4.637388957601682599e-02,-3.225806451612903830e-02,-4.637388957601682599e-02,-1.687098044052769419e-01,-3.225806451612903830e-02,-8.627959628145762117e-02,2.481603870737833506e-01,-6.788442333021306452e-02,-4.637388957601682599e-02
-4.637388957601682599e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,-6.666666666666665186e-02,-4.637388957601682599e-02,-6.666666666666665186e-02,-6.666666666666665186e-02,-4.637388957601682599e-02,1.000000000000000000e+00,-8.304547985373997299e-02,-9.759000729485330095e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,-1.615145706174496432e-01,-9.759000729485330095e-02,-8.304547985373997299e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,-6.666666666666665186e-02,-1.615145706174496432e-01,-1.868706368604626800e-01,-8.304547985373997299e-02,-6.666666666666665186e-02,-4.637388957601682599e-02,-6.666666666666665186e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,-6.666666666666665186e-02,6.956083436402523690e-01,-4.637388957601682599e-02,-6.666666666666665186e-02,-4.637388957601682599e-02,-6.666666666666665186e-02,-2.425356250363329691e-01,-4.637388957601682599e-02,5.374838498865699421e-01,-1.868706368604626800e-01,-9.759000729485330095e-02,-6.666666666666665186e-02
-5.776712868787000493e-02,-5.776712868787000493e-02,-5.776712868787000493e-02,-8.304547985373997299e-02,-5.776712868787000493e-02,-8.304547985373997299e-02,-8.304547985373997299e-02,-5.776712868787000493e-02,-8.304547985373997299e-02,1.000000000000000000e+00,-1.215661347709661444e-01,-5.776712868787000493e-02,-5.776712868787000493e-02,-2.011958253044531242e-01,-1.215661347709661444e-01,-1.034482758620689502e-01,-5.776712868787000493e-02,-5.776712868787000493e-02,-8.304547985373995911e-02,-2.011958253044531242e-01,-2.327814256297666695e-01,-1.034482758620689502e-01,-8.304547985373995911e-02,-5.776712868787000493e-02,-8.304547985373995911e-02,5.584155773160767167e-01,-5.776712868787000493e-02,-5.776712868787000493e-02,-8.304547985373995911e-02,-5.776712868787000493e-02,-5.776712868787000493e-02,8.027729719194862668e-01,-5.776712868787000493e-02,-8.304547985373995911e-02,-3.021223104415353133e-01,-5.776712868787000493e-02,6.695340634119860690e-01,-2.327814256297666695e-01,-1.215661347709661444e-01,-8.304547985373995911e-02
