1.000000000000000000e+00,5.666215999443121598e-01,3.305715456259761265e-01,4.193139346887673757e-01,2.326252139407973818e-01,5.666215999443118267e-01,6.933752452815371281e-02,4.853626716970750321e-01,3.846153846153847755e-02,3.369101405074288458e-01,7.963330593811955849e-01,3.727642044390082066e-01,3.846153846153847755e-02,9.013878188659970592e-01,3.369101405074289013e-01,-1.386750490563071481e-01,-1.048284836721917884e-01,-1.048284836721918301e-01,-5.913123959890824455e-02,-1.225127783663377962e-01,-1.048284836721918162e-01,-1.048284836721917884e-01,-1.048284836721918162e-01,-1.386750490563071481e-01,-8.459098688756272466e-02,-1.386750490563071203e-01,-1.225127783663378933e-01,-1.225127783663377545e-01,-1.048284836721917884e-01,-5.913123959890821679e-02,3.369101405074288458e-01,2.326252139407972708e-01,5.666215999443118267e-01
5.666215999443122708e-01,1.000000000000000000e+00,4.674868996222162898e-01,5.426095162342936540e-01,3.115520221521446698e-01,7.256097560975612870e-01,1.380394075935581222e-01,6.349812749303681558e-01,1.071986810705455873e-01,4.512195121951225185e-01,7.256097560975616201e-01,5.122960830695532097e-01,1.071986810705456011e-01,6.349812749303680448e-01,7.256097560975610650e-01,-1.104315260748467281e-01,-8.347838711296831637e-02,-8.347838711296826086e-02,-4.708816093480113624e-02,-9.756097560975611482e-02,-8.347838711296830250e-02,-8.347838711296831637e-02,-8.347838711296827474e-02,-1.104315260748466587e-01,-6.736259938424742078e-02,-1.104315260748467281e-01,-9.756097560975607319e-02,-9.756097560975611482e-02,-8.347838711296830250e-02,-4.708816093480112236e-02,4.512195121951225185e-01,3.115520221521444477e-01,7.256097560975612870e-01
3.305715456259761265e-01,4.674868996222162898e-01,1.000000000000000000e+00,3.417533713006601359e-01,1.817619263294138476e-01,4.674868996222158457e-01,2.054987341316969612e-02,5.753964555687504090e-01,3.305715456259761265e-01,6.717287489717276294e-01,4.674868996222162898e-01,9.230242056471357204e-01,-1.139901881468882716e-02,3.904475948502235116e-01,2.632450502727042285e-01,-1.643989873053573469e-01,-1.242739532002400255e-01,-1.242739532002399699e-01,-7.009996372327813308e-02,-1.452386484263194499e-01,-1.242739532002399977e-01,-1.242739532002400532e-01,-1.242739532002399977e-01,-1.643989873053572637e-01,-1.002824421127800486e-01,-1.643989873053572637e-01,-1.452386484263194777e-01,-1.452386484263194499e-01,-1.242739532002400532e-01,-7.009996372327811920e-02,2.632450502727041175e-01,4.638062947716075635e-01,6.717287489717276294e-01
4.193139346887673757e-01,5.426095162342937650e-01,3.417533713006601359e-01,1.000000000000000000e+00,3.746537715077528086e-01,5.426095162342934319e-01,1.889822365046136821e-01,4.724555912615338582e-01,1.572427255082876341e-01,5.426095162342934319e-01,5.426095162342937650e-01,3.768972770730656952e-01,1.572427255082876341e-01,4.724555912615338582e-01,2.295655645606625994e-01,-9.449111825230675776e-02,-7.142857142857145236e-02,-7.142857142857145236e-02,-4.029114820126902113e-02,-8.347838711296826086e-02,-7.142857142857146624e-02,-7.142857142857146624e-02,-7.142857142857145236e-02,-9.449111825230675776e-02,-5.763904177042353250e-02,-9.449111825230673001e-02,-8.347838711296834413e-02,-8.347838711296824699e-02,-7.142857142857146624e-02,-4.029114820126900726e-02,8.556534679079247363e-01,3.746537715077526975e-01,5.426095162342934319e-01
2.326252139407973540e-01,3.115520221521446143e-01,1.817619263294138476e-01,3.746537715077527531e-01,1.000000000000000000e+00,3.115520221521443922e-01,2.668724980820583181e-01,2.668724980820583181e-01,5.498414147691572662e-01,3.115520221521443922e-01,3.115520221521446143e-01,2.049611975440438771e-01,5.498414147691572662e-01,2.668724980820583181e-01,3.115520221521443922e-01,-7.624928516630237463e-02,-5.763904177042353250e-02,-5.763904177042350474e-02,-3.251280443811774973e-02,-6.736259938424742078e-02,-5.763904177042350474e-02,-5.763904177042352556e-02,-5.763904177042350474e-02,-7.624928516630234687e-02,-4.651162790697674354e-02,-7.624928516630236075e-02,-6.736259938424740690e-02,-6.736259938424739302e-02,-5.763904177042352556e-02,-3.251280443811774279e-02,3.115520221521443922e-01,4.767441860465113646e-01,3.115520221521443922e-01
5.666215999443119378e-01,7.256097560975612870e-01,4.674868996222158457e-01,5.426095162342933209e-01,3.115520221521443922e-01,9.999999999999997780e-01,3.865103412619628753e-01,6.349812749303677117e-01,1.071986810705456289e-01,4.512195121951221299e-01,7.256097560975612870e-01,5.122960830695529877e-01,3.369101405074289013e-01,6.349812749303677117e-01,4.512195121951221854e-01,-1.104315260748465893e-01,-8.347838711296824699e-02,-8.347838711296823311e-02,-4.708816093480110848e-02,-9.756097560975611482e-02,-8.347838711296821923e-02,-8.347838711296824699e-02,-8.347838711296821923e-02,-1.104315260748465755e-01,-6.736259938424743465e-02,-1.104315260748465755e-01,-9.756097560975612870e-02,-9.756097560975612870e-02,-8.347838711296824699e-02,-4.708816093480109460e-02,4.512195121951221854e-01,3.115520221521442257e-01,7.256097560975609539e-01
6.933752452815371281e-02,1.380394075935581222e-01,2.054987341316969612e-02,1.889822365046137098e-01,2.668724980820583181e-01,3.865103412619629308e-01,1.000000000000000000e+00,9.999999999999992228e-02,6.933752452815365730e-02,1.380394075935581499e-01,1.380394075935581777e-01,4.335549847620592118e-02,2.773500981126145182e-01,9.999999999999996392e-02,1.380394075935581499e-01,-1.250000000000000000e-01,-9.449111825230673001e-02,-9.449111825230678552e-02,-5.330017908890260364e-02,-1.104315260748465338e-01,-9.449111825230677164e-02,-9.449111825230671613e-02,-9.449111825230677164e-02,-1.250000000000000000e-01,-7.624928516630233299e-02,-1.250000000000000000e-01,-1.104315260748466865e-01,-1.104315260748465477e-01,-9.449111825230671613e-02,-5.330017908890261752e-02,1.380394075935581777e-01,2.668724980820582071e-01,1.380394075935581777e-01
4.853626716970750876e-01,6.349812749303680448e-01,5.753964555687504090e-01,4.724555912615338582e-01,2.668724980820583181e-01,6.349812749303677117e-01,9.999999999999992228e-02,1.000000000000000000e+00,6.933752452815369893e-02,3.865103412619629863e-01,6.349812749303680448e-01,6.286547279049866654e-01,6.933752452815369893e-02,5.500000000000000444e-01,3.865103412619629308e-01,-1.249999999999999584e-01,-9.449111825230673001e-02,-9.449111825230677164e-02,-5.330017908890260364e-02,-1.104315260748465338e-01,-9.449111825230673001e-02,-9.449111825230673001e-02,-9.449111825230674389e-02,-1.249999999999999584e-01,-7.624928516630236075e-02,-1.249999999999999584e-01,-1.104315260748467142e-01,-1.104315260748466032e-01,-9.449111825230673001e-02,-5.330017908890261752e-02,3.865103412619629863e-01,2.668724980820582071e-01,8.834522085987723816e-01
3.846153846153847755e-02,1.071986810705455734e-01,3.305715456259761265e-01,1.572427255082876341e-01,5.498414147691572662e-01,1.071986810705456150e-01,6.933752452815365730e-02,6.933752452815371281e-02,9.999999999999998890e-01,5.666215999443121598e-01,1.071986810705455456e-01,3.727642044390083176e-01,2.307692307692305045e-01,6.933752452815371281e-02,1.071986810705455734e-01,-1.386750490563071758e-01,-1.048284836721917884e-01,-1.048284836721918301e-01,-5.913123959890825149e-02,-1.225127783663377268e-01,-1.048284836721917884e-01,-1.048284836721918162e-01,-1.048284836721918162e-01,-1.386750490563072036e-01,-8.459098688756266915e-02,-1.386750490563071758e-01,-1.225127783663378517e-01,-1.225127783663376990e-01,-1.048284836721918162e-01,-5.913123959890824455e-02,1.071986810705455873e-01,5.498414147691572662e-01,1.071986810705456150e-01
3.369101405074288458e-01,4.512195121951224630e-01,6.717287489717276294e-01,5.426095162342933209e-01,3.115520221521443922e-01,4.512195121951221299e-01,1.380394075935581499e-01,3.865103412619629863e-01,5.666215999443120488e-01,9.999999999999997780e-01,4.512195121951224630e-01,7.277477067903930230e-01,1.071986810705456011e-01,3.865103412619630974e-01,1.768292682926830284e-01,-1.104315260748465755e-01,-8.347838711296821923e-02,-8.347838711296821923e-02,-4.708816093480110848e-02,-9.756097560975611482e-02,-8.347838711296823311e-02,-8.347838711296821923e-02,-8.347838711296823311e-02,-1.104315260748465755e-01,-6.736259938424743465e-02,-1.104315260748465477e-01,-9.756097560975618421e-02,-9.756097560975612870e-02,-8.347838711296821923e-02,-4.708816093480109460e-02,4.512195121951221299e-01,6.904666436885354974e-01,4.512195121951221299e-01
