1.000000000000000000e+00,5.698028822981892061e-01,5.698028822981890951e-01,-9.759000729485330095e-02,-7.881104062391007525e-02,4.228900316110310587e-01,-7.881104062391006138e-02,2.364331218717301564e-01,-7.881104062391006138e-02,6.831300510639731760e-01,-5.513178464199715301e-02,-1.139605764596379467e-01,4.897622991151436289e-01,-5.513178464199715301e-02,1.139605764596379744e-01,-7.881104062391010301e-02,-7.881104062391010301e-02,1.626500121580888858e-01,7.977240352174643778e-01,2.364331218717302951e-01,-5.513178464199715301e-02,4.761904761904761640e-02,-9.759000729485330095e-02,-9.759000729485330095e-02,-1.139605764596378912e-01,9.021937088963168927e-01,4.228900316110310587e-01,3.418817293789138123e-01,-9.759000729485330095e-02,-1.288848155566167386e-01,-9.759000729485330095e-02,-7.881104062391004750e-02,-7.881104062391006138e-02,-1.139605764596379328e-01,-9.759000729485330095e-02,-9.759000729485330095e-02,-9.759000729485330095e-02,-1.288848155566166831e-01,-7.881104062391004750e-02,-1.139605764596378634e-01,-1.139605764596378495e-01,-9.759000729485330095e-02,-9.759000729485330095e-02,-1.288848155566166831e-01,3.418817293789138678e-01,-9.759000729485330095e-02,-9.759000729485330095e-02,5.698028822981894281e-01
5.698028822981892061e-01,1.000000000000000000e+00,-9.090909090909091161e-02,-7.784989441615226824e-02,-6.286946134619315896e-02,-7.784989441615226824e-02,3.143473067309652813e-01,-6.286946134619311732e-02,3.143473067309652813e-01,-7.784989441615225436e-02,4.837794468468971654e-01,1.818181818181814902e-01,-1.028145151440829491e-01,-4.397994971335431047e-02,-9.090909090909089774e-02,3.143473067309653923e-01,3.143473067309653923e-01,5.449492609130652809e-01,1.818181818181814902e-01,6.915640748081248734e-01,-4.397994971335428271e-02,-1.139605764596378773e-01,2.335496832484570684e-01,2.335496832484570684e-01,1.818181818181815457e-01,3.906951575475156591e-01,8.563488385776751866e-01,-9.090909090909091161e-02,-7.784989441615229600e-02,-1.028145151440829491e-01,-7.784989441615222661e-02,-6.286946134619310345e-02,-6.286946134619313120e-02,1.818181818181816289e-01,-7.784989441615225436e-02,-7.784989441615219885e-02,-7.784989441615226824e-02,-1.028145151440830046e-01,-6.286946134619308957e-02,-9.090909090909093937e-02,-9.090909090909091161e-02,-7.784989441615222661e-02,2.335496832484570684e-01,1.439403212017163480e-01,-9.090909090909088386e-02,2.335496832484570684e-01,2.335496832484570684e-01,-9.090909090909091161e-02
5.698028822981892061e-01,-9.090909090909092549e-02,9.999999999999997780e-01,-7.784989441615228212e-02,-6.286946134619314508e-02,5.449492609130656140e-01,-6.286946134619320059e-02,3.143473067309653368e-01,-6.286946134619321447e-02,8.563488385776747425e-01,-4.397994971335430353e-02,-9.090909090909098100e-02,6.374499938933143595e-01,-4.397994971335429659e-02,1.818181818181815457e-01,-6.286946134619320059e-02,-6.286946134619320059e-02,-7.784989441615233763e-02,7.272727272727267378e-01,-6.286946134619318671e-02,-4.397994971335426884e-02,1.139605764596378495e-01,-7.784989441615218497e-02,-7.784989441615225436e-02,-9.090909090909088386e-02,6.374499938933142484e-01,-7.784989441615225436e-02,7.272727272727271819e-01,-7.784989441615225436e-02,-1.028145151440829214e-01,-7.784989441615218497e-02,-6.286946134619308957e-02,-6.286946134619311732e-02,-9.090909090909086998e-02,-7.784989441615222661e-02,-7.784989441615221273e-02,-7.784989441615222661e-02,-1.028145151440830046e-01,-6.286946134619308957e-02,-9.090909090909091161e-02,-9.090909090909089774e-02,-7.784989441615218497e-02,-7.784989441615218497e-02,-1.028145151440829907e-01,4.545454545454541417e-01,-7.784989441615218497e-02,-7.784989441615218497e-02,7.272727272727269598e-01
-9.759000729485331482e-02,-7.784989441615228212e-02,-7.784989441615228212e-02,9.999999999999998890e-01,8.075728530872480215e-01,-6.666666666666665186e-02,-5.383819020581663561e-02,-5.383819020581651071e-02,-5.383819020581662174e-02,-6.666666666666665186e-02,-3.766217885773554680e-02,-7.784989441615235151e-02,-8.804509063256230061e-02,-3.766217885773554680e-02,-7.784989441615228212e-02,-5.383819020581663561e-02,-5.383819020581662868e-02,-6.666666666666665186e-02,-7.784989441615230987e-02,-5.383819020581660092e-02,5.649326828660323763e-01,-9.759000729485331482e-02,-6.666666666666665186e-02,-6.666666666666665186e-02,-7.784989441615224048e-02,-8.804509063256225898e-02,-6.666666666666665186e-02,-7.784989441615226824e-02,6.444444444444444864e-01,-8.804509063256227286e-02,-6.666666666666665186e-02,-5.383819020581650377e-02,-5.383819020581656623e-02,-7.784989441615224048e-02,-6.666666666666665186e-02,-6.666666666666665186e-02,-6.666666666666665186e-02,-8.804509063256238388e-02,-5.383819020581648296e-02,-7.784989441615229600e-02,-7.784989441615221273e-02,-6.666666666666665186e-02,-6.666666666666665186e-02,-8.804509063256237000e-02,-7.784989441615222661e-02,-6.666666666666665186e-02,-6.666666666666665186e-02,-7.784989441615222661e-02
-7.881104062391008913e-02,-6.286946134619315896e-02,-6.286946134619314508e-02,8.075728530872480215e-01,9.999999999999998890e-01,-5.383819020581652459e-02,-4.347826086956527863e-02,-4.347826086956521618e-02,-4.347826086956526476e-02,-5.383819020581654541e-02,-3.041495323362371911e-02,-6.286946134619318671e-02,-7.110282504246362434e-02,-3.041495323362371217e-02,-6.286946134619315896e-02,-4.347826086956526476e-02,-4.347826086956524394e-02,-5.383819020581661480e-02,-6.286946134619314508e-02,-4.347826086956523700e-02,6.995439243733442281e-01,-7.881104062391000586e-02,-5.383819020581646908e-02,-5.383819020581658704e-02,-6.286946134619317283e-02,-7.110282504246362434e-02,-5.383819020581655929e-02,-6.286946134619318671e-02,8.075728530872480215e-01,-7.110282504246363822e-02,-5.383819020581646908e-02,-4.347826086956520231e-02,-4.347826086956518843e-02,-6.286946134619315896e-02,-5.383819020581650377e-02,-5.383819020581652459e-02,-5.383819020581650377e-02,-7.110282504246366597e-02,-4.347826086956519537e-02,-6.286946134619315896e-02,-6.286946134619318671e-02,-5.383819020581648990e-02,-5.383819020581652459e-02,-7.110282504246363822e-02,-6.286946134619317283e-02,-5.383819020581646908e-02,-5.383819020581652459e-02,-6.286946134619317283e-02
4.228900316110310587e-01,-7.784989441615228212e-02,5.449492609130656140e-01,-6.666666666666665186e-02,-5.383819020581652459e-02,9.999999999999998890e-01,-5.383819020581652459e-02,3.768673314407155472e-01,-5.383819020581654541e-02,6.444444444444444864e-01,-3.766217885773548435e-02,-7.784989441615229600e-02,4.754434894158366398e-01,-3.766217885773549129e-02,2.335496832484568741e-01,-5.383819020581656623e-02,-5.383819020581657316e-02,-6.666666666666665186e-02,5.449492609130656140e-01,-5.383819020581656623e-02,-3.766217885773548435e-02,1.626500121580888858e-01,-6.666666666666665186e-02,-6.666666666666665186e-02,-7.784989441615224048e-02,4.754434894158365288e-01,-6.666666666666665186e-02,2.335496832484569574e-01,-6.666666666666665186e-02,-8.804509063256237000e-02,-6.666666666666665186e-02,-5.383819020581652459e-02,-5.383819020581654541e-02,-7.784989441615226824e-02,-6.666666666666665186e-02,-6.666666666666665186e-02,-6.666666666666665186e-02,-8.804509063256234225e-02,-5.383819020581653153e-02,-7.784989441615222661e-02,-7.784989441615218497e-02,-6.666666666666665186e-02,-6.666666666666665186e-02,-8.804509063256237000e-02,8.563488385776754086e-01,-6.666666666666665186e-02,-6.666666666666665186e-02,5.449492609130658360e-01
-7.881104062391006138e-02,3.143473067309653368e-01,-6.286946134619320059e-02,-5.383819020581664255e-02,-4.347826086956527863e-02,-5.383819020581652459e-02,9.999999999999998890e-01,-4.347826086956525782e-02,4.782608695652176278e-01,-5.383819020581654541e-02,6.995439243733445611e-01,3.143473067309652813e-01,-7.110282504246358271e-02,-3.041495323362371911e-02,-6.286946134619321447e-02,4.782608695652177389e-01,4.782608695652177389e-01,3.768673314407152142e-01,-6.286946134619320059e-02,4.782608695652177389e-01,-3.041495323362368788e-02,-7.881104062390997811e-02,8.075728530872485766e-01,3.768673314407152142e-01,3.143473067309653923e-01,-7.110282504246358271e-02,3.768673314407152142e-01,-6.286946134619322835e-02,-5.383819020581649684e-02,-7.110282504246359658e-02,-5.383819020581648990e-02,-4.347826086956523006e-02,-4.347826086956518843e-02,3.143473067309655034e-01,-5.383819020581646908e-02,-5.383819020581652459e-02,-5.383819020581646908e-02,-7.110282504246361046e-02,-4.347826086956523700e-02,-6.286946134619321447e-02,-6.286946134619321447e-02,-5.383819020581650377e-02,3.768673314407152142e-01,2.701907351613621611e-01,-6.286946134619321447e-02,8.075728530872485766e-01,3.768673314407152142e-01,-6.286946134619321447e-02
2.364331218717301841e-01,-6.286946134619311732e-02,3.143473067309653368e-01,-5.383819020581650377e-02,-4.347826086956521618e-02,3.768673314407156028e-01,-4.347826086956525782e-02,1.000000000000000000e+00,-4.347826086956525782e-02,3.768673314407156028e-01,-3.041495323362371911e-02,-6.286946134619320059e-02,2.701907351613621056e-01,-3.041495323362371217e-02,6.915640748081242073e-01,-4.347826086956526476e-02,-4.347826086956525088e-02,-5.383819020581653153e-02,3.143473067309653368e-01,-4.347826086956523700e-02,-3.041495323362369482e-02,5.516772843673702909e-01,-5.383819020581650377e-02,-5.383819020581651071e-02,-6.286946134619313120e-02,2.701907351613619945e-01,-5.383819020581655929e-02,3.143473067309655589e-01,-5.383819020581655929e-02,-7.110282504246370761e-02,-5.383819020581651071e-02,-4.347826086956518149e-02,-4.347826086956520925e-02,-6.286946134619313120e-02,-5.383819020581654541e-02,-5.383819020581651071e-02,-5.383819020581653153e-02,-7.110282504246370761e-02,-4.347826086956518149e-02,-6.286946134619311732e-02,-6.286946134619307569e-02,-5.383819020581651071e-02,-5.383819020581651071e-02,-7.110282504246370761e-02,3.143473067309655589e-01,-5.383819020581650377e-02,-5.383819020581651071e-02,3.143473067309655589e-01
-7.881104062391006138e-02,3.143473067309653368e-01,-6.286946134619321447e-02,-5.383819020581662174e-02,-4.347826086956526476e-02,-5.383819020581653847e-02,4.782608695652176278e-01,-4.347826086956525782e-02,9.999999999999998890e-01,-5.383819020581654541e-02,6.995439243733445611e-01,3.143473067309652813e-01,-7.110282504246358271e-02,-3.041495323362371911e-02,-6.286946134619321447e-02,4.782608695652177389e-01,4.782608695652177389e-01,3.768673314407152142e-01,-6.286946134619320059e-02,4.782608695652177389e-01,-3.041495323362368788e-02,-7.881104062390997811e-02,3.768673314407152142e-01,3.768673314407152142e-01,3.143473067309653923e-01,-7.110282504246358271e-02,3.768673314407152142e-01,-6.286946134619324222e-02,-5.383819020581649684e-02,-7.110282504246359658e-02,-5.383819020581650377e-02,-4.347826086956523006e-02,-4.347826086956518843e-02,3.143473067309655034e-01,-5.383819020581646214e-02,-5.383819020581652459e-02,-5.383819020581646908e-02,-7.110282504246361046e-02,-4.347826086956523700e-02,-6.286946134619321447e-02,-6.286946134619321447e-02,-5.383819020581652459e-02,3.768673314407152142e-01,2.701907351613621611e-01,-6.286946134619321447e-02,3.768673314407152142e-01,3.768673314407152142e-01,-6.286946134619321447e-02
6.831300510639731760e-01,-7.784989441615225436e-02,8.563488385776747425e-01,-6.666666666666665186e-02,-5.383819020581655235e-02,6.444444444444444864e-01,-5.383819020581655235e-02,3.768673314407155472e-01,-5.383819020581655235e-02,9.999999999999998890e-01,-3.766217885773548435e-02,-7.784989441615228212e-02,7.571877794400361239e-01,-3.766217885773549129e-02,2.335496832484569019e-01,-5.383819020581656623e-02,-5.383819020581657316e-02,-6.666666666666665186e-02,8.563488385776747425e-01,-5.383819020581656623e-02,-3.766217885773548435e-02,1.626500121580888858e-01,-6.666666666666665186e-02,-6.666666666666665186e-02,-7.784989441615224048e-02,7.571877794400361239e-01,-6.666666666666665186e-02,5.449492609130661691e-01,-6.666666666666665186e-02,-8.804509063256235613e-02,-6.666666666666665186e-02,-5.383819020581652459e-02,-5.383819020581654541e-02,-7.784989441615226824e-02,-6.666666666666665186e-02,-6.666666666666665186e-02,-6.666666666666665186e-02,-8.804509063256234225e-02,-5.383819020581653153e-02,-7.784989441615222661e-02,-7.784989441615221273e-02,-6.666666666666665186e-02,-6.666666666666665186e-02,-8.804509063256235613e-02,5.449492609130658360e-01,-6.666666666666665186e-02,-6.666666666666665186e-02,8.563488385776752976e-01
