1.000000000000000000e+00,4.696959658233124113e-02,-2.157388869382789384e-02,-3.236777370206350007e-02,-2.916536188866372670e-02,-2.654803285088297091e-02,-5.072207676977073809e-02,3.813931939286807626e-02,-8.490488131159346433e-03,-1.664835642891875772e-02,-2.264826172412528343e-02,1.689876784440381141e-01,-9.576134308034727968e-03,2.289221717275361639e-02,2.670120550141074842e-02,-3.236777370206350701e-02,-3.236777370206348620e-02,-1.356794171765805281e-02,-3.603209949680433871e-02,-1.799914120432196882e-02,-3.387249119779048301e-02,2.117451341875000448e-01,6.748987567723215841e-01,-2.654803285088300213e-02,-5.604843999916928748e-02,1.819005697359588752e-02,-5.342415985821322849e-02,-1.799914120432192025e-02,-2.044750686754716676e-02,-1.518359040715933778e-02,-2.831652689560627129e-02,-2.831652689560626088e-02,-2.367772816613098949e-02,-3.603209949680435953e-02,-1.925996732045596668e-02,-9.409978043260509156e-03,-2.044750686754711819e-02,-2.562344472302448967e-02,-4.619791781999078167e-02,3.089875290217344167e-02,-1.173923652709712474e-02,-5.911166598299530395e-02,-2.999330386201368853e-02,-4.134801847606903169e-02,-3.941935388501566218e-02,-2.367772816613103806e-02,-4.197612560288165734e-02,5.040216049913607416e-02,9.714494326531399049e-02,-1.799914120432194106e-02,-2.744484083043260969e-02,-1.356794171765805107e-02,-3.236777370206350007e-02,-3.532413070323908721e-02,-1.518359040715933778e-02,-3.312722176316128947e-02,-4.502026262223624703e-02,-1.518359040715933604e-02,-1.518359040715933778e-02,1.775913006275752631e-02,-2.744484083043247438e-02,-2.562344472302448620e-02,5.489185655761451288e-02,-2.916536188866356710e-02,-2.264826172412533201e-02,-6.765065190323165008e-03,-3.532413070323916354e-02,-6.765065190323193631e-03,-1.925996732045598750e-02,-3.532413070323914273e-02,-3.387249119779057321e-02,-1.570233342718955300e-03,-4.442335573889459599e-02,-2.562344472302448620e-02,-5.500723765720896136e-02,-2.831652689560628169e-02,-4.197612560288172673e-02
4.696959658233124807e-02,9.999999999999997780e-01,-2.321817301062870098e-02,2.216755492607343919e-02,3.138824102871716482e-02,-2.857142857142849421e-02,-1.605527391185193609e-02,-3.138824102871723420e-02,-5.399492471560372875e-02,-1.791723436581166284e-02,-2.437443089484295222e-02,-4.171458559902033181e-02,-1.030599287371753402e-02,-3.724194613619289523e-02,-3.565205963441306358e-02,-3.483472916954433174e-02,-3.483472916954433174e-02,-1.460204150811417016e-02,-3.877833671647403641e-02,-1.937097110565146746e-02,-3.645413082882440620e-02,-5.158000966788876818e-02,8.958617182905813381e-02,1.085714285714279997e-01,1.176739319006021994e-01,-6.142951168339525619e-02,5.338910335349198594e-02,-1.937097110565151603e-02,-2.200594240678296204e-02,-1.634082913836493178e-02,-3.047471088095477648e-02,-3.047471088095481118e-02,-2.548235957188129536e-02,1.292611223882462503e-02,-2.072789286028599298e-02,-5.458793130029625240e-02,-2.200594240678313204e-02,4.333429831812222327e-02,7.515656321416198937e-02,-3.400102004590220550e-02,-1.263395897545405329e-02,3.123876845274930480e-01,2.888146621154521337e-02,-4.449941594899823466e-02,5.302969433666169206e-03,-2.548235957188129189e-02,-4.517539514526262845e-02,-2.757637165698662365e-02,-3.314967720658995587e-02,-1.937097110565148481e-02,-2.953658803442551009e-02,-1.460204150811414588e-02,-3.483472916954433868e-02,-3.801640908402902780e-02,-1.634082913836495607e-02,2.015116414118976740e-02,-4.845154535566245646e-02,-1.634082913836500811e-02,-1.634082913836493178e-02,-3.952847075210465244e-02,-2.953658803442550315e-02,-2.757637165698662018e-02,5.872801368884091877e-01,-3.138824102871697053e-02,-2.437443089484300773e-02,-7.280674163394625954e-03,-3.801640908402903474e-02,-7.280674163394622485e-03,-2.072789286028600339e-02,-3.801640908402908331e-02,-3.645413082882449640e-02,-4.971895720321464068e-02,3.824731549870075131e-02,-2.757637165698663059e-02,-5.919969176105157466e-02,-3.047471088095496383e-02,4.517539514526213579e-02
-2.157388869382789384e-02,-2.321817301062870445e-02,9.999999999999997780e-01,-2.830795690229035572e-02,-2.550721637464241701e-02,-2.321817301062853098e-02,3.783657393296879778e-01,-2.550721637464242048e-02,-4.387822263099668690e-02,-1.456019065820884570e-02,-1.980754137432256048e-02,-3.389877629266575126e-02,-8.375021395589793416e-03,-3.026414820249251347e-02,-2.897214910719683734e-02,-2.830795690229042511e-02,-2.830795690229042857e-02,-1.186614541153216060e-02,-3.151267458316268227e-02,-1.574154954802171186e-02,-2.962394107875089555e-02,-4.191577559256298713e-02,-1.456019065820881447e-02,-2.321817301062854833e-02,-4.901841067419281800e-02,-4.991983605782235323e-02,-4.672328806818619451e-02,-1.574154954802181247e-02,-1.788282223219182440e-02,-1.327914693250886215e-02,-2.476484883890137101e-02,-2.476484883890150979e-02,-2.070788416406455640e-02,9.453802374948859499e-02,-1.684423309015630615e-02,-4.436012116279094974e-02,-1.788282223219170297e-02,-2.240955388480599109e-02,-4.040341725883002388e-02,-2.763045480872642831e-02,-1.026681058554466432e-02,-5.169742313672136963e-02,-2.623131145498147285e-02,-3.616182984315199217e-02,-3.447507329866239534e-02,2.588485520508074789e-01,7.342230982143559126e-02,-2.240955388480598762e-02,-2.693862292201839106e-02,-1.574154954802177084e-02,-2.400249638944346522e-02,-1.186614541153215019e-02,4.117521003969545901e-02,-3.089350471745377913e-02,-1.327914693250878408e-02,-2.897214910719684081e-02,-3.937347269450348908e-02,-1.327914693250881011e-02,-1.327914693250886215e-02,-3.212226054687800092e-02,-2.400249638944346176e-02,-2.240955388480598415e-02,-3.671115491071769849e-02,2.040577309971390585e-01,-1.980754137432263334e-02,-5.916538332589867805e-03,-3.089350471745378607e-02,-5.916538332589866070e-03,-1.684423309015632350e-02,-3.089350471745381382e-02,-2.962394107875078800e-02,-4.040341725882980184e-02,-3.885143449429079299e-02,-2.240955388480598415e-02,-4.810780399193934076e-02,5.389996511996174300e-02,-3.671115491071773318e-02
-3.236777370206350007e-02,2.216755492607343572e-02,-2.830795690229035919e-02,9.999999999999998890e-01,4.835813871406641762e-01,-3.483472916954419296e-02,-6.655445309700365464e-02,-3.826903063703103458e-02,9.575483674898865871e-02,-2.184497023101053884e-02,-2.971768446092689503e-02,-5.085907021165773229e-02,-1.256522647027219150e-02,-4.540595875903629536e-02,-4.346754445954253976e-02,-4.247104247104242780e-02,-4.247104247104240005e-02,-1.780303564401613386e-02,-4.727915000073190654e-02,-2.361738862757533503e-02,-4.444544210866327449e-02,-6.288714835701836314e-02,-2.184497023101045904e-02,-3.483472916954422766e-02,-7.354338600954245242e-02,-7.489581408779481808e-02,-7.009996372327813308e-02,-2.361738862757555360e-02,1.195153945655829802e-01,-1.992299251042590688e-02,-3.715524050203803524e-02,-3.715524050203804912e-02,-3.106848830006004453e-02,-4.727915000073194818e-02,-2.527176869151886648e-02,1.896979866347741073e-01,-2.682998653513076620e-02,-3.362154033524401148e-02,-6.061812430681516595e-02,5.545221884231226611e-02,-1.540351887371761014e-02,1.213431070168077552e-01,-3.935540621038326886e-02,-5.425437859751914421e-02,-5.172370112451761537e-02,-3.106848830006010351e-02,-5.507854292543257896e-02,-3.362154033524399066e-02,-4.041660096422799997e-02,5.919683123535104952e-02,-3.601146656700671828e-02,-1.780303564401613386e-02,-4.247104247104245556e-02,-4.635019600542636398e-02,-1.992299251042596586e-02,-4.346754445954262303e-02,4.702253331219552468e-02,-1.992299251042599362e-02,-1.992299251042590688e-02,-4.819372505975373644e-02,-3.601146656700668358e-02,-3.362154033524400454e-02,5.758211305840702648e-02,-3.826903063703092356e-02,-2.971768446092693666e-02,-8.876710942874285054e-03,4.116416008873535759e-02,-8.876710942874300667e-03,-2.527176869151889077e-02,8.492133813581612123e-02,-4.444544210866326756e-02,7.779112358189622933e-02,-5.828965086259645795e-02,-3.362154033524399066e-02,-7.217718302958547882e-02,-3.715524050203798667e-02,-5.507854292543295366e-02
-2.916536188866372670e-02,3.138824102871716482e-02,-2.550721637464241701e-02,4.835813871406641762e-01,9.999999999999998890e-01,4.080471333733234340e-01,-5.996967007194712457e-02,-3.448275862068962000e-02,4.745455991642285459e-02,-1.968366647947393522e-02,-2.677746791527988238e-02,-4.582716135182894612e-02,-1.132204459261708721e-02,-4.091357135954643010e-02,1.192037317560467984e-02,-3.826903063703099989e-02,-3.826903063703104152e-02,-1.604163394288077998e-02,-4.260143228423044631e-02,-2.128072485085772195e-02,-4.004808657316360349e-02,-5.666520215017393364e-02,-1.968366647947392481e-02,-3.138824102871722033e-02,-6.626712999260873926e-02,-6.748575116481821123e-02,-2.932632577641385366e-02,-2.128072485085776011e-02,5.640943898680116780e-02,-1.795184592614306254e-02,2.560171438455334861e-02,-3.347916496441603884e-02,1.119785021911705175e-01,-4.260143228423048101e-02,-2.277142339906297261e-02,4.585915946678287974e-02,-2.417547385148614836e-02,-3.029508300934445966e-02,-5.462067143368449368e-02,1.600848318634539094e-02,-1.387952123139666802e-02,5.528520176879214015e-02,-3.546165006486105137e-02,-4.888654377055074579e-02,2.155538931636264977e-01,-2.799462554779273346e-02,-4.962916669854630647e-02,-3.029508300934444925e-02,-3.641785203646152186e-02,-2.128072485085774276e-02,-3.244855405366674911e-02,-1.604163394288084590e-02,-3.826903063703091662e-02,6.425290368946632961e-03,-1.795184592614299662e-02,-3.916694043413032622e-02,-1.428076540920440035e-02,-1.795184592614301050e-02,-1.795184592614306254e-02,3.101822918659145455e-03,-3.244855405366663809e-02,-3.029508300934444925e-02,3.308611113236433615e-02,-3.448275862068968939e-02,-2.677746791527995870e-02,-7.998464442226474458e-03,6.425290368946574848e-03,-7.998464442226455376e-03,-2.277142339906297955e-02,6.425290368946734443e-03,-4.004808657316368675e-02,-1.651322624739299388e-02,-5.252257314388900783e-02,-3.029508300934444232e-02,-6.503609678375767145e-02,-3.347916496441596945e-02,7.444375004781976501e-02
-2.654803285088296744e-02,-2.857142857142849421e-02,-2.321817301062852751e-02,-3.483472916954418602e-02,4.080471333733234340e-01,9.999999999999997780e-01,-5.458793130029683527e-02,-3.138824102871726196e-02,-1.511857892036923452e-02,-1.791723436581165591e-02,-2.437443089484292794e-02,-4.171458559902035956e-02,-1.030599287371756177e-02,-3.724194613619299238e-02,2.015116414118986107e-02,7.916983902169147380e-02,-3.483472916954425541e-02,-1.460204150811421700e-02,-3.877833671647411273e-02,-1.937097110565150562e-02,-3.645413082882448946e-02,-5.158000966788867797e-02,-1.791723436581162468e-02,-2.857142857142857401e-02,-6.032025080619089763e-02,-6.142951168339498558e-02,1.642741641645907233e-02,-1.937097110565154379e-02,-2.200594240678329164e-02,-1.634082913836509832e-02,9.859465285014817892e-02,3.405997098459673939e-02,3.567530340063382321e-01,-3.877833671647412661e-02,-2.072789286028604155e-02,-5.458793130029684915e-02,-2.200594240678308000e-02,-2.757637165698669304e-02,-4.971895720321479334e-02,-3.400102004590231652e-02,-1.263395897545404635e-02,-6.361694487337980763e-02,-3.227928576584462861e-02,-4.449941594899834568e-02,5.780236682696180406e-01,-2.548235957188138209e-02,-4.517539514526239947e-02,-2.757637165698668957e-02,-3.314967720658976852e-02,-1.937097110565152297e-02,-2.953658803442559683e-02,-1.460204150811419098e-02,-3.483472916954438725e-02,1.725360104582856213e-01,-1.634082913836502546e-02,-3.565205963441296644e-02,-4.845154535566273402e-02,-1.634082913836502546e-02,-1.634082913836509832e-02,6.211616832473595279e-02,-2.953658803442564540e-02,-2.757637165698668957e-02,-4.517539514526248967e-02,-3.138824102871714400e-02,-2.437443089484293834e-02,-7.280674163394643301e-03,-3.801640908402903474e-02,-7.280674163394640699e-03,-2.072789286028603462e-02,-3.801640908402913882e-02,-3.645413082882444783e-02,-4.971895720321482803e-02,-4.780914437337586281e-02,-2.757637165698668610e-02,-5.919969176105131098e-02,-3.047471088095488403e-02,2.258769757263127398e-01
-5.072207676977073809e-02,-1.605527391185193609e-02,3.783657393296879778e-01,-6.655445309700364076e-02,-5.996967007194711763e-02,-5.458793130029684221e-02,1.000000000000000000e+00,-5.996967007194708987e-02,-1.577764017209104877e-02,-3.423226655282858577e-02,-4.656924157100323508e-02,-2.525564533737884726e-02,-1.969039908401457040e-02,-4.101797373117326700e-02,-3.675826487045095320e-02,-3.452289813053125572e-02,-3.452289813053118633e-02,-2.789833335411573065e-02,-7.408902132165319510e-02,-3.700974339773680649e-02,-6.964844562535656147e-02,-3.049683097843723656e-02,-3.423226655282850250e-02,-5.458793130029688384e-02,4.778785293223363796e-03,-5.818979054454501837e-02,1.809302157779895670e-01,-3.700974339773673016e-02,7.419540093616104094e-03,-3.122042204382341826e-02,-2.196003004301100292e-02,-5.822429983880900856e-02,8.018874751798393818e-02,1.002380876704717094e-01,-3.960224770100220087e-02,3.969686033922802115e-03,7.419540093616105829e-03,-1.283963981299068163e-02,-2.482005172309045479e-02,-3.220784571704068955e-02,-2.413815896109988701e-02,-4.471238007883028553e-02,-6.167208018330003899e-02,-3.357916466299443181e-02,4.285127747029706669e-01,2.949800355125853368e-01,3.706300083411365187e-01,-1.283963981299066776e-02,-6.333503056931176489e-02,-3.700974339773673710e-02,-1.908727495539783853e-02,-2.789833335411573412e-02,2.954021180241310149e-02,-1.347495600799024015e-02,-3.122042204382351888e-02,-3.675826487045098095e-02,-4.475787270762941750e-02,-3.122042204382350500e-02,-3.122042204382341826e-02,-4.696339146788360702e-02,-5.643194334639380777e-02,-1.283963981299067643e-02,-3.553986381353375912e-02,1.164117124926032920e-01,-4.656924157100320039e-02,-1.391029293679316159e-02,-4.305412773284673922e-02,-1.391029293679321537e-02,-3.960224770100220087e-02,-4.305412773284682942e-02,-6.964844562535665862e-02,-2.482005172309047561e-02,-4.298497887072641466e-02,-5.268679785330636356e-02,1.507698838854363010e-01,5.056850954858523733e-02,2.944731573121355805e-01
3.813931939286806932e-02,-3.138824102871723420e-02,-2.550721637464242048e-02,-3.826903063703103458e-02,-3.448275862068961306e-02,-3.138824102871726890e-02,-5.996967007194708987e-02,9.999999999999998890e-01,-5.931819989552843814e-02,5.708263279047431915e-01,-2.677746791527989972e-02,-4.582716135182893225e-02,-1.132204459261708547e-02,-4.091357135954643010e-02,6.300768678534011957e-02,1.182860946962776549e-01,-3.826903063703102070e-02,-1.604163394288078345e-02,-4.260143228423046713e-02,-2.128072485085772889e-02,-4.004808657316352022e-02,2.389793308072550859e-01,-1.968366647947388665e-02,-3.138824102871722727e-02,-6.626712999260882253e-02,-6.748575116481821123e-02,-6.316439397996827243e-02,6.992238165281884632e-02,-2.417547385148649877e-02,-1.795184592614307989e-02,2.560171438455335208e-02,-3.347916496441605966e-02,-2.799462554779273693e-02,4.733492476025673475e-03,-2.277142339906296220e-02,-5.996967007194714538e-02,-2.417547385148620387e-02,-3.029508300934446313e-02,-5.462067143368447286e-02,1.600848318634537013e-02,-1.387952123139667149e-02,2.399169133362681963e-02,-3.546165006486102361e-02,-4.888654377055075273e-02,-4.660624717051378013e-02,-2.799462554779267448e-02,-4.962916669854632035e-02,-3.029508300934445966e-02,-3.641785203646152880e-02,-2.128072485085774623e-02,2.839248479695853297e-02,2.245828752003305173e-01,-3.826903063703095131e-02,6.425290368946650309e-03,-1.795184592614303132e-02,-3.916694043413034704e-02,-5.322830743430780748e-02,-1.795184592614302438e-02,-1.795184592614307989e-02,3.101822918659143287e-03,-3.244855405366664503e-02,-3.029508300934445272e-02,-8.271527783090946995e-03,-3.448275862068971021e-02,-2.677746791527996911e-02,-7.998464442226486601e-03,-4.176438739815361428e-02,-7.998464442226453641e-03,-2.277142339906297608e-02,6.425290368946717963e-03,-4.004808657316370063e-02,-5.462067143368448674e-02,-5.252257314388903559e-02,-3.029508300934445272e-02,1.102306725148347998e-03,-3.347916496441596251e-02,-4.962916669854654239e-02
-8.490488131159348167e-03,-5.399492471560373569e-02,-4.387822263099668690e-02,9.575483674898864483e-02,4.745455991642286153e-02,-1.511857892036923452e-02,-1.577764017209105224e-02,-5.931819989552843814e-02,1.000000000000000000e+00,-3.386039022428405376e-02,-4.606334464034567838e-02,-7.883315681366027949e-02,-1.947649582675762756e-02,-7.038066272602087892e-02,4.388232059404093555e-01,-6.583145026492978613e-02,-6.583145026492977225e-02,-2.759526461736622541e-02,-7.328416800608227033e-02,3.022749625636417803e-01,-6.889183173862999110e-02,-9.747705585967211817e-02,2.708831217942713615e-02,-5.399492471560392998e-02,-1.139945590387320407e-01,1.824285022263674727e-01,2.685383758634418139e-01,7.635319123579899225e-02,-4.158732212425602509e-02,-3.088126436907993183e-02,-5.759179019114327169e-02,-5.759179019114358394e-02,-4.815713303308869625e-02,-7.328416800608227033e-02,-3.917203550764863929e-02,-1.031614934329027622e-01,-4.158732212425574754e-02,-5.211444390419780331e-02,-9.395999728940689077e-02,-6.425588811712809600e-02,-2.387593823088838760e-02,-1.202247252176205095e-01,1.123723192568574364e-01,1.970248943524696011e-02,5.511918630294155436e-02,-4.815713303308864074e-02,-8.537347209531359615e-02,-5.211444390419778250e-02,-6.264700137907351640e-02,2.457945197316796226e-01,1.325698985547024145e-01,-2.759526461736622541e-02,-6.583145026492985552e-02,-7.184426012574107734e-02,-3.088126436907974795e-02,-6.737605965707219036e-02,-9.156481403417883469e-02,-3.088126436907974795e-02,-3.088126436907993183e-02,1.269930397417793344e-01,-1.814114401274873750e-02,-5.211444390419785883e-02,-8.537347209531355452e-02,-5.931819989552849365e-02,-4.606334464034572002e-02,-1.375918086659678671e-02,-7.184426012574109122e-02,-1.375918086659681967e-02,-3.917203550764862541e-02,4.056437456330319047e-01,-6.889183173863029641e-02,-9.395999728940693241e-02,-9.035079029052510424e-02,-5.211444390419783801e-02,-1.118769014938724993e-01,1.253468374748413772e-01,1.195228609334394454e-01
-1.664835642891875772e-02,-1.791723436581166284e-02,-1.456019065820884570e-02,-2.184497023101054231e-02,-1.968366647947393522e-02,-1.791723436581165591e-02,-3.423226655282858577e-02,5.708263279047431915e-01,-3.386039022428405376e-02,1.000000000000000000e+00,-1.528528368066637243e-02,-2.615935023276264731e-02,-6.462921139177411727e-03,-2.335454370063861501e-02,6.512843010781127484e-02,-2.184497023101056312e-02,-2.184497023101054577e-02,-9.156986997206736228e-03,-2.431801915428988964e-02,-1.214759802176633777e-02,-2.286050219817029397e-02,3.093964190408714579e-02,-1.123595505617974721e-02,-1.791723436581166284e-02,-3.782702247446721039e-02,-3.852264352330649066e-02,-3.605589906991378546e-02,-1.214759802176636726e-02,-1.379999696400098334e-02,-1.024738628913194304e-02,-1.911078879795483423e-02,-1.911078879795474056e-02,-1.598006930251481827e-02,5.674204469334295786e-02,-1.299852800005128588e-02,-3.423226655282853720e-02,-1.379999696400100589e-02,-1.729323098779349255e-02,-3.117891730218165514e-02,-2.132214856936821140e-02,-7.922796137594076069e-03,-3.989438988266440916e-02,-2.024244348796763390e-02,-2.790572626449800558e-02,-2.660407292976524340e-02,-1.598006930251489807e-02,-2.832963498350356615e-02,-1.729323098779348214e-02,-2.078826874815160528e-02,-1.214759802176635511e-02,8.566651142276358877e-02,4.029074278770961581e-01,-2.184497023101057700e-02,-2.384021189567915588e-02,-1.024738628913196212e-02,-2.235752078327846518e-02,-3.038411927331071891e-02,-1.024738628913195344e-02,-1.024738628913194304e-02,5.488866778053837214e-02,-1.852248895627313721e-02,-1.729323098779348561e-02,-2.832963498350369105e-02,-1.968366647947387277e-02,-1.528528368066636028e-02,-4.565734086432816745e-03,-2.384021189567919058e-02,-4.565734086432830623e-03,-1.299852800005128761e-02,-2.384021189567920099e-02,-2.286050219817026621e-02,-3.117891730218159962e-02,-2.998126755983450062e-02,-1.729323098779348561e-02,-3.712431630832987994e-02,-1.911078879795469199e-02,-2.832963498350372922e-02
