9.999999999999998890e-01,-3.225806451612902442e-02,-4.637388957601682599e-02,-3.225806451612902442e-02,-5.776712868787001187e-02,-3.225806451612902442e-02,-3.225806451612902442e-02,-3.225806451612902442e-02,-4.637388957601682599e-02,-5.776712868787001187e-02,-6.788442333021306452e-02,-4.637388957601682599e-02,2.871189230713696583e-01,-5.776712868787001187e-02,-6.788442333021306452e-02,-3.225806451612902442e-02,-3.225806451612902442e-02,-3.225806451612902442e-02,-1.036951694730425255e-01,2.481603870737833228e-01,5.584155773160767167e-01,-4.637388957601682599e-02,-3.225806451612902442e-02,-5.776712868787001187e-02,-3.225806451612902442e-02,-3.225806451612902442e-02,-3.225806451612902442e-02,-4.637388957601682599e-02,-3.225806451612902442e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,-3.225806451612902442e-02,6.956083436402523690e-01,-4.637388957601682599e-02,2.036532699906391519e-01,-1.299887741815055620e-01,-3.225806451612902442e-02,-8.627959628145760729e-02,-1.123508829409707310e-01,2.318694478800841230e-01,-6.788442333021306452e-02,-3.225806451612902442e-02,-4.637388957601682599e-02
-3.225806451612902442e-02,9.999999999999998890e-01,-4.637388957601682599e-02,-3.225806451612902442e-02,5.584155773160767167e-01,-3.225806451612902442e-02,-3.225806451612902442e-02,-3.225806451612902442e-02,-4.637388957601682599e-02,-5.776712868787001187e-02,-6.788442333021306452e-02,-4.637388957601682599e-02,-1.123508829409707310e-01,-5.776712868787001187e-02,-6.788442333021306452e-02,-3.225806451612902442e-02,-3.225806451612902442e-02,-3.225806451612902442e-02,-1.036951694730425255e-01,-1.299887741815055620e-01,-5.776712868787001187e-02,-4.637388957601682599e-02,-3.225806451612902442e-02,5.584155773160767167e-01,-3.225806451612902442e-02,-3.225806451612902442e-02,-3.225806451612902442e-02,-4.637388957601682599e-02,-3.225806451612902442e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,-3.225806451612902442e-02,-4.637388957601682599e-02,6.956083436402523690e-01,-1.583969877704971274e-01,-1.299887741815055620e-01,-3.225806451612902442e-02,-8.627959628145760729e-02,-1.123508829409707310e-01,-1.391216687280504571e-01,-6.788442333021306452e-02,-3.225806451612902442e-02,-4.637388957601682599e-02
-4.637388957601681905e-02,-4.637388957601681905e-02,1.000000000000000000e+00,6.956083436402523690e-01,-8.304547985373997299e-02,-4.637388957601681905e-02,-4.637388957601681905e-02,-4.637388957601681905e-02,-6.666666666666666574e-02,-8.304547985373997299e-02,-9.759000729485331482e-02,-6.666666666666666574e-02,-1.615145706174496432e-01,-8.304547985373997299e-02,-9.759000729485331482e-02,-4.637388957601681905e-02,-4.637388957601681905e-02,-4.637388957601681905e-02,4.472135954999579277e-01,-1.868706368604627077e-01,-8.304547985373997299e-02,-6.666666666666666574e-02,-4.637388957601681905e-02,-8.304547985373997299e-02,-4.637388957601681905e-02,-4.637388957601681905e-02,-4.637388957601681905e-02,-6.666666666666666574e-02,-4.637388957601681905e-02,-6.666666666666666574e-02,-6.666666666666666574e-02,-4.637388957601681905e-02,-6.666666666666666574e-02,-6.666666666666666574e-02,-2.277100170213244013e-01,3.567530340063378436e-01,-4.637388957601681905e-02,-1.240347345892084535e-01,4.127594582445935911e-01,-1.999999999999999833e-01,-9.759000729485331482e-02,-4.637388957601681905e-02,-6.666666666666666574e-02
-3.225806451612902442e-02,-3.225806451612902442e-02,6.956083436402523690e-01,9.999999999999998890e-01,-5.776712868787001187e-02,-3.225806451612902442e-02,-3.225806451612902442e-02,-3.225806451612902442e-02,-4.637388957601682599e-02,-5.776712868787001187e-02,-6.788442333021306452e-02,-4.637388957601682599e-02,-1.123508829409707310e-01,-5.776712868787001187e-02,-6.788442333021306452e-02,-3.225806451612902442e-02,-3.225806451612902442e-02,-3.225806451612902442e-02,3.110855084191275766e-01,-1.299887741815055620e-01,-5.776712868787001187e-02,-4.637388957601682599e-02,-3.225806451612902442e-02,-5.776712868787001187e-02,-3.225806451612902442e-02,-3.225806451612902442e-02,-3.225806451612902442e-02,-4.637388957601682599e-02,-3.225806451612902442e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,-3.225806451612902442e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,-1.583969877704971274e-01,2.481603870737833228e-01,-3.225806451612902442e-02,-8.627959628145760729e-02,2.871189230713696583e-01,-1.391216687280504571e-01,-6.788442333021306452e-02,-3.225806451612902442e-02,-4.637388957601682599e-02
-5.776712868787001187e-02,5.584155773160767167e-01,-8.304547985373997299e-02,-5.776712868787001187e-02,1.000000000000000000e+00,-5.776712868787001187e-02,-5.776712868787001187e-02,-5.776712868787001187e-02,-8.304547985373997299e-02,-1.034482758620689641e-01,-1.215661347709661860e-01,-8.304547985373997299e-02,3.725848616749132675e-02,-1.034482758620689641e-01,2.026102246182769628e-01,-5.776712868787001187e-02,-5.776712868787001187e-02,-5.776712868787001187e-02,6.189844605901729385e-02,-7.053982594841416015e-03,-1.034482758620689641e-01,-8.304547985373997299e-02,5.584155773160767167e-01,6.321839080459771276e-01,-5.776712868787001187e-02,-5.776712868787001187e-02,-5.776712868787001187e-02,-8.304547985373997299e-02,-5.776712868787001187e-02,-8.304547985373997299e-02,-8.304547985373997299e-02,-5.776712868787001187e-02,-8.304547985373997299e-02,3.598637460328731885e-01,-6.753674153942564040e-02,-2.327814256297667250e-01,-5.776712868787001187e-02,-1.545078607873814069e-01,3.725848616749132675e-02,-2.491364395612198912e-01,2.026102246182769628e-01,-5.776712868787001187e-02,3.598637460328731885e-01
-3.225806451612902442e-02,-3.225806451612902442e-02,-4.637388957601682599e-02,-3.225806451612902442e-02,-5.776712868787001187e-02,9.999999999999998890e-01,-3.225806451612902442e-02,9.999999999999998890e-01,-4.637388957601682599e-02,-5.776712868787001187e-02,-6.788442333021306452e-02,-4.637388957601682599e-02,-1.123508829409707310e-01,-5.776712868787001187e-02,4.751909633114914100e-01,-3.225806451612902442e-02,-3.225806451612902442e-02,-3.225806451612902442e-02,-1.036951694730425255e-01,-1.299887741815055620e-01,-5.776712868787001187e-02,-4.637388957601682599e-02,-3.225806451612902442e-02,-5.776712868787001187e-02,-3.225806451612902442e-02,-3.225806451612902442e-02,-3.225806451612902442e-02,-4.637388957601682599e-02,-3.225806451612902442e-02,6.956083436402523690e-01,-4.637388957601682599e-02,-3.225806451612902442e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,-1.583969877704971274e-01,-1.299887741815055620e-01,-3.225806451612902442e-02,-8.627959628145760729e-02,-1.123508829409707310e-01,-1.391216687280504571e-01,-6.788442333021306452e-02,-3.225806451612902442e-02,-4.637388957601682599e-02
-3.225806451612902442e-02,-3.225806451612902442e-02,-4.637388957601682599e-02,-3.225806451612902442e-02,-5.776712868787001187e-02,-3.225806451612902442e-02,9.999999999999998890e-01,-3.225806451612902442e-02,-4.637388957601682599e-02,-5.776712868787001187e-02,-6.788442333021306452e-02,-4.637388957601682599e-02,-1.123508829409707310e-01,-5.776712868787001187e-02,-6.788442333021306452e-02,-3.225806451612902442e-02,-3.225806451612902442e-02,-3.225806451612902442e-02,-1.036951694730425255e-01,2.481603870737833228e-01,-5.776712868787001187e-02,-4.637388957601682599e-02,-3.225806451612902442e-02,-5.776712868787001187e-02,-3.225806451612902442e-02,-3.225806451612902442e-02,-3.225806451612902442e-02,-4.637388957601682599e-02,-3.225806451612902442e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,-3.225806451612902442e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,2.036532699906391519e-01,-1.299887741815055620e-01,9.999999999999998890e-01,-8.627959628145760729e-02,-1.123508829409707310e-01,2.318694478800841230e-01,-6.788442333021306452e-02,-3.225806451612902442e-02,-4.637388957601682599e-02
-3.225806451612902442e-02,-3.225806451612902442e-02,-4.637388957601682599e-02,-3.225806451612902442e-02,-5.776712868787001187e-02,9.999999999999998890e-01,-3.225806451612902442e-02,9.999999999999998890e-01,-4.637388957601682599e-02,-5.776712868787001187e-02,-6.788442333021306452e-02,-4.637388957601682599e-02,-1.123508829409707310e-01,-5.776712868787001187e-02,4.751909633114914100e-01,-3.225806451612902442e-02,-3.225806451612902442e-02,-3.225806451612902442e-02,-1.036951694730425255e-01,-1.299887741815055620e-01,-5.776712868787001187e-02,-4.637388957601682599e-02,-3.225806451612902442e-02,-5.776712868787001187e-02,-3.225806451612902442e-02,-3.225806451612902442e-02,-3.225806451612902442e-02,-4.637388957601682599e-02,-3.225806451612902442e-02,6.956083436402523690e-01,-4.637388957601682599e-02,-3.225806451612902442e-02,-4.637388957601682599e-02,-4.637388957601682599e-02,-1.583969877704971274e-01,-1.299887741815055620e-01,-3.225806451612902442e-02,-8.627959628145760729e-02,-1.123508829409707310e-01,-1.391216687280504571e-01,-6.788442333021306452e-02,-3.225806451612902442e-02,-4.637388957601682599e-02
-4.637388957601681905e-02,-4.637388957601681905e-02,-6.666666666666666574e-02,-4.637388957601681905e-02,-8.304547985373997299e-02,-4.637388957601681905e-02,-4.637388957601681905e-02,-4.637388957601681905e-02,1.000000000000000000e+00,-8.304547985373997299e-02,-9.759000729485331482e-02,-6.666666666666666574e-02,-1.615145706174496432e-01,-8.304547985373997299e-02,-9.759000729485331482e-02,-4.637388957601681905e-02,-4.637388957601681905e-02,-4.637388957601681905e-02,-1.490711984999859852e-01,-1.868706368604627077e-01,-8.304547985373997299e-02,-6.666666666666666574e-02,-4.637388957601681905e-02,-8.304547985373997299e-02,-4.637388957601681905e-02,-4.637388957601681905e-02,-4.637388957601681905e-02,-6.666666666666666574e-02,6.956083436402523690e-01,-6.666666666666666574e-02,-6.666666666666666574e-02,-4.637388957601681905e-02,-6.666666666666666574e-02,-6.666666666666666574e-02,-2.277100170213244013e-01,3.567530340063378436e-01,-4.637388957601681905e-02,5.374838498865699421e-01,-1.615145706174496432e-01,-1.999999999999999833e-01,-9.759000729485331482e-02,-4.637388957601681905e-02,-6.666666666666666574e-02
-5.776712868787001187e-02,-5.776712868787001187e-02,-8.304547985373997299e-02,-5.776712868787001187e-02,-1.034482758620689641e-01,-5.776712868787001187e-02,-5.776712868787001187e-02,-5.776712868787001187e-02,-8.304547985373997299e-02,1.000000000000000000e+00,-1.215661347709661860e-01,-8.304547985373997299e-02,-2.011958253044531797e-01,-1.034482758620689641e-01,-1.215661347709661860e-01,-5.776712868787001187e-02,-5.776712868787001187e-02,-5.776712868787001187e-02,-1.856953381770518885e-01,-2.327814256297667250e-01,-1.034482758620689641e-01,-8.304547985373997299e-02,-5.776712868787001187e-02,-1.034482758620689641e-01,5.584155773160767167e-01,-5.776712868787001187e-02,-5.776712868787001187e-02,-8.304547985373997299e-02,-5.776712868787001187e-02,-8.304547985373997299e-02,8.027729719194863778e-01,-5.776712868787001187e-02,-8.304547985373997299e-02,-8.304547985373997299e-02,-2.836543144655876980e-01,-7.053982594841416015e-03,-5.776712868787001187e-02,6.695340634119862910e-01,-2.011958253044531797e-01,-2.491364395612198912e-01,-1.215661347709661860e-01,-5.776712868787001187e-02,-8.304547985373997299e-02
