1.000000000000000000e+00,-3.030303030303035938e-02,-4.351941398892449075e-02,-4.351941398892449769e-02,-3.030303030303034204e-02,-4.351941398892451851e-02,-5.415303610738831513e-02,-3.030303030303034204e-02,-7.228181235327583998e-02,-3.030303030303036632e-02,2.901294265928293648e-01,-5.415303610738831513e-02,-6.356417261637287153e-02,-3.030303030303036632e-02,-3.030303030303036632e-02,-4.351941398892451157e-02,-9.656090991705368332e-02,2.517158746338809538e-01,5.595813731096788146e-01,-4.351941398892451157e-02,-3.030303030303035938e-02,-5.415303610738828738e-02,-3.030303030303035244e-02,-3.030303030303035938e-02,-3.030303030303035938e-02,-4.351941398892449075e-02,-3.030303030303035591e-02,-3.030303030303035938e-02,-4.351941398892451851e-02,-3.030303030303035938e-02,6.963106238227921851e-01,1.846372364689990997e-01,-3.030303030303034204e-02,-8.863600391305170856e-02,-1.123666437438736315e-01,-6.356417261637287153e-02,-3.030303030303035591e-02,-4.351941398892451157e-02
-3.030303030303035938e-02,1.000000000000000000e+00,-4.351941398892447688e-02,-4.351941398892447688e-02,-3.030303030303033163e-02,-4.351941398892449075e-02,-5.415303610738826656e-02,-3.030303030303033163e-02,-7.228181235327588161e-02,-3.030303030303035591e-02,-1.044465935734187334e-01,-5.415303610738828044e-02,-6.356417261637285765e-02,-3.030303030303034550e-02,-3.030303030303034550e-02,-4.351941398892448382e-02,3.138229572304240267e-01,-1.203858530857693926e-01,-5.415303610738829432e-02,-4.351941398892448382e-02,-3.030303030303034204e-02,-5.415303610738829432e-02,-3.030303030303033163e-02,-3.030303030303034204e-02,-3.030303030303034204e-02,-4.351941398892447688e-02,-3.030303030303033510e-02,-3.030303030303034204e-02,-4.351941398892449075e-02,-3.030303030303034204e-02,-4.351941398892446994e-02,-1.641219879724437891e-01,-3.030303030303033163e-02,-8.863600391305175019e-02,2.696799449852970154e-01,-6.356417261637282989e-02,-3.030303030303033510e-02,-4.351941398892448382e-02
-4.351941398892449075e-02,-4.351941398892447688e-02,1.000000000000000000e+00,-6.249999999999998612e-02,-4.351941398892446300e-02,-6.249999999999998612e-02,-7.777137710478188026e-02,-4.351941398892446300e-02,-1.038068498171748344e-01,-4.351941398892448382e-02,1.333333333333334147e-01,-7.777137710478188026e-02,2.966830519819646517e-01,-4.351941398892448382e-02,-4.351941398892448382e-02,-6.249999999999997918e-02,1.560094301883455659e-01,9.430419201928974537e-02,-7.777137710478194965e-02,-6.249999999999997918e-02,6.963106238227916300e-01,3.629330931556485340e-01,-4.351941398892446300e-02,-4.351941398892447688e-02,-4.351941398892447688e-02,-6.249999999999997918e-02,-4.351941398892446994e-02,-4.351941398892447688e-02,-6.249999999999998612e-02,-4.351941398892447688e-02,-6.249999999999997224e-02,1.473139127471977290e-02,-4.351941398892445606e-02,-1.272937693043287855e-01,1.129620142643829317e-01,2.966830519819645406e-01,-4.351941398892446994e-02,4.687500000000001110e-01
-4.351941398892449769e-02,-4.351941398892447688e-02,-6.249999999999998612e-02,1.000000000000000000e+00,-4.351941398892445606e-02,-6.249999999999998612e-02,-7.777137710478188026e-02,-4.351941398892445606e-02,-1.038068498171749315e-01,-4.351941398892449075e-02,-1.499999999999998557e-01,-7.777137710478186639e-02,-9.128709291752765131e-02,-4.351941398892449075e-02,-4.351941398892449075e-02,-6.249999999999997224e-02,-1.386750490563072868e-01,3.614994027406103760e-01,-7.777137710478194965e-02,-6.249999999999997918e-02,-4.351941398892447688e-02,-7.777137710478194965e-02,-4.351941398892446300e-02,-4.351941398892448382e-02,-4.351941398892448382e-02,-6.249999999999998612e-02,-4.351941398892446994e-02,-4.351941398892448382e-02,-6.249999999999998612e-02,-4.351941398892447688e-02,-6.249999999999997918e-02,2.651650429449551871e-01,6.963106238227911859e-01,-1.272937693043288132e-01,-1.613743060919756445e-01,-9.128709291752762356e-02,-4.351941398892446994e-02,-6.249999999999998612e-02
-3.030303030303034204e-02,-3.030303030303033163e-02,-4.351941398892446300e-02,-4.351941398892445606e-02,1.000000000000000000e+00,-4.351941398892447688e-02,-5.415303610738825962e-02,-3.030303030303032122e-02,-7.228181235327595100e-02,-3.030303030303033510e-02,-1.044465935734187473e-01,-5.415303610738823881e-02,-6.356417261637281602e-02,-3.030303030303033510e-02,-3.030303030303033510e-02,6.963106238227914080e-01,-9.656090991705355842e-02,-1.203858530857692399e-01,-5.415303610738827350e-02,-4.351941398892445606e-02,-3.030303030303033163e-02,-5.415303610738829432e-02,-3.030303030303032122e-02,-3.030303030303033163e-02,-3.030303030303033163e-02,-4.351941398892446300e-02,-3.030303030303032469e-02,-3.030303030303033163e-02,-4.351941398892447688e-02,-3.030303030303033163e-02,-4.351941398892445606e-02,-1.641219879724437058e-01,-3.030303030303032122e-02,-8.863600391305173631e-02,2.696799449852968489e-01,-6.356417261637280214e-02,-3.030303030303032469e-02,-4.351941398892446994e-02
-4.351941398892451157e-02,-4.351941398892449075e-02,-6.249999999999998612e-02,-6.249999999999998612e-02,-4.351941398892446994e-02,1.000000000000000000e+00,-7.777137710478189414e-02,-4.351941398892446994e-02,-1.038068498171749454e-01,-4.351941398892450463e-02,-1.499999999999999944e-01,-7.777137710478189414e-02,-9.128709291752767907e-02,-4.351941398892449769e-02,-4.351941398892449769e-02,-6.249999999999999306e-02,-1.386750490563073424e-01,-1.728910187020311628e-01,-7.777137710478194965e-02,-6.249999999999999306e-02,-4.351941398892449075e-02,-7.777137710478196353e-02,-4.351941398892446994e-02,-4.351941398892449075e-02,-4.351941398892449075e-02,-6.249999999999998612e-02,6.963106238227917411e-01,-4.351941398892449075e-02,-6.250000000000000000e-02,-4.351941398892449075e-02,-6.249999999999998612e-02,-2.357022603955158946e-01,-4.351941398892446300e-02,4.909902530309828150e-01,-1.613743060919756167e-01,-9.128709291752765131e-02,-4.351941398892448382e-02,-6.249999999999999306e-02
-5.415303610738830820e-02,-5.415303610738827350e-02,-7.777137710478189414e-02,-7.777137710478189414e-02,-5.415303610738825268e-02,-7.777137710478190802e-02,9.999999999999997780e-01,-5.415303610738825268e-02,-1.291712266110556784e-01,-5.415303610738830126e-02,-1.866513050514765903e-01,-9.677419354838712184e-02,-1.135923668494129568e-01,-5.415303610738829432e-02,-5.415303610738829432e-02,-7.777137710478189414e-02,-1.725591925629152978e-01,-2.151355618160890326e-01,-9.677419354838717735e-02,-7.777137710478189414e-02,-5.415303610738827350e-02,-9.677419354838716348e-02,5.595813731096784815e-01,-5.415303610738827350e-02,-5.415303610738827350e-02,-7.777137710478189414e-02,-5.415303610738826656e-02,-5.415303610738827350e-02,8.036375634160795034e-01,-5.415303610738827350e-02,-7.777137710478188026e-02,-2.932942300427066606e-01,-5.415303610738825268e-02,6.109598099719172337e-01,-2.008048322256247298e-01,-1.135923668494129152e-01,-5.415303610738826656e-02,-7.777137710478189414e-02
-3.030303030303034204e-02,-3.030303030303033163e-02,-4.351941398892446300e-02,-4.351941398892445606e-02,-3.030303030303032122e-02,-4.351941398892447688e-02,-5.415303610738825962e-02,1.000000000000000000e+00,-7.228181235327593712e-02,-3.030303030303033510e-02,-1.044465935734187473e-01,-5.415303610738823881e-02,-6.356417261637282989e-02,-3.030303030303033510e-02,-3.030303030303033510e-02,-4.351941398892446994e-02,-9.656090991705355842e-02,-1.203858530857692399e-01,-5.415303610738828738e-02,-4.351941398892446994e-02,-3.030303030303033163e-02,-5.415303610738829432e-02,-3.030303030303032122e-02,-3.030303030303033163e-02,-3.030303030303033163e-02,-4.351941398892446300e-02,-3.030303030303032469e-02,-3.030303030303033163e-02,-4.351941398892447688e-02,-3.030303030303033163e-02,-4.351941398892445606e-02,-1.641219879724437058e-01,-3.030303030303032122e-02,3.418817293789138678e-01,-1.123666437438736732e-01,-6.356417261637280214e-02,-3.030303030303032469e-02,-4.351941398892446994e-02
-7.228181235327582610e-02,-7.228181235327588161e-02,-1.038068498171748205e-01,-1.038068498171749315e-01,-7.228181235327595100e-02,-1.038068498171749454e-01,-1.291712266110557061e-01,-7.228181235327593712e-02,9.999999999999998890e-01,-7.228181235327583998e-02,-2.491364395612197802e-01,-1.291712266110557616e-01,-1.516196087157806460e-01,-7.228181235327585386e-02,4.192345116490008294e-01,-1.038068498171749732e-01,-2.303267198524393544e-01,-2.871563522102425492e-01,-1.291712266110556229e-01,-1.038068498171748899e-01,-7.228181235327589549e-02,-1.291712266110555951e-01,-7.228181235327592324e-02,4.192345116490007184e-01,4.192345116490007184e-01,6.020797289396149221e-01,-7.228181235327590937e-02,4.192345116490007184e-01,-1.038068498171749454e-01,-7.228181235327588161e-02,-1.038068498171748205e-01,4.404151646360280892e-01,-7.228181235327596488e-02,-2.114234430853854374e-01,-2.680281337094486682e-01,-1.516196087157805072e-01,-7.228181235327589549e-02,-1.038068498171748621e-01
-3.030303030303036632e-02,-3.030303030303035591e-02,-4.351941398892448382e-02,-4.351941398892449075e-02,-3.030303030303033510e-02,-4.351941398892451157e-02,-5.415303610738830126e-02,-3.030303030303033510e-02,-7.228181235327583998e-02,9.999999999999998890e-01,2.901294265928293648e-01,-5.415303610738830126e-02,-6.356417261637285765e-02,-3.030303030303035938e-02,-3.030303030303035938e-02,-4.351941398892450463e-02,-9.656090991705366944e-02,2.517158746338809538e-01,-5.415303610738829432e-02,-4.351941398892450463e-02,-3.030303030303035591e-02,-5.415303610738827350e-02,-3.030303030303034550e-02,-3.030303030303035591e-02,-3.030303030303035591e-02,-4.351941398892448382e-02,-3.030303030303035244e-02,-3.030303030303035591e-02,-4.351941398892451157e-02,-3.030303030303035591e-02,-4.351941398892448382e-02,1.846372364689991274e-01,-3.030303030303033510e-02,-8.863600391305170856e-02,-1.123666437438736315e-01,-6.356417261637285765e-02,-3.030303030303035244e-02,-4.351941398892450463e-02
