ac-ro,am-df,ap-pa,ba-mg,ba-se,ce-pi,ce-rn,ce-rr,ce-sp,df-am,df-mg,df-mt,df-to,go-to,ma-pi,mg-ba,mg-df,mg-sp,mt-df,mt-ro,pa-ap,pa-to,pb-pe,pb-rn,pe-pb,pi-ce,pi-ma,rn-ce,rn-pb,ro-ac,ro-mt,rs-pr,se-ba,sp-ce,sp-mg,to-df,to-go,to-pa
"[1.520240944689164, 2.9823745346281796, 2.25589199693247, 2.25589199693247]","[-0.15633001879031194, 1.5835029022157205, 1.0, 1.0]","[2.077994221752725, 3.6327001820224414, 1.6963106238227914, 1.6963106238227914]","[-0.00462580884947944, 2.322975069508357, 1.6963106238227914, 1.6963106238227914]","[0.17311615187392648, 1.9659905688080883, 1.6963106238227914, 1.6963106238227914]","[-0.4215995112972805, 2.187300876853774, 1.6963106238227914, 1.6963106238227914]","[-0.1754114746052579, 2.9741787464976754, 2.9741787464976754, 2.9741787464976754]","[-0.5182427413749943, 1.3418817293789138, 1.0, 1.0]","[-0.0443988188995858, 3.719432940171644, 1.6020797289396147, 1.6020797289396147]","[0.16667649766038173, 1.72648253769571, 1.0, 1.0]","[1.0599155916586098, 5.3348728794655615, 3.631051136460756, 3.631051136460756]","[0.47134472561184093, 3.405967909696732, 2.924036312355233, 2.924036312355233]","[0.8887322196697034, 4.158764851662636, 2.908619210435079, 2.908619210435079]","[0.7069719648995508, 2.203213832318506, 1.0, 1.0]","[0.6313451115884752, 2.300182371940791, 1.6963106238227914, 1.6963106238227914]","[-0.49121089291987496, 2.0836089584435333, 1.6963106238227914, 1.6963106238227914]","[0.9279447856093566, 5.391124891257215, 3.0784358132811773, 2.555459452912686]","[0.9972182579148685, 5.631286188771174, 3.1291167100420108, 3.1291167100420108]","[1.048573582704952, 3.661479694668111, 2.881694783890971, 2.881694783890971]","[0.9795670060902926, 3.3379404312926115, 2.4999481872388714, 2.4999481872388714]","[1.8636255240722888, 3.4528554444840998, 2.392621247645583, 2.392621247645583]","[-0.02662250297674667, 2.526844278244387, 1.5300977119639272, 1.5300977119639272]","[0.835321705653788, 2.5977737263113836, 2.25589199693247, 2.25589199693247]","[1.9521211343828202, 3.6038717481179994, 3.0, 3.0]","[1.9521211343828202, 3.6038717481179994, 3.0, 3.0]","[0.16687034846466875, 2.5635553957073616, 2.2983903527624063, 2.2983903527624063]","[0.2215872964367217, 2.038192353201705, 1.6963106238227914, 1.6963106238227914]","[1.9521211343828202, 3.6038717481179994, 3.0, 3.0]","[0.4598094292235809, 2.9909384402698542, 2.4999481872388714, 2.4999481872388714]","[1.1972344282384704, 2.8393948991481905, 2.25589199693247, 2.25589199693247]","[1.4434497983380485, 3.5432792995911035, 2.4999481872388714, 2.4999481872388714]","[0.9031577240119897, 5.937110422551487, 2.369910573450632, 1.2383535936319563]","[0.5119305153058493, 2.1326637349256714, 1.6963106238227914, 1.6963106238227914]","[-1.231999957284837, 3.6185855041706247, 1.6109598099719176, 1.6109598099719176]","[0.610209367873604, 5.530211614191149, 2.4250232737965574, 1.8164426543463728]","[0.8937307263850991, 3.8273946857214205, 2.666682004495918, 2.666682004495918]","[0.38396544844885727, 2.0602341968385174, 1.0, 1.0]","[1.4053483553684165, 3.6877060647579896, 2.380963820704249, 2.380963820704249]"
