9.999999999999998890e-01,-3.030303030303030040e-02,-4.351941398892446300e-02,-4.351941398892446300e-02,-3.030303030303030040e-02,-4.351941398892446300e-02,-5.415303610738822493e-02,-3.030303030303030040e-02,-7.228181235327590937e-02,-3.030303030303030040e-02,2.901294265928296978e-01,-5.415303610738822493e-02,-6.356417261637281602e-02,-3.030303030303030040e-02,-3.030303030303030040e-02,-4.351941398892446300e-02,-9.656090991705351678e-02,2.517158746338810649e-01,5.595813731096783705e-01,-4.351941398892446300e-02,-3.030303030303030040e-02,-5.415303610738822493e-02,-3.030303030303030040e-02,-3.030303030303030040e-02,-3.030303030303030040e-02,-4.351941398892446300e-02,-3.030303030303030040e-02,-3.030303030303030040e-02,-4.351941398892446300e-02,-3.030303030303030040e-02,6.963106238227914080e-01,1.846372364689990997e-01,-3.030303030303030040e-02,-8.863600391305173631e-02,-1.123666437438736870e-01,-6.356417261637281602e-02,-3.030303030303030040e-02,-4.351941398892446300e-02
-3.030303030303030040e-02,9.999999999999998890e-01,-4.351941398892446300e-02,-4.351941398892446300e-02,-3.030303030303030040e-02,-4.351941398892446300e-02,-5.415303610738822493e-02,-3.030303030303030040e-02,-7.228181235327590937e-02,-3.030303030303030040e-02,-1.044465935734187056e-01,-5.415303610738822493e-02,-6.356417261637281602e-02,-3.030303030303030040e-02,-3.030303030303030040e-02,-4.351941398892446300e-02,3.138229572304239157e-01,-1.203858530857691983e-01,-5.415303610738822493e-02,-4.351941398892446300e-02,-3.030303030303030040e-02,-5.415303610738822493e-02,-3.030303030303030040e-02,-3.030303030303030040e-02,-3.030303030303030040e-02,-4.351941398892446300e-02,-3.030303030303030040e-02,-3.030303030303030040e-02,-4.351941398892446300e-02,-3.030303030303030040e-02,-4.351941398892446300e-02,-1.641219879724436503e-01,-3.030303030303030040e-02,-8.863600391305173631e-02,2.696799449852968489e-01,-6.356417261637281602e-02,-3.030303030303030040e-02,-4.351941398892446300e-02
-4.351941398892446300e-02,-4.351941398892446300e-02,1.000000000000000000e+00,-6.250000000000001388e-02,-4.351941398892446300e-02,-6.250000000000001388e-02,-7.777137710478189414e-02,-4.351941398892446300e-02,-1.038068498171749732e-01,-4.351941398892446300e-02,1.333333333333333592e-01,-7.777137710478189414e-02,2.966830519819650402e-01,-4.351941398892446300e-02,-4.351941398892446300e-02,-6.250000000000001388e-02,1.560094301883457046e-01,9.430419201928973150e-02,-7.777137710478189414e-02,-6.250000000000001388e-02,6.963106238227914080e-01,3.629330931556488671e-01,-4.351941398892446300e-02,-4.351941398892446300e-02,-4.351941398892446300e-02,-6.250000000000001388e-02,-4.351941398892446300e-02,-4.351941398892446300e-02,-6.250000000000001388e-02,-4.351941398892446300e-02,-6.250000000000001388e-02,1.473139127471974168e-02,-4.351941398892446300e-02,-1.272937693043288965e-01,1.129620142643830150e-01,2.966830519819650402e-01,-4.351941398892446300e-02,4.687500000000001110e-01
-4.351941398892446300e-02,-4.351941398892446300e-02,-6.250000000000001388e-02,1.000000000000000000e+00,-4.351941398892446300e-02,-6.250000000000001388e-02,-7.777137710478189414e-02,-4.351941398892446300e-02,-1.038068498171749732e-01,-4.351941398892446300e-02,-1.500000000000000222e-01,-7.777137710478189414e-02,-9.128709291752769295e-02,-4.351941398892446300e-02,-4.351941398892446300e-02,-6.250000000000001388e-02,-1.386750490563072868e-01,3.614994027406106536e-01,-7.777137710478189414e-02,-6.250000000000001388e-02,-4.351941398892446300e-02,-7.777137710478189414e-02,-4.351941398892446300e-02,-4.351941398892446300e-02,-4.351941398892446300e-02,-6.250000000000001388e-02,-4.351941398892446300e-02,-4.351941398892446300e-02,-6.250000000000001388e-02,-4.351941398892446300e-02,-6.250000000000001388e-02,2.651650429449553537e-01,6.963106238227914080e-01,-1.272937693043288965e-01,-1.613743060919757277e-01,-9.128709291752769295e-02,-4.351941398892446300e-02,-6.250000000000001388e-02
-3.030303030303030040e-02,-3.030303030303030040e-02,-4.351941398892446300e-02,-4.351941398892446300e-02,9.999999999999998890e-01,-4.351941398892446300e-02,-5.415303610738822493e-02,-3.030303030303030040e-02,-7.228181235327590937e-02,-3.030303030303030040e-02,-1.044465935734187056e-01,-5.415303610738822493e-02,-6.356417261637281602e-02,-3.030303030303030040e-02,-3.030303030303030040e-02,6.963106238227914080e-01,-9.656090991705351678e-02,-1.203858530857691983e-01,-5.415303610738822493e-02,-4.351941398892446300e-02,-3.030303030303030040e-02,-5.415303610738822493e-02,-3.030303030303030040e-02,-3.030303030303030040e-02,-3.030303030303030040e-02,-4.351941398892446300e-02,-3.030303030303030040e-02,-3.030303030303030040e-02,-4.351941398892446300e-02,-3.030303030303030040e-02,-4.351941398892446300e-02,-1.641219879724436503e-01,-3.030303030303030040e-02,-8.863600391305173631e-02,2.696799449852968489e-01,-6.356417261637281602e-02,-3.030303030303030040e-02,-4.351941398892446300e-02
-4.351941398892446300e-02,-4.351941398892446300e-02,-6.250000000000001388e-02,-6.250000000000001388e-02,-4.351941398892446300e-02,1.000000000000000000e+00,-7.777137710478189414e-02,-4.351941398892446300e-02,-1.038068498171749732e-01,-4.351941398892446300e-02,-1.500000000000000222e-01,-7.777137710478189414e-02,-9.128709291752769295e-02,-4.351941398892446300e-02,-4.351941398892446300e-02,-6.250000000000001388e-02,-1.386750490563072868e-01,-1.728910187020311906e-01,-7.777137710478189414e-02,-6.250000000000001388e-02,-4.351941398892446300e-02,-7.777137710478189414e-02,-4.351941398892446300e-02,-4.351941398892446300e-02,-4.351941398892446300e-02,-6.250000000000001388e-02,6.963106238227914080e-01,-4.351941398892446300e-02,-6.250000000000001388e-02,-4.351941398892446300e-02,-6.250000000000001388e-02,-2.357022603955158668e-01,-4.351941398892446300e-02,4.909902530309829261e-01,-1.613743060919757277e-01,-9.128709291752769295e-02,-4.351941398892446300e-02,-6.250000000000001388e-02
-5.415303610738822493e-02,-5.415303610738822493e-02,-7.777137710478189414e-02,-7.777137710478189414e-02,-5.415303610738822493e-02,-7.777137710478189414e-02,1.000000000000000000e+00,-5.415303610738822493e-02,-1.291712266110555674e-01,-5.415303610738822493e-02,-1.866513050514765348e-01,-9.677419354838708021e-02,-1.135923668494129429e-01,-5.415303610738822493e-02,-5.415303610738822493e-02,-7.777137710478189414e-02,-1.725591925629151868e-01,-2.151355618160890049e-01,-9.677419354838708021e-02,-7.777137710478189414e-02,-5.415303610738822493e-02,-9.677419354838708021e-02,5.595813731096783705e-01,-5.415303610738822493e-02,-5.415303610738822493e-02,-7.777137710478189414e-02,-5.415303610738822493e-02,-5.415303610738822493e-02,8.036375634160796144e-01,-5.415303610738822493e-02,-7.777137710478189414e-02,-2.932942300427065496e-01,-5.415303610738822493e-02,6.109598099719175668e-01,-2.008048322256247020e-01,-1.135923668494129429e-01,-5.415303610738822493e-02,-7.777137710478189414e-02
-3.030303030303030040e-02,-3.030303030303030040e-02,-4.351941398892446300e-02,-4.351941398892446300e-02,-3.030303030303030040e-02,-4.351941398892446300e-02,-5.415303610738822493e-02,9.999999999999998890e-01,-7.228181235327590937e-02,-3.030303030303030040e-02,-1.044465935734187056e-01,-5.415303610738822493e-02,-6.356417261637281602e-02,-3.030303030303030040e-02,-3.030303030303030040e-02,-4.351941398892446300e-02,-9.656090991705351678e-02,-1.203858530857691983e-01,-5.415303610738822493e-02,-4.351941398892446300e-02,-3.030303030303030040e-02,-5.415303610738822493e-02,-3.030303030303030040e-02,-3.030303030303030040e-02,-3.030303030303030040e-02,-4.351941398892446300e-02,-3.030303030303030040e-02,-3.030303030303030040e-02,-4.351941398892446300e-02,-3.030303030303030040e-02,-4.351941398892446300e-02,-1.641219879724436503e-01,-3.030303030303030040e-02,3.418817293789138678e-01,-1.123666437438736870e-01,-6.356417261637281602e-02,-3.030303030303030040e-02,-4.351941398892446300e-02
-7.228181235327590937e-02,-7.228181235327590937e-02,-1.038068498171749732e-01,-1.038068498171749732e-01,-7.228181235327590937e-02,-1.038068498171749732e-01,-1.291712266110555674e-01,-7.228181235327590937e-02,1.000000000000000000e+00,-7.228181235327590937e-02,-2.491364395612199190e-01,-1.291712266110555674e-01,-1.516196087157806738e-01,-7.228181235327590937e-02,4.192345116490002743e-01,-1.038068498171749732e-01,-2.303267198524393544e-01,-2.871563522102422161e-01,-1.291712266110555674e-01,-1.038068498171749732e-01,-7.228181235327590937e-02,-1.291712266110555674e-01,-7.228181235327590937e-02,4.192345116490002743e-01,4.192345116490002743e-01,6.020797289396148111e-01,-7.228181235327590937e-02,4.192345116490002743e-01,-1.038068498171749732e-01,-7.228181235327590937e-02,-1.038068498171749732e-01,4.404151646360276451e-01,-7.228181235327590937e-02,-2.114234430853853541e-01,-2.680281337094487237e-01,-1.516196087157806738e-01,-7.228181235327590937e-02,-1.038068498171749732e-01
-3.030303030303030040e-02,-3.030303030303030040e-02,-4.351941398892446300e-02,-4.351941398892446300e-02,-3.030303030303030040e-02,-4.351941398892446300e-02,-5.415303610738822493e-02,-3.030303030303030040e-02,-7.228181235327590937e-02,9.999999999999998890e-01,2.901294265928296978e-01,-5.415303610738822493e-02,-6.356417261637281602e-02,-3.030303030303030040e-02,-3.030303030303030040e-02,-4.351941398892446300e-02,-9.656090991705351678e-02,2.517158746338810649e-01,-5.415303610738822493e-02,-4.351941398892446300e-02,-3.030303030303030040e-02,-5.415303610738822493e-02,-3.030303030303030040e-02,-3.030303030303030040e-02,-3.030303030303030040e-02,-4.351941398892446300e-02,-3.030303030303030040e-02,-3.030303030303030040e-02,-4.351941398892446300e-02,-3.030303030303030040e-02,-4.351941398892446300e-02,1.846372364689990997e-01,-3.030303030303030040e-02,-8.863600391305173631e-02,-1.123666437438736870e-01,-6.356417261637281602e-02,-3.030303030303030040e-02,-4.351941398892446300e-02
