ac-ro,am-df,ap-pa,ba-mg,ba-se,ce-pi,ce-rn,ce-rr,ce-sp,df-am,df-mg,df-mt,df-to,go-to,ma-pi,mg-ba,mg-df,mg-sp,mt-df,mt-ro,pa-ap,pa-to,pb-pe,pb-rn,pe-pb,pi-ce,pi-ma,rn-ce,rn-pb,ro-ac,ro-mt,rs-pr,se-ba,sp-ce,sp-mg,to-df,to-go,to-pa
"[1.5202409446891634, 2.98237453462818, 2.255891996932471, 2.255891996932471]","[-0.15633001879031283, 1.583502902215721, 1.0, 1.0]","[2.077994221752724, 3.6327001820224405, 1.6963106238227916, 1.6963106238227916]","[-0.0046258088494796346, 2.322975069508357, 1.6963106238227912, 1.6963106238227912]","[0.17311615187392618, 1.9659905688080883, 1.6963106238227914, 1.6963106238227914]","[-0.4215995112972807, 2.1873008768537745, 1.6963106238227916, 1.6963106238227916]","[-0.17541147460525958, 2.974178746497675, 2.974178746497675, 2.974178746497675]","[-0.5182427413749948, 1.3418817293789138, 1.0, 1.0]","[-0.044398818899583165, 3.7194329401716466, 1.602079728939615, 1.602079728939615]","[0.16667649766037987, 1.7264825376957094, 1.0, 1.0]","[1.0599155916586078, 5.334872879465559, 3.6310511364607545, 3.6310511364607545]","[0.4713447256118397, 3.4059679096967312, 2.924036312355232, 2.924036312355232]","[0.8887322196697034, 4.158764851662636, 2.9086192104350785, 2.9086192104350785]","[0.7069719648995504, 2.2032138323185064, 1.0, 1.0]","[0.6313451115884751, 2.300182371940792, 1.696310623822792, 1.696310623822792]","[-0.49121089291987485, 2.0836089584435333, 1.6963106238227914, 1.6963106238227914]","[0.927944785609354, 5.391124891257215, 3.0784358132811773, 2.5554594529126864]","[0.9972182579148636, 5.631286188771171, 3.129116710042008, 3.129116710042008]","[1.0485735827049512, 3.6614796946681114, 2.8816947838909703, 2.8816947838909703]","[0.9795670060902921, 3.337940431292611, 2.499948187238871, 2.499948187238871]","[1.8636255240722892, 3.452855444484101, 2.3926212476455833, 2.3926212476455833]","[-0.026622502976748702, 2.5268442782443867, 1.530097711963927, 1.530097711963927]","[0.8353217056537879, 2.597773726311384, 2.25589199693247, 2.25589199693247]","[1.9521211343828193, 3.603871748118, 3.0, 3.0]","[1.9521211343828193, 3.603871748118, 3.0, 3.0]","[0.16687034846466947, 2.563555395707362, 2.2983903527624068, 2.2983903527624068]","[0.22158729643672107, 2.0381923532017057, 1.6963106238227916, 1.6963106238227916]","[1.9521211343828193, 3.603871748118, 3.0, 3.0]","[0.4598094292235806, 2.990938440269854, 2.499948187238871, 2.499948187238871]","[1.19723442823847, 2.839394899148191, 2.25589199693247, 2.25589199693247]","[1.443449798338048, 3.5432792995911027, 2.4999481872388714, 2.4999481872388714]","[0.9031577240119879, 5.937110422551485, 2.3699105734506314, 1.238353593631956]","[0.5119305153058487, 2.1326637349256714, 1.6963106238227912, 1.6963106238227912]","[-1.2319999572848357, 3.6185855041706247, 1.6109598099719173, 1.6109598099719173]","[0.6102093678736058, 5.530211614191149, 2.4250232737965574, 1.816442654346373]","[0.8937307263850982, 3.8273946857214187, 2.6666820044959163, 2.6666820044959163]","[0.3839654484488568, 2.0602341968385174, 1.0, 1.0]","[1.4053483553684165, 3.6877060647579896, 2.3809638207042494, 2.3809638207042494]"
