9.999999999999997780e-01,-2.299610249091380010e-02,-1.612903225806457813e-02,-2.299610249091367173e-02,-1.612903225806450874e-02,-2.839809171235330859e-02,-3.306801645716232751e-02,-2.299610249091371683e-02,-1.612903225806450874e-02,-3.306801645716238303e-02,-1.612903225806455731e-02,-1.612903225806451568e-02,-2.839809171235329124e-02,-2.839809171235331553e-02,-3.306801645716234833e-02,3.329971422913326484e-01,-4.843594796964840327e-02,-2.839809171235329818e-02,-8.032193289024953942e-02,-1.612903225806456078e-02,-1.612903225806455731e-02,-2.299610249091375153e-02,-2.299610249091373765e-02,-2.299610249091374806e-02,-3.728852122772348399e-02,-6.160411036336989332e-02,-5.184758473652106847e-02,-2.299610249091373765e-02,-5.841156281058737521e-02,-2.299610249091367520e-02,-3.728852122772347011e-02,-1.612903225806451221e-02,-1.612903225806453303e-02,-1.612903225806453303e-02,-2.299610249091374806e-02,-2.299610249091367867e-02,-1.612903225806455038e-02,-3.306801645716217486e-02,-1.612903225806453303e-02,-2.299610249091369255e-02,-1.612903225806451915e-02,-3.728852122772345623e-02,-2.839809171235331206e-02,-6.475761258027319667e-02,-3.306801645716221649e-02,-2.299610249091367520e-02,-2.839809171235329471e-02,-3.728852122772349093e-02,-7.099522928088321250e-02,-1.612903225806455038e-02,-2.299610249091376887e-02,-2.839809171235335369e-02,-2.299610249091369948e-02
-2.299610249091380010e-02,1.000000000000000000e+00,-2.299610249091378969e-02,-3.278688524590161329e-02,-2.299610249091369255e-02,-4.048881650894589623e-02,-4.714700072844779655e-02,-3.278688524590168268e-02,-2.299610249091369255e-02,-4.714700072844788675e-02,-2.299610249091375846e-02,-2.299610249091370295e-02,-4.048881650894588236e-02,-4.048881650894591705e-02,-4.714700072844783818e-02,-6.905795747278509200e-02,2.028577500763052432e-01,-4.048881650894588236e-02,8.588975014708023770e-02,-2.299610249091376540e-02,-2.299610249091375846e-02,-3.278688524590173126e-02,-3.278688524590171044e-02,-3.278688524590171738e-02,-5.316442066501512326e-02,-8.783257501821201130e-02,1.848053177386429768e-01,-3.278688524590171044e-02,3.936909300900539033e-01,-3.278688524590162023e-02,-5.316442066501510244e-02,-2.299610249091369601e-02,-2.299610249091372377e-02,-2.299610249091372377e-02,-3.278688524590171738e-02,-3.278688524590162717e-02,-2.299610249091374806e-02,-4.714700072844759532e-02,-2.299610249091372377e-02,-3.278688524590164105e-02,-2.299610249091370642e-02,6.167072797141743834e-01,-4.048881650894591011e-02,1.313908524822607615e-01,-4.714700072844765083e-02,-3.278688524590162023e-02,-4.048881650894588236e-02,-5.316442066501513020e-02,-1.012220412723646712e-01,-2.299610249091374806e-02,-3.278688524590175207e-02,-4.048881650894597256e-02,-3.278688524590165493e-02
-1.612903225806457813e-02,-2.299610249091378969e-02,9.999999999999997780e-01,-2.299610249091367520e-02,-1.612903225806451221e-02,5.679618342470645898e-01,-3.306801645716233445e-02,-2.299610249091372030e-02,-1.612903225806451221e-02,-3.306801645716238996e-02,-1.612903225806456078e-02,-1.612903225806451915e-02,-2.839809171235328084e-02,-2.839809171235330512e-02,-3.306801645716234139e-02,-4.843594796964840327e-02,-4.843594796964838245e-02,-2.839809171235329124e-02,-8.032193289024956717e-02,-1.612903225806456425e-02,-1.612903225806456078e-02,-2.299610249091375846e-02,-2.299610249091374112e-02,-2.299610249091375153e-02,-3.728852122772349093e-02,-6.160411036336987944e-02,-5.184758473652108235e-02,-2.299610249091374112e-02,-5.841156281058736133e-02,-2.299610249091367867e-02,4.325468462415920645e-01,-1.612903225806451568e-02,-1.612903225806453650e-02,-1.612903225806453650e-02,-2.299610249091375153e-02,-2.299610249091368214e-02,-1.612903225806455385e-02,-3.306801645716218180e-02,-1.612903225806453650e-02,-2.299610249091369601e-02,-1.612903225806452262e-02,-3.728852122772346317e-02,-2.839809171235330165e-02,-6.475761258027319667e-02,-3.306801645716222343e-02,-2.299610249091368561e-02,-2.839809171235328777e-02,-3.728852122772349786e-02,-7.099522928088319862e-02,-1.612903225806455385e-02,-2.299610249091377581e-02,-2.839809171235334675e-02,-2.299610249091370295e-02
-2.299610249091366826e-02,-3.278688524590161329e-02,-2.299610249091367520e-02,1.000000000000000000e+00,7.013811259728676140e-01,-4.048881650894586848e-02,-4.714700072844769940e-02,-3.278688524590166881e-02,-2.299610249091370295e-02,-4.714700072844771328e-02,-2.299610249091369255e-02,-2.299610249091369948e-02,-4.048881650894581297e-02,-4.048881650894585460e-02,-4.714700072844769940e-02,-6.905795747278484220e-02,-6.905795747278480057e-02,-4.048881650894581991e-02,-1.145196668627736503e-01,-2.299610249091369255e-02,-2.299610249091369255e-02,-3.278688524590164105e-02,-3.278688524590166187e-02,-3.278688524590164799e-02,-5.316442066501522040e-02,3.732884438274000627e-01,-7.392212709545729898e-02,-3.278688524590165493e-02,-8.328077367289593580e-02,-3.278688524590165493e-02,-5.316442066501514407e-02,-2.299610249091370295e-02,-2.299610249091370642e-02,-2.299610249091370642e-02,-3.278688524590164799e-02,-3.278688524590166881e-02,-2.299610249091369948e-02,-4.714700072844769246e-02,-2.299610249091370642e-02,-3.278688524590164799e-02,-2.299610249091369601e-02,-5.316442066501512326e-02,-4.048881650894584766e-02,-9.232870714969652892e-02,-4.714700072844769940e-02,-3.278688524590164799e-02,-4.048881650894579909e-02,-5.316442066501514407e-02,3.239105320715666148e-01,-2.299610249091369948e-02,-3.278688524590166881e-02,-4.048881650894582684e-02,-3.278688524590164799e-02
-1.612903225806450874e-02,-2.299610249091369255e-02,-1.612903225806451221e-02,7.013811259728677250e-01,9.999999999999997780e-01,-2.839809171235326002e-02,-3.306801645716225813e-02,-2.299610249091371336e-02,-1.612903225806450874e-02,-3.306801645716228588e-02,-1.612903225806452262e-02,-1.612903225806451568e-02,-2.839809171235326349e-02,-2.839809171235325308e-02,-3.306801645716227200e-02,-4.843594796964825755e-02,-4.843594796964823673e-02,-2.839809171235324614e-02,-8.032193289024985861e-02,-1.612903225806452262e-02,-1.612903225806452262e-02,-2.299610249091370642e-02,-2.299610249091371683e-02,-2.299610249091371336e-02,-3.728852122772355338e-02,2.618174690443214048e-01,-5.184758473652126276e-02,-2.299610249091371683e-02,-5.841156281058727112e-02,-2.299610249091370295e-02,-3.728852122772353256e-02,-1.612903225806451221e-02,-1.612903225806453303e-02,-1.612903225806453303e-02,-2.299610249091371336e-02,-2.299610249091371683e-02,-1.612903225806452609e-02,-3.306801645716225119e-02,-1.612903225806453303e-02,-2.299610249091369255e-02,-1.612903225806452262e-02,-3.728852122772351868e-02,-2.839809171235324614e-02,-6.475761258027329381e-02,-3.306801645716224425e-02,-2.299610249091368214e-02,-2.839809171235322532e-02,-3.728852122772351174e-02,2.271847336988260246e-01,-1.612903225806452609e-02,-2.299610249091372030e-02,-2.839809171235326002e-02,-2.299610249091369948e-02
-2.839809171235330859e-02,-4.048881650894589623e-02,5.679618342470645898e-01,-4.048881650894586848e-02,-2.839809171235326002e-02,1.000000000000000000e+00,-5.822225097395843790e-02,-4.048881650894593787e-02,-2.839809171235326002e-02,-5.822225097395845178e-02,-2.839809171235331553e-02,-2.839809171235327737e-02,-5.000000000000000971e-02,-4.999999999999991257e-02,-5.822225097395838239e-02,-8.528028654224442673e-02,-8.528028654224444061e-02,-5.000000000000002359e-02,-1.414213562373096977e-01,-2.839809171235331553e-02,-2.839809171235331553e-02,-4.048881650894592399e-02,-4.048881650894592399e-02,-4.048881650894593787e-02,-6.565321642986132744e-02,-1.084652289093281652e-01,-9.128709291752772070e-02,-4.048881650894592399e-02,-1.028441689009303994e-01,-4.048881650894587542e-02,7.615773105863913317e-01,-2.839809171235326349e-02,-2.839809171235330859e-02,-2.839809171235330859e-02,-4.048881650894593787e-02,-4.048881650894588236e-02,-2.839809171235333288e-02,-5.822225097395826443e-02,-2.839809171235330859e-02,-4.048881650894585460e-02,-2.839809171235328430e-02,-6.565321642986138295e-02,3.000000000000005995e-01,-1.140175425099137357e-01,-5.822225097395825055e-02,-4.048881650894581991e-02,-5.000000000000006523e-02,-6.565321642986131356e-02,-1.250000000000001388e-01,-2.839809171235333288e-02,-4.048881650894595174e-02,-5.000000000000006523e-02,-4.048881650894586848e-02
-3.306801645716232058e-02,-4.714700072844780349e-02,-3.306801645716232751e-02,-4.714700072844769940e-02,-3.306801645716225813e-02,-5.822225097395843790e-02,1.000000000000000000e+00,-4.714700072844764389e-02,-3.306801645716225813e-02,1.991525423728813526e-01,-3.306801645716231364e-02,-3.306801645716225119e-02,-5.822225097395825055e-02,-5.822225097395836158e-02,-6.779661016949144192e-02,-9.930420492387208309e-02,-9.930420492387188880e-02,-5.822225097395825055e-02,4.116934847963095168e-01,-3.306801645716232058e-02,-3.306801645716231364e-02,-4.714700072844777573e-02,-4.714700072844772716e-02,-4.714700072844777573e-02,-7.644956088453956633e-02,-1.263017955901345468e-01,-1.062988006905468685e-01,-4.714700072844776185e-02,-1.197563802591622845e-01,-4.714700072844769940e-02,-7.644956088453946919e-02,-3.306801645716225119e-02,-3.306801645716228588e-02,-3.306801645716228588e-02,-4.714700072844777573e-02,-4.714700072844766471e-02,-3.306801645716230670e-02,-6.779661016949149743e-02,-3.306801645716228588e-02,-4.714700072844769246e-02,-3.306801645716225813e-02,-7.644956088453945531e-02,-5.822225097395829219e-02,-1.327671595089228163e-01,-6.779661016949153907e-02,-4.714700072844770634e-02,5.531113842526030888e-01,-7.644956088453956633e-02,-1.455556274348955015e-01,-3.306801645716230670e-02,-4.714700072844771328e-02,-5.822225097395827831e-02,-4.714700072844769940e-02
-2.299610249091371683e-02,-3.278688524590168268e-02,-2.299610249091372030e-02,-3.278688524590166881e-02,-2.299610249091371336e-02,-4.048881650894593787e-02,-4.714700072844764389e-02,1.000000000000000000e+00,-2.299610249091371336e-02,-4.714700072844769940e-02,-2.299610249091370989e-02,-2.299610249091370642e-02,-4.048881650894581991e-02,-4.048881650894590317e-02,-4.714700072844761614e-02,-6.905795747278468955e-02,-6.905795747278468955e-02,-4.048881650894582684e-02,-1.145196668627738168e-01,-2.299610249091370989e-02,-2.299610249091370989e-02,-3.278688524590166187e-02,-3.278688524590162023e-02,-3.278688524590164799e-02,-5.316442066501523428e-02,-8.783257501821178925e-02,4.435327625727438217e-01,-3.278688524590164799e-02,-8.328077367289604682e-02,-3.278688524590166881e-02,-5.316442066501510244e-02,-2.299610249091370642e-02,-2.299610249091368561e-02,-2.299610249091368561e-02,-3.278688524590164799e-02,-3.278688524590166881e-02,-2.299610249091369948e-02,-4.714700072844772022e-02,-2.299610249091368561e-02,-3.278688524590165493e-02,-2.299610249091369601e-02,-5.316442066501510244e-02,-4.048881650894586154e-02,3.551104121142178438e-01,-4.714700072844772716e-02,-3.278688524590166881e-02,3.846437568349853064e-01,-5.316442066501519959e-02,-1.012220412723645463e-01,-2.299610249091369948e-02,-3.278688524590159942e-02,-4.048881650894581991e-02,-3.278688524590165493e-02
-1.612903225806450874e-02,-2.299610249091369255e-02,-1.612903225806451221e-02,-2.299610249091370295e-02,-1.612903225806450874e-02,-2.839809171235326002e-02,-3.306801645716225813e-02,-2.299610249091371336e-02,9.999999999999997780e-01,-3.306801645716228588e-02,-1.612903225806451915e-02,-1.612903225806451568e-02,-2.839809171235326349e-02,-2.839809171235324961e-02,-3.306801645716227200e-02,-4.843594796964825755e-02,-4.843594796964822286e-02,-2.839809171235324614e-02,-8.032193289024987248e-02,-1.612903225806451915e-02,-1.612903225806451915e-02,-2.299610249091370642e-02,-2.299610249091371683e-02,-2.299610249091370642e-02,4.325468462415930082e-01,-6.160411036336972679e-02,-5.184758473652126276e-02,-2.299610249091371336e-02,-5.841156281058726418e-02,-2.299610249091370295e-02,-3.728852122772353256e-02,-1.612903225806451221e-02,-1.612903225806453303e-02,-1.612903225806453303e-02,-2.299610249091370642e-02,-2.299610249091371683e-02,-1.612903225806452262e-02,-3.306801645716225813e-02,-1.612903225806453303e-02,-2.299610249091369255e-02,-1.612903225806451915e-02,-3.728852122772351868e-02,-2.839809171235324614e-02,-6.475761258027330769e-02,4.877532427431431339e-01,-2.299610249091368214e-02,-2.839809171235322532e-02,-3.728852122772351174e-02,2.271847336988260246e-01,-1.612903225806452262e-02,-2.299610249091372030e-02,-2.839809171235325308e-02,-2.299610249091369948e-02
-3.306801645716238303e-02,-4.714700072844788675e-02,-3.306801645716238996e-02,-4.714700072844771328e-02,-3.306801645716228588e-02,-5.822225097395845178e-02,1.991525423728813526e-01,-4.714700072844769940e-02,-3.306801645716228588e-02,1.000000000000000000e+00,-3.306801645716237609e-02,-3.306801645716229976e-02,-5.822225097395825055e-02,-5.822225097395833382e-02,-6.779661016949166397e-02,-9.930420492387238840e-02,-9.930420492387234677e-02,-5.822225097395826443e-02,-2.058467423981545641e-02,4.877532427431430229e-01,-3.306801645716237609e-02,-4.714700072844785900e-02,-4.714700072844784512e-02,3.241356300080789898e-01,-7.644956088453955245e-02,-1.263017955901347411e-01,-1.062988006905465632e-01,-4.714700072844784512e-02,-1.197563802591623539e-01,-4.714700072844772716e-02,-7.644956088453951082e-02,-3.306801645716229282e-02,-3.306801645716233445e-02,-3.306801645716233445e-02,3.241356300080789898e-01,-4.714700072844773410e-02,-3.306801645716236915e-02,-6.779661016949146968e-02,-3.306801645716233445e-02,-4.714700072844774797e-02,-3.306801645716230670e-02,-7.644956088453946919e-02,-5.822225097395830606e-02,-1.327671595089228718e-01,-6.779661016949156682e-02,-4.714700072844772716e-02,-5.822225097395825749e-02,-7.644956088453956633e-02,-1.455556274348956680e-01,-3.306801645716236915e-02,-4.714700072844785900e-02,-5.822225097395840321e-02,-4.714700072844776879e-02
