ac-df,ac-ro,am-ap,am-df,am-rr,ap-pa,ba-df,ba-mg,ba-se,ce-ba,ce-mg,ce-pi,ce-rn,ce-sp,df-am,df-ba,df-mg,df-mt,df-to,es-ba,es-mg,go-to,ma-df,ma-pi,mg-ba,mg-df,mg-sp,ms-mt,mt-df,mt-ro,pa-to,pb-pe,pb-rn,pe-pb,pi-ce,pi-ma,pr-rs,pr-sp,rn-ce,rn-pb,ro-ac,ro-mt,rr-am,rs-pr,rs-sp,sc-pr,se-ba,sp-ce,sp-mg,sp-pr,sp-rs,to-df,to-go
"[-0.16440953400907457, 1.3329971422913323, 0.9999999999999997, 0.9999999999999997]","[0.9074082797248222, 2.615341880248518, 1.6167072797141744, 1.6167072797141744]","[0.520352669158678, 2.0005086804886565, 1.5679618342470643, 1.5679618342470643]","[0.41642356721100826, 2.3985801018718345, 1.7013811259728677, 1.7013811259728677]","[0.8001361465811268, 2.1903833287160146, 1.7013811259728673, 1.7013811259728673]","[0.07345556301639342, 2.6295391448334566, 2.329539144833456, 2.329539144833456]","[-0.6799305988556966, 2.163957411421794, 1.553111384252603, 1.553111384252603]","[0.19581932883373018, 2.183286931521947, 1.0, 1.0]","[0.7429939653792762, 2.1474848226835617, 0.9999999999999997, 0.9999999999999997]","[-0.4601558724450272, 2.3351770451321823, 1.0, 1.0]","[1.0748347525115745, 2.462622301269946, 2.0, 2.0]","[0.6483699716630429, 2.13392797221446, 1.7013811259728673, 1.7013811259728673]","[0.8793875273175378, 3.386760041651693, 3.1393154750123706, 3.1393154750123706]","[3.1096090120330344, 5.432269451393792, 3.8398091712353235, 3.8398091712353235]","[-0.42900722822428344, 2.209680416094009, 1.5531113842526023, 1.5531113842526023]","[-1.6174292507056311, 2.2263150275985253, 1.0, 1.0]","[0.9587047425932883, 4.3892985068163854, 2.545919009772328, 2.545919009772328]","[1.1465994520752578, 3.4861599539299473, 2.3777381644259803, 2.3777381644259803]","[-1.1228719699423881, 3.6561314575684474, 1.0, 1.0]","[-0.025021365069750178, 1.487753242743143, 1.0, 1.0]","[1.0748347525115745, 2.462622301269946, 2.0, 2.0]","[-0.014711968083239768, 1.9036976771321936, 1.0, 1.0]","[-0.27699497679965923, 1.7699057245339835, 1.0, 1.0]","[2.3074688524435607, 4.242932491271059, 3.4027622519457354, 3.4027622519457354]","[-0.20537442346950868, 2.912037598078474, 0.9999999999999997, 0.9999999999999997]","[0.9141121348726442, 5.107933595216644, 1.7728147559789624, 1.7728147559789624]","[0.9208570339185019, 4.519166138853375, 2.598602186791, 2.598602186791]","[-0.24491042512042407, 1.6824384303134392, 1.0, 1.0]","[-0.8001115983738277, 3.279455988915082, 1.6383756816889141, 1.6383756816889141]","[1.6379713446353952, 3.532492062058828, 2.5111574561517833, 2.5111574561517833]","[-0.49997807283695506, 2.6786923807390184, 1.7615773105863912, 1.7615773105863912]","[1.7655511568227666, 3.189643049204668, 2.269342960219932, 2.269342960219932]","[3.120977947942906, 4.518410700913292, 4.269342960219933, 4.269342960219933]","[3.120977947942906, 4.518410700913292, 4.269342960219933, 4.269342960219933]","[2.3074688524435607, 4.242932491271059, 3.4027622519457354, 3.4027622519457354]","[0.581908684843865, 2.552648863021578, 1.7013811259728677, 1.7013811259728677]","[2.8292261441486226, 4.2197918268861585, 3.9707240861927997, 3.9707240861927997]","[0.3206745177142685, 2.895127404497189, 1.6954182607446031, 1.6954182607446031]","[3.120977947942906, 4.518410700913292, 4.269342960219933, 4.269342960219933]","[1.4215894528250432, 3.4520003658740372, 3.127864735865959, 3.127864735865959]","[1.3964960725405449, 2.7583451629630793, 2.269342960219932, 2.269342960219932]","[0.3332991397266887, 2.9907602999232603, 2.2550829614030885, 2.2550829614030885]","[-0.05501480949943009, 2.271946784003868, 1.5531113842526023, 1.5531113842526023]","[2.5099977810606267, 6.267803850427443, 2.548598361032203, 2.548598361032203]","[1.6076768332516316, 4.04063001747785, 1.0, 1.0]","[0.7393963579969216, 2.5297179068924245, 1.6954182607446031, 1.6954182607446031]","[0.06349988402698173, 2.318197714838601, 1.553111384252603, 1.553111384252603]","[0.4876278030255181, 3.6895162682100926, 2.3782845903005665, 2.3782845903005665]","[0.7175064121568493, 5.4575090253118885, 1.7728147559789624, 1.7728147559789624]","[2.8292261441486226, 4.2197918268861585, 3.9707240861927997, 3.9707240861927997]","[2.382139276940062, 4.2315606146827545, 3.1041433779186036, 3.1041433779186036]","[0.46669425063432635, 2.6848218991428654, 1.0, 1.0]","[0.09286517276693407, 1.9834981430559009, 1.0, 1.0]"
