1.000000000000000000e+00,-8.843153765707634228e-02,4.696969696969699459e-01,-7.537783614444078240e-02,2.984564395926322944e-01,-6.060606060606051754e-02,-6.060606060606044815e-02,-7.537783614444081015e-02,-6.060606060606044815e-02,-4.222003309207481014e-02,-6.060606060606044815e-02,-8.843153765707616187e-02,3.643262080314636497e-01,-4.222003309207484484e-02,-1.005037815259213069e-01,-6.060606060606049672e-02,-4.222003309207485178e-02,-6.060606060606051060e-02,-7.537783614444081015e-02,4.696969696969699459e-01,-6.060606060606052448e-02,3.643262080314636497e-01,-4.222003309207487953e-02,-1.005037815259213069e-01,-7.537783614444081015e-02,-7.537783614444081015e-02,-8.843153765707639780e-02,-8.843153765707623126e-02,-1.119785021911707534e-01,-7.537783614444078240e-02,-8.843153765707641167e-02,-8.843153765707641167e-02,-7.537783614444081015e-02,-6.060606060606062162e-02,-7.537783614444081015e-02,4.696969696969699459e-01
-8.843153765707635616e-02,1.000000000000000000e+00,2.984564395926322944e-01,-1.099853362660148520e-01,-1.290322580645161810e-01,-8.843153765707637004e-02,-8.843153765707635616e-02,-1.099853362660148798e-01,-8.843153765707635616e-02,-6.160411036336971985e-02,-8.843153765707635616e-02,-1.290322580645160977e-01,-1.099853362660149214e-01,-6.160411036336974067e-02,-1.466471150213534691e-01,-8.843153765707635616e-02,-6.160411036336974067e-02,-8.843153765707635616e-02,-1.099853362660149214e-01,-8.843153765707635616e-02,-8.843153765707635616e-02,-1.099853362660148937e-01,-6.160411036336971985e-02,-1.466471150213534691e-01,-1.099853362660149214e-01,-1.099853362660149214e-01,-1.290322580645161532e-01,-1.290322580645160699e-01,-1.633901136994752867e-01,-1.099853362660148520e-01,-1.290322580645161532e-01,-1.290322580645161532e-01,-1.099853362660149214e-01,-8.843153765707638392e-02,-1.099853362660149214e-01,-8.843153765707637004e-02
4.696969696969699459e-01,2.984564395926323499e-01,1.000000000000000000e+00,-7.537783614444079627e-02,2.984564395926323499e-01,-6.060606060606052448e-02,-6.060606060606045509e-02,-7.537783614444081015e-02,-6.060606060606045509e-02,-4.222003309207480320e-02,-6.060606060606045509e-02,-8.843153765707617575e-02,3.643262080314637053e-01,-4.222003309207483790e-02,-1.005037815259213207e-01,-6.060606060606047590e-02,-4.222003309207485178e-02,-6.060606060606050366e-02,-7.537783614444082403e-02,4.696969696969700014e-01,-6.060606060606051754e-02,3.643262080314637053e-01,-4.222003309207487259e-02,-1.005037815259213207e-01,-7.537783614444082403e-02,-7.537783614444082403e-02,-8.843153765707638392e-02,-8.843153765707623126e-02,-1.119785021911708089e-01,-7.537783614444079627e-02,-8.843153765707639780e-02,-8.843153765707639780e-02,-7.537783614444082403e-02,-6.060606060606060774e-02,-7.537783614444082403e-02,4.696969696969700014e-01
-7.537783614444076852e-02,-1.099853362660148520e-01,-7.537783614444079627e-02,9.999999999999997780e-01,5.315957919524050279e-01,8.040302522073686786e-01,-7.537783614444079627e-02,-9.375000000000005551e-02,-7.537783614444079627e-02,-5.251050315105029731e-02,-7.537783614444079627e-02,-1.099853362660148243e-01,-9.374999999999988898e-02,-5.251050315105029731e-02,-1.250000000000000555e-01,-7.537783614444079627e-02,-5.251050315105029731e-02,-7.537783614444079627e-02,-9.375000000000000000e-02,-7.537783614444079627e-02,-7.537783614444079627e-02,2.708333333333330928e-01,5.601120336112037634e-01,-1.250000000000001388e-01,-9.374999999999998612e-02,-9.374999999999990286e-02,-1.099853362660148520e-01,-1.099853362660148243e-01,-1.392715036327889788e-01,6.354166666666668517e-01,-1.099853362660148937e-01,-1.099853362660148937e-01,-9.374999999999990286e-02,-7.537783614444082403e-02,-9.374999999999990286e-02,-7.537783614444079627e-02
2.984564395926322944e-01,-1.290322580645161810e-01,2.984564395926322944e-01,5.315957919524051389e-01,1.000000000000000000e+00,6.853444168423417082e-01,-8.843153765707637004e-02,-1.099853362660148798e-01,-8.843153765707637004e-02,-6.160411036336972679e-02,-8.843153765707637004e-02,-1.290322580645161255e-01,5.315957919524055830e-01,-6.160411036336974760e-02,-1.466471150213534691e-01,-8.843153765707637004e-02,-6.160411036336974760e-02,-8.843153765707637004e-02,-1.099853362660149214e-01,2.984564395926323499e-01,-8.843153765707637004e-02,8.523863560616156132e-01,4.774318553161157053e-01,-1.466471150213534691e-01,-1.099853362660149214e-01,-1.099853362660149353e-01,-1.290322580645161532e-01,-1.290322580645161255e-01,-1.633901136994752867e-01,2.108052278431952198e-01,-1.290322580645161532e-01,-1.290322580645161532e-01,-1.099853362660149214e-01,-8.843153765707638392e-02,-1.099853362660149214e-01,6.853444168423412641e-01
-6.060606060606051754e-02,-8.843153765707637004e-02,-6.060606060606052448e-02,8.040302522073686786e-01,6.853444168423417082e-01,9.999999999999998890e-01,-6.060606060606052448e-02,-7.537783614444081015e-02,-6.060606060606052448e-02,-4.222003309207485872e-02,-6.060606060606052448e-02,-8.843153765707627290e-02,-7.537783614444083791e-02,-4.222003309207487259e-02,-1.005037815259213207e-01,-6.060606060606054529e-02,-4.222003309207487259e-02,-6.060606060606054529e-02,-7.537783614444083791e-02,-6.060606060606054529e-02,-6.060606060606054529e-02,3.643262080314640383e-01,6.966305460192357968e-01,-1.005037815259213207e-01,-7.537783614444083791e-02,-7.537783614444083791e-02,-8.843153765707637004e-02,-8.843153765707630065e-02,-1.119785021911707673e-01,3.643262080314633722e-01,-8.843153765707635616e-02,-8.843153765707635616e-02,-7.537783614444082403e-02,-6.060606060606058693e-02,-7.537783614444083791e-02,-6.060606060606059386e-02
-6.060606060606044815e-02,-8.843153765707634228e-02,-6.060606060606045509e-02,-7.537783614444079627e-02,-8.843153765707635616e-02,-6.060606060606052448e-02,9.999999999999998890e-01,-7.537783614444081015e-02,4.696969696969698349e-01,6.966305460192359078e-01,-6.060606060606046203e-02,2.984564395926322389e-01,-7.537783614444082403e-02,-4.222003309207483096e-02,-1.005037815259213069e-01,4.696969696969698904e-01,-4.222003309207485178e-02,4.696969696969698904e-01,3.643262080314637053e-01,-6.060606060606052448e-02,4.696969696969698904e-01,-7.537783614444082403e-02,-4.222003309207487259e-02,6.030226891555281465e-01,3.643262080314637053e-01,-7.537783614444082403e-02,2.984564395926323499e-01,-8.843153765707623126e-02,5.412294272573249243e-01,-7.537783614444079627e-02,-8.843153765707639780e-02,-8.843153765707639780e-02,-7.537783614444082403e-02,-6.060606060606060774e-02,3.643262080314637053e-01,-6.060606060606057999e-02
-7.537783614444081015e-02,-1.099853362660148798e-01,-7.537783614444081015e-02,-9.375000000000006939e-02,-1.099853362660148798e-01,-7.537783614444081015e-02,-7.537783614444081015e-02,9.999999999999997780e-01,-7.537783614444081015e-02,-5.251050315105031119e-02,8.040302522073694558e-01,-1.099853362660148381e-01,-9.375000000000000000e-02,-5.251050315105033200e-02,7.500000000000011102e-01,-7.537783614444083791e-02,-5.251050315105031813e-02,-7.537783614444082403e-02,-9.375000000000004163e-02,-7.537783614444081015e-02,-7.537783614444082403e-02,-9.374999999999991673e-02,-5.251050315105031813e-02,1.666666666666667684e-01,-9.375000000000008327e-02,-9.374999999999991673e-02,-1.099853362660149214e-01,8.523863560616159463e-01,6.731456008918135225e-01,-9.375000000000001388e-02,-1.099853362660149214e-01,-1.099853362660149214e-01,2.708333333333329818e-01,-7.537783614444083791e-02,-9.374999999999998612e-02,-7.537783614444081015e-02
-6.060606060606044815e-02,-8.843153765707634228e-02,-6.060606060606045509e-02,-7.537783614444079627e-02,-8.843153765707635616e-02,-6.060606060606052448e-02,4.696969696969698349e-01,-7.537783614444081015e-02,9.999999999999998890e-01,6.966305460192359078e-01,-6.060606060606046203e-02,2.984564395926322389e-01,-7.537783614444082403e-02,-4.222003309207483096e-02,-1.005037815259213069e-01,4.696969696969698904e-01,-4.222003309207484484e-02,4.696969696969698904e-01,3.643262080314637053e-01,-6.060606060606052448e-02,4.696969696969698904e-01,-7.537783614444082403e-02,-4.222003309207487259e-02,2.512594538148029688e-01,3.643262080314637053e-01,-7.537783614444082403e-02,2.984564395926323499e-01,-8.843153765707623126e-02,2.146254625330774324e-01,-7.537783614444079627e-02,-8.843153765707638392e-02,-8.843153765707638392e-02,-7.537783614444082403e-02,-6.060606060606059386e-02,3.643262080314637053e-01,-6.060606060606057999e-02
-4.222003309207481014e-02,-6.160411036336971985e-02,-4.222003309207480320e-02,-5.251050315105030425e-02,-6.160411036336972679e-02,-4.222003309207485872e-02,6.966305460192359078e-01,-5.251050315105031119e-02,6.966305460192359078e-01,1.000000000000000000e+00,-4.222003309207481014e-02,4.774318553161157608e-01,-5.251050315105032507e-02,-2.941176470588230743e-02,-7.001400420140055370e-02,6.966305460192360188e-01,-2.941176470588231437e-02,6.966305460192360188e-01,5.601120336112042075e-01,-4.222003309207484484e-02,6.966305460192360188e-01,-5.251050315105032507e-02,-2.941176470588233519e-02,4.200840252084037107e-01,5.601120336112042075e-01,-5.251050315105032507e-02,4.774318553161159273e-01,-6.160411036336965740e-02,3.770369514319486526e-01,-5.251050315105030425e-02,-6.160411036336976148e-02,-6.160411036336976148e-02,-5.251050315105032507e-02,-4.222003309207490729e-02,5.601120336112042075e-01,-4.222003309207488647e-02
-6.060606060606044815e-02,-8.843153765707634228e-02,-6.060606060606045509e-02,-7.537783614444079627e-02,-8.843153765707635616e-02,-6.060606060606052448e-02,-6.060606060606046203e-02,8.040302522073694558e-01,-6.060606060606046203e-02,-4.222003309207481014e-02,9.999999999999998890e-01,-8.843153765707616187e-02,-7.537783614444082403e-02,-4.222003309207483096e-02,6.030226891555281465e-01,-6.060606060606049672e-02,-4.222003309207484484e-02,-6.060606060606051060e-02,-7.537783614444082403e-02,-6.060606060606052448e-02,-6.060606060606052448e-02,-7.537783614444082403e-02,-4.222003309207487259e-02,2.512594538148029688e-01,-7.537783614444082403e-02,-7.537783614444082403e-02,-8.843153765707637004e-02,6.853444168423419303e-01,5.412294272573249243e-01,-7.537783614444079627e-02,-8.843153765707638392e-02,-8.843153765707638392e-02,3.643262080314637053e-01,-6.060606060606059386e-02,-7.537783614444082403e-02,-6.060606060606057999e-02
-8.843153765707617575e-02,-1.290322580645160977e-01,-8.843153765707618963e-02,-1.099853362660148104e-01,-1.290322580645161255e-01,-8.843153765707627290e-02,2.984564395926322389e-01,-1.099853362660148381e-01,2.984564395926322389e-01,4.774318553161157608e-01,-8.843153765707617575e-02,1.000000000000000000e+00,-1.099853362660148520e-01,-6.160411036336962964e-02,-1.466471150213533858e-01,2.984564395926322389e-01,-6.160411036336964352e-02,6.853444168423419303e-01,2.108052278431952475e-01,-8.843153765707625902e-02,2.984564395926322389e-01,-1.099853362660148520e-01,-6.160411036336966434e-02,1.099853362660148798e-01,2.108052278431952475e-01,-1.099853362660148520e-01,4.354838709677415487e-01,-1.290322580645160144e-01,7.488713544559290336e-02,-1.099853362660148104e-01,-1.290322580645161255e-01,-1.290322580645161255e-01,-1.099853362660148520e-01,-8.843153765707635616e-02,5.315957919524049169e-01,-8.843153765707634228e-02
