ac-df,ac-ro,am-ap,am-df,am-rr,ap-pa,ba-df,ba-mg,ba-se,ce-ba,ce-mg,ce-pi,ce-rj,ce-rn,ce-sp,df-am,df-ba,df-mg,df-mt,df-to,es-mg,es-rj,go-to,ma-df,ma-pi,mg-ba,mg-df,mg-rj,mg-sp,ms-mt,ms-pr,mt-df,mt-ro,pa-ap,pa-to,pb-ba,pb-pe,pb-rn,pe-pb,pi-ce,pi-ma,pr-rs,pr-sp,rj-sp,rn-ce,rn-pb,ro-ac,ro-mt,rr-am,rs-pr,rs-sp,sc-pr,sc-rs,sc-sp,se-ba,sp-ce,sp-mg,sp-pr,sp-rj,sp-rs,to-df,to-go,to-pa
"[-1.0, -1.3333333333333333, -1.6444444444444444, -1.9576719576719575, -2.2830335097001764, -2.6265234354123246, -2.9926331837866234, -3.3852415510546026, -1.2425619721849155, -3.4094218303938297]","[5.020623587676042, 4.7207067757059376, 5.499988647257271, 6.561971829005455, 7.74438136896652, 8.55147856081514, 9.9128717355899, 11.245272210110679, 12.630965960045245, 13.675376964585222]","[2.2992127196384327, -0.23359576012052252, -0.618022709445821, -0.9242677618910308, 2.6028429595050304, 2.694352834999217, 3.281753451294387, 0.9810547352851458, 3.558615032666379, 5.124031776206553]","[2.731367332261156, 3.7419833210561793, 4.724565776300434, 5.6596285396617665, 6.581844738210448, 7.382219858996185, 8.496387443253129, 9.5882909786321, 10.803953103898206, 12.163203068631896]","[2.421560719419987, 3.2988299579290756, 4.140427437403412, 4.950761800214816, 5.760636307809226, 6.501515354797317, 7.465959865453215, 8.427464909197575, 9.496136765396107, 11.039539544936684]","[2.879680899678966, 4.643816409038682, 5.951110875480125, 7.061425519156698, 8.537775992413179, 9.215558524915584, 10.265606507650855, 12.182540951599064, 13.278771592281345, 15.382374974903163]","[2.9374636529018616, -0.020845449032712793, -0.419455752430532, -0.7243500092497872, 3.1688650824144164, 3.8117451027895477, 4.107501376491659, 1.6598228964514994, 5.158557374985511, 6.188649517681173]","[-1.0, 2.6547726961459968, 3.3702836689421085, 3.144655702415838, 4.674100537400334, 5.808070225379238, 6.526776838766175, 7.194994270969051, 8.424230614989698, 9.193545591641929]","[-1.0, 1.873265861847629, -0.5755780460507904, 2.2667910628004835, -0.20302029055239917, 2.6001239370454563, 0.1793519189711157, 3.007684433004107, 3.689055028991479, 1.3208470727250123]","[2.3613753462891687, -0.21287488457027715, -0.5986832255989254, -0.9047967169295303, 2.9814280968696023, 3.2629113443600875, 3.6500051753073377, 4.539560572294818, 5.850859054328163, 3.015461297919007]","[2.417636922529734, -0.19412102582342206, -0.5811796241018606, -0.8871740433134379, -1.1710658563169574, 1.9550277564226626, -0.6055272103098315, -0.9832979712330381, -1.2957859572525339, 1.9637672201898309]","[2.718897981549548, 2.546148536591262, 3.9939921120865884, 4.814359579182296, 5.659265457299627, 6.336989185294122, 7.198047868870564, 8.315724130635418, 9.215365729647052, 10.555159032084198]","[-1.0, -1.3333333333333333, 1.3555555555555556, -0.9576719576719577, -1.349700176366843, -1.6868408957297847, 2.402223284992349, 3.5227161324236578, 4.5699316652540585, 1.146542099549686]","[2.9985011535254986, 3.9736677086313335, 4.974106992983337, 5.909348526590077, 6.896160463795837, 8.02476819006541, 9.130960112283288, 10.289147467331574, 11.642445357741385, 13.045192463770537]","[4.149776737651632, 5.20365961115453, 7.003503044126292, 8.008140496172318, 9.202181421599484, 10.712110350255374, 12.587502902749666, 13.614588595624701, 15.77546026268082, 17.392614346122905]","[2.5493023629114355, 3.170114292953563, 3.508664182567284, 4.610595268347347, 5.289632694737308, 6.666798820263193, 7.405340148696777, 8.62454301093373, 9.656087626109299, 10.477109860736098]","[-1.0, -1.3333333333333333, -1.6444444444444444, -1.9576719576719575, -2.2830335097001764, -2.6265234354123246, -2.9926331837866234, -0.12694125458942396, 0.4724625570489914, -2.186086928022825]","[6.701757704102852, 7.592271571841233, 10.112159852622243, 11.704895637438185, 13.53490584640245, 14.83423395058125, 17.202242529638767, 19.72441928835604, 21.775990576646247, 24.168246251598767]","[3.6501444892292367, 5.40099934254593, 6.429687814579576, 6.691059636286299, 8.570276295928235, 9.677958502265525, 11.161604998409006, 12.617275898382207, 14.22840343119338, 16.13225588844279]","[4.563982047073937, 5.449264047280842, 7.333129780614868, 8.793422183082672, 10.717448409857246, 11.811141750086783, 13.116763063131367, 15.103279366905863, 17.772223000705075, 19.222255087160534]","[2.417636922529734, -0.19412102582342206, -0.5811796241018606, -0.8871740433134379, -1.1710658563169574, 1.9550277564226626, -0.6055272103098315, -0.9832979712330381, -1.2957859572525339, 1.9637672201898309]","[-1.0, -1.3333333333333333, 1.3555555555555556, -0.9576719576719577, -1.349700176366843, -1.6868408957297847, 2.402223284992349, 3.5227161324236578, 4.5699316652540585, 1.146542099549686]","[2.550016627307625, 2.486952673464029, 3.758518350932793, 4.48656527114724, 5.3318325527269685, 5.693059807119046, 6.895620884465664, 7.818151022724831, 8.947882707371237, 9.164642563419603]","[1.6482557180405109, -0.45058142731982975, -0.8205426654985077, -1.128165404719586, -1.421392919110911, 1.0130592034256412, 1.8864643553236191, -0.496345733507791, 2.104637679176184, -0.22612303759509636]","[2.6970868245006416, 3.402768952331713, 4.2258468021339155, 5.0474272156707585, 5.919753287972676, 6.8549605872199395, 7.719861316788399, 9.07271318567226, 9.939783925414611, 11.151351221594698]","[1.4936406694700561, 2.9220290157406965, 2.8175495484250943, 4.196882968871916, 4.081143000374091, 5.446712636230727, 5.438114081580978, 6.921404037205035, 7.577495467355734, 8.02387891025246]","[5.995478328860291, 8.283436341180131, 10.444072352606968, 11.99523417797226, 14.146876038848475, 16.04529969401512, 18.092563816182462, 20.721782545748873, 23.514543653433154, 26.25161804254537]","[-1.0, 2.909025851676917, 3.797291090734897, 0.7047117243898728, 0.29882613683395687, 0.015337216696908712, -0.224994212595512, -0.4486270430276704, -0.6678717108897567, -0.8897722726137489]","[6.701757704102852, 7.209837917297672, 9.921124177037317, 12.003704700751248, 14.087253147329497, 15.798587569200507, 18.317592268455705, 20.71341782304719, 23.248479034358358, 25.59659865745131]","[1.6735421085118416, -0.4421526304960528, 2.5573589813171065, 0.0030999117462784664, -0.3647104381526063, 1.9107260832936388, -0.0629012360743974, -0.3805340053457829, 2.0924632211132743, 0.024343691045991905]","[-1.0, -1.3333333333333333, -1.6444444444444444, -1.9576719576719575, -2.2830335097001764, 0.28732633068865543, -2.02134992841963, -2.4787105127120754, -0.2842613819870518, -2.4461662567703253]","[5.025808274370904, 5.1802292034386275, 7.14196189569938, 8.183831770309908, 9.554474552925205, 10.30186725573592, 11.673811661999604, 13.648241054215774, 15.214934102507158, 16.406195253037197]","[3.5391310783549916, 5.245217958027698, 6.19122699005041, 6.183292159536161, 8.157003825463466, 9.270888880001387, 10.684258239726837, 12.086087625523556, 13.63505735882907, 15.433232536304518]","[2.841654389169402, 4.104160298270168, 5.49631199921165, 6.630614926496413, 7.538934681712426, 8.166637176114069, 9.406764688298843, 11.093179041513828, 12.07889184699687, 13.590301631337681]","[3.401695212917119, 4.652094752125154, 5.479120636731632, 6.4157081609370925, 7.997161518551937, 8.630138800297658, 9.406829377721703, 11.058193611072317, 11.918643547650037, 14.573456300905907]","[-1.0, -1.3333333333333333, -1.6444444444444444, -1.9576719576719575, -2.2830335097001764, -2.6265234354123246, -2.9926331837866234, -3.3852415510546026, -3.808006833472435, -0.7425101974965371]","[2.6184498735098236, 3.4430426310809663, 4.305150382791343, 5.123396055884056, 5.979533041208258, 6.910133872814208, 7.870350975520201, 8.896891076578921, 10.023904471510697, 11.220689353955981]","[3.4120429682258573, 4.412869934612966, 6.261618350094594, 7.120118270709011, 8.009674879881729, 9.188958994838625, 10.349473312548431, 12.02879306164767, 13.082503217753077, 14.775280290945075]","[3.4120429682258573, 4.412869934612966, 6.261618350094594, 7.120118270709011, 8.009674879881729, 9.188958994838625, 10.349473312548431, 12.02879306164767, 13.082503217753077, 15.340862113334543]","[3.1251435112562787, 3.890530770135405, 4.8466180547089985, 5.797845728031264, 6.809808881477715, 7.887102800319644, 8.859380440948485, 10.3129699938276, 11.37220418438425, 12.779168955588435]","[2.6552185651027926, -0.11492714496573586, 2.819722360702281, 3.610321727808545, 4.363638150788543, 5.187236078603128, 6.302121016093236, 6.889700852315237, 8.188518539517053, 8.937971294416068]","[5.020623587676042, 0.6735411958920139, 0.22863844949921297, -0.07184700322528226, -0.3241540750361972, 2.4464394729297863, 3.94294976782436, 1.156618172488911, 4.613227823913098, 4.08592447812779]","[2.6398580619460335, -0.12004731268465552, -0.5120441585056784, -0.8175682684274859, -1.0987636415029907, 2.2394988538002942, -0.4547897599720607, -0.8312973092719301, 2.708197830029163, -0.14469906801732382]","[-1.0, -1.3333333333333333, -1.6444444444444444, -1.9576719576719575, -2.2830335097001764, -2.6265234354123246, 1.4261386289076932, 2.4922463552872145, 3.471602420131163, -0.03128300225425183]","[3.6191378036078814, 4.485982238572291, 6.327408085157439, 7.1862556196716385, 9.104384605817206, 9.82461873115379, 11.631037373423457, 12.772259957982627, 14.839937648263636, 15.88768757541821]","[3.0127572163898577, 3.948089074192713, 5.0589562086443225, 6.019578151844576, 7.0378871830687375, 8.172351914738737, 9.310491032667732, 10.496432430450982, 11.872025641834341, 13.311823866153865]","[2.9867548846804253, 4.627072339655324, 5.25632576464212, 2.104202325385166, 5.845926655667277, 6.88576718336035, 8.056428662855394, 9.199419168776092, 10.450219702881675, 11.871008554193276]","[5.138401490107229, 5.160966144510793, 6.463312616779686, 7.58944874663556, 9.02469031195108, 9.90908159091622, 11.549581762633535, 13.140211852862054, 14.768237627930436, 15.914821175304235]","[2.417295330254536, 2.8326728309967435, 0.42768334304982164, 3.194213980105172, 4.857140946904155, 5.380908084622913, 5.895719084026557, 7.15976225552111, 7.751496691123975, 9.50862382518703]","[7.512274121646176, 7.796694382122204, 10.245161463484905, 12.538557159295497, 14.769167618169293, 16.698900107678238, 19.931946512348542, 22.35218769479169, 25.36372128426967, 27.432986886436662]","[5.28776836731374, 7.792787641921261, 9.474531818247444, 10.921658258645003, 12.807714942218945, 14.733696540822393, 16.6996600022036, 19.0851854787365, 21.45279047220676, 24.14718637138222]","[2.357531470893476, -0.21415617636884132, -0.5998790979442519, -0.9060007244608794, -1.1906218593466869, 1.8685808722990565, -0.6494661577530295, -1.0273673797546634, 2.503033889825216, -0.3627291013069055]","[-1.0, -1.3333333333333333, -1.6444444444444444, -1.9576719576719575, -2.2830335097001764, -2.6265234354123246, -0.9926331837866229, -2.7185748843879356, -1.1857846112502126, -2.9714484243679764]","[-1.0, -1.3333333333333333, 1.0521861015747915, -1.058795108998879, -1.4440817842719698, -1.7818645553893677, -2.1152532840871014, -2.4589761251293463, -2.820744102810885, -3.2058504016920977]","[1.8826519420338508, 3.204639415090508, 3.8301528199042014, 1.1865957670862426, 4.512234771129516, 5.24904542992357, 6.3511661520716185, 6.317216341041034, 7.7596189786727425, 8.815900349803586]","[3.6665789114626657, 4.345376456655759, 5.8734180255088, 6.9849300275967385, 8.18145248596774, 9.430723192094929, 10.704263493773361, 12.16833110019509, 13.68549911891358, 15.47694154256869]","[5.92557441918034, 8.551134012100558, 10.579285143508242, 12.344121084724215, 14.370837406864464, 16.35720734475499, 18.426045470813236, 21.254716274272308, 24.043350413466445, 26.62849876610866]","[5.020623587676042, 0.6735411958920139, 0.22863844949921297, -0.07184700322528226, -0.3241540750361972, -0.5584998865406754, 3.1337656509674066, 0.2859022616425009, 3.6189737400940056, 0.9332410322264488]","[-1.0, 1.2232886312793225, 3.5647437860180555, 0.2900485120714067, -0.12672399779617544, -0.4299706497742053, -0.6968652244026361, -0.9526582781661803, -1.209122473986271, -1.473131949713785]","[5.857762133061242, 7.086385515894493, 9.461224558225478, 11.445685233873352, 13.612919573049924, 15.502716725334365, 18.572290793876885, 20.45923389994358, 23.84212116401224, 25.59558877428651]","[4.46706609013761, 5.665563634802755, 7.027238880577508, 8.258438322555792, 9.516347628902988, 10.731947447769226, 12.177169646664296, 14.104242106686154, 15.257476230776433, 17.53827406853196]","[1.9112775919997897, 2.782586655059506, 3.729771198554817, 4.500281700928824, 5.177480478079424, 5.528047745389949, 6.430567962252482, 7.507084067974568, 8.246484790734025, 9.271685181589357]","[3.0774289400486787, 4.500319571745775, 6.055132554840627, 7.297635205498073, 8.31192731738005, 8.93311078602957, 10.332640602557474, 12.16788424830258, 13.279744268309814, 14.941521446378621]"
