9.999999999999997780e-01,3.586548082633445045e-02,-1.913772328631027642e-02,-3.214358928469745330e-02,-2.896827297511590793e-02,-2.726166552931028400e-02,-5.244512521803679911e-02,1.006992346277844341e-01,-8.752110929919605306e-03,7.723438326260935460e-02,-2.250175801852048740e-02,1.086536230584601997e-01,-1.348399724926479214e-02,2.100893434388971179e-02,1.760348103414257140e-02,-6.724011935515986950e-03,-3.137562644324687344e-02,-3.289636854862214993e-02,-1.348399724926482163e-02,-3.507342753944431291e-02,-1.788562395646457054e-02,-3.436040663720236338e-02,2.164553349908055202e-01,-6.724011935515999960e-03,6.499438709075268106e-01,-2.726166552931041584e-02,-5.556017411570893239e-02,1.577976774910755733e-02,-5.504818825631783291e-02,-1.913772328631048805e-02,-2.031689968416457506e-02,-1.654402580491888888e-02,-3.137562644324689426e-02,-2.812635607869568358e-02,-2.352359844484823437e-02,-3.646525827494346422e-02,-1.913772328631037703e-02,-1.056822682331161854e-02,-2.143521237367213353e-02,-2.637194312150654280e-02,-4.583508480550211456e-02,2.472335772908857560e-02,-1.166707178035905970e-02,-6.151816280375319024e-02,-3.059132028869204767e-02,-4.103825249776251599e-02,-4.040956699385942624e-02,-2.352359844484825172e-02,-4.103825249776262701e-02,3.586548082633433249e-02,3.102833914995928657e-02,-1.654402580491889929e-02,-3.059132028869197481e-02,-1.166707178035906491e-02,-3.436040663720260624e-02,-3.577481629519297518e-02,-1.654402580491892358e-02,-3.289636854862214993e-02,-4.408055209348055864e-02,-1.508904561086413416e-02,-1.508904561086410988e-02,1.445559041466020975e-02,-2.896827297511608140e-02,-2.637194312150643524e-02,4.635169998325007479e-02,-2.896827297511606059e-02,-2.250175801852044577e-02,-6.724011935516000828e-03,-3.137562644324692895e-02,-6.724011935516016440e-03,-6.724011935516018175e-03,-1.788562395646453237e-02,-3.577481629519291967e-02,-3.436040663720257154e-02,-7.782369818006756651e-04,-4.348458452036880334e-02,-2.545454545454531661e-02,-6.724011935516020777e-03,-5.606949689834832967e-02,-2.812635607869548929e-02,-4.288264841097162716e-02
3.586548082633445045e-02,1.000000000000000000e+00,-2.177948112528866817e-02,6.761880999612800147e-02,2.442002442002437837e-02,-3.102484663179673474e-02,-2.568246998824935332e-02,-3.296703296703294706e-02,-5.600597428923705101e-02,-2.177948112528865429e-02,-2.560788484180564345e-02,-4.453065715423985826e-02,-1.534531872941643019e-02,-3.910349296081132298e-02,-4.071314673146999435e-02,-7.652189805698676392e-03,-3.570669581180607038e-02,-3.743736008596999093e-02,-1.534531872941642672e-02,-3.991493876604041563e-02,-2.035454288611630164e-02,-3.910349296081185033e-02,-5.968461335297375187e-02,-7.652189805698673790e-03,7.949495065513481618e-02,1.512461273300099995e-01,1.316420819431742550e-01,-6.438598483954934004e-02,3.549996744814212790e-02,-2.177948112528856756e-02,-2.312143020231532953e-02,-1.882775147095274576e-02,-3.570669581180602181e-02,-3.200889845540244583e-02,-2.677077940064704134e-02,4.940344861387523101e-03,-2.177948112528867164e-02,-5.724879326287978659e-02,-2.439411398757617908e-02,3.268006824253284065e-02,9.987632187512010540e-02,-3.743736008596992848e-02,-1.327758614889582543e-02,3.506897947950734507e-01,1.972800393334655719e-02,-4.670314395909388322e-02,-3.606876482444824721e-03,-2.677077940064702052e-02,-4.670314395909394567e-02,-3.296703296703298175e-02,-3.481412458825875605e-02,-1.882775147095280127e-02,-3.481412458825867279e-02,-1.327758614889593819e-02,-3.910349296081135767e-02,-4.071314673146987639e-02,-1.882775147095289495e-02,6.456588188739738332e-02,-5.016540044755527644e-02,-1.717192683601565656e-02,-1.717192683601562186e-02,-4.227289969567118999e-02,-3.296703296703307889e-02,-3.001230756967276231e-02,6.264144678899955521e-01,-3.296703296703319686e-02,-2.560788484180562610e-02,-7.652189805698675525e-03,-3.570669581180623692e-02,-7.652189805698637361e-03,-7.652189805698634759e-03,-2.035454288611633286e-02,-4.071314673146972374e-02,-3.910349296081136461e-02,-5.083712889493141596e-02,6.978959297896586422e-02,-2.896827297511602936e-02,-7.652189805698624350e-03,-6.380929074648822308e-02,-3.200889845540241113e-02,3.167858144620534083e-02
-1.913772328631027989e-02,-2.177948112528867164e-02,1.000000000000000000e+00,-2.416680817411737819e-02,-2.177948112528858143e-02,-2.049638686950993119e-02,3.649094783689952881e-01,-2.177948112528856756e-02,-3.700002548472037384e-02,-1.438848920863314979e-02,-1.691770215197703833e-02,-2.941892307861994696e-02,-1.013779674874223241e-02,-2.583349820180977710e-02,-2.689690672727091877e-02,-5.055375277690348119e-03,-2.358942366021622369e-02,-2.473277708031479741e-02,-1.013779674874223241e-02,-2.636957521598490631e-02,-1.344711193892888200e-02,-2.583349820180977710e-02,-3.943029726973396737e-02,-5.055375277690352456e-03,-1.243844595306178857e-02,-2.049638686950994507e-02,-4.177231292007979602e-02,-4.253623136023089446e-02,-4.138738191744106842e-02,-1.438848920863322611e-02,-1.527504016465694794e-02,-1.243844595306176949e-02,-2.358942366021628267e-02,-2.114649505910515606e-02,-1.768596176819167698e-02,1.106431752398121804e-01,-1.438848920863314979e-02,-3.782108670687120422e-02,-1.611583140320356142e-02,-1.982745874928138613e-02,-3.446061024262473543e-02,-2.473277708031489455e-02,-8.771761086551333256e-03,-4.625176194651695050e-02,-2.299975160402406224e-02,-3.085416401791094693e-02,-3.038149365617556774e-02,2.940291143961872855e-01,9.344403959710177732e-02,-2.177948112528857796e-02,-2.299975160402394081e-02,-1.243844595306174694e-02,-2.299975160402386101e-02,-8.771761086551270806e-03,4.701696672729372556e-02,-2.689690672727093959e-02,-1.243844595306172092e-02,-2.473277708031474537e-02,-3.314148389643233744e-02,-1.134453491109850554e-02,-1.134453491109850033e-02,-2.792734857133725643e-02,-2.177948112528859531e-02,-1.982745874928138613e-02,-3.269341215528926564e-02,6.352348661542535357e-02,-1.691770215197699670e-02,-5.055375277690353324e-03,-2.358942366021628614e-02,-5.055375277690366334e-03,-5.055375277690367201e-03,-1.344711193892887159e-02,-2.689690672727083204e-02,-2.583349820180980139e-02,-3.358525744000757235e-02,-3.269341215528915462e-02,-1.913772328631050540e-02,-5.055375277690368936e-03,-4.215524171741254211e-02,6.654926386247785042e-02,-3.224085303502321337e-02
-3.214358928469745330e-02,6.761880999612800147e-02,-2.416680817411737472e-02,1.000000000000000000e+00,4.844167207919307105e-01,-3.442559135678713300e-02,-6.622685791044358172e-02,-3.658066770282295682e-02,1.004235367544473040e-01,-2.416680817411746146e-02,-2.841485695443102949e-02,-4.941182221574351441e-02,-1.702737415878549654e-02,-4.338976708791329046e-02,-4.517586078217871587e-02,-8.490973778596188140e-03,-3.962063481914303298e-02,-4.154100341226590193e-02,-1.702737415878558674e-02,-4.429015837849812481e-02,-2.258567734331639112e-02,-4.338976708791331821e-02,-6.622685791044333192e-02,-8.490973778596193344e-03,-2.089152884455799941e-02,-3.442559135678715382e-02,-7.016049139635018028e-02,-7.144356358941449103e-02,-6.951396391412761888e-02,-2.416680817411737126e-02,4.742445573590199637e-02,-2.089152884455805145e-02,-3.962063481914313012e-02,-3.551750863055795626e-02,-2.970522055715300522e-02,-4.604773977375798549e-02,-2.416680817411744758e-02,1.599990497062225570e-01,-2.706804032309087851e-02,-3.330206425610063997e-02,-5.787980553210957113e-02,5.106423739610560508e-02,-1.473298999318719930e-02,1.405667002842464486e-01,-3.863022566214256021e-02,-5.182244309195600807e-02,-5.102854918162134240e-02,-2.970522055715303297e-02,-5.182244309195610521e-02,-3.658066770282297764e-02,-3.863022566214255327e-02,6.837227621855379578e-02,-3.863022566214228959e-02,-1.473298999318715247e-02,-4.338976708791347087e-02,-4.517586078217866730e-02,-2.089152884455800288e-02,-4.154100341226593662e-02,5.136288462016390388e-02,-1.905420333196622407e-02,-1.905420333196612345e-02,-4.690658386359779913e-02,-3.658066770282300539e-02,-3.330206425610063997e-02,8.947139989943918292e-02,-3.658066770282307478e-02,-2.841485695443097745e-02,-8.490973778596196814e-03,5.711546058344017102e-02,-8.490973778596165589e-03,-8.490973778596163854e-03,-2.258567734331640500e-02,8.350689417311810137e-02,-4.338976708791333903e-02,8.467689174250604689e-02,-5.491163169793896598e-02,-3.214358928469748106e-02,-8.490973778596156915e-03,-7.080365598821973527e-02,-3.551750863055800483e-02,-5.415151649137870532e-02
-2.896827297511590793e-02,2.442002442002437837e-02,-2.177948112528857796e-02,4.844167207919306550e-01,1.000000000000000000e+00,3.942740926124175260e-01,-5.968461335297352982e-02,-3.296703296703298175e-02,5.143405802072743838e-02,-2.177948112528870980e-02,-2.560788484180576835e-02,-4.453065715423993459e-02,-1.534531872941632610e-02,-3.910349296081127440e-02,6.534208734680402135e-03,-7.652189805698664249e-03,-3.570669581180608426e-02,-3.743736008596994236e-02,-1.534531872941642672e-02,-3.991493876604042257e-02,-2.035454288611639531e-02,-3.910349296081130910e-02,-5.968461335297369635e-02,-7.652189805698668586e-03,-1.882775147095281862e-02,-3.102484663179683883e-02,-6.322966140577609973e-02,-6.438598483954921514e-02,-2.993134510333528633e-02,-2.177948112528856409e-02,5.737540087241187886e-02,-1.882775147095275617e-02,1.756996143120616305e-02,-3.200889845540241807e-02,1.130321796916210070e-01,-4.149889683565521209e-02,-2.177948112528866817e-02,4.826859039811391000e-02,-2.439411398757617908e-02,-3.001230756967283517e-02,-5.216212761898963296e-02,1.356426090071396855e-02,-1.327758614889583758e-02,5.018987947386207432e-02,-3.481412458825865891e-02,-4.670314395909349464e-02,2.082971168611884305e-01,-2.677077940064713849e-02,-4.670314395909341137e-02,-3.296703296703299563e-02,-3.481412458825876993e-02,-1.882775147095280474e-02,-3.481412458825860340e-02,-1.327758614889593125e-02,-3.910349296081147563e-02,6.534208734680376114e-03,-1.882775147095288454e-02,-3.743736008596997705e-02,-1.086917009697046729e-02,-1.717192683601568778e-02,-1.717192683601564615e-02,3.401267791605673725e-03,-3.296703296703298175e-02,-3.001230756967284558e-02,3.003067334246407871e-02,-3.296703296703300257e-02,-2.560788484180561569e-02,-7.652189805698671188e-03,1.756996143120635734e-02,-7.652189805698635626e-03,-7.652189805698634759e-03,-2.035454288611638143e-02,6.534208734680283306e-03,-3.910349296081140624e-02,-1.198598973945536397e-02,-4.948716593053930496e-02,-2.896827297511607793e-02,-7.652189805698625218e-03,-6.380929074648794552e-02,-3.200889845540247358e-02,7.191894166165535562e-02
-2.726166552931028747e-02,-3.102484663179673474e-02,-2.049638686950993119e-02,-3.442559135678713300e-02,3.942740926124175260e-01,1.000000000000000000e+00,-5.616841459180745705e-02,-3.102484663179678331e-02,-1.479008792134968442e-02,-2.049638686950982711e-02,-2.409924789337926018e-02,-4.190722319491017173e-02,-1.444128018958424145e-02,-3.679978944692696707e-02,1.170724307754572764e-02,-7.201376458615728511e-03,7.920732543219949351e-02,-3.523181343398591042e-02,-1.444128018958418420e-02,-3.756343055719681828e-02,-1.915539599616331023e-02,-3.679978944692715442e-02,-5.616841459180747093e-02,-7.201376458615724174e-03,-1.771855242150625551e-02,-2.919708029197078114e-02,-5.950461328007065204e-02,-6.059281424815408934e-02,1.031734891163801383e-02,-2.049638686950993813e-02,-2.175927772001674115e-02,-1.771855242150629020e-02,1.356125420278566918e-01,3.233809682334425062e-02,3.448378497977363510e-01,-3.905407292802029473e-02,-2.049638686950984792e-02,-5.387609593536697716e-02,-2.295698390388802024e-02,-2.824419292893406291e-02,-4.908910095080994129e-02,-3.523181343398587573e-02,-1.249536390860232771e-02,-6.588558343453355948e-02,-3.276312057112012316e-02,-4.395172231612575614e-02,5.848948999244625302e-01,-2.519363286193501694e-02,-4.395172231612576308e-02,-3.102484663179680413e-02,-3.276312057112003989e-02,-1.771855242150625551e-02,-3.276312057112008153e-02,-1.249536390860223924e-02,-3.679978944692713361e-02,1.617728134351766045e-01,-1.771855242150624163e-02,-3.523181343398591736e-02,-4.721000693827823863e-02,-1.616027735928126166e-02,-1.616027735928133799e-02,5.693009635185468376e-02,-3.102484663179677984e-02,-2.824419292893406985e-02,-4.657172924153010762e-02,-3.102484663179674515e-02,-2.409924789337926712e-02,-7.201376458615724174e-03,-3.360310775911504177e-02,-7.201376458615743256e-03,-7.201376458615744124e-03,-1.915539599616331717e-02,-3.831461370833107866e-02,-3.679978944692703646e-02,-4.784216185737220212e-02,-4.657172924153020477e-02,-2.726166552931025278e-02,-7.201376458615745858e-03,-6.005009492583654462e-02,-3.012315868475903130e-02,2.522966743244045018e-01
-5.244512521803680605e-02,-2.568246998824935332e-02,3.649094783689952881e-01,-6.622685791044358172e-02,-5.968461335297352982e-02,-5.616841459180745705e-02,1.000000000000000000e+00,-5.968461335297347431e-02,4.702925754526578531e-03,-3.943029726973417554e-02,-4.636136673564281163e-02,-3.114855264752643561e-03,-2.778167559268198555e-02,-4.175574448627249885e-02,-4.571412056491067077e-02,-1.385377902565296596e-02,-3.307788117849542325e-02,-3.755910470787497679e-02,-2.778167559268196821e-02,-7.226333318018168805e-02,-3.685054167140912329e-02,-7.079426469620825335e-02,-2.746919092695121814e-02,-1.385377902565293994e-02,-3.408638769444080618e-02,-5.616841459180750562e-02,9.894841729555562369e-04,-4.067213096243166986e-02,1.773448463193323665e-01,-3.943029726973396737e-02,5.835003334166853975e-03,-3.408638769444099353e-02,-3.307788117849548570e-02,-5.794997475434682938e-02,7.578430976973143940e-02,8.996203487260955034e-02,-3.943029726973424492e-02,5.542519790811535705e-04,1.124172397012390299e-03,-1.718970682211157230e-02,-2.687334569482748362e-02,-3.755910470787496291e-02,-2.403818373191550159e-02,-5.552945709157637577e-02,-3.071214192840301602e-02,-3.500710742666789804e-02,4.189594533068549675e-01,2.828693422800430124e-01,4.356781663301392271e-01,8.319673376475074725e-03,-6.302864947993150335e-02,-3.408638769444091027e-02,-3.071214192840307500e-02,-2.403818373191530036e-02,1.632129593359861117e-02,-1.771980569128455210e-02,-3.408638769444080618e-02,-3.755910470787501149e-02,-4.425464999226502022e-02,-3.108862768323874051e-02,-3.108862768323871276e-02,-4.947007165372287185e-02,-5.968461335297359227e-02,-1.718970682211157577e-02,-4.247845982397180364e-02,1.443282468353722647e-01,-4.636136673564268673e-02,-1.385377902565294687e-02,-3.307788117849572856e-02,-1.385377902565286187e-02,-1.385377902565285667e-02,-3.685054167140911635e-02,-1.771980569128456945e-02,-7.079426469620792028e-02,-2.297869634538843298e-02,-4.247845982397200487e-02,-5.244512521803672278e-02,-1.385377902565283932e-02,1.710816534333905459e-01,1.196186644661913212e-02,2.931290975945873845e-01
1.006992346277844202e-01,-3.296703296703294706e-02,-2.177948112528856756e-02,-3.658066770282295682e-02,-3.296703296703297481e-02,-3.102484663179678678e-02,-5.968461335297348125e-02,1.000000000000000000e+00,-5.600597428923663468e-02,6.606442608004229333e-01,-2.560788484180574753e-02,-4.453065715423987214e-02,-1.534531872941637294e-02,-3.910349296081135073e-02,5.378156420083079342e-02,-7.652189805698659912e-03,7.084661867421838954e-02,-3.743736008596993542e-02,-1.534531872941641978e-02,-3.991493876604040869e-02,-2.035454288611633286e-02,-3.910349296081131604e-02,2.123325335648203194e-01,-7.652189805698665116e-03,-1.882775147095283250e-02,-3.102484663179680760e-02,-6.322966140577604421e-02,-6.438598483954913188e-02,-6.264700137907354416e-02,-2.177948112528854674e-02,-2.312143020231507973e-02,-1.882775147095273882e-02,1.756996143120618040e-02,-3.200889845540245970e-02,-2.677077940064701705e-02,4.940344861387576877e-03,-2.177948112528867511e-02,-5.724879326287942577e-02,-2.439411398757614785e-02,-3.001230756967280394e-02,-5.216212761898966765e-02,-3.743736008597001869e-02,-1.327758614889582717e-02,-9.910103590380347008e-03,-3.481412458825863115e-02,-4.670314395909345301e-02,-4.598767515117136578e-02,-2.677077940064696501e-02,-4.670314395909338362e-02,-3.296703296703296787e-02,-3.481412458825874912e-02,7.949495065513427494e-02,-3.481412458825854789e-02,1.253994247395725792e-01,9.906218216738977081e-03,6.534208734680385655e-03,-1.882775147095289495e-02,-3.743736008597003950e-02,-5.016540044755526256e-02,-1.717192683601567044e-02,-1.717192683601562186e-02,3.401267791605701047e-03,-3.296703296703294706e-02,-3.001230756967280394e-02,-9.728246294037828229e-03,-3.296703296703295399e-02,-2.560788484180562263e-02,-7.652189805698667718e-03,-3.570669581180619528e-02,-7.652189805698633024e-03,-7.652189805698632157e-03,-2.035454288611634327e-02,1.010289196669805073e-01,-3.910349296081137155e-02,-5.083712889493108983e-02,-4.948716593053927026e-02,-2.896827297511606406e-02,-7.652189805698619146e-03,6.861214058761296204e-04,-3.200889845540243195e-02,-4.880213898469475120e-02
-8.752110929919607041e-03,-5.600597428923705795e-02,-3.700002548472036690e-02,1.004235367544472901e-01,5.143405802072743838e-02,-1.479008792134968268e-02,4.702925754526578531e-03,-5.600597428923663468e-02,9.999999999999997780e-01,-3.700002548472023506e-02,-4.350390104824100601e-02,-7.565081280311619638e-02,-2.606936229533518903e-02,-6.643088638193728190e-02,3.731169831830307149e-01,-1.299990648060100375e-02,-6.066024472355147773e-02,-6.360038006842907987e-02,-2.606936229533509189e-02,-6.780940937338185426e-02,3.065759961045466109e-01,-6.643088638193726803e-02,-1.013950792675930579e-01,-1.299990648060099854e-02,2.937442573389018388e-02,-5.270649513790021806e-02,-1.074175766606072085e-01,1.703978006169549198e-01,2.610737276294998743e-01,6.946943560396490192e-02,-3.927979283838450159e-02,-3.198548579912507961e-02,-6.066024472355162345e-02,-5.437824949890836257e-02,-4.547948201206913205e-02,-7.050031319268472429e-02,-3.700002548472024200e-02,-9.725699145497641862e-02,-4.144188899750602534e-02,-5.098634529193532550e-02,-8.861552027513083796e-02,-6.360038006842896885e-02,-2.255659917050522115e-02,-1.189364877660364223e-01,1.110456935259232503e-01,2.502843833500663015e-02,8.056457337178704603e-02,-4.547948201206908347e-02,-7.934153742058540348e-02,-5.600597428923670407e-02,-5.914390198663312809e-02,1.520942487999216719e-01,1.791215317309459154e-01,-2.255659917050509972e-02,-6.643088638193724027e-02,-6.916544328865757707e-02,-3.198548579912517675e-02,-6.360038006842898273e-02,-8.522338453947629622e-02,-2.917249161719459583e-02,-2.917249161719463399e-02,1.277108211822494122e-01,-2.019263018591540768e-02,-5.098634529193534631e-02,-8.407116726350689906e-02,-5.600597428923674570e-02,-4.350390104824092968e-02,-1.299990648060100028e-02,-6.066024472355159569e-02,-1.299990648060101936e-02,-1.299990648060101762e-02,-3.457927216831947759e-02,3.731169831830282724e-01,-6.643088638193721251e-02,-8.636454899278629693e-02,-8.407116726350706559e-02,-4.921268932725410272e-02,-1.299990648060101589e-02,-1.084022787411874633e-01,9.289345622682634862e-02,1.431065617287547165e-01
7.723438326260936848e-02,-2.177948112528865429e-02,-1.438848920863314979e-02,-2.416680817411746146e-02,-2.177948112528870980e-02,-2.049638686950982364e-02,-3.943029726973417554e-02,6.606442608004230443e-01,-3.700002548472022812e-02,1.000000000000000000e+00,-1.691770215197703833e-02,-2.941892307861981165e-02,-1.013779674874218210e-02,-2.583349820180970077e-02,1.135647172929224180e-01,-5.055375277690329038e-03,-2.358942366021620982e-02,-2.473277708031490496e-02,-1.013779674874218037e-02,-2.636957521598490284e-02,-1.344711193892880741e-02,-2.583349820180982914e-02,6.165464663994821987e-02,-5.055375277690327303e-03,-1.243844595306176255e-02,-2.049638686950983404e-02,-4.177231292007989316e-02,-4.253623136023113732e-02,-4.138738191744101291e-02,-1.438848920863315672e-02,-1.527504016465700692e-02,-1.243844595306176082e-02,-2.358942366021627574e-02,-2.114649505910515606e-02,-1.768596176819165963e-02,4.161358360789427224e-02,-1.438848920863307519e-02,-3.782108670687122504e-02,-1.611583140320356836e-02,-1.982745874928136531e-02,-3.446061024262470074e-02,-2.473277708031488761e-02,-8.771761086551326317e-03,-4.625176194651674927e-02,-2.299975160402407612e-02,-3.085416401791102672e-02,-3.038149365617557468e-02,-1.768596176819162147e-02,-3.085416401791096774e-02,-2.177948112528871327e-02,-2.299975160402398938e-02,1.337132939954130961e-01,-2.299975160402402408e-02,1.973646244474040190e-01,4.701696672729373250e-02,-2.689690672727106796e-02,-1.243844595306171572e-02,-2.473277708031488761e-02,-3.314148389643242765e-02,-1.134453491109853329e-02,-1.134453491109858880e-02,3.996499881760342404e-02,-2.177948112528869246e-02,-1.982745874928136878e-02,-3.269341215528893951e-02,-2.177948112528867164e-02,-1.691770215197706262e-02,-5.055375277690328170e-03,-2.358942366021628267e-02,-5.055375277690340313e-03,-5.055375277690341181e-03,-1.344711193892880567e-02,1.135647172929221821e-01,-2.583349820180976669e-02,-3.358525744000752378e-02,-3.269341215528905054e-02,-1.913772328631040479e-02,-5.055375277690343783e-03,-4.215524171741268783e-02,-2.114649505910514218e-02,-3.224085303502326194e-02
