1.000000000000000000e+00,5.410938871014950302e-02,-1.929641083586129333e-02,-3.242984499955641614e-02,-2.922107540616342494e-02,-2.567220489028983199e-02,-5.191568686150989376e-02,1.053956736871879962e-01,-3.730985421718500429e-03,8.071094916922705309e-02,-2.269123770741808196e-02,1.233028315502913003e-01,-1.359351931829039586e-02,1.933643637569917167e-02,2.469176150918399662e-02,-6.777783094445435745e-03,-3.165363364394486317e-02,-3.086100912625036261e-02,-1.359351931829043056e-02,-3.679996195452050339e-02,-1.803316713919772898e-02,-3.242984499955613165e-02,2.026801986933635391e-01,6.748903472456174724e-01,-2.372270014998684173e-02,-5.667812299352460031e-02,1.912710850401835860e-02,-5.082226087391836927e-02,-2.048623376144054903e-02,-2.048623376144054903e-02,-1.667979945664077590e-02,-2.922107540616337637e-02,-2.749716697930859599e-02,-2.471482889733846861e-02,-3.467107032635186742e-02,-1.929641083586117190e-02,-6.695654146031425336e-03,-2.048623376144059413e-02,-2.567220489028982852e-02,-4.687081906435410644e-02,3.311623671624543130e-02,-1.176134627567974704e-02,-5.821652944197163587e-02,-3.165363364394486317e-02,-3.949569983121523076e-02,-3.883540108706861477e-02,-2.372270014998701868e-02,-4.329639523697881298e-02,4.692265972427477755e-02,4.082280660665862926e-02,-1.667979945664078284e-02,-2.837056685557109645e-02,-1.359351931829042015e-02,-3.242984499955642308e-02,-3.539213774131477058e-02,-1.521224032130235465e-02,-3.242984499955641614e-02,-4.390622568602774167e-02,-1.521224032130238414e-02,-1.521224032130248476e-02,1.933643637569924106e-02,-2.749716697930860987e-02,-2.372270014998685908e-02,5.869585319357428083e-02,-2.659860071579547847e-02,-2.372270014998681745e-02,-6.777783094445426204e-03,-3.242984499955644390e-02,-6.777783094445449623e-03,-6.777783094445451358e-03,-1.929641083586119965e-02,-3.539213774131481222e-02,-3.242984499955642308e-02,5.077852744997555720e-04,-4.510825855139979912e-02,-2.567220489028983199e-02,-6.777783094445465235e-03,-5.616034580443506757e-02,-2.749716697930873824e-02,-4.014768570188967378e-02
5.410938871014950302e-02,9.999999999999997780e-01,-1.929641083586120312e-02,2.868793980729985801e-02,3.808729914051208615e-02,-2.567220489028974872e-02,-1.130239917159134300e-02,-2.922107540616335208e-02,-4.744840155881234478e-02,-1.929641083586126557e-02,-2.269123770741785298e-02,-3.748803830198353670e-02,-1.359351931829043923e-02,-3.610153812696999254e-02,-3.393757529015589691e-02,-6.777783094445443551e-03,-3.165363364394466195e-02,-3.086100912625030362e-02,-1.359351931829048087e-02,-3.679996195452028829e-02,-1.803316713919767000e-02,-3.242984499955601368e-02,-4.971401100025872599e-02,9.858189166040165485e-02,-2.372270014998683479e-02,1.328349557503322176e-01,-5.667812299352438521e-02,7.312886406292271047e-02,-2.048623376144045535e-02,-2.048623376144045535e-02,-1.667979945664078631e-02,-2.922107540616324106e-02,-2.749716697930871395e-02,-2.471482889733834371e-02,-3.467107032635172864e-02,-1.929641083586125516e-02,-4.915397867204372717e-02,-2.048623376144053168e-02,5.035701728479879957e-02,8.562938098295475031e-02,-3.086100912625031056e-02,-1.176134627567975224e-02,2.759945762657258217e-01,3.084200201204854996e-02,-3.949569983121536954e-02,1.310574329489157946e-02,-2.372270014998697010e-02,-4.329639523697861175e-02,-2.659860071579519744e-02,-2.837056685557100277e-02,-1.667979945664072039e-02,-2.837056685557098890e-02,-1.359351931829047566e-02,-3.242984499955604144e-02,-3.539213774131463874e-02,-1.521224032130236679e-02,2.868793980729977475e-02,-4.390622568602734616e-02,-1.521224032130236159e-02,-1.521224032130249343e-02,-3.610153812697000641e-02,-2.749716697930873824e-02,-2.372270014998682786e-02,5.561339801013779338e-01,-2.659860071579519397e-02,-2.372270014998684867e-02,-6.777783094445448756e-03,-3.242984499955629818e-02,-6.777783094445472174e-03,-6.777783094445473909e-03,-1.929641083586124822e-02,-3.539213774131469425e-02,-3.242984499955627736e-02,-4.510825855139954932e-02,4.612382910039906914e-02,-2.567220489028974525e-02,-6.777783094445488654e-03,-5.616034580443460961e-02,-2.749716697930874865e-02,6.073624247208921079e-02
-1.929641083586129333e-02,-1.929641083586120312e-02,9.999999999999998890e-01,-2.532000585778406559e-02,-2.281471898693710615e-02,-2.004389408007551873e-02,3.716874802665386945e-01,-2.281471898693711656e-02,-3.704593116088118754e-02,-1.506591337099805195e-02,-1.771646678175781142e-02,-2.926925335030269859e-02,-1.061330970813219657e-02,-2.818672605010599796e-02,-2.649718508236745609e-02,-5.291838664554042969e-03,-2.471396916315178605e-02,-2.409511768756436925e-02,-1.061330970813216361e-02,-2.873202916225592665e-02,-1.407962010318378719e-02,-2.532000585778407600e-02,-3.881483398263887996e-02,-1.302296140960851334e-02,-1.852179394530991188e-02,-4.425215125832045182e-02,-4.425215125832047958e-02,-3.968011389049290460e-02,-1.599488245628995220e-02,-1.599488245628995220e-02,-1.302296140960856538e-02,-2.281471898693705411e-02,-2.146875598690287795e-02,-1.929641083586125863e-02,1.188367313983194617e-01,-1.506591337099803980e-02,-3.837758175922720977e-02,-1.599488245629000771e-02,-2.004389408007551526e-02,-3.659497642633861153e-02,-2.409511768756436231e-02,-9.182817759372944103e-03,-4.545328127565041731e-02,-2.471396916315168890e-02,-3.083676012319286688e-02,-3.032122364530020348e-02,2.934546728210021826e-01,8.606727352150918275e-02,-2.076718917225807773e-02,-2.215067383089663888e-02,-1.302296140960852028e-02,-2.215067383089664235e-02,-1.061330970813218269e-02,5.222251208167943276e-02,-2.763285285334693073e-02,-1.187714631539749620e-02,-2.532000585778406906e-02,-3.428033318008801705e-02,-1.187714631539749967e-02,-1.187714631539755171e-02,-2.818672605010600837e-02,-2.146875598690288489e-02,-1.852179394530990147e-02,-3.184868477673463705e-02,7.251210219313496130e-02,-1.852179394530989454e-02,-5.291838664554038632e-03,-2.532000585778408294e-02,-5.291838664554033428e-03,-5.291838664554032561e-03,-1.506591337099804327e-02,-2.763285285334703828e-02,-2.532000585778407947e-02,-3.521883532812112444e-02,-3.521883532812116607e-02,-2.004389408007552220e-02,-5.291838664554030826e-03,-4.384789026166877740e-02,6.893483367669576978e-02,-3.134580622146753565e-02
-3.242984499955641614e-02,2.868793980729985454e-02,-2.532000585778406559e-02,1.000000000000000000e+00,4.835449052960444916e-01,-3.368607684266071434e-02,-6.812176143147734286e-02,-3.834276782083164553e-02,1.072254901141909550e-01,-2.532000585778401702e-02,-2.977456670877066947e-02,-4.919035759950952241e-02,-1.783689162169801654e-02,-4.737104555999160221e-02,-4.453157700958425974e-02,-8.893545494751523700e-03,-4.153467689417909142e-02,-4.049462558091866671e-02,-1.783689162169795062e-02,-4.828749036183666715e-02,-2.366242621401503862e-02,-4.255319148936168028e-02,-6.523280730534415650e-02,-2.188658935287217736e-02,-3.112801193286337045e-02,-7.437084639269933573e-02,-7.437084639269937736e-02,-6.668701003411275918e-02,-2.688124559825468343e-02,1.194722026589097458e-01,-2.188658935287218429e-02,-3.834276782083166635e-02,-3.608072169020484776e-02,-3.242984499955636757e-02,-4.549404089839322041e-02,-2.532000585778401008e-02,1.988686930104854311e-01,-2.688124559825468343e-02,-3.368607684266074209e-02,-6.150208053525893503e-02,5.871720709233212848e-02,-1.543278483904374741e-02,1.251612314503574575e-01,-4.153467689417911918e-02,-5.182473360409344670e-02,-5.095831506585365989e-02,-3.112801193286337739e-02,-5.681185948756283660e-02,-3.490165770523420696e-02,-3.722676331272521677e-02,6.748365050468908832e-02,-3.722676331272519595e-02,-1.783689162169799225e-02,-4.255319148936165252e-02,-4.644019774206851331e-02,-1.996091487280993518e-02,-4.255319148936163864e-02,5.096451061338860139e-02,-1.996091487280994559e-02,-1.996091487280992824e-02,-4.737104555999167160e-02,-3.608072169020482001e-02,-3.112801193286335311e-02,6.218390867916163273e-02,-3.490165770523417227e-02,-3.112801193286338433e-02,-8.893545494751518496e-03,5.222437137330739054e-02,-8.893545494751535843e-03,-8.893545494751537578e-03,-2.532000585778401355e-02,8.484266895185617330e-02,-4.255319148936165252e-02,8.228758653219422903e-02,-5.918931662842044639e-02,-3.368607684266072821e-02,-8.893545494751547986e-03,-7.369143914063078227e-02,-3.608072169020486858e-02,-5.268024431046755551e-02
-2.922107540616342494e-02,3.808729914051208615e-02,-2.281471898693710268e-02,4.835449052960445471e-01,1.000000000000000000e+00,4.240989930726256629e-01,-6.138145672966061756e-02,-3.454894433781188073e-02,5.589187629605005952e-02,-2.281471898693710615e-02,-2.682852350958610244e-02,-4.432321982084939938e-02,-1.607202116125841865e-02,-4.268391953141483647e-02,9.938467642929641258e-03,-8.013574025217648153e-03,-3.742503010766910082e-02,-3.648788662605589872e-02,-1.607202116125843600e-02,-4.350968674247199242e-02,-2.132114848843619237e-02,-3.834276782083170798e-02,-5.877835004303184896e-02,-1.972102172775598225e-02,-2.804805215524767970e-02,-6.701222625303925040e-02,-6.701222625303937530e-02,-2.480784825372142968e-02,-2.422148192965292018e-02,5.636727584863680113e-02,-1.972102172775610368e-02,2.292599701428874731e-02,-3.251071626252591273e-02,1.053956736871878158e-01,-4.099263501386504055e-02,-2.281471898693712697e-02,5.064988892018257999e-02,-2.422148192965292018e-02,-3.035300944456165856e-02,-5.541675986984582331e-02,1.814258807240003851e-02,-1.390578861893920423e-02,5.800640514390281721e-02,-3.742503010766904531e-02,-4.669693760701797841e-02,2.202004954692958760e-01,-2.804805215524769704e-02,-5.119061253833157715e-02,-3.144831471191748135e-02,-3.354336284689062725e-02,-1.972102172775607939e-02,-3.354336284689064807e-02,-1.607202116125843600e-02,-3.834276782083167329e-02,6.348306374178066744e-03,-1.798588302479915690e-02,-3.834276782083163859e-02,-1.205355584995312750e-02,-1.798588302479915690e-02,-1.798588302479920895e-02,4.654830730792183270e-03,-3.251071626252589886e-02,-2.804805215524767623e-02,3.672363437972542277e-02,-3.144831471191750216e-02,-2.804805215524770398e-02,-8.013574025217648153e-03,1.384599949085590399e-02,-8.013574025217648153e-03,-8.013574025217649888e-03,-2.281471898693709921e-02,6.348306374178028580e-03,-3.834276782083169410e-02,-1.438107537264559678e-02,-5.333283228649465801e-02,-3.035300944456166897e-02,-8.013574025217648153e-03,-6.640004292177557887e-02,-3.251071626252592661e-02,8.175009973135451136e-02
-2.567220489028983199e-02,-2.567220489028974525e-02,-2.004389408007551873e-02,-3.368607684266071434e-02,4.240989930726256629e-01,1.000000000000000000e+00,-5.392673992059635046e-02,-3.035300944456166550e-02,-7.119147505746438800e-03,-2.004389408007543200e-02,-2.357022603955155615e-02,-3.894020890135339169e-02,-1.412009019236415246e-02,-3.749999999999990841e-02,2.129821137989625426e-02,-7.040333438087640998e-03,8.767945989619035929e-02,-3.205646912228965473e-02,-1.412009019236414725e-02,-3.822547860539975834e-02,-1.873171623163391239e-02,-3.368607684266069352e-02,-5.163977794943214183e-02,-1.732592327296841872e-02,-2.464164414534795663e-02,-5.887365809129731925e-02,-5.887365809129742333e-02,2.691303740859664340e-02,-2.127980706395723315e-02,-2.127980706395723315e-02,-1.732592327296834586e-02,9.949041984606314670e-02,4.016576550906569842e-02,3.544739059851558238e-01,-3.601412030328104280e-02,-2.004389408007542159e-02,-5.105805170180827829e-02,-2.127980706395724703e-02,-2.666666666666669960e-02,-4.868644955601460905e-02,-3.205646912228971024e-02,-1.221694443563051645e-02,-6.047165764505212787e-02,-3.287979746107150270e-02,-4.102564102564103254e-02,5.608528527565662669e-01,-2.464164414534797398e-02,-4.497356361040373562e-02,-2.762894819977687252e-02,-2.946955482456607017e-02,-1.732592327296836668e-02,-2.946955482456605629e-02,-1.412009019236416633e-02,-3.368607684266072128e-02,1.809876659131098853e-01,-1.580151543799923272e-02,-3.368607684266070740e-02,-4.560701700396551511e-02,-1.580151543799922925e-02,-1.580151543799933334e-02,6.944444444444448916e-02,-2.856232213978008791e-02,-2.464164414534794623e-02,-4.237191921489746188e-02,-2.762894819977692804e-02,-2.464164414534793235e-02,-7.040333438087632324e-03,-3.368607684266072821e-02,-7.040333438087660947e-03,-7.040333438087665284e-03,-2.004389408007542853e-02,-3.676311963860051657e-02,-3.368607684266070740e-02,-4.685561290292442754e-02,-4.685561290292444142e-02,-2.666666666666668573e-02,-7.040333438087675692e-03,-5.833582381613232337e-02,-2.856232213978008097e-02,2.015639335885053562e-01
-5.191568686150989376e-02,-1.130239917159134473e-02,3.716874802665386945e-01,-6.812176143147735674e-02,-6.138145672966061756e-02,-5.392673992059634352e-02,1.000000000000000000e+00,-6.138145672966069388e-02,-3.209485509655776031e-02,-4.053381986445795532e-02,-4.766495435642139483e-02,-2.351649153478040100e-02,-2.855439117971210125e-02,-4.727068790209501548e-02,-4.108077894893855803e-02,-1.423733363512616305e-02,-3.429109044307954851e-02,-3.186272953658878665e-02,-2.855439117971202492e-02,-7.730157911601411025e-02,-3.788026460586507715e-02,-6.812176143147742613e-02,-3.940705011843925049e-02,-3.503739593345911452e-02,-4.983163256407734110e-02,-1.884049200767926643e-03,-2.141294380103698700e-02,1.699891468253967863e-01,-4.303314829119340990e-02,5.593407115417257242e-03,-3.503739593345899656e-02,-2.670157708889840664e-02,-5.776023440850813762e-02,1.105374638981636987e-01,1.049296671258506397e-01,-4.053381986445794838e-02,6.128575110868959668e-03,5.593407115417307549e-03,-1.475354205374809248e-02,-3.018707506241547628e-02,-3.186272953658888379e-02,-2.470574944517341109e-02,-4.575631053495667067e-02,-2.090920148968277402e-03,-5.659763977515424455e-02,4.269024706978687411e-01,2.880205680904847076e-01,3.715136427934785934e-01,-1.799171748044075397e-02,-5.959488819750517752e-02,-3.503739593345903125e-02,-5.959488819750491384e-02,-2.855439117971206309e-02,2.634898319519388826e-02,-1.618526553227977657e-02,-3.195465800161031988e-02,-3.663151322258679371e-02,-4.412888115633659819e-02,-3.195465800161026437e-02,-3.195465800161031295e-02,-4.727068790209538324e-02,-5.776023440850810292e-02,-4.983163256407732028e-02,-3.442685490618757616e-02,1.335322781751463184e-01,-4.983163256407738273e-02,-1.423733363512616132e-02,-3.663151322258680065e-02,-1.423733363512618214e-02,-1.423733363512618734e-02,-4.053381986445794838e-02,-4.526479260527582760e-02,-6.812176143147721796e-02,-2.424443805795386403e-02,-4.774758934075444550e-02,-5.392673992059636434e-02,-1.423733363512619775e-02,1.770458930948222709e-01,5.237926917469651333e-02,2.795213612189904051e-01
1.053956736871879962e-01,-2.922107540616335208e-02,-2.281471898693711309e-02,-3.834276782083163859e-02,-3.454894433781188073e-02,-3.035300944456166897e-02,-6.138145672966069388e-02,1.000000000000000000e+00,-5.609965278785680048e-02,6.603593662330144998e-01,-2.682852350958611284e-02,-4.432321982084942713e-02,-1.607202116125842559e-02,-4.268391953141489198e-02,9.938467642929625645e-03,-8.013574025217651622e-03,6.930561131049850498e-02,-3.648788662605590566e-02,-1.607202116125844293e-02,-4.350968674247203405e-02,-2.132114848843624094e-02,-3.834276782083173574e-02,2.285824723895690525e-01,-1.972102172775599960e-02,-2.804805215524769357e-02,-6.701222625303933367e-02,-6.701222625303941693e-02,-6.008866674648120215e-02,-2.422148192965292018e-02,-2.422148192965292018e-02,-1.972102172775609674e-02,2.292599701428876119e-02,-3.251071626252591273e-02,-2.922107540616340413e-02,8.107432258297840935e-03,-2.281471898693713390e-02,-5.811620720722134037e-02,-2.422148192965294794e-02,-3.035300944456169325e-02,-5.541675986984586494e-02,1.814258807240005239e-02,-1.390578861893920423e-02,2.629702139890936763e-02,-3.742503010766908694e-02,-4.669693760701798535e-02,-4.591624681310429307e-02,-2.804805215524771092e-02,-5.119061253833161185e-02,-3.144831471191748828e-02,-3.354336284689064113e-02,7.870148485798961202e-02,-3.354336284689064807e-02,2.245618512253611809e-01,-3.834276782083169410e-02,6.348306374178045060e-03,-1.798588302479916037e-02,-3.834276782083166635e-02,-5.191163316973688296e-02,-1.798588302479916731e-02,-1.798588302479921242e-02,4.654830730792185872e-03,-3.251071626252592661e-02,-2.804805215524767970e-02,-5.752844012274541639e-03,-3.144831471191751604e-02,-2.804805215524771439e-02,-8.013574025217649888e-03,-3.834276782083172880e-02,-8.013574025217651622e-03,-8.013574025217653357e-03,-2.281471898693713043e-02,1.027352679426837140e-01,-3.834276782083170104e-02,-5.333283228649472740e-02,-5.333283228649469271e-02,-3.035300944456166897e-02,-8.013574025217651622e-03,-3.380475773522087501e-02,-3.251071626252594049e-02,-4.746779984401225394e-02
-3.730985421718500863e-03,-4.744840155881235172e-02,-3.704593116088118754e-02,1.072254901141909689e-01,5.589187629605005952e-02,-7.119147505746438800e-03,-3.209485509655776725e-02,-5.609965278785680048e-02,1.000000000000000000e+00,-3.704593116088120142e-02,-4.356343970983270197e-02,-7.197086018249634898e-02,-2.609731857302784522e-02,-6.930900816892651695e-02,3.900827391473387640e-01,-1.301222740726351752e-02,-6.076976402192123261e-02,-5.924805547369908082e-02,-2.609731857302785563e-02,-7.064986690460724195e-02,3.208185912728340194e-01,-6.225996200178827295e-02,-9.544271444636685808e-02,3.190386647018643440e-02,-4.554367774308525074e-02,-1.088126626555821486e-01,1.854885389211285152e-01,2.232427110278197846e-01,6.535610221934518016e-02,-3.933019524343976669e-02,-3.202246820427638585e-02,-5.609965278785667558e-02,-5.279003249358735217e-02,-4.744840155881215743e-02,-6.656274555458144282e-02,-3.704593116088120142e-02,-9.436754459973593911e-02,-3.933019524343984996e-02,-4.928640580901436780e-02,-8.998425413316944732e-02,-5.924805547369903919e-02,-2.257984804502499721e-02,-1.117661496989184738e-01,1.125366000405951250e-01,3.770199418723765850e-02,4.067262685494754670e-02,-4.554367774308525074e-02,-8.312194900424546562e-02,-5.106493323939152035e-02,-5.446681642854614425e-02,1.597565358191113394e-01,1.374130139962017882e-01,-2.609731857302785563e-02,-6.225996200178825907e-02,-6.794707624925289124e-02,-2.920499633529883426e-02,-6.225996200178825907e-02,-8.429272304235251034e-02,-2.920499633529882733e-02,-2.920499633529892100e-02,1.151727469078705074e-01,-1.327082761297121091e-02,-4.554367774308526462e-02,-7.831348519995781632e-02,-5.106493323939160361e-02,-4.554367774308529931e-02,-1.301222740726351058e-02,-6.225996200178832152e-02,-1.301222740726352446e-02,-1.301222740726352620e-02,-3.704593116088120142e-02,3.702825283463567207e-01,-6.225996200178829376e-02,-8.660042819863600361e-02,-8.660042819863600361e-02,-4.928640580901438167e-02,-1.301222740726352099e-02,-1.078186157176900528e-01,1.052867870288773655e-01,1.187555896597296407e-01
8.071094916922706697e-02,-1.929641083586126557e-02,-1.506591337099805368e-02,-2.532000585778401702e-02,-2.281471898693710615e-02,-2.004389408007543200e-02,-4.053381986445795532e-02,6.603593662330144998e-01,-3.704593116088120142e-02,1.000000000000000000e+00,-1.771646678175784959e-02,-2.926925335030276451e-02,-1.061330970813222953e-02,-2.818672605010602225e-02,4.788814178948691547e-02,-5.291838664554062051e-03,-2.471396916315189013e-02,-2.409511768756438313e-02,-1.061330970813222085e-02,-2.873202916225579828e-02,-1.407962010318372127e-02,-2.532000585778409682e-02,6.792595946961789422e-02,-1.302296140960848385e-02,-1.852179394530991882e-02,-4.425215125832044488e-02,-4.425215125832039631e-02,-3.968011389049320298e-02,-1.599488245628999730e-02,-1.599488245628999730e-02,-1.302296140960857232e-02,-2.281471898693711656e-02,-2.146875598690299938e-02,-1.929641083586115802e-02,4.588343046017120952e-02,-1.506591337099811787e-02,-3.837758175922726528e-02,-1.599488245629002159e-02,-2.004389408007542159e-02,-3.659497642633857684e-02,-2.409511768756436925e-02,-9.182817759372945837e-03,-4.545328127565020915e-02,-2.471396916315190748e-02,-3.083676012319300566e-02,-3.032122364530018613e-02,-1.852179394530985290e-02,-3.380420045289247305e-02,-2.076718917225824426e-02,-2.215067383089671521e-02,1.332140427524539650e-01,-2.215067383089676725e-02,3.469225610845714791e-01,-2.532000585778404478e-02,-2.763285285334683011e-02,-1.187714631539750314e-02,-2.532000585778402743e-02,-3.428033318008814889e-02,-1.187714631539752048e-02,-1.187714631539755691e-02,4.214959497307538272e-02,-2.146875598690295428e-02,-1.852179394530990147e-02,-3.184868477673431092e-02,-2.076718917225816793e-02,-1.852179394530990494e-02,-5.291838664554063786e-03,-2.532000585778409682e-02,-5.291838664554056847e-03,-5.291838664554056847e-03,-1.506591337099813174e-02,1.155797210692873639e-01,-2.532000585778405519e-02,-3.521883532812125628e-02,-3.521883532812131873e-02,-2.004389408007542853e-02,-5.291838664554054245e-03,-4.384789026166859005e-02,-2.146875598690299938e-02,-3.134580622146749401e-02
