1.000000000000000000e+00,4.551282019403869727e-02,-1.905104332720486404e-02,-3.085257996930907895e-02,-2.716666253017924193e-02,-2.473080027680454179e-02,-4.921003285477584810e-02,1.083174054741963405e-01,-2.512799782307565104e-03,8.598693841551438566e-02,-2.009994420263219728e-02,7.409250331974900905e-02,-1.093929250055609113e-02,2.402637183155896528e-02,2.082423017738387061e-02,-2.942550531149335999e-02,-3.014615203446578337e-02,-1.264304343560430227e-02,-3.222655758261783188e-02,-1.677080931266017316e-02,-3.222655758261811637e-02,1.580685903820089888e-01,7.032392583932265406e-01,-2.556549962824560332e-02,-4.970501217477085731e-02,2.202368047918492472e-02,-5.019706538333815887e-02,-1.905104332720496119e-02,-2.009994420263223891e-02,-1.414817346609095056e-02,-2.716666253017922111e-02,-2.716666253017931132e-02,-2.205882352941174185e-02,-3.546981541902898688e-02,-1.905104332720490221e-02,-3.423752347410945456e-03,-2.009994420263224932e-02,-2.110033083020486713e-02,-4.079230114829320714e-02,3.334347118963645884e-02,-1.093929250055607726e-02,-5.728418525569139302e-02,-2.942550531149319692e-02,-3.965594981413675391e-02,-3.670291169630779393e-02,-2.205882352941173491e-02,-3.965594981413666370e-02,5.165989391154687804e-02,-2.637674806699969593e-02,-1.677080931266009337e-02,-2.637674806699980695e-02,-1.264304343560428145e-02,-3.085257996930902691e-02,-3.355407100614284793e-02,-1.264304343560428492e-02,-3.014615203446591521e-02,-4.135198084867783286e-02,-1.414817346609100260e-02,-1.264304343560435605e-02,2.239425561181021193e-02,-2.637674806699971328e-02,-2.473080027680453832e-02,5.787048049808473510e-02,-2.637674806699973409e-02,-1.905104332720488833e-02,-6.304413373258597672e-03,-3.085257996930900609e-02,-6.304413373258618489e-03,-6.304413373258618489e-03,-1.794510019106394100e-02,-3.222655758261784575e-02,-3.154575876506521270e-02,5.451228141408730882e-03,-3.907875792891792044e-02,-2.205882352941174879e-02,-5.213789477243229581e-02,-2.556549962824558597e-02,-3.907875792891792738e-02
4.551282019403869727e-02,1.000000000000000000e+00,-2.278020718490136529e-02,6.802818732262193302e-02,2.653956345850885107e-02,-2.957175334064412325e-02,-2.385174507506054517e-02,-3.340563531927055740e-02,-5.521081250502110627e-02,-2.145778020054664795e-02,-2.403442611917575022e-02,-4.241288679984557553e-02,-1.308061429176693435e-02,-4.012214324899041756e-02,-4.166043203499845970e-02,-3.518542769565954215e-02,-3.604713806891725325e-02,-1.511786750804853911e-02,-3.853477449919311126e-02,-2.005362668276110955e-02,-3.853477449919312514e-02,-5.884269563372465650e-02,8.256196859074278749e-02,1.568952168483498388e-01,1.141243540565898967e-01,-6.517844662314783988e-02,4.329827872636282660e-02,-2.278020718490168448e-02,-2.403442611917576757e-02,-1.691762058958922593e-02,-3.248442567321500885e-02,-3.248442567321502272e-02,-2.637674806699993879e-02,5.006383892844539635e-02,-2.278020718490155958e-02,-5.582642555981134902e-02,-2.403442611917572594e-02,4.978665278833095675e-02,7.393833105736950795e-02,-3.604713806891725325e-02,-1.308061429176691874e-02,3.359950747543405392e-01,1.961316557825267676e-02,-4.741843989142972837e-02,9.681034551388257138e-04,-2.637674806699992491e-02,-4.741843989142977694e-02,-2.957175334064411631e-02,-3.153988868274565371e-02,-2.005362668276106791e-02,-3.153988868274559820e-02,-1.511786750804854779e-02,-3.689184638439032410e-02,-4.012214324899043144e-02,-1.511786750804853391e-02,1.754165542391149246e-02,-4.944646206823634371e-02,-1.691762058958930920e-02,-1.511786750804846105e-02,-4.089706412920158379e-02,-3.153988868274563290e-02,-2.957175334064411631e-02,6.142970462471826210e-01,-3.153988868274560514e-02,-2.278020718490159080e-02,-7.538476520968877964e-03,-3.689184638439027553e-02,-7.538476520968851943e-03,-7.538476520968849341e-03,-2.145778020054663407e-02,-3.853477449919319453e-02,-3.772071209595773827e-02,-5.010930646257540783e-02,3.817668713564205396e-02,-2.637674806699992838e-02,-6.234367455374760503e-02,-3.056984167818825940e-02,3.817668713564210253e-02
-1.905104332720486404e-02,-2.278020718490136529e-02,1.000000000000000000e+00,-2.664574731139507033e-02,-2.346241467628251004e-02,-2.135868882407334149e-02,3.871373828061930866e-01,-2.412777360665067580e-02,-3.987692411860603581e-02,-1.549823728337834661e-02,-1.735926249050324943e-02,-3.063341022946658096e-02,-9.447690404666799976e-03,-2.897888274457699476e-02,-3.008993730814785508e-02,-2.541325813984185444e-02,-2.603564273458910602e-02,-1.091913029533422841e-02,-2.783237936395459647e-02,-1.448406413976593282e-02,-2.783237936395455137e-02,-4.250011188491167879e-02,-1.339744158104080179e-02,-2.207957466317047104e-02,-4.292759943694288843e-02,-4.707621301395471108e-02,-4.335255986074861012e-02,-1.645338208409503553e-02,-1.735926249050325290e-02,-1.221903177855003519e-02,-2.346241467628244065e-02,-2.346241467628254473e-02,-1.905104332720489874e-02,9.553085708596646686e-02,-1.645338208409498695e-02,-4.032156084750871533e-02,-1.735926249050322168e-02,-1.822324369786131396e-02,-3.523016064552773885e-02,-2.603564273458914766e-02,-9.447690404666789568e-03,-4.947333178556442140e-02,-2.541325813984187179e-02,-3.424875388677314086e-02,-3.169837049689581965e-02,2.751817369485147768e-01,8.011945729067952715e-02,-2.135868882407333108e-02,-2.278020718490164631e-02,-1.448406413976587731e-02,-2.278020718490170529e-02,-1.091913029533423708e-02,4.492447252017779669e-02,-2.897888274457697394e-02,-1.091913029533423188e-02,-2.603564273458910949e-02,-3.571352650623074720e-02,-1.221903177855012540e-02,-1.091913029533422667e-02,-2.953858218995805349e-02,-2.278020718490162203e-02,-2.135868882407334149e-02,-3.474197552402549793e-02,1.427857430739909173e-01,-1.645338208409498001e-02,-5.444789572137369825e-03,-2.664574731139496971e-02,-5.444789572137371560e-03,-5.444789572137370692e-03,-1.549823728337832753e-02,-2.783237936395459647e-02,-2.724440930503409936e-02,-3.619227685269769262e-02,-3.375026367496478802e-02,-1.905104332720489527e-02,-4.502875191754838330e-02,6.317211639740430429e-02,-3.375026367496480884e-02
-3.085257996930907895e-02,6.802818732262193302e-02,-2.664574731139507033e-02,9.999999999999998890e-01,4.722966541655770345e-01,-3.458974102711226406e-02,-6.882762681880848221e-02,-3.907418884600226405e-02,9.472035375798609769e-02,-2.509891962116017963e-02,-2.811279282702984841e-02,-4.960986769095422633e-02,-1.530024464954179292e-02,-4.693041120858479354e-02,-4.872972997470622486e-02,-4.115599159446123312e-02,-4.216392434393383820e-02,-1.768319639224349982e-02,-4.507368417121447590e-02,-2.345649734125589830e-02,-4.507368417121469795e-02,-6.882762681880855160e-02,-2.169674545713458011e-02,-3.575719351868901497e-02,-6.951992978922415245e-02,-7.623848215132705830e-02,-7.020814015303812605e-02,-2.664574731139519870e-02,1.078064490149584637e-01,-1.978834694879436432e-02,-3.799666047892533149e-02,-3.799666047892524823e-02,-3.085257996930897834e-02,-4.960986769095417082e-02,-2.664574731139496624e-02,1.556967930581952264e-01,-2.811279282702980331e-02,-2.951198387573894175e-02,-5.705416391004650839e-02,5.049671571625280464e-02,-1.530024464954182588e-02,1.350824604280432550e-01,-4.115599159446121230e-02,-5.546480578478012874e-02,-5.133453815916272367e-02,-3.085257996930897834e-02,-5.546480578478016343e-02,-3.458974102711227100e-02,-3.689184638439016450e-02,5.754854937761517963e-02,-3.689184638439031022e-02,-1.768319639224353104e-02,-4.315196998123824873e-02,-4.693041120858474496e-02,-1.768319639224348594e-02,-4.216392434393384514e-02,4.702396320066868501e-02,-1.978834694879448575e-02,-1.768319639224353451e-02,-4.783682728254034372e-02,-3.689184638439019226e-02,-3.458974102711228488e-02,8.690596129269810566e-02,-3.689184638439019920e-02,-2.664574731139493502e-02,-8.817669605031270078e-03,4.755689697365195895e-02,-8.817669605031278751e-03,-8.817669605031277016e-03,-2.509891962116021433e-02,8.567919443328259055e-02,-4.412148470629060487e-02,4.506246462866078661e-02,-5.465751618601201456e-02,-3.085257996930898527e-02,-7.292268174470468989e-02,-3.575719351868902884e-02,-5.465751618601204925e-02
-2.716666253017924540e-02,2.653956345850885454e-02,-2.346241467628251351e-02,4.722966541655769790e-01,1.000000000000000000e+00,4.085797078092932577e-01,-6.060488012346833264e-02,-3.440604653081820452e-02,5.067492749392755319e-02,-2.210038447022703856e-02,-2.475419417995167182e-02,-4.368304158250845004e-02,-1.347234440156261197e-02,-4.132369626703606691e-02,2.794777383477631185e-03,-3.623913902350591604e-02,-3.712665536363946722e-02,-1.557060801141559557e-02,-3.968878998415546755e-02,-2.065418023529456276e-02,-3.968878998415539816e-02,-6.060488012346836040e-02,-1.910466361074238811e-02,-3.148532830365739776e-02,-6.121447456207385063e-02,-6.713037024710716283e-02,-2.831931647782505793e-02,-2.346241467628280147e-02,5.170876117589898180e-02,-1.742425898005175652e-02,2.395704254440314540e-02,-3.345724907063191145e-02,1.126913408659290516e-01,-4.368304158250847780e-02,-2.346241467628262800e-02,4.906519950284496390e-02,-2.475419417995173080e-02,-2.598622570124881764e-02,-5.023797745367231116e-02,1.500066883379383084e-02,-1.347234440156260329e-02,5.051631431603070127e-02,-3.623913902350592992e-02,-4.883849786811848143e-02,2.165913254600383975e-01,-2.716666253017930785e-02,-4.883849786811879368e-02,-3.045734983669502044e-02,-3.248442567321508517e-02,-2.065418023529438929e-02,-3.248442567321500191e-02,-1.557060801141559037e-02,-3.799666047892523435e-02,5.951972713359123326e-03,-1.557060801141562159e-02,-3.712665536363947416e-02,-1.160009674286405917e-02,-1.742425898005192306e-02,-1.557060801141559037e-02,4.345902475809491211e-03,-3.248442567321496721e-02,-3.045734983669503779e-02,3.099985771208986149e-02,-3.248442567321501578e-02,-2.346241467628257249e-02,-7.764234132146989598e-03,1.303267098552510564e-02,-7.764234132146990465e-03,-7.764234132146989598e-03,-2.210038447022706978e-02,9.348914974045481260e-03,-3.885034854584671488e-02,-1.272765675987558125e-02,-4.812765410349108264e-02,-2.716666253017927316e-02,-6.421070418502261568e-02,-3.148532830365741858e-02,7.575649257031036310e-02
-2.473080027680453832e-02,-2.957175334064412325e-02,-2.135868882407334149e-02,-3.458974102711227100e-02,4.085797078092933132e-01,1.000000000000000000e+00,-5.517082506797288399e-02,-3.132107464885917208e-02,-1.260685475241910339e-02,-2.011878322435112221e-02,-2.253464265614307446e-02,-3.976626041790187055e-02,-1.226436476270286596e-02,-3.761846262654106043e-02,1.086517690137406983e-02,8.346944406040419928e-02,-3.379774375022806532e-02,-1.417449038839261460e-02,-3.613014801637159240e-02,-1.880225094682696010e-02,-3.613014801637157852e-02,-5.517082506797288399e-02,-1.739166964613104646e-02,-2.866223869282320119e-02,-5.572576104121777785e-02,-6.111121589723660097e-02,1.691613570915001877e-02,-2.135868882407357047e-02,-2.253464265614334508e-02,-1.586193623630736266e-02,9.498180949073035950e-02,3.226222982701748565e-02,3.572226706649544448e-01,-3.976626041790185667e-02,-2.135868882407340047e-02,-5.234277467338406542e-02,-2.253464265614309528e-02,-2.365620572831214977e-02,-4.573345678134640296e-02,-3.379774375022809307e-02,-1.226436476270286423e-02,-6.422299642086816418e-02,-3.298980536891762960e-02,-4.445945965036482428e-02,5.784824384409741338e-01,-2.473080027680459037e-02,-4.445945965036506020e-02,-2.772643253234752247e-02,-2.957175334064425162e-02,-1.880225094682690112e-02,-2.957175334064426203e-02,-1.417449038839257817e-02,-3.458974102711225018e-02,1.689579839942670914e-01,-1.417449038839260073e-02,-3.379774375022810001e-02,-4.636093026699030645e-02,-1.586193623630726551e-02,-1.417449038839256603e-02,6.317799737173503127e-02,-2.957175334064423081e-02,-2.772643253234755717e-02,-4.509972725112518926e-02,-2.957175334064422387e-02,-2.135868882407342129e-02,-7.068064522506849190e-03,-3.458974102711223630e-02,-7.068064522506828373e-03,-7.068064522506825771e-03,-2.011878322435110139e-02,-3.613014801637157852e-02,-3.536688430182517717e-02,-4.698241219832483689e-02,-4.381235273572337691e-02,-2.473080027680453138e-02,-5.845333776531030229e-02,-2.866223869282322201e-02,2.268506263871891970e-01
-4.921003285477584810e-02,-2.385174507506054517e-02,3.871373828061931421e-01,-6.882762681880849609e-02,-6.060488012346832570e-02,-5.517082506797289093e-02,1.000000000000000000e+00,-6.232354372951195987e-02,-1.800191388141178517e-02,-4.003291330596436132e-02,-4.484005746144525267e-02,-2.580052650230206177e-02,-2.440397343233685276e-02,-4.682801925045931152e-02,-5.063036209069905758e-02,-3.404396037330040953e-02,-3.634925981764355191e-02,-2.820479442255384786e-02,-7.189277140380923026e-02,-3.741324083656605987e-02,-7.189277140380929965e-02,-2.906913445835612037e-02,-3.460642701029913171e-02,-5.703291814168149482e-02,9.216387833760107326e-03,-2.847401504995744626e-02,1.660625252748787473e-01,-4.250011188491166492e-02,4.891642632158084642e-04,-3.156252100993069132e-02,-2.656819997331815592e-02,-6.060488012346806896e-02,7.515714108729457110e-02,8.085443807226976032e-02,-4.250011188491142899e-02,1.136215701241287575e-03,4.891642632158397976e-04,-3.812424735396331092e-03,-2.023674206697858788e-02,-3.634925981764357272e-02,-2.440397343233684582e-02,-5.602225475768732310e-02,-2.443890310604295100e-03,-4.012517618810144959e-02,4.095804261687311931e-01,2.824357643240794080e-01,4.191189855140717846e-01,-1.798903265852690170e-02,-5.884269563372463568e-02,-3.741324083656603211e-02,-2.385174507506060068e-02,-2.820479442255389990e-02,2.192690403792897993e-02,-1.880177737397339260e-02,-2.820479442255385133e-02,-3.634925981764353803e-02,-4.562194968468533812e-02,-3.156252100993075377e-02,-2.820479442255373684e-02,-4.875272707771647479e-02,-5.884269563372455936e-02,-1.798903265852694680e-02,-4.199348994102936050e-02,1.511030077182596854e-01,-4.250011188491141512e-02,-1.406423097834267125e-02,-3.857611653322932932e-02,-1.406423097834262267e-02,-1.406423097834261747e-02,-4.003291330596447928e-02,-4.282194893070531694e-02,-7.037400807834924554e-02,-2.433561638128562896e-02,-3.821788024977326031e-02,-4.921003285477618117e-02,1.920969305633750401e-01,5.107038579050565685e-02,2.800296294799053953e-01
1.083174054741963266e-01,-3.340563531927055740e-02,-2.412777360665067580e-02,-3.907418884600226405e-02,-3.440604653081820452e-02,-3.132107464885917902e-02,-6.232354372951195987e-02,1.000000000000000000e+00,-5.847681603367058112e-02,6.423401320006720816e-01,-2.545618604178451899e-02,-4.492182719871967711e-02,-1.385439990540786488e-02,-4.249557438471709275e-02,4.004070858838467773e-04,6.659460513251613811e-02,-3.817951168903156722e-02,-1.601216712775537301e-02,-4.081430460896336848e-02,-2.123990184402888698e-02,-4.081430460896345175e-02,2.361137891149658607e-01,-1.964644324938856490e-02,-3.237820504509485164e-02,-6.295042535314201992e-02,-6.903408697699604801e-02,-6.357360111390426838e-02,-2.412777360665077295e-02,-2.545618604178443226e-02,-1.791838486084373211e-02,2.152892970057048577e-02,-3.440604653081826697e-02,-2.793706838022260927e-02,-1.103343124179030242e-03,-2.412777360665072091e-02,-5.912884576696995909e-02,-2.545618604178454328e-02,-2.672315613127674433e-02,-5.166265123101456552e-02,1.260471917006300048e-02,-1.385439990540786488e-02,1.590993415794806840e-02,-3.726682671511061251e-02,-5.022348450102324946e-02,-4.648351950619063894e-02,-2.793706838022257805e-02,-5.022348450102339518e-02,-3.132107464885918596e-02,-3.340563531927096680e-02,6.755246977461787372e-02,-3.340563531927080720e-02,2.182711203204540651e-01,-3.907418884600233344e-02,3.562007209635168013e-03,-1.601216712775540077e-02,-3.817951168903158804e-02,-5.237147462043206109e-02,-1.791838486084388823e-02,-1.601216712775540424e-02,1.954120412963413194e-03,-3.340563531927093904e-02,-3.132107464885916515e-02,-1.171352116302650306e-02,-3.340563531927082108e-02,-2.412777360665071050e-02,-7.984416180268197327e-03,-3.907418884600213915e-02,-7.984416180268216409e-03,-7.984416180268219879e-03,-2.272711826445584712e-02,1.025083482073544383e-01,-3.995208622756205030e-02,-5.307352966994238058e-02,-4.949248227217034612e-02,-2.793706838022258845e-02,-2.677727616301997255e-03,-3.237820504509482389e-02,-4.949248227217035306e-02
-2.512799782307565104e-03,-5.521081250502109933e-02,-3.987692411860604275e-02,9.472035375798611156e-02,5.067492749392754625e-02,-1.260685475241910339e-02,-1.800191388141178517e-02,-5.847681603367058112e-02,1.000000000000000000e+00,-3.756200573004691429e-02,-4.207244380217259327e-02,-7.424407753804107557e-02,-2.289771376106097822e-02,-7.023411371237481271e-02,3.836232062451627733e-01,-6.159235598306811443e-02,-6.310078647659715656e-02,-2.646394084831490273e-02,-6.745541276948481546e-02,3.063158749794417934e-01,-6.745541276948464893e-02,-1.030045815507541068e-01,2.893625358218814003e-02,-5.351273792307198462e-02,-1.040406535623855933e-01,1.801394294995978806e-01,2.505066703837463549e-01,6.067441288794746951e-02,-4.207244380217273205e-02,-2.961442216230383839e-02,-5.686423161532327963e-02,-5.686423161532315473e-02,-4.617269599990632412e-02,-7.424407753804111720e-02,-3.987692411860601499e-02,-9.772457808623849496e-02,-4.207244380217271124e-02,-4.416641529506250968e-02,-8.538490357590661217e-02,-6.310078647659722595e-02,-2.289771376106098516e-02,-1.199050923040715505e-01,1.048087612500995663e-01,1.881721128147100311e-02,5.938270374366631799e-02,-4.617269599990621309e-02,-8.300633589612416152e-02,-5.176557677669330754e-02,-5.521081250502112708e-02,1.925092418430763008e-01,1.658975554622670878e-01,-2.646394084831487845e-02,-6.457945474001844377e-02,-7.023411371237477108e-02,-2.646394084831493396e-02,-6.310078647659696227e-02,-8.655640397930468299e-02,-2.961442216230389737e-02,-2.646394084831487151e-02,1.314929728380433982e-01,-1.835941784380658998e-02,-5.176557677669335611e-02,-8.420172306344600455e-02,-5.521081250502100912e-02,-3.987692411860601499e-02,-1.319615988373501643e-02,-6.457945474001867969e-02,-1.319615988373501296e-02,-1.319615988373501123e-02,-3.756200573004692816e-02,3.917920504937815740e-01,-6.603039040607321108e-02,-8.771671808009258442e-02,-8.179817964906514749e-02,-4.617269599990628248e-02,-1.091330714982523820e-01,9.828870230768296801e-02,1.244593617789635648e-01
8.598693841551437178e-02,-2.145778020054664795e-02,-1.549823728337834834e-02,-2.509891962116018310e-02,-2.210038447022703856e-02,-2.011878322435112221e-02,-4.003291330596436132e-02,6.423401320006720816e-01,-3.756200573004691429e-02,9.999999999999998890e-01,-1.635152990231351564e-02,-2.885509241253699647e-02,-8.899237064029778821e-03,-2.729661285972354023e-02,3.958270146764672481e-02,-2.393797839143034512e-02,-2.452423257805365353e-02,-1.028525754645920158e-02,-2.621666581003712429e-02,-1.364324135417482355e-02,-2.621666581003715205e-02,6.114117668547334322e-02,-1.261969895015596123e-02,-2.079782050261100648e-02,-4.043558453083568455e-02,-4.434336454134945454e-02,-4.083587533126321889e-02,-1.549823728337842120e-02,-1.635152990231342890e-02,-1.150969769675317354e-02,-2.210038447022704550e-02,-2.210038447022710101e-02,-1.794510019106398957e-02,3.799253834317362771e-02,-1.549823728337837263e-02,-3.798083059500284575e-02,-1.635152990231353992e-02,-1.716535563683882840e-02,-3.318499421123462245e-02,-2.452423257805367782e-02,-8.899237064029792699e-03,-4.660132678455068678e-02,-2.393797839143036246e-02,-3.226055966392094715e-02,-2.985823005546226622e-02,-1.794510019106396181e-02,-3.226055966392104429e-02,-2.011878322435111180e-02,-2.145778020054673468e-02,1.218146549479890012e-01,-2.145778020054677285e-02,3.471274421929966270e-01,-2.509891962116025943e-02,-2.729661285972351595e-02,-1.028525754645921199e-02,-2.452423257805364312e-02,-3.364029992075814879e-02,-1.150969769675329671e-02,-1.028525754645920158e-02,4.123887735918291969e-02,-2.145778020054678326e-02,-2.011878322435111874e-02,-3.272514900660827147e-02,-2.145778020054675897e-02,-1.549823728337833793e-02,-5.128710943181768664e-03,-2.509891962116032882e-02,-5.128710943181771266e-03,-5.128710943181771266e-03,-1.459854014598541659e-02,1.195479960937691766e-01,-2.566282834111443048e-02,-3.409125805393241337e-02,-3.179100759574681606e-02,-1.794510019106398610e-02,-4.241476179339116054e-02,-2.079782050261101689e-02,-3.179100759574676749e-02
