ac-ro,am-df,am-rr,ap-pa,ba-mg,ba-se,ce-ba,ce-pi,ce-rn,ce-sp,df-am,df-mg,df-mt,df-to,es-ba,go-to,ma-pi,mg-ba,mg-df,mg-sp,mt-df,mt-ro,pa-ap,pa-to,pb-pe,pb-rn,pe-pb,pi-ce,pi-ma,pr-sp,rn-ce,rn-pb,ro-ac,ro-mt,rr-am,rs-pr,rs-sp,sc-pr,se-ba,sp-ce,sp-mg,to-df,to-go,to-pa
"[1.3339222052916433, 3.0116193063923506, 2.255891996932471, 2.255891996932471]","[-0.23456941000185666, 2.4514788906826226, 1.6963106238227914, 1.6963106238227914]","[0.3518183429433781, 2.222142310811137, 1.6963106238227914, 1.6963106238227914]","[1.86838605487002, 3.713355034467808, 1.6963106238227916, 1.6963106238227916]","[-0.27220572652274166, 2.3649746753791017, 1.6963106238227912, 1.6963106238227912]","[-0.1688533058175197, 1.7952836335051943, 1.5595813731096784, 1.5595813731096784]","[-0.11655181443371794, 2.0, 2.0, 2.0]","[-0.6685856759917966, 2.236372348690113, 2.236372348690113, 2.236372348690113]","[0.1309876681458721, 3.594821814667684, 3.594821814667684, 3.594821814667684]","[0.23901438147170176, 4.00253930890391, 1.6846531968814578, 1.6846531968814578]","[0.020124619787566113, 2.5073050216894095, 1.6963106238227916, 1.6963106238227916]","[0.93465965010826, 5.839259099472304, 3.5855374863604843, 3.5855374863604843]","[0.05731794199941227, 3.302906553478086, 2.8816947838909703, 2.8816947838909703]","[0.40275263601065475, 4.037792690032244, 2.2932338163316417, 2.2932338163316417]","[-0.11655181443371794, 2.0, 2.0, 2.0]","[0.52065322550203, 2.2324586040826766, 1.0, 1.0]","[0.483860654418327, 2.3689598563273417, 1.696310623822792, 1.696310623822792]","[-0.3017493325040041, 3.0999558889161514, 2.6787441193290356, 2.6787441193290356]","[0.2058755341146914, 5.483311346983644, 2.939460307278993, 2.4063463172958093]","[0.639027766551376, 5.754162345794121, 3.075371881105739, 3.075371881105739]","[0.7156126437764105, 3.713741569650926, 2.8816947838909703, 2.8816947838909703]","[0.6468395305190047, 3.2551164540987023, 2.499948187238871, 2.499948187238871]","[1.6319438479942632, 3.395184229256726, 2.3926212476455833, 2.3926212476455833]","[0.8618211921311946, 3.2387339151044348, 1.6846531968814578, 1.6846531968814578]","[0.6633426152397506, 2.6319427134776476, 2.2558919969324704, 2.2558919969324704]","[1.8046366772126712, 3.6726492325045497, 3.0, 3.0]","[1.8046366772126712, 3.6726492325045497, 3.0, 3.0]","[-0.04493807743647216, 2.6623295376398186, 2.38096382070425, 2.38096382070425]","[0.04960820602268376, 2.072361340367969, 1.6963106238227916, 1.6963106238227916]","[0.8614497244855107, 2.7952836335051945, 2.5595813731096784, 2.5595813731096784]","[1.8046366772126712, 3.6726492325045497, 3.0, 3.0]","[0.21282326452906475, 3.0400099121061928, 3.0400099121061928, 3.0400099121061928]","[0.9655527521604447, 2.781723683920816, 2.25589199693247, 2.25589199693247]","[1.1758698806647863, 3.5852789054618475, 2.4999481872388714, 2.4999481872388714]","[0.338141207345406, 2.1823579882973743, 1.6963106238227916, 1.6963106238227916]","[0.856567297474344, 6.577587465002951, 2.4017608779021433, 1.2124289290292496]","[-0.07648742257196538, 1.935632089654856, 1.5595813731096786, 1.5595813731096786]","[0.8614497244855107, 2.7952836335051945, 2.5595813731096784, 2.5595813731096784]","[0.32561177590832807, 2.1619085066898407, 1.6963106238227912, 1.6963106238227912]","[-1.0777432385918975, 3.8802971044024224, 2.75214495476689, 2.75214495476689]","[0.01096547202357967, 5.891593417321062, 1.812403840463596, 1.1561858815738857]","[0.6351554524506889, 4.043294521416906, 2.8589192412808795, 2.8589192412808795]","[0.152283772370831, 2.002562981611142, 1.0, 1.0]","[1.072620879797129, 3.6048820875640812, 2.3809638207042494, 2.3809638207042494]"
