9.999999999999998890e-01,-7.075491376772256868e-02,-5.657985959866729253e-02,4.803921568627436689e-01,-5.657985959866730641e-02,-4.850712500726643561e-02,-3.921568627450991440e-02,-4.850712500726661602e-02,-3.921568627450990746e-02,-2.746175181905460144e-02,-3.921568627450988664e-02,-4.850712500726641480e-02,7.002746713858903904e-01,-5.657985959866718151e-02,-2.746175181905458063e-02,-3.921568627450989358e-02,-5.657985959866730641e-02,4.803921568627438354e-01,-6.391374907061428412e-02,-2.746175181905456675e-02,-4.850712500726651194e-02,-7.075491376772256868e-02,-3.921568627450987971e-02,-2.746175181905455634e-02,3.799724792235876225e-01,-4.850712500726649112e-02,4.803921568627438354e-01,-5.657985959866726478e-02,-3.921568627450988664e-02,3.799724792235879556e-01,-2.746175181905453899e-02,-7.075491376772256868e-02,-4.850712500726658827e-02,-4.850712500726651194e-02,-4.850712500726662990e-02,-5.657985959866723008e-02,3.799724792235878446e-01,-6.391374907061428412e-02,-4.850712500726659521e-02,-3.921568627450990052e-02,-5.657985959866722314e-02,-4.850712500726661602e-02,-6.391374907061428412e-02,-4.850712500726662990e-02,-4.850712500726662990e-02,-2.746175181905448695e-02,-5.657985959866713987e-02,-5.657985959866713987e-02,-4.850712500726662990e-02,-4.850712500726662296e-02,-4.850712500726662990e-02,-6.391374907061428412e-02,-3.921568627450988664e-02,-6.391374907061428412e-02,-5.657985959866733416e-02,-5.657985959866720233e-02,-4.850712500726662296e-02,-5.657985959866711212e-02,-6.391374907061428412e-02,-5.657985959866720926e-02,-4.850712500726658827e-02,-4.850712500726662296e-02,-5.657985959866718151e-02
-7.075491376772258256e-02,9.999999999999997780e-01,5.742237865262920238e-01,-7.075491376772252705e-02,5.742237865262920238e-01,-8.751899489873665727e-02,-7.075491376772258256e-02,4.278706417271571638e-01,-7.075491376772256868e-02,-4.954787398762892925e-02,2.417459553730518518e-01,-8.751899489873660176e-02,-4.954787398762890149e-02,5.742237865262916907e-01,-4.954787398762890149e-02,-7.075491376772256868e-02,-1.020842287157853467e-01,2.417459553730516020e-01,4.958605243155254638e-01,-4.954787398762888068e-02,-8.751899489873667115e-02,6.028368794326245672e-02,-7.075491376772254093e-02,-4.954787398762888068e-02,1.701758234142099202e-01,1.701758234142099202e-01,2.417459553730516020e-01,7.996597916069844159e-01,2.417459553730516020e-01,-8.751899489873675442e-02,-4.954787398762885986e-02,6.028368794326244284e-02,-8.751899489873672666e-02,-8.751899489873668503e-02,-8.751899489873674054e-02,-1.020842287157853329e-01,4.278706417271571083e-01,9.033118078616174662e-01,4.278706417271571083e-01,-7.075491376772258256e-02,3.487877814455995762e-01,-8.751899489873669891e-02,-1.153164010036105691e-01,-8.751899489873674054e-02,-8.751899489873675442e-02,-4.954787398762883904e-02,-1.020842287157852912e-01,-1.020842287157852912e-01,-8.751899489873672666e-02,-8.751899489873674054e-02,-8.751899489873672666e-02,-1.153164010036106246e-01,-7.075491376772262420e-02,-1.153164010036105691e-01,-1.020842287157854023e-01,-1.020842287157852912e-01,-8.751899489873674054e-02,-1.020842287157852774e-01,-1.153164010036105969e-01,3.487877814455995762e-01,-8.751899489873672666e-02,-8.751899489873674054e-02,5.742237865262916907e-01
-5.657985959866729253e-02,5.742237865262920238e-01,1.000000000000000000e+00,-5.657985959866728559e-02,-8.163265306122471920e-02,-6.998542122237653984e-02,-5.657985959866723702e-02,-6.998542122237658147e-02,3.182617102425026601e-01,-3.962144258751657683e-02,-5.657985959866718845e-02,2.391168558431192581e-01,-3.962144258751654213e-02,-8.163265306122460818e-02,4.853626716970752542e-01,-5.657985959866727865e-02,1.887755102040821475e-01,3.182617102425026601e-01,-9.221388919541481655e-02,-3.962144258751652132e-02,-6.998542122237653984e-02,-1.020842287157853467e-01,3.182617102425026601e-01,-3.962144258751650050e-02,2.391168558431194247e-01,5.482191329086154585e-01,3.182617102425026601e-01,1.887755102040820365e-01,6.931032800836713914e-01,-6.998542122237662311e-02,-3.962144258751647968e-02,-1.020842287157853190e-01,2.391168558431195357e-01,2.391168558431194524e-01,-6.998542122237659535e-02,1.887755102040820643e-01,5.482191329086159026e-01,3.965197235402835307e-01,8.573214099741123251e-01,-5.657985959866720926e-02,-8.163265306122462206e-02,-6.998542122237658147e-02,-9.221388919541481655e-02,-6.998542122237663698e-02,-6.998542122237659535e-02,-3.962144258751641029e-02,1.887755102040820088e-01,1.887755102040820088e-01,-6.998542122237662311e-02,-6.998542122237659535e-02,-6.998542122237662311e-02,-9.221388919541480267e-02,-5.657985959866718845e-02,-9.221388919541481655e-02,-8.163265306122471920e-02,-8.163265306122458043e-02,2.391168558431195634e-01,-8.163265306122460818e-02,1.521529171724341767e-01,-8.163265306122460818e-02,2.391168558431195357e-01,2.391168558431195634e-01,-8.163265306122459430e-02
4.803921568627436689e-01,-7.075491376772252705e-02,-5.657985959866728559e-02,1.000000000000000000e+00,3.182617102425027156e-01,-4.850712500726642867e-02,-3.921568627450990052e-02,-4.850712500726658133e-02,-3.921568627450989358e-02,-2.746175181905457716e-02,-3.921568627450988664e-02,-4.850712500726639398e-02,7.002746713858903904e-01,-5.657985959866718151e-02,-2.746175181905457369e-02,-3.921568627450989358e-02,-5.657985959866729947e-02,4.803921568627437799e-01,-6.391374907061428412e-02,-2.746175181905456675e-02,-4.850712500726649806e-02,-7.075491376772254093e-02,-3.921568627450987971e-02,-2.746175181905455287e-02,3.799724792235875670e-01,-4.850712500726647031e-02,4.803921568627437799e-01,-5.657985959866725784e-02,-3.921568627450988664e-02,3.799724792235879001e-01,-2.746175181905453552e-02,-7.075491376772254093e-02,-4.850712500726654663e-02,-4.850712500726649806e-02,-4.850712500726660908e-02,-5.657985959866722314e-02,3.799724792235877890e-01,-6.391374907061428412e-02,-4.850712500726657439e-02,4.803921568627439465e-01,3.182617102425024935e-01,-4.850712500726658133e-02,-6.391374907061428412e-02,-4.850712500726660908e-02,-4.850712500726660908e-02,-2.746175181905448695e-02,-5.657985959866712600e-02,-5.657985959866712600e-02,-4.850712500726661602e-02,-4.850712500726658827e-02,-4.850712500726661602e-02,-6.391374907061427024e-02,-3.921568627450988664e-02,-6.391374907061428412e-02,-5.657985959866729947e-02,-5.657985959866719539e-02,-4.850712500726658827e-02,-5.657985959866711906e-02,-6.391374907061428412e-02,-5.657985959866720233e-02,-4.850712500726654663e-02,-4.850712500726658827e-02,-5.657985959866716763e-02
-5.657985959866729947e-02,5.742237865262920238e-01,-8.163265306122473308e-02,3.182617102425027156e-01,1.000000000000000000e+00,-6.998542122237655372e-02,-5.657985959866725784e-02,5.482191329086161247e-01,-5.657985959866729253e-02,-3.962144258751656295e-02,3.182617102425027711e-01,-6.998542122237647045e-02,-3.962144258751655601e-02,7.295918367346942990e-01,-3.962144258751654213e-02,-5.657985959866728559e-02,-8.163265306122480247e-02,-5.657985959866725784e-02,6.408865299081331068e-01,-3.962144258751652826e-02,-6.998542122237656760e-02,1.233517763649072813e-01,-5.657985959866727865e-02,-3.962144258751650744e-02,-6.998542122237652596e-02,-6.998542122237649821e-02,-5.657985959866725784e-02,7.295918367346945210e-01,-5.657985959866725784e-02,-6.998542122237663698e-02,-3.962144258751649356e-02,1.233517763649072813e-01,-6.998542122237663698e-02,-6.998542122237656760e-02,-6.998542122237660923e-02,-8.163265306122464982e-02,-6.998542122237658147e-02,6.408865299081331068e-01,-6.998542122237658147e-02,3.182617102425029376e-01,7.295918367346942990e-01,-6.998542122237658147e-02,-9.221388919541484430e-02,-6.998542122237663698e-02,-6.998542122237660923e-02,-3.962144258751642417e-02,-8.163265306122455267e-02,-8.163265306122455267e-02,-6.998542122237662311e-02,-6.998542122237660923e-02,-6.998542122237662311e-02,-9.221388919541478879e-02,-5.657985959866719539e-02,-9.221388919541483042e-02,-8.163265306122474696e-02,-8.163265306122459430e-02,-6.998542122237660923e-02,-8.163265306122462206e-02,-9.221388919541478879e-02,4.591836734693883204e-01,-6.998542122237663698e-02,-6.998542122237660923e-02,7.295918367346942990e-01
-4.850712500726643561e-02,-8.751899489873665727e-02,-6.998542122237652596e-02,-4.850712500726642867e-02,-6.998542122237655372e-02,1.000000000000000000e+00,8.084520834544424162e-01,-5.999999999999994227e-02,-4.850712500726645643e-02,-3.396831102433778282e-02,-4.850712500726662990e-02,-5.999999999999988676e-02,-3.396831102433780364e-02,-6.998542122237656760e-02,-3.396831102433781752e-02,-4.850712500726646337e-02,-6.998542122237645657e-02,-4.850712500726651888e-02,-7.905694150420929101e-02,-3.396831102433781752e-02,-5.999999999999992145e-02,-8.751899489873664340e-02,-4.850712500726647031e-02,-3.396831102433783139e-02,-5.999999999999990064e-02,-5.999999999999990064e-02,-4.850712500726651888e-02,-6.998542122237653984e-02,-4.850712500726651888e-02,2.933333333333330017e-01,5.661385170722975646e-01,-8.751899489873664340e-02,-5.999999999999994921e-02,-5.999999999999992145e-02,-5.999999999999994921e-02,-6.998542122237658147e-02,-5.999999999999993533e-02,-7.905694150420933264e-02,-5.999999999999993533e-02,-4.850712500726660215e-02,-6.998542122237652596e-02,6.466666666666658347e-01,-7.905694150420933264e-02,-5.999999999999995615e-02,-5.999999999999994921e-02,-3.396831102433788691e-02,-6.998542122237655372e-02,-6.998542122237655372e-02,-5.999999999999994921e-02,-5.999999999999994921e-02,-5.999999999999994921e-02,-7.905694150420933264e-02,-4.850712500726665072e-02,-7.905694150420933264e-02,-6.998542122237659535e-02,-6.998542122237655372e-02,-5.999999999999994921e-02,-6.998542122237656760e-02,-7.905694150420933264e-02,-6.998542122237658147e-02,-5.999999999999994921e-02,-5.999999999999994921e-02,-6.998542122237656760e-02
-3.921568627450992134e-02,-7.075491376772258256e-02,-5.657985959866724396e-02,-3.921568627450990052e-02,-5.657985959866725090e-02,8.084520834544423051e-01,9.999999999999998890e-01,-4.850712500726662990e-02,-3.921568627450990746e-02,-2.746175181905461532e-02,-3.921568627450984501e-02,-4.850712500726649806e-02,-2.746175181905459103e-02,-5.657985959866716763e-02,-2.746175181905458410e-02,-3.921568627450989358e-02,-5.657985959866727171e-02,-3.921568627450986583e-02,-6.391374907061428412e-02,-2.746175181905457369e-02,-4.850712500726654663e-02,-7.075491376772258256e-02,-3.921568627450987971e-02,-2.746175181905456328e-02,-4.850712500726649806e-02,-4.850712500726649806e-02,-3.921568627450986583e-02,-5.657985959866724396e-02,-3.921568627450986583e-02,3.799724792235881776e-01,7.002746713858900574e-01,-7.075491376772255481e-02,-4.850712500726664378e-02,-4.850712500726654663e-02,-4.850712500726661602e-02,-5.657985959866720233e-02,-4.850712500726659521e-02,-6.391374907061428412e-02,-4.850712500726659521e-02,-3.921568627450985195e-02,-5.657985959866717457e-02,8.084520834544427492e-01,-6.391374907061428412e-02,-4.850712500726665072e-02,-4.850712500726661602e-02,-2.746175181905449736e-02,-5.657985959866711212e-02,-5.657985959866711212e-02,-4.850712500726664378e-02,-4.850712500726663684e-02,-4.850712500726664378e-02,-6.391374907061427024e-02,-3.921568627450983807e-02,-6.391374907061428412e-02,-5.657985959866725784e-02,-5.657985959866715375e-02,-4.850712500726663684e-02,-5.657985959866713294e-02,-6.391374907061428412e-02,-5.657985959866717457e-02,-4.850712500726664378e-02,-4.850712500726663684e-02,-5.657985959866715375e-02
-4.850712500726661602e-02,4.278706417271571638e-01,-6.998542122237659535e-02,-4.850712500726658133e-02,5.482191329086161247e-01,-5.999999999999994227e-02,-4.850712500726662990e-02,1.000000000000000000e+00,-4.850712500726660215e-02,-3.396831102433791466e-02,3.799724792235882331e-01,-5.999999999999991451e-02,-3.396831102433790772e-02,5.482191329086157916e-01,-3.396831102433790772e-02,-4.850712500726660215e-02,-6.998542122237659535e-02,-4.850712500726660908e-02,4.796121117922038102e-01,-3.396831102433789384e-02,-5.999999999999994921e-02,1.701758234142101978e-01,-4.850712500726658827e-02,-3.396831102433789384e-02,-5.999999999999993533e-02,-5.999999999999993533e-02,-4.850712500726660908e-02,5.482191329086160136e-01,-4.850712500726659521e-02,-5.999999999999999084e-02,-3.396831102433788691e-02,1.701758234142101978e-01,-5.999999999999997696e-02,-5.999999999999995615e-02,-5.999999999999998390e-02,-6.998542122237656760e-02,-5.999999999999997002e-02,4.796121117922038102e-01,-5.999999999999997002e-02,-4.850712500726662990e-02,2.391168558431196189e-01,-5.999999999999997002e-02,-7.905694150420938815e-02,-5.999999999999998390e-02,-5.999999999999998390e-02,-3.396831102433787997e-02,-6.998542122237653984e-02,-6.998542122237653984e-02,-5.999999999999997696e-02,-5.999999999999998390e-02,-5.999999999999997696e-02,-7.905694150420944366e-02,-4.850712500726665766e-02,-7.905694150420938815e-02,-6.998542122237663698e-02,-6.998542122237656760e-02,-5.999999999999998390e-02,-6.998542122237655372e-02,-7.905694150420940203e-02,8.573214099741119920e-01,-5.999999999999997696e-02,-5.999999999999998390e-02,5.482191329086157916e-01
-3.921568627450990746e-02,-7.075491376772256868e-02,3.182617102425026601e-01,-3.921568627450989358e-02,-5.657985959866729947e-02,-4.850712500726644949e-02,-3.921568627450990746e-02,-4.850712500726660215e-02,9.999999999999998890e-01,-2.746175181905460491e-02,-3.921568627450988664e-02,8.084520834544417500e-01,-2.746175181905458410e-02,-5.657985959866718151e-02,7.002746713858903904e-01,-3.921568627450989358e-02,3.182617102425027711e-01,-3.921568627450990052e-02,-6.391374907061428412e-02,-2.746175181905457022e-02,-4.850712500726651194e-02,-7.075491376772256868e-02,4.803921568627438354e-01,-2.746175181905455634e-02,-4.850712500726648418e-02,3.799724792235876225e-01,-3.921568627450990052e-02,-5.657985959866724396e-02,4.803921568627438909e-01,-4.850712500726662990e-02,-2.746175181905453899e-02,-7.075491376772256868e-02,8.084520834544426382e-01,3.799724792235877335e-01,-4.850712500726662296e-02,3.182617102425026046e-01,-4.850712500726659521e-02,-6.391374907061428412e-02,3.799724792235878446e-01,-3.921568627450988664e-02,-5.657985959866721620e-02,-4.850712500726660215e-02,-6.391374907061428412e-02,-4.850712500726662990e-02,-4.850712500726662296e-02,-2.746175181905449042e-02,3.182617102425024935e-01,3.182617102425024935e-01,-4.850712500726662990e-02,-4.850712500726660908e-02,-4.850712500726662990e-02,-6.391374907061427024e-02,-3.921568627450987971e-02,-6.391374907061428412e-02,-5.657985959866730641e-02,-5.657985959866717457e-02,3.799724792235879556e-01,-5.657985959866712600e-02,2.748291210036415411e-01,-5.657985959866718151e-02,8.084520834544426382e-01,3.799724792235879556e-01,-5.657985959866716763e-02
-2.746175181905460491e-02,-4.954787398762892925e-02,-3.962144258751657683e-02,-2.746175181905457716e-02,-3.962144258751656295e-02,-3.396831102433778976e-02,-2.746175181905461532e-02,-3.396831102433791466e-02,-2.746175181905460838e-02,1.000000000000000000e+00,-2.746175181905459103e-02,5.661385170722976756e-01,-1.923076923076931857e-02,-3.962144258751647968e-02,-1.923076923076932204e-02,7.002746713858906125e-01,-3.962144258751658377e-02,-2.746175181905459450e-02,-4.475717962746469242e-02,-1.923076923076931163e-02,5.661385170722980087e-01,-4.954787398762892925e-02,-2.746175181905458063e-02,-1.923076923076930816e-02,-3.396831102433784527e-02,-3.396831102433784527e-02,-2.746175181905459450e-02,-3.962144258751653519e-02,-2.746175181905458410e-02,-3.396831102433794242e-02,-1.923076923076929776e-02,-4.954787398762892925e-02,-3.396831102433788691e-02,-3.396831102433786609e-02,-3.396831102433794242e-02,-3.962144258751650744e-02,-3.396831102433792160e-02,-4.475717962746469242e-02,-3.396831102433792160e-02,-2.746175181905459103e-02,-3.962144258751650744e-02,-3.396831102433791466e-02,-4.475717962746469242e-02,-3.396831102433792160e-02,-3.396831102433794242e-02,-1.923076923076925959e-02,-3.962144258751644499e-02,-3.962144258751644499e-02,-3.396831102433794242e-02,-3.396831102433792854e-02,-3.396831102433794242e-02,-4.475717962746468548e-02,-2.746175181905458756e-02,-4.475717962746469242e-02,-3.962144258751659071e-02,-3.962144258751649356e-02,-3.396831102433792854e-02,-3.962144258751642417e-02,-4.475717962746469242e-02,-3.962144258751650744e-02,-3.396831102433788691e-02,-3.396831102433792854e-02,-3.962144258751647274e-02
