df-am,ba-pb,ce-pi,rn-pb,se-al,ms-pr,to-df,sc-rs,se-ba,rj-sp,ap-pa,ro-ac,ma-df,ce-df,ce-rr,sp-rs,mt-ro,ba-mg,pr-sp,mg-ba,ac-ro,ce-sp,es-ba,df-ma,pa-ma,rs-sp,pi-ba,es-mg,mg-sp,pi-ce,to-go,rs-sc,mg-rj,df-ce,to-pa,ba-es,pr-rs,mg-df,ro-mt,pb-pe,ce-ba,ms-mt,df-go,ba-df,ma-pi,pe-al,ac-df,df-mg,am-df,rs-pr,sp-ce,am-ap,df-ba,am-rr,sc-sp,ap-am,ce-rn,pi-ma,df-to,df-ac,mt-df,pb-rn,sp-mg,ba-pi,ma-pa,ba-se,sc-pr,pr-sc,mg-es,rn-ce,pa-ap,rj-es,df-mt,rr-am,pe-pb,ba-ce,pa-to,go-to,mt-ms,sp-rj,sp-pr,sp-sc,es-rj
"[-0.2317231674874679, -0.265314501169778, -0.39714505826399343, -0.45198814269368615, -0.5849041869102029, -0.7845162522529185, -0.8513148128248723, -0.920572907794232, -1.076992125226796, -1.2716867383576973]","[-0.003851999778652221, 0.1126940590428668, 0.22877819188613505, 0.25545197263984754, 0.2673537067348834, 0.2840175829749409, 0.3907552983492447, 0.37352929281543923, 0.5912556851268433, 0.5948787639015475]","[0.670143920177394, 0.7686005694628701, 1.1258922343485276, 1.527356224981505, 1.632968401384565, 1.894399763428462, 2.191637756415845, 2.4723633631679247, 2.8286303410886, 2.9086556841741227]","[0.4772318276043354, 0.6177740800152436, 0.7545248733187688, 0.9130023158644163, 1.129084350842056, 1.251165682891123, 1.450430137248529, 1.6680496665924252, 1.7681034652648446, 1.9955319998872878]","[0.5949141615792805, 0.8199536896421685, 0.9813887525173142, 1.18014872595189, 1.3401846352719173, 1.5327748551954585, 1.7032645119623704, 1.9228383457642486, 2.2780823603077787, 2.4141987589073355]","[0.42315641339840265, 0.5906062975151571, 0.737996192460746, 0.891967791875543, 1.0369381049373916, 0.7290625163062787, 1.392357679719213, 1.4641402023666341, 1.7619666700027108, 1.6760047046808133]","[0.09906389682429337, 0.34192727068829865, 0.4572030501265427, 0.5612993712829804, 0.5885832910031328, 0.7000767105966434, 0.9212462121046145, 0.9496209095732067, 1.2179243559508617, 1.1812458021285992]","[0.34842960705364884, 0.4718864364564333, 0.5884168576699615, 0.7046447557848994, 0.8208906903684738, 0.9298855721801866, -0.29011577272374167, 0.7615024644961703, -0.4188617226094852, 0.6489394975583805]","[0.6713203185960902, 0.6838970585554264, 0.8800001911405405, 0.9780259500482823, 1.2022795322320803, 1.3682332290427586, 1.436781278703634, 1.8631474844230802, 1.9330607389255225, 2.1510560435335084]","[1.0181201622750313, 1.3838326451539675, 1.8197921757298092, 2.5949940515592176, 3.097120747663279, 3.3695297133846642, 3.6017964707158394, 3.9472669524080044, 4.371197005781477, 5.440626666826106]","[1.3380401840704461, 1.6955258971308744, 2.073154115381389, 2.3748158498043423, 2.8070244948245286, 3.328849510210398, 3.8769114351525356, 4.19653599191104, 5.023846236491496, 5.482467628429522]","[0.5421390351116555, 0.7293577433301361, 0.9287345684819711, 1.1439354887787672, 1.3112115007180947, 1.4142542160892526, 1.7154229568148731, 2.0049169341309736, 2.190767658991516, 2.434622114701688]","[0.3689609181191447, 0.3229398640228276, 0.4254284746741532, 0.5522903077659432, 0.6968191726728972, 0.8082934959397091, 0.8587625827044885, 0.9313507871514537, 1.0621507764299145, 0.9164235556011371]","[0.18129558157704972, 0.2948827902419058, 0.6042282661790401, 0.7601415601217077, 0.907171642212985, 1.0566808312883764, 1.2206072290948122, 1.4008220060668928, 1.5914674511211007, 2.0928508138472606]","[0.3535944678261627, 0.4737104272142475, 0.6058434633236224, 0.7146979562056995, 0.8197163507371792, 0.92576042647655, 1.0601323930087678, 1.1995532778740707, 1.3582211805721964, 1.5213851086508323]","[0.9980625193587851, 1.2931903690398114, -0.3693240397816392, 1.8990088637552232, 2.473547930309334, 2.7480040218961355, 0.835298703582667, 2.674948800946332, 3.073729343040951, 4.090682675479356]","[0.2599203146677984, 0.39792858417531674, 0.5528012752722027, 0.6463776061164436, 0.757405629519241, 0.7816151564152559, 0.9688752827186792, 1.1584742586265977, 1.2206921252941305, 1.408375073942873]","[0.1604727945628029, 0.15633821510876061, 0.23318394755011534, 0.1573910725084081, 0.3374745157884532, 0.20124457866561135, 0.2379565137253506, 0.5925411945936939, 0.23663550441907555, 0.4139380051590573]","[1.441910111777008, 1.852149916821256, 2.281947466371077, 2.7194612069978907, 3.1772423998881805, 3.6846705176013796, 4.2093127558878445, 4.771775096592219, 5.3691822994146055, 6.00099034189201]","[0.2988503680438819, 0.23262415778819234, 0.3774292019995812, 0.37470713469953365, 0.5128649407601326, 0.4111284658508737, 0.5901956316778558, 0.5590455248132321, 0.7564817046372352, 0.8076682087920458]","[0.8719708810905433, 1.159194658020287, 1.5594085806457014, 1.7052166032253213, 2.059616622826088, 2.340450368818804, 2.632749068832811, 3.0001138323194487, 3.33363482426265, 3.835669350437081]","[0.2401678406317493, 0.45734568116225227, 0.5251892537878541, 0.6841322784312529, 0.7646374665437614, 0.8510786403009043, 0.8701195194650041, 1.1010156004953655, 1.1170515765725406, 1.327949588398968]","[0.745042786684322, 0.9671294492543048, 1.1944563142027103, 1.4101971110125293, 1.5369123412075723, 1.7137726103512678, 1.8897964153381073, 2.11706468267579, 2.428281235768122, 2.562768371454614]","[-0.18548208271268052, -0.21090182438525062, -0.24933505388854132, -0.285364021416607, -0.35629571246478103, -0.4297073405871605, -0.47284670557611463, -0.509222554368287, -0.5960112759267883, -0.649015960953319]","[0.35882522561813335, 0.503389916499363, 0.5979797469617212, 0.7497788690963227, 0.8502845570929498, 0.9647560659595049, 1.1218788694310518, 1.282218584475885, 1.4093206437535157, 1.592373754587426]","[0.7797251324533879, 1.1089555873103067, 1.3664875161420431, 1.5305221944001424, 1.8527934045041818, 2.1664583079628117, 2.5358265146441115, 2.9437341167102637, 3.139593744393574, 3.5455298888599276]","[0.5405121096469705, 0.6321364005268246, 0.5533168715642931, 0.6315976779537054, 0.7048568964807607, 0.7817077108945537, 1.011264822903852, 1.1629093385221987, 1.3099266208977167, 1.4759595024808092]","[0.423451064261526, 0.45957764780138266, 0.5729332322160269, 0.7049185896485886, 0.7948281635460006, 1.07294828388746, 1.0714757734843168, 1.223217487908147, 1.468284570347279, 1.6202747169492766]","[0.6535314129709083, 0.8972478404776612, 0.9122869378770351, 1.1004542417059477, 1.2370649450977385, 1.487636056403002, 1.6291508608578986, 2.028638278447434, 2.1371865930030935, 2.442006205664032]","[0.364977586815167, 0.6311796625836034, 0.8757576262201547, 1.0623670081894323, 1.2365459088046573, 1.36438603223398, 1.5691606383855214, 1.8271736346083771, 2.030524516409846, 2.2306338057601787]","[0.42295078815086107, 0.49363438201692567, 0.6282665401278531, 0.78550816804985, 0.9087595661196882, 1.1189609724170704, 1.266622290683312, 1.4126049496509887, 1.7317586596408139, 1.8531508536245256]","[0.3484296070536497, 0.4718864364564329, 0.5884168576699622, 0.7046447557848985, 0.8208906903684746, 0.9298855721801856, 1.0688557417247342, 1.214492969312329, 1.3600585986134468, 1.526649826707609]","[-0.10762269119161572, 0.03941891591191507, -0.09090364599064889, 0.022870892323692132, 0.054843877299973275, -0.04593951549958723, 0.018999832592280143, 0.15471499218709026, 0.07861761001956542, 0.09110419356525877]","[0.30626601205550613, 0.49474503518479124, 0.6166218403900559, 0.846595764235651, 0.9639744399590718, 1.1044117631437975, 1.2779190300354113, 1.4487869158296247, 1.6401597306233602, 1.8667542361580651]","[1.4167418679561385, 1.740374619863886, 2.187650395365685, 2.5766496732152753, 3.0390829674833646, 3.516262711515059, 3.946993205359638, 4.438056070609083, 5.085953476838322, 5.617846211271612]","[0.8890736759506205, 1.0726609361391235, 1.2843605672346303, 1.4658637035425746, 1.606630506489314, 1.780337731694995, 2.0171612264679957, 2.355822467024231, 2.66057610942132, 2.8267232368986384]","[0.834798386964209, 1.1829850062174523, 1.4773355911457426, 1.7687507793947035, 2.06236990839415, 2.3713923241914228, 2.8342442433128676, 3.110232646182103, 1.5739237873958165, 3.416272686963035]","[0.7839466897960042, 0.7944048096577616, 1.0586431595570884, 1.2386731222983764, 1.4280413729877348, 1.8252836818465128, 1.9504822832115305, 2.2188159684850803, 2.530957576482541, 2.8622017374423407]","[0.6576290409820637, 0.9112188822758641, 1.1216437353863697, 1.3206226994604622, 1.5175857606261176, 1.8325829681146937, 1.9822594787183248, 2.2617510165388524, 2.48694938025932, 2.910451310229208]","[0.7717394659306412, 1.0626125988405934, 1.3557420454480398, 1.6534311522504515, 1.8217202458961526, 2.033822869978486, 2.363074989924861, 2.6897756755906164, 3.0306693826534956, 3.489154392030097]","[0.8632063875449717, 1.104919297166371, 1.4857538591584796, 1.714826814085277, 1.9339762135033818, 2.180971462027667, 2.5215030341954554, 2.8233629091775465, 3.2398230320559454, 3.5231371097901403]","[0.1281688194748318, 0.1344001319594447, 0.1748105537949331, 0.22027190598410645, 0.22868923429389182, 0.34389787138974276, 0.29311787383964266, 0.28626570824046893, 0.38090485311174893, 0.4430125120020515]","[0.8367324983921767, 1.1153443039345292, 1.4136129308148206, 1.7221379537293007, 1.9718036475253564, 2.2581534753560795, 2.5731022674741526, 2.8254390909735534, 3.1779955248708665, 3.545975759068129]","[0.8222931990815411, 0.832257011590902, 1.0493615820976456, 1.2115106593702833, 1.4337006102530265, 1.7362667939644931, 1.8755213182299242, 2.0556367762817493, 2.3391137982273227, 2.7353031178104987]","[0.6447296820426043, 0.9476482588473614, 1.1264289684663507, 1.3579031641850252, 1.5560513666693094, 1.7424205432738795, 2.013787194374481, 2.3382207033110043, 2.598136756593839, 2.8589264385554163]","[0.7902661378300412, 0.861564163538673, 1.0532826846704157, 1.250879168662933, 1.4159100480831133, 1.6522792717996924, 1.8722911171424772, 2.1354060660820813, 2.40426158836126, 2.721186771991565]","[0.6250881349711243, 0.8335529553990861, 1.0450498419453245, 1.3245849834848098, 1.4603948537267253, 1.633630935621526, 1.869129725976112, 2.052075391458162, 2.407520370164954, 2.5491970080583886]","[0.273534330389002, 0.5567209344129559, 0.50256673638209, 0.6464776229097573, 0.6923921691267552, 0.8199369091341954, 0.9752049327920642, 1.1072091800075234, 1.3007845992008011, 1.4118950933944143]","[0.012526166301094162, 0.004318991717012702, 0.03329377080363151, 0.04234517770897534, 0.05806490045875187, 0.0377519087157253, 0.006647148543859337, -0.009074982657881736, -0.028234085733371016, 0.01348671939151993]","[0.7325914010882221, 1.0185721292750363, 0.9871542251561086, 1.4258071891359114, 1.686558685194592, 2.0177900587377544, 1.7679474249659166, 2.2587031357347276, 2.099941371128344, 2.931576387924762]","[0.2829570978996791, 0.38179141821464835, 0.500178542772506, 0.5866894032466837, 0.6933740263839905, 0.7723330454487827, 0.9207500042738898, 1.0671379083300765, 1.1903529963008443, 1.353050093713897]","[0.4229813029421901, 0.5290504195605439, 0.528592428964289, 0.7275395790853902, 0.8327069074498656, 1.001622835482232, 1.194293043090642, 1.2369760590043652, 1.4277359161954664, 1.5166246880466878]","[-0.07527427225688531, -0.021382234084856636, 0.013268497903255462, 0.08741823736042745, -0.01047473138761904, 0.01218671089817653, 0.024356855248949445, 0.05040400572392063, 0.22958739314108176, 0.0459462593165919]","[0.7567379411114837, 0.979866211963258, 1.256307566308396, 1.427066012030498, 1.749836801575528, 1.9035214123679847, 2.2298029859024693, 2.5194250926540787, 2.829098605135929, 3.2587691381456407]","[0.13578136088542878, 0.20630417980991536, 0.30550213294893097, 0.30416147742107896, 0.35594430829700774, 0.38442837441422195, 0.4568354420207188, 0.5189115538779608, 0.5712699210651102, 0.6422604522554949]","[0.9368617510267265, 1.2406295880337157, 1.610633800122286, 2.039562184248243, 2.294706781773459, 2.540366734348155, 2.977097858828082, 3.3592630606683347, 3.7878413200347256, 4.121742081887793]","[0.3578144244215668, 0.5784457200196009, 0.8404283903223865, 1.0371393525179586, 1.2252684194304804, 1.356728480142174, 1.5769550366588485, 1.8194983959847573, 2.021830871327283, 2.309322167532604]","[1.067104704947824, 1.3178457333824292, 1.761503854751786, 2.0915738582655568, 2.316346016239658, 2.679909682138736, 3.0722601298624186, 3.4161698127804234, 3.910225080968591, 4.168333464662551]","[1.6041537898389193, 1.4828001361506709, 1.7678646231713708, 2.060901095955069, 2.40326290072147, 3.364496775264696, 3.44256891771433, 3.7531160406103155, 4.3957661375457375, 5.07033110817788]","[0.39797808148491143, 0.5000756547892005, 0.6249628849682414, 0.7530327285284627, 0.7851971283165251, 0.8887822670609186, 0.9174384368058932, 1.0151262347186356, 1.1342308717585292, 1.2432526383093447]","[0.18476631439784147, 0.2987898847280005, 0.338206304171307, 0.35399158393510255, 0.38440108408646745, 0.619248200226773, 0.5954705433682784, 0.7074825810571721, 0.7013312151389739, 1.0557416516473366]","[1.0098600428149735, 1.3703291053543174, 1.7061964876111957, 1.9987069285441046, 2.2776253889865394, 2.5892937002124103, 2.9295787226680434, 3.29948992693781, 3.7559333718753845, 4.1996216860079345]","[0.901641146852495, 0.9579342680034054, 1.3408820078366863, 1.4973267910112986, 1.7916258667081888, 2.036938581095931, 2.382783605431487, 2.631589794670038, 3.0175207421570276, 3.3530431749402148]","[0.5924626631176616, 0.7864194333942666, 0.9800114805282478, 1.0267392735629441, 1.0786225234834255, 1.1932901098032844, 1.345093319435315, 1.5079234099538918, 1.6741100862507747, 0.504178203840159]","[0.5450776018475338, 0.7288671326581748, 0.9219987087868735, 1.130375053878782, 1.295864230953305, 1.6554058776814227, 1.8089155495055476, 1.886337647528651, 2.4064659647730826, 2.6241008149381724]","[0.45989253740511626, 0.5619307346716018, 0.7394811952762468, 0.9626660393286514, 1.0564613316241034, 1.2127769048294958, 1.3502055609425982, 1.45789711663897, 1.6025463571329497, 1.7257374642526124]","[1.3058956815498735, 1.699901787483048, 2.095938476906443, 2.4989276507194687, 2.9171817727714076, 3.354936159492172, 3.828928295861176, 4.3446097192047075, 4.8849845733158554, 5.464530134870166]","[1.1455641874197888, 1.5888001236475948, 1.947293941963489, 2.3435366834254823, 2.700592829887903, 3.0162676382706075, 3.532111290445723, 4.023771300640919, 4.61096323517487, 5.0580020654706725]","[0.12521033365833878, 0.2138195684250066, 0.3289995472475531, 0.34284499160939985, 0.37738416667850483, 0.3976096530159849, 0.48498559677238506, 0.5617911097643966, 0.61793942724656, 0.7410404098447417]","[1.4926728385252, 1.9395318823566368, 2.3988231045571378, 2.896936628937043, 3.270576627802851, 3.695823857754647, 4.126211857115088, 4.712269302729248, 5.2699456570328325, 5.893514767627927]","[1.8185154404303319, 2.328209774743038, 2.968883407081595, 3.4488901112319907, 4.105194894264742, 4.658643521922321, 5.316337862404582, 5.987543455930121, 6.852151957193378, 7.607590460659418]","[0.6687463387642372, 1.1582882312118505, 1.3540077550832936, 1.5439132066172638, 1.840919940669834, 2.1998698254315157, 2.5001141685651107, 2.8870280146035494, 3.1897895250030874, 3.5340926131819606]","[0.23360221853248186, 0.24297519146075086, 0.4740247147663845, 0.4543862355751716, 0.6776688473558541, 0.6983968201406582, 0.8399847297264088, 1.0125121002254485, 1.0836821190103225, 1.2179560449728855]","[0.025696645083480317, 0.076736117468946, 0.02888514670487262, 0.0934394001508906, 0.1725185248206695, 0.12272024031550108, 0.23404062823967944, 0.2544653863220855, 0.29746123079139, 0.23596902409662918]","[0.6886548732554776, 1.1018426614540835, 1.3381329611516493, 1.573608375587719, 1.7898078042680232, 2.0376686817420153, 2.2243324657433443, 2.4879950710884753, 2.84465096540572, 3.267087124866481]","[0.5003186898932682, 0.532032901067367, 0.6657230896169165, 0.7447328369590497, 0.9822264959286602, 1.0143649057609092, 1.1839023633681778, 1.4121702129577964, 1.6046746358311057, 1.6158717084771663]","[0.46033061137104125, 0.5254548773897911, 0.6176932158206435, 0.7867721938240767, 0.8246142798292062, 1.081111709502409, 1.432309768980331, 1.3244535410727243, 1.8269644898718178, 1.749015942529382]","[0.39598811932077915, 0.821859347069146, 0.9185394924755974, 1.1401061416440788, 1.3462735225663016, 1.6281486641571243, 1.8966366466099844, 2.0362000667035978, 2.418489546653567, 2.7047749496779625]","[-0.12681834244450663, -0.2824796781148489, -0.3347854136001243, -0.4106927905978639, -0.4231067163160331, -0.516548723756623, -0.5529883353021603, -0.6166925696231316, -0.7030319609536756, -0.7704537120468037]","[0.5397380470240538, 1.1247350006880805, 1.0303406556835404, 0.9942643415474475, 1.2587715168847111, 1.4543832446062617, 1.8313248125150527, 1.9600341061250715, 2.188222525436325, 2.4062593933214402]","[1.125119339996197, 1.592832023842921, 2.011697886834195, 2.414778556319329, 2.7786196875187907, 3.1286011989666394, 3.5679722116516372, 4.136524212956137, 4.449686472302512, 5.20476458631337]","[0.3484296070536495, 0.4718864364564331, 0.5884168576699622, 0.7046447557848987, 0.8208906903684743, 0.929885572180186, 1.0688557417247346, 1.2144929693123292, 1.360058598613447, 1.5266498267076096]","[0.8200325617446618, 1.1202261574715584, 1.6923058263962654, 2.2230826898392704, 2.6395522195244725, 2.8476890604447758, 3.0152356469167323, 3.4279391788665934, 3.812275122974695, 4.653661931377423]"
