1.000000000000000000e+00,-4.222003309207490035e-02,-2.941176470588234906e-02,-4.222003309207490035e-02,-4.222003309207490035e-02,-2.941176470588234906e-02,-5.251050315105036670e-02,-5.251050315105036670e-02,-7.001400420140048431e-02,-4.222003309207490035e-02,2.711630722733202048e-01,-5.251050315105036670e-02,-6.160411036336974067e-02,-2.941176470588234906e-02,-4.222003309207490035e-02,-4.222003309207490035e-02,-1.009009190994468591e-01,2.533201985524494160e-01,5.601120336112038745e-01,-4.222003309207490035e-02,-2.941176470588234906e-02,-4.222003309207490035e-02,-2.941176470588234906e-02,-2.941176470588234906e-02,-2.941176470588234906e-02,-5.251050315105036670e-02,-2.941176470588234906e-02,-5.251050315105036670e-02,-2.941176470588234906e-02,-2.941176470588234906e-02,-4.222003309207490035e-02,-2.941176470588234906e-02,6.966305460192359078e-01,-2.941176470588234906e-02,1.666666666666666574e-01,-2.941176470588234906e-02,-2.941176470588234906e-02,-8.574929257125440962e-02,-1.161050910032059846e-01,-5.251050315105036670e-02,-2.941176470588234906e-02,-6.160411036336974067e-02,-2.941176470588234906e-02,-4.222003309207490035e-02
-4.222003309207490035e-02,1.000000000000000000e+00,6.966305460192357968e-01,-6.060606060606060080e-02,-6.060606060606060080e-02,-4.222003309207490035e-02,-7.537783614444090730e-02,-7.537783614444090730e-02,-1.005037815259211958e-01,-6.060606060606060080e-02,-1.556997888323045920e-01,-7.537783614444090730e-02,-8.843153765707637004e-02,-4.222003309207490035e-02,-6.060606060606060080e-02,-6.060606060606060080e-02,4.184306096405651654e-01,-1.666666666666666574e-01,-7.537783614444090730e-02,-6.060606060606060080e-02,-4.222003309207490035e-02,-6.060606060606060080e-02,-4.222003309207490035e-02,-4.222003309207490035e-02,-4.222003309207490035e-02,-7.537783614444090730e-02,-4.222003309207490035e-02,-7.537783614444090730e-02,-4.222003309207490035e-02,-4.222003309207490035e-02,-6.060606060606060080e-02,-4.222003309207490035e-02,-6.060606060606060080e-02,-4.222003309207490035e-02,-2.533201985524494715e-01,-4.222003309207490035e-02,-4.222003309207490035e-02,-1.230914909793327239e-01,3.636363636363635909e-01,-7.537783614444090730e-02,-4.222003309207490035e-02,-8.843153765707637004e-02,-4.222003309207490035e-02,-6.060606060606060080e-02
-2.941176470588234906e-02,6.966305460192357968e-01,1.000000000000000000e+00,-4.222003309207490035e-02,-4.222003309207490035e-02,-2.941176470588234906e-02,-5.251050315105036670e-02,-5.251050315105036670e-02,-7.001400420140048431e-02,-4.222003309207490035e-02,-1.084652289093280819e-01,-5.251050315105036670e-02,-6.160411036336974067e-02,-2.941176470588234906e-02,-4.222003309207490035e-02,-4.222003309207490035e-02,2.914915440650686640e-01,-1.161050910032059846e-01,-5.251050315105036670e-02,-4.222003309207490035e-02,-2.941176470588234906e-02,-4.222003309207490035e-02,-2.941176470588234906e-02,-2.941176470588234906e-02,-2.941176470588234906e-02,-5.251050315105036670e-02,-2.941176470588234906e-02,-5.251050315105036670e-02,-2.941176470588234906e-02,-2.941176470588234906e-02,-4.222003309207490035e-02,-2.941176470588234906e-02,-4.222003309207490035e-02,-2.941176470588234906e-02,-1.764705882352941013e-01,-2.941176470588234906e-02,-2.941176470588234906e-02,-8.574929257125440962e-02,2.533201985524494160e-01,-5.251050315105036670e-02,-2.941176470588234906e-02,-6.160411036336974067e-02,-2.941176470588234906e-02,-4.222003309207490035e-02
-4.222003309207490035e-02,-6.060606060606060080e-02,-4.222003309207490035e-02,1.000000000000000000e+00,-6.060606060606060080e-02,-4.222003309207490035e-02,-7.537783614444090730e-02,-7.537783614444090730e-02,-1.005037815259211958e-01,-6.060606060606060080e-02,1.167748416242284371e-01,-7.537783614444090730e-02,2.984564395926327940e-01,-4.222003309207490035e-02,-6.060606060606060080e-02,-6.060606060606060080e-02,1.367946223824924590e-01,9.848484848484846677e-02,-7.537783614444090730e-02,-6.060606060606060080e-02,6.966305460192357968e-01,4.696969696969696129e-01,-4.222003309207490035e-02,-4.222003309207490035e-02,-4.222003309207490035e-02,-7.537783614444090730e-02,-4.222003309207490035e-02,3.643262080314644269e-01,6.966305460192357968e-01,-4.222003309207490035e-02,-6.060606060606060080e-02,-4.222003309207490035e-02,-6.060606060606060080e-02,-4.222003309207490035e-02,2.392468541884244793e-01,-4.222003309207490035e-02,-4.222003309207490035e-02,-1.230914909793327239e-01,9.848484848484846677e-02,3.643262080314644269e-01,-4.222003309207490035e-02,2.984564395926327940e-01,-4.222003309207490035e-02,4.696969696969696129e-01
-4.222003309207490035e-02,-6.060606060606060080e-02,-4.222003309207490035e-02,-6.060606060606060080e-02,1.000000000000000000e+00,-4.222003309207490035e-02,-7.537783614444090730e-02,-7.537783614444090730e-02,-1.005037815259211958e-01,-6.060606060606060080e-02,-1.556997888323045920e-01,-7.537783614444090730e-02,-8.843153765707637004e-02,-4.222003309207490035e-02,-6.060606060606060080e-02,-6.060606060606060080e-02,-1.448413648755802752e-01,3.636363636363635909e-01,-7.537783614444090730e-02,-6.060606060606060080e-02,-4.222003309207490035e-02,-6.060606060606060080e-02,-4.222003309207490035e-02,-4.222003309207490035e-02,-4.222003309207490035e-02,-7.537783614444090730e-02,-4.222003309207490035e-02,-7.537783614444090730e-02,-4.222003309207490035e-02,-4.222003309207490035e-02,-6.060606060606060080e-02,-4.222003309207490035e-02,-6.060606060606060080e-02,-4.222003309207490035e-02,2.392468541884244793e-01,-4.222003309207490035e-02,6.966305460192357968e-01,-1.230914909793327239e-01,-1.666666666666666574e-01,-7.537783614444090730e-02,-4.222003309207490035e-02,-8.843153765707637004e-02,-4.222003309207490035e-02,-6.060606060606060080e-02
-2.941176470588234906e-02,-4.222003309207490035e-02,-2.941176470588234906e-02,-4.222003309207490035e-02,-4.222003309207490035e-02,1.000000000000000000e+00,-5.251050315105036670e-02,-5.251050315105036670e-02,-7.001400420140048431e-02,-4.222003309207490035e-02,-1.084652289093280819e-01,-5.251050315105036670e-02,-6.160411036336974067e-02,-2.941176470588234906e-02,-4.222003309207490035e-02,6.966305460192359078e-01,-1.009009190994468591e-01,-1.161050910032059846e-01,-5.251050315105036670e-02,-4.222003309207490035e-02,-2.941176470588234906e-02,-4.222003309207490035e-02,-2.941176470588234906e-02,-2.941176470588234906e-02,-2.941176470588234906e-02,-5.251050315105036670e-02,-2.941176470588234906e-02,-5.251050315105036670e-02,-2.941176470588234906e-02,-2.941176470588234906e-02,-4.222003309207490035e-02,-2.941176470588234906e-02,-4.222003309207490035e-02,-2.941176470588234906e-02,-1.764705882352941013e-01,-2.941176470588234906e-02,-2.941176470588234906e-02,-8.574929257125440962e-02,2.533201985524494160e-01,-5.251050315105036670e-02,-2.941176470588234906e-02,-6.160411036336974067e-02,-2.941176470588234906e-02,-4.222003309207490035e-02
-5.251050315105036670e-02,-7.537783614444090730e-02,-5.251050315105036670e-02,-7.537783614444090730e-02,-7.537783614444090730e-02,-5.251050315105036670e-02,1.000000000000000000e+00,-9.375000000000001388e-02,-1.250000000000000278e-01,-7.537783614444090730e-02,-1.936491673103708788e-01,-9.375000000000001388e-02,-1.099853362660149908e-01,-5.251050315105036670e-02,-7.537783614444090730e-02,-7.537783614444090730e-02,-1.801441730307230260e-01,-2.072890493972125159e-01,-9.375000000000001388e-02,-7.537783614444090730e-02,-5.251050315105036670e-02,-7.537783614444090730e-02,-5.251050315105036670e-02,-5.251050315105036670e-02,-5.251050315105036670e-02,-9.375000000000001388e-02,5.601120336112039855e-01,-9.375000000000001388e-02,-5.251050315105036670e-02,-5.251050315105036670e-02,-7.537783614444090730e-02,-5.251050315105036670e-02,-7.537783614444090730e-02,-5.251050315105036670e-02,-3.150630189063022835e-01,-5.251050315105036670e-02,-5.251050315105036670e-02,6.123724356957945814e-01,-2.072890493972125159e-01,-9.375000000000001388e-02,-5.251050315105036670e-02,-1.099853362660149908e-01,-5.251050315105036670e-02,-7.537783614444090730e-02
-5.251050315105036670e-02,-7.537783614444090730e-02,-5.251050315105036670e-02,-7.537783614444090730e-02,-7.537783614444090730e-02,-5.251050315105036670e-02,-9.375000000000001388e-02,1.000000000000000000e+00,-1.250000000000000278e-01,-7.537783614444090730e-02,-1.936491673103708788e-01,-9.375000000000001388e-02,-1.099853362660149908e-01,-5.251050315105036670e-02,-7.537783614444090730e-02,-7.537783614444090730e-02,-1.801441730307230260e-01,-2.072890493972125159e-01,-9.375000000000001388e-02,-7.537783614444090730e-02,-5.251050315105036670e-02,-7.537783614444090730e-02,5.601120336112039855e-01,-5.251050315105036670e-02,-5.251050315105036670e-02,-9.375000000000001388e-02,-5.251050315105036670e-02,-9.375000000000001388e-02,-5.251050315105036670e-02,-5.251050315105036670e-02,8.040302522073696778e-01,-5.251050315105036670e-02,-7.537783614444090730e-02,-5.251050315105036670e-02,-3.150630189063022835e-01,5.601120336112039855e-01,-5.251050315105036670e-02,6.123724356957945814e-01,-2.072890493972125159e-01,-9.375000000000001388e-02,-5.251050315105036670e-02,-1.099853362660149908e-01,-5.251050315105036670e-02,-7.537783614444090730e-02
-7.001400420140048431e-02,-1.005037815259211958e-01,-7.001400420140048431e-02,-1.005037815259211958e-01,-1.005037815259211958e-01,-7.001400420140048431e-02,-1.250000000000000278e-01,-1.250000000000000278e-01,1.000000000000000000e+00,-1.005037815259211958e-01,-2.581988897471611533e-01,-1.250000000000000278e-01,-1.466471150213533026e-01,-7.001400420140048431e-02,6.030226891555272584e-01,-1.005037815259211958e-01,-2.401922307076306828e-01,-2.763853991962832990e-01,-1.250000000000000278e-01,-1.005037815259211958e-01,-7.001400420140048431e-02,-1.005037815259211958e-01,-7.001400420140048431e-02,4.200840252084029336e-01,4.200840252084029336e-01,7.500000000000001110e-01,-7.001400420140048431e-02,1.666666666666666852e-01,-7.001400420140048431e-02,4.200840252084029336e-01,-1.005037815259211958e-01,-7.001400420140048431e-02,-1.005037815259211958e-01,-7.001400420140048431e-02,3.967460238079361656e-01,-7.001400420140048431e-02,-7.001400420140048431e-02,-2.041241452319315086e-01,-2.763853991962832990e-01,1.666666666666666852e-01,4.200840252084029336e-01,-1.466471150213533026e-01,-7.001400420140048431e-02,-1.005037815259211958e-01
-4.222003309207490035e-02,-6.060606060606060080e-02,-4.222003309207490035e-02,-6.060606060606060080e-02,-6.060606060606060080e-02,-4.222003309207490035e-02,-7.537783614444090730e-02,-7.537783614444090730e-02,-1.005037815259211958e-01,1.000000000000000000e+00,3.892494720807614383e-01,-7.537783614444090730e-02,-8.843153765707637004e-02,-4.222003309207490035e-02,-6.060606060606060080e-02,-6.060606060606060080e-02,-1.448413648755802752e-01,9.848484848484846677e-02,-7.537783614444090730e-02,-6.060606060606060080e-02,-4.222003309207490035e-02,-6.060606060606060080e-02,-4.222003309207490035e-02,-4.222003309207490035e-02,-4.222003309207490035e-02,-7.537783614444090730e-02,-4.222003309207490035e-02,-7.537783614444090730e-02,-4.222003309207490035e-02,-4.222003309207490035e-02,-6.060606060606060080e-02,-4.222003309207490035e-02,-6.060606060606060080e-02,6.966305460192357968e-01,2.392468541884244793e-01,-4.222003309207490035e-02,-4.222003309207490035e-02,-1.230914909793327239e-01,-1.666666666666666574e-01,-7.537783614444090730e-02,-4.222003309207490035e-02,-8.843153765707637004e-02,-4.222003309207490035e-02,-6.060606060606060080e-02
