ac-ro,am-df,am-rr,ap-pa,ba-mg,ba-se,ce-pi,ce-rn,ce-sp,df-am,df-mg,df-mt,df-to,go-to,ma-pi,mg-ba,mg-df,mg-sp,mt-df,mt-ro,pa-ap,pa-to,pb-pe,pb-rn,pe-pb,pi-ce,pi-ma,pr-rs,pr-sp,rn-ce,rn-pb,ro-ac,ro-mt,rr-am,rs-pr,rs-sp,se-ba,sp-ce,sp-mg,sp-pr,sp-rs,to-df,to-go,to-pa
"[1.2440634043996597, 2.9478925171228756, 2.2567425796304397, 2.2567425796304397]","[-0.30667347111955334, 2.478697519296165, 1.696630546019236, 1.696630546019236]","[0.30106777471731244, 2.241442288636754, 1.696630546019236, 1.696630546019236]","[3.629372907388382, 5.348006341845449, 2.393261092038472, 2.393261092038472]","[-0.3773783928948253, 2.299513763844024, 1.696630546019236, 1.696630546019236]","[-0.09132468844720348, 1.9499507445716855, 1.696630546019236, 1.696630546019236]","[-1.5077449092725086, 2.1724844693069985, 2.1724844693069985, 2.1724844693069985]","[-0.015714284158443573, 3.536626755125572, 3.536626755125572, 3.536626755125572]","[0.7996379831309932, 4.763438147130408, 2.3530226891555275, 2.3530226891555275]","[-0.09758064713327438, 2.4236117207732706, 1.696630546019236, 1.696630546019236]","[1.094194313304711, 6.079092721622208, 2.980559549165485, 2.980559549165485]","[-0.03368562637932744, 3.336825802551752, 2.8845587856851065, 2.8845587856851065]","[1.0133853926601581, 4.55722627484528, 2.826474269304301, 2.826474269304301]","[0.4316262542055799, 2.1685817928085513, 1.0, 1.0]","[-0.06359744327590736, 2.646299795551321, 2.4070529413628967, 2.4070529413628967]","[-0.8699454456356988, 2.0602669096555997, 1.696630546019236, 1.696630546019236]","[0.5532504621938275, 5.849549487269049, 3.0000053156395152, 3.0000053156395152]","[0.7820675963650319, 5.951415882686354, 2.986479492726186, 2.986479492726186]","[0.5561483230719688, 3.598091738817098, 2.3641422858185734, 2.3641422858185734]","[0.5727346172322572, 3.282727771503535, 2.5006607982266056, 2.5006607982266056]","[2.9515033391159524, 4.5821713566387725, 3.393261092038472, 3.393261092038472]","[2.491615450413, 4.7552345808596, 3.293404921257081, 3.293404921257081]","[1.6100307863215497, 3.5997397499154573, 3.2567425796304397, 3.2567425796304397]","[2.721870021315242, 4.58675069187507, 4.0, 4.0]","[2.721870021315242, 4.58675069187507, 4.0, 4.0]","[0.21036430112622534, 3.3932564367299887, 2.5540302522073697, 2.5540302522073697]","[-0.15823155749564324, 1.9031092038962214, 1.5601120336112038, 1.5601120336112038]","[2.329034908087322, 4.925625654573047, 3.3356260441597754, 3.3356260441597754]","[2.9515033391159524, 4.5821713566387725, 3.393261092038472, 3.393261092038472]","[2.721870021315242, 4.58675069187507, 4.0, 4.0]","[0.8334676464210555, 3.6896573081631727, 3.1972913442458415, 3.1972913442458415]","[0.9136903114795667, 2.8015543222479584, 2.2567425796304397, 2.2567425796304397]","[1.0469789563700513, 3.4927934881321554, 2.5006607982266056, 2.5006607982266056]","[0.2620155780817503, 2.1344602849592227, 1.696630546019236, 1.696630546019236]","[2.3574477790775266, 7.310786991925749, 2.272565146171026, 1.1845806079094823]","[1.6100307863215497, 3.5997397499154573, 3.2567425796304397, 3.2567425796304397]","[0.2518125664547574, 2.116617411238352, 1.696630546019236, 1.696630546019236]","[-1.8160038780701113, 3.746102346163973, 2.2247448713915894, 1.7102491159640625]","[0.08589536558644745, 5.924855926407585, 2.39963741519594, 1.8261486323619227]","[2.329034908087322, 4.925625654573047, 3.3356260441597754, 3.3356260441597754]","[2.721870021315242, 4.58675069187507, 4.0, 4.0]","[1.7307766387410002, 4.972065314571186, 3.8470870609366767, 3.8470870609366767]","[0.10125316128548655, 2.0222435979336337, 1.0, 1.0]","[1.9825396191646432, 4.330369451854713, 3.078605508880814, 3.078605508880814]"
