ac-ro,am-df,am-rr,ap-pa,ba-mg,ba-se,ce-pi,ce-rn,ce-sp,df-am,df-mg,df-mt,df-to,go-to,ma-pi,mg-ba,mg-df,mg-sp,mt-df,mt-ro,pa-ap,pa-to,pb-pe,pb-rn,pe-pb,pi-ce,pi-ma,pr-rs,pr-sp,rn-ce,rn-pb,ro-ac,ro-mt,rr-am,rs-pr,rs-sp,se-ba,sp-ce,sp-mg,sp-pr,sp-rs,to-df,to-go,to-pa
"[1.2440634043996597, 2.947892517122876, 2.2567425796304397, 2.2567425796304397]","[-0.3066734711195532, 2.478697519296165, 1.696630546019236, 1.696630546019236]","[0.30106777471731216, 2.241442288636754, 1.696630546019236, 1.696630546019236]","[3.629372907388381, 5.348006341845449, 2.393261092038472, 2.393261092038472]","[-0.37737839289482483, 2.2995137638440237, 1.696630546019236, 1.696630546019236]","[-0.09132468844720348, 1.9499507445716853, 1.696630546019236, 1.696630546019236]","[-1.5077449092725086, 2.1724844693069985, 2.1724844693069985, 2.1724844693069985]","[-0.01571428415844381, 3.536626755125572, 3.536626755125572, 3.536626755125572]","[0.7996379831309937, 4.763438147130408, 2.3530226891555275, 2.3530226891555275]","[-0.09758064713327394, 2.42361172077327, 1.696630546019236, 1.696630546019236]","[1.094194313304711, 6.079092721622208, 2.980559549165485, 2.980559549165485]","[-0.03368562637932718, 3.336825802551752, 2.8845587856851065, 2.8845587856851065]","[1.0133853926601577, 4.55722627484528, 2.826474269304301, 2.826474269304301]","[0.4316262542055802, 2.168581792808552, 1.0, 1.0]","[-0.06359744327590702, 2.646299795551321, 2.4070529413628967, 2.4070529413628967]","[-0.869945445635699, 2.0602669096555997, 1.696630546019236, 1.696630546019236]","[0.5532504621938263, 5.849549487269046, 3.0000053156395152, 3.0000053156395152]","[0.7820675963650333, 5.951415882686353, 2.986479492726186, 2.986479492726186]","[0.5561483230719692, 3.5980917388170983, 2.3641422858185734, 2.3641422858185734]","[0.5727346172322574, 3.2827277715035343, 2.5006607982266056, 2.5006607982266056]","[2.9515033391159524, 4.5821713566387725, 3.393261092038472, 3.393261092038472]","[2.491615450413, 4.7552345808596, 3.293404921257081, 3.293404921257081]","[1.6100307863215502, 3.5997397499154573, 3.2567425796304397, 3.2567425796304397]","[2.7218700213152425, 4.58675069187507, 4.0, 4.0]","[2.7218700213152425, 4.58675069187507, 4.0, 4.0]","[0.21036430112622584, 3.3932564367299887, 2.5540302522073697, 2.5540302522073697]","[-0.15823155749564327, 1.9031092038962216, 1.560112033611204, 1.560112033611204]","[2.3290349080873223, 4.925625654573047, 3.3356260441597754, 3.3356260441597754]","[2.9515033391159524, 4.5821713566387725, 3.393261092038472, 3.393261092038472]","[2.7218700213152425, 4.58675069187507, 4.0, 4.0]","[0.8334676464210561, 3.6896573081631723, 3.1972913442458415, 3.1972913442458415]","[0.9136903114795665, 2.801554322247958, 2.2567425796304397, 2.2567425796304397]","[1.0469789563700518, 3.492793488132155, 2.5006607982266056, 2.5006607982266056]","[0.2620155780817499, 2.1344602849592227, 1.696630546019236, 1.696630546019236]","[2.3574477790775274, 7.310786991925749, 2.2725651461710266, 1.1845806079094827]","[1.6100307863215502, 3.5997397499154573, 3.2567425796304397, 3.2567425796304397]","[0.25181256645475736, 2.116617411238352, 1.696630546019236, 1.696630546019236]","[-1.8160038780701109, 3.746102346163973, 2.2247448713915894, 1.7102491159640625]","[0.08589536558644739, 5.924855926407585, 2.3996374151959396, 1.8261486323619223]","[2.3290349080873223, 4.925625654573047, 3.3356260441597754, 3.3356260441597754]","[2.7218700213152425, 4.58675069187507, 4.0, 4.0]","[1.7307766387409997, 4.9720653145711875, 3.8470870609366767, 3.8470870609366767]","[0.10125316128548656, 2.0222435979336337, 1.0, 1.0]","[1.9825396191646427, 4.330369451854713, 3.0786055088808135, 3.0786055088808135]"
