ac-df,ac-ro,am-df,am-rr,ap-pa,ba-mg,ba-se,ce-pi,ce-rj,ce-rn,ce-sp,df-am,df-ba,df-mg,df-mt,df-to,es-rj,go-to,ma-pi,mg-ba,mg-df,mg-rj,mg-sp,mt-df,mt-ro,pa-ap,pa-to,pb-pe,pb-rn,pe-pb,pi-ce,pi-ma,pr-rs,pr-sp,rj-sp,rn-ce,rn-pb,ro-ac,ro-mt,rr-am,rs-pr,rs-sp,se-ba,sp-ce,sp-mg,sp-rj,to-df,to-go,to-pa
"[-0.4472480809976187, 1.4813598623412334, 0.9999999999999997, 0.9999999999999997]","[1.1992137282446766, 2.77538877615417, 1.5630925063714713, 1.5630925063714713]","[-0.0455396648916849, 2.480158105651689, 1.698430295769578, 1.698430295769578]","[0.4803888403316723, 2.2444126812368452, 1.6984302957695778, 1.6984302957695778]","[1.8385654663680657, 3.645821405625916, 1.6984302957695778, 1.6984302957695778]","[-0.3818013191158968, 2.58164694119383, 1.806225774829855, 1.806225774829855]","[-0.027164729151416253, 1.81002490553387, 1.5630925063714727, 1.5630925063714727]","[-0.44645402221264063, 2.2461528532747446, 2.2461528532747446, 2.2461528532747446]","[1.3876757732852114, 3.1893885047696426, 3.0, 3.0]","[0.39224710162350146, 3.6117770080595566, 3.6117770080595566, 3.6117770080595566]","[0.7443737591523253, 4.578786263668666, 3.433105012119288, 3.433105012119288]","[0.03997706622266404, 2.3087336635541837, 1.6984302957695778, 1.6984302957695778]","[-0.7892643243106154, 2.7664003246709696, 0.9999999999999997, 0.9999999999999997]","[0.2859873241962445, 5.082270461787005, 2.9458656495546602, 2.9458656495546602]","[0.283112846102686, 3.3389322953986356, 2.900403285745121, 2.900403285745121]","[0.6583122359532096, 4.094499488823705, 2.8234523578444835, 2.8234523578444835]","[1.3876757732852114, 3.1893885047696426, 3.0, 3.0]","[0.5070807913000741, 2.1134824352794683, 1.0, 1.0]","[0.5544962760155696, 2.3126573638524492, 1.6984302957695774, 1.6984302957695774]","[-0.6546493508872541, 2.5647140223964593, 2.126185012742945, 2.126185012742945]","[0.6250103212747768, 5.614491564504259, 2.9780685725859604, 2.9780685725859604]","[0.15643248414241448, 2.5849261398290695, 1.0, 1.0]","[-0.02237010975579598, 4.923292492592963, 2.533674353787235, 2.533674353787235]","[0.3164221517145562, 3.4855804219864903, 1.854850414265108, 1.854850414265108]","[0.822703477232773, 3.2863838804815435, 2.5046560705994323, 2.5046560705994323]","[1.7457699724247768, 3.4242028393476565, 2.3968605915391556, 2.3968605915391556]","[0.6278533903164357, 3.3230305289751887, 1.679366220486756, 1.679366220486756]","[0.8067854217236208, 2.644068829979054, 2.2615228021410507, 2.2615228021410507]","[1.9327890547567563, 4.3500926403631315, 4.3067065487994, 4.3067065487994]","[1.9327890547567563, 4.3500926403631315, 4.3067065487994, 4.3067065487994]","[0.060566035466344974, 2.57786962107272, 2.3067065487994, 2.3067065487994]","[0.2003781071697272, 2.0809763236075813, 1.698430295769578, 1.698430295769578]","[-0.6611047145196667, 1.1893885047696422, 0.9999999999999997, 0.9999999999999997]","[-0.02716472915141665, 1.810024905533869, 1.5630925063714718, 1.5630925063714718]","[1.3876757732852114, 3.1893885047696426, 3.0, 3.0]","[1.9327890547567563, 4.3500926403631315, 4.3067065487994, 4.3067065487994]","[0.4217891199118182, 3.052378628104599, 3.052378628104599, 3.052378628104599]","[1.086796154885566, 2.807505187608318, 2.2615228021410503, 2.2615228021410503]","[0.6161424111779087, 3.3252986713915713, 2.41794292063658, 2.41794292063658]","[0.28610372956043756, 2.179790158110811, 1.6984302957695776, 1.6984302957695776]","[0.16779182545136861, 5.329589146938435, 2.2863914156241325, 1.7648552232079204]","[0.07343361116556335, 1.9456385342094755, 1.5630925063714725, 1.5630925063714725]","[0.056493366481310786, 2.445701736317707, 1.806225774829855, 1.806225774829855]","[-0.6615255227040594, 3.922449419011099, 2.77481133549709, 2.77481133549709]","[0.1944862651872748, 5.864090603126565, 2.3387119998873476, 1.8171758074711355]","[1.703027209118684, 3.520129450621963, 3.095290887308734, 3.095290887308734]","[0.010916041765792958, 3.781898464924267, 2.249910551221304, 2.249910551221304]","[0.27906635130866275, 2.027342247808501, 1.0, 1.0]","[1.2412103977238278, 3.6443605432562016, 2.3876327333740894, 2.3876327333740894]"
