ac-df,ac-ro,am-df,am-rr,ap-pa,ba-mg,ba-se,ce-pi,ce-rj,ce-rn,ce-sp,df-am,df-ba,df-mg,df-mt,df-to,es-rj,go-to,ma-pi,mg-ba,mg-df,mg-rj,mg-sp,mt-df,mt-ro,pa-ap,pa-to,pb-pe,pb-rn,pe-pb,pi-ce,pi-ma,pr-rs,pr-sp,rj-sp,rn-ce,rn-pb,ro-ac,ro-mt,rr-am,rs-pr,rs-sp,se-ba,sp-ce,sp-mg,sp-rj,to-df,to-go,to-pa
"[-0.4472480809976195, 1.481359862341233, 1.0, 1.0]","[1.1992137282446766, 2.7753887761541702, 1.563092506371473, 1.563092506371473]","[-0.04553966489168433, 2.48015810565169, 1.6984302957695783, 1.6984302957695783]","[0.4803888403316733, 2.244412681236846, 1.6984302957695783, 1.6984302957695783]","[1.838565466368066, 3.645821405625916, 1.6984302957695783, 1.6984302957695783]","[-0.3818013191158974, 2.5816469411938305, 1.806225774829855, 1.806225774829855]","[-0.027164729151415858, 1.8100249055338704, 1.563092506371473, 1.563092506371473]","[-0.4464540222126399, 2.2461528532747446, 2.2461528532747446, 2.2461528532747446]","[1.3876757732852107, 3.1893885047696426, 3.0, 3.0]","[0.392247101623501, 3.6117770080595584, 3.6117770080595584, 3.6117770080595584]","[0.7443737591523227, 4.578786263668666, 3.433105012119288, 3.433105012119288]","[0.03997706622266482, 2.308733663554185, 1.6984302957695783, 1.6984302957695783]","[-0.7892643243106175, 2.76640032467097, 1.0, 1.0]","[0.2859873241962466, 5.08227046178701, 2.945865649554663, 2.945865649554663]","[0.283112846102685, 3.3389322953986365, 2.900403285745122, 2.900403285745122]","[0.6583122359532099, 4.094499488823704, 2.823452357844484, 2.823452357844484]","[1.3876757732852107, 3.1893885047696426, 3.0, 3.0]","[0.5070807913000727, 2.113482435279467, 1.0, 1.0]","[0.5544962760155695, 2.31265736385245, 1.6984302957695783, 1.6984302957695783]","[-0.6546493508872553, 2.56471402239646, 2.126185012742946, 2.126185012742946]","[0.6250103212747745, 5.6144915645042595, 2.9780685725859604, 2.9780685725859604]","[0.15643248414241523, 2.58492613982907, 1.0, 1.0]","[-0.022370109755800255, 4.923292492592966, 2.5336743537872373, 2.5336743537872373]","[0.3164221517145562, 3.4855804219864925, 1.8548504142651105, 1.8548504142651105]","[0.822703477232775, 3.286383880481545, 2.504656070599433, 2.504656070599433]","[1.745769972424777, 3.4242028393476573, 2.3968605915391565, 2.3968605915391565]","[0.6278533903164346, 3.323030528975192, 1.6793662204867574, 1.6793662204867574]","[0.8067854217236217, 2.6440688299790542, 2.261522802141051, 2.261522802141051]","[1.9327890547567554, 4.3500926403631315, 4.306706548799401, 4.306706548799401]","[1.9327890547567554, 4.3500926403631315, 4.306706548799401, 4.306706548799401]","[0.0605660354663448, 2.5778696210727206, 2.3067065487994003, 2.3067065487994003]","[0.2003781071697279, 2.0809763236075813, 1.6984302957695783, 1.6984302957695783]","[-0.6611047145196668, 1.1893885047696424, 1.0, 1.0]","[-0.02716472915141608, 1.8100249055338704, 1.563092506371473, 1.563092506371473]","[1.3876757732852107, 3.1893885047696426, 3.0, 3.0]","[1.9327890547567554, 4.3500926403631315, 4.306706548799401, 4.306706548799401]","[0.4217891199118193, 3.0523786281045995, 3.0523786281045995, 3.0523786281045995]","[1.086796154885567, 2.807505187608319, 2.261522802141051, 2.261522802141051]","[0.6161424111779104, 3.325298671391576, 2.417942920636583, 2.417942920636583]","[0.28610372956043784, 2.1797901581108112, 1.6984302957695783, 1.6984302957695783]","[0.16779182545137278, 5.329589146938438, 2.2863914156241343, 1.7648552232079222]","[0.07343361116556449, 1.945638534209476, 1.563092506371473, 1.563092506371473]","[0.05649336648131069, 2.445701736317707, 1.806225774829855, 1.806225774829855]","[-0.6615255227040605, 3.9224494190110994, 2.7748113354970902, 2.7748113354970902]","[0.19448626518727324, 5.864090603126565, 2.3387119998873476, 1.8171758074711355]","[1.7030272091186844, 3.520129450621964, 3.095290887308735, 3.095290887308735]","[0.01091604176579386, 3.781898464924269, 2.249910551221306, 2.249910551221306]","[0.27906635130866286, 2.027342247808501, 1.0, 1.0]","[1.241210397723828, 3.644360543256201, 2.3876327333740894, 2.3876327333740894]"
