ac-ro,am-df,am-rr,ap-pa,ba-mg,ba-se,ce-ba,ce-pi,ce-rn,ce-sp,df-am,df-ba,df-mg,df-mt,df-to,go-to,ma-pi,mg-ba,mg-df,mg-sp,mt-df,mt-ro,pa-ap,pa-to,pb-pe,pb-rn,pe-pb,pi-ce,pi-ma,pr-rs,pr-sp,rn-ce,rn-pb,ro-ac,ro-mt,rr-am,rs-pr,rs-sp,sc-pr,se-ba,sp-ce,sp-mg,sp-pr,to-df,to-go,to-pa
"[1.4068349153432247, 2.9552689361083098, 2.260943436059585, 2.260943436059585]","[-0.02305363208318223, 2.477259648687807, 1.698212002188447, 1.698212002188447]","[0.49640367738548563, 2.2421524192509628, 1.698212002188447, 1.698212002188447]","[1.4612576356815126, 3.5763896048561037, 2.101639590191226, 2.101639590191226]","[-0.11603002134138071, 2.2939297506710385, 1.698212002188447, 1.698212002188447]","[-0.012451414958077726, 1.8085294539336816, 1.5627314338711378, 1.5627314338711378]","[-0.9671165602668128, 1.0, 1.0, 1.0]","[-0.42716558646626, 2.2451537716166916, 2.2451537716166916, 2.2451537716166916]","[0.4177236200637576, 3.61004446004989, 3.61004446004989, 3.61004446004989]","[0.656666626228462, 4.332229229380691, 2.2152872405004, 2.2152872405004]","[-0.21421650069205284, 2.5029017601714187, 1.8059606997693187, 1.8059606997693187]","[-0.14578081096845463, 2.8851133684702788, 1.5389081563200881, 1.5389081563200881]","[0.2906796649600912, 4.8933279465269806, 2.3692624274526777, 2.3692624274526777]","[0.31197006462580235, 3.335299620484838, 2.898505076466474, 2.898505076466474]","[0.6270866844810564, 4.004893015427597, 2.819861861868565, 2.819861861868565]","[0.5130062447335202, 2.0762068079617118, 1.0, 1.0]","[0.5671685346904084, 2.2926153327450556, 1.698212002188447, 1.698212002188447]","[-0.022126745030790193, 3.1249888456317776, 2.6881943016134136, 2.6881943016134136]","[0.6338130067506353, 5.525091177787823, 2.9742319718517773, 2.9742319718517773]","[0.2124059383675999, 4.997192829670817, 2.4502955011873246, 2.4502955011873246]","[0.8509014624480131, 3.6025409259006054, 2.3686921336404563, 2.3686921336404563]","[0.846535543983714, 3.2832203484571263, 2.5041727019577658, 2.5041727019577658]","[1.6364334031213428, 3.2857684546638843, 2.260943436059585, 2.260943436059585]","[0.23217192878113435, 3.2419599370327643, 2.871938866551492, 2.871938866551492]","[0.8214054603104599, 2.6428247439725716, 2.260943436059585, 2.260943436059585]","[1.5921685346904089, 3.2926153327450556, 2.698212002188447, 2.698212002188447]","[1.5921685346904089, 3.2926153327450556, 2.698212002188447, 2.698212002188447]","[0.07829790166748435, 2.5495341345687774, 2.305855622438647, 2.305855622438647]","[0.21424786060739037, 2.0800933101014336, 1.698212002188447, 1.698212002188447]","[-0.10122846562874398, 2.686078708927993, 1.8059606997693187, 1.8059606997693187]","[1.0125485850419222, 2.8085294539336814, 2.5627314338711376, 2.5627314338711376]","[1.7727512612323773, 4.09327122285207, 3.004067624627094, 3.004067624627094]","[0.4424235896006362, 3.0511144713860103, 3.0511144713860103, 3.0511144713860103]","[1.1035612770885557, 2.8048838531221008, 2.260943436059585, 2.260943436059585]","[1.2808930705001602, 3.4986063379772836, 2.5041727019577658, 2.5041727019577658]","[-0.0067717578636976306, 2.328790185163666, 1.8059606997693187, 1.8059606997693187]","[0.3049990362069869, 5.872313955282695, 2.3033496141436998, 1.7055479989235043]","[0.08738771442004128, 1.9446127417841244, 1.5627314338711378, 1.5627314338711378]","[1.0125485850419222, 2.8085294539336814, 2.5627314338711376, 2.5627314338711376]","[0.4314864464852662, 2.114149284095671, 1.698212002188447, 1.698212002188447]","[-0.6267547443277414, 3.918148355133745, 2.7725044313947853, 2.7725044313947853]","[0.5639266054177555, 6.01096491815134, 2.3355688459057244, 1.7377672306855292]","[0.6423463959805553, 2.888806436858345, 1.8059606997693187, 1.8059606997693187]","[0.19535044966268353, 3.9199650814880633, 1.7941225539113157, 1.7941225539113157]","[0.29525805752785383, 2.0248250186042993, 1.0, 1.0]","[1.1749362667764542, 3.5371629921448724, 2.3869492339096414, 2.3869492339096414]"
