ac-ro,am-df,am-rr,ap-pa,ba-mg,ba-se,ce-ba,ce-pi,ce-rn,ce-sp,df-am,df-ba,df-mg,df-mt,df-to,go-to,ma-pi,mg-ba,mg-df,mg-sp,mt-df,mt-ro,pa-ap,pa-to,pb-pe,pb-rn,pe-pb,pi-ce,pi-ma,pr-rs,pr-sp,rn-ce,rn-pb,ro-ac,ro-mt,rr-am,rs-pr,rs-sp,sc-pr,se-ba,sp-ce,sp-mg,sp-pr,to-df,to-go,to-pa
"[1.4068349153432242, 2.9552689361083093, 2.2609434360595846, 2.2609434360595846]","[-0.023053632083182, 2.477259648687807, 1.698212002188447, 1.698212002188447]","[0.4964036773854853, 2.2421524192509628, 1.698212002188447, 1.698212002188447]","[1.4612576356815126, 3.5763896048561037, 2.1016395901912257, 2.1016395901912257]","[-0.11603002134138043, 2.293929750671038, 1.698212002188447, 1.698212002188447]","[-0.012451414958077597, 1.8085294539336811, 1.5627314338711376, 1.5627314338711376]","[-0.9671165602668125, 1.0, 1.0, 1.0]","[-0.4271655864662595, 2.2451537716166916, 2.2451537716166916, 2.2451537716166916]","[0.41772362006375735, 3.6100444600498895, 3.6100444600498895, 3.6100444600498895]","[0.6566666262284617, 4.332229229380691, 2.2152872405004, 2.2152872405004]","[-0.21421650069205295, 2.5029017601714183, 1.8059606997693183, 1.8059606997693183]","[-0.14578081096845474, 2.8851133684702783, 1.5389081563200881, 1.5389081563200881]","[0.2906796649600909, 4.8933279465269806, 2.3692624274526777, 2.3692624274526777]","[0.311970064625802, 3.3352996204848377, 2.8985050764664737, 2.8985050764664737]","[0.627086684481057, 4.004893015427598, 2.819861861868565, 2.819861861868565]","[0.5130062447335205, 2.0762068079617113, 1.0, 1.0]","[0.5671685346904081, 2.2926153327450556, 1.698212002188447, 1.698212002188447]","[-0.02212674503079018, 3.1249888456317767, 2.6881943016134127, 2.6881943016134127]","[0.6338130067506349, 5.525091177787824, 2.9742319718517782, 2.9742319718517782]","[0.2124059383676001, 4.997192829670817, 2.450295501187325, 2.450295501187325]","[0.8509014624480121, 3.6025409259006045, 2.368692133640456, 2.368692133640456]","[0.846535543983714, 3.2832203484571254, 2.5041727019577653, 2.5041727019577653]","[1.6364334031213423, 3.2857684546638843, 2.2609434360595846, 2.2609434360595846]","[0.23217192878113396, 3.2419599370327643, 2.871938866551492, 2.871938866551492]","[0.8214054603104599, 2.642824743972571, 2.2609434360595846, 2.2609434360595846]","[1.5921685346904086, 3.2926153327450556, 2.698212002188447, 2.698212002188447]","[1.5921685346904086, 3.2926153327450556, 2.698212002188447, 2.698212002188447]","[0.0782979016674844, 2.549534134568777, 2.3058556224386466, 2.3058556224386466]","[0.21424786060739048, 2.0800933101014336, 1.698212002188447, 1.698212002188447]","[-0.10122846562874419, 2.6860787089279925, 1.8059606997693183, 1.8059606997693183]","[1.0125485850419227, 2.8085294539336814, 2.5627314338711376, 2.5627314338711376]","[1.772751261232377, 4.093271222852069, 3.0040676246270936, 3.0040676246270936]","[0.4424235896006367, 3.05111447138601, 3.05111447138601, 3.05111447138601]","[1.1035612770885557, 2.8048838531221003, 2.2609434360595846, 2.2609434360595846]","[1.2808930705001602, 3.498606337977283, 2.5041727019577653, 2.5041727019577653]","[-0.006771757863697568, 2.328790185163665, 1.8059606997693183, 1.8059606997693183]","[0.3049990362069862, 5.872313955282694, 2.3033496141436998, 1.7055479989235043]","[0.08738771442004159, 1.9446127417841241, 1.5627314338711376, 1.5627314338711376]","[1.012548585041923, 2.8085294539336814, 2.5627314338711376, 2.5627314338711376]","[0.4314864464852663, 2.114149284095671, 1.698212002188447, 1.698212002188447]","[-0.6267547443277415, 3.918148355133745, 2.7725044313947853, 2.7725044313947853]","[0.5639266054177559, 6.01096491815134, 2.3355688459057253, 1.7377672306855299]","[0.642346395980555, 2.8888064368583444, 1.8059606997693183, 1.8059606997693183]","[0.19535044966268342, 3.9199650814880638, 1.7941225539113157, 1.7941225539113157]","[0.29525805752785417, 2.0248250186042993, 1.0, 1.0]","[1.1749362667764547, 3.537162992144872, 2.3869492339096414, 2.3869492339096414]"
