9.999999999999997780e-01,-2.439024390243896626e-02,-3.492151478847895646e-02,-2.439024390243904605e-02,-3.492151478847891483e-02,-4.331480818242097047e-02,-2.439024390243904605e-02,-3.492151478847895646e-02,-2.439024390243899054e-02,-4.331480818242096353e-02,-5.741061666394996904e-02,-3.492151478847890095e-02,4.813598623412335686e-01,-8.730378697119732523e-02,-4.331480818242095659e-02,-5.066945919381404817e-02,-2.439024390243899054e-02,-2.439024390243899054e-02,-2.439024390243899748e-02,-4.331480818242095659e-02,-8.155908717405543906e-02,-3.492151478847894952e-02,-9.303011703238341090e-02,-5.066945919381396490e-02,-3.492151478847895646e-02,-2.439024390243904258e-02,-4.331480818242091496e-02,-2.439024390243905646e-02,-3.492151478847890095e-02,-3.492151478847890095e-02,-3.492151478847890095e-02,-2.439024390243905993e-02,-2.439024390243902177e-02,-2.439024390243901483e-02,-2.439024390243899054e-02,-3.492151478847890095e-02,-3.492151478847895646e-02,-2.439024390243903564e-02,-4.331480818242093578e-02,-2.439024390243902871e-02,-1.287841832433569700e-01,-2.439024390243904952e-02,-3.492151478847893564e-02,-6.375767130633379354e-02,-9.877295966495894253e-02,-2.439024390243900789e-02,-6.375767130633379354e-02,-2.439024390243904952e-02,-3.492151478847896340e-02
-2.439024390243896626e-02,9.999999999999997780e-01,-3.492151478847895646e-02,-2.439024390243904605e-02,-3.492151478847891483e-02,-4.331480818242097047e-02,-2.439024390243904605e-02,-3.492151478847895646e-02,-2.439024390243899054e-02,-4.331480818242096353e-02,-5.741061666394996904e-02,-3.492151478847890095e-02,-5.066945919381402041e-02,2.793721183078316517e-01,-4.331480818242095659e-02,-5.066945919381404817e-02,-2.439024390243899054e-02,-2.439024390243899054e-02,-2.439024390243899748e-02,-4.331480818242095659e-02,-8.155908717405543906e-02,-3.492151478847894952e-02,2.621757843639906382e-01,4.813598623412336797e-01,-3.492151478847895646e-02,-2.439024390243904258e-02,-4.331480818242091496e-02,-2.439024390243905646e-02,-3.492151478847890095e-02,-3.492151478847890095e-02,-3.492151478847890095e-02,-2.439024390243905993e-02,-2.439024390243902177e-02,-2.439024390243901483e-02,-2.439024390243899054e-02,-3.492151478847890095e-02,-3.492151478847895646e-02,-2.439024390243903564e-02,5.630925063714716794e-01,-2.439024390243902871e-02,1.893885047696426682e-01,-2.439024390243904952e-02,-3.492151478847893564e-02,-6.375767130633379354e-02,-9.877295966495894253e-02,-2.439024390243900789e-02,-6.375767130633379354e-02,-2.439024390243904952e-02,-3.492151478847896340e-02
-3.492151478847895646e-02,-3.492151478847895646e-02,1.000000000000000000e+00,6.984302957695780467e-01,-5.000000000000001665e-02,-6.201736729460423370e-02,-3.492151478847890789e-02,-5.000000000000001665e-02,-3.492151478847894952e-02,-6.201736729460419206e-02,-8.219949365267863184e-02,-5.000000000000002359e-02,-7.254762501100113503e-02,-1.250000000000000000e-01,-6.201736729460421982e-02,-7.254762501100116279e-02,-3.492151478847894952e-02,-3.492151478847894258e-02,-3.492151478847893564e-02,-6.201736729460421982e-02,4.281744192888374823e-01,-4.999999999999999584e-02,-1.331988569165326597e-01,-7.254762501100114891e-02,-5.000000000000001665e-02,-3.492151478847892870e-02,-6.201736729460412961e-02,-3.492151478847892176e-02,-5.000000000000004441e-02,-5.000000000000004441e-02,-5.000000000000003747e-02,-3.492151478847892176e-02,-3.492151478847892870e-02,-3.492151478847892870e-02,-3.492151478847894952e-02,-5.000000000000004441e-02,-5.000000000000002359e-02,-3.492151478847892870e-02,-6.201736729460415043e-02,-3.492151478847892870e-02,-1.843908891458578836e-01,-3.492151478847892176e-02,-5.000000000000000971e-02,-9.128709291752767907e-02,3.535533905932736753e-01,-3.492151478847892870e-02,-9.128709291752772070e-02,-3.492151478847892176e-02,-5.000000000000002359e-02
-2.439024390243904605e-02,-2.439024390243904605e-02,6.984302957695779357e-01,1.000000000000000000e+00,-3.492151478847891483e-02,-4.331480818242099823e-02,-2.439024390243902871e-02,-3.492151478847892176e-02,-2.439024390243904258e-02,-4.331480818242097047e-02,-5.741061666394986496e-02,-3.492151478847892176e-02,-5.066945919381395796e-02,-8.730378697119722808e-02,-4.331480818242098435e-02,-5.066945919381399960e-02,-2.439024390243904258e-02,-2.439024390243903911e-02,-2.439024390243903218e-02,-4.331480818242098435e-02,2.990499863048701190e-01,-3.492151478847889401e-02,-9.303011703238364682e-02,-5.066945919381397878e-02,-3.492151478847891483e-02,-2.439024390243903218e-02,-4.331480818242094272e-02,-2.439024390243903218e-02,-3.492151478847893564e-02,-3.492151478847893564e-02,-3.492151478847892870e-02,-2.439024390243903218e-02,-2.439024390243903218e-02,-2.439024390243903218e-02,-2.439024390243904258e-02,-3.492151478847893564e-02,-3.492151478847892870e-02,-2.439024390243903218e-02,-4.331480818242097047e-02,-2.439024390243903218e-02,-1.287841832433569700e-01,-2.439024390243903218e-02,-3.492151478847892176e-02,-6.375767130633382129e-02,2.469323991623973702e-01,-2.439024390243903218e-02,-6.375767130633384905e-02,-2.439024390243903218e-02,-3.492151478847892176e-02
-3.492151478847891483e-02,-3.492151478847891483e-02,-5.000000000000001665e-02,-3.492151478847891483e-02,1.000000000000000000e+00,-6.201736729460420594e-02,-3.492151478847891483e-02,-5.000000000000002359e-02,-3.492151478847892870e-02,-6.201736729460421982e-02,-8.219949365267868735e-02,-5.000000000000002359e-02,-7.254762501100116279e-02,1.374999999999997613e-01,-6.201736729460420594e-02,3.083274062967548135e-01,-3.492151478847892870e-02,-3.492151478847892870e-02,-3.492151478847892176e-02,-6.201736729460421982e-02,1.556997888323045642e-01,-5.000000000000002359e-02,1.210898699241208243e-01,-7.254762501100113503e-02,-5.000000000000002359e-02,6.984302957695778247e-01,3.721042037676250969e-01,-3.492151478847892870e-02,-5.000000000000003053e-02,-5.000000000000003053e-02,-5.000000000000003053e-02,-3.492151478847892870e-02,-3.492151478847890789e-02,-3.492151478847890789e-02,-3.492151478847892870e-02,-5.000000000000003053e-02,-5.000000000000003053e-02,-3.492151478847890789e-02,-6.201736729460413655e-02,-3.492151478847890789e-02,4.338609156373125775e-02,-3.492151478847892176e-02,-5.000000000000000971e-02,-9.128709291752769295e-02,1.060660171779821831e-01,-3.492151478847892176e-02,2.282177322938193642e-01,-3.492151478847892176e-02,4.750000000000004774e-01
-4.331480818242097741e-02,-4.331480818242097741e-02,-6.201736729460423370e-02,-4.331480818242099823e-02,-6.201736729460419900e-02,1.000000000000000000e+00,-4.331480818242099823e-02,-6.201736729460422676e-02,-4.331480818242098435e-02,-7.692307692307689959e-02,-1.019559237857730477e-01,-6.201736729460419900e-02,-8.998425413316946120e-02,-1.550434182365103275e-01,-7.692307692307691347e-02,-8.998425413316950283e-02,-4.331480818242098435e-02,-4.331480818242098435e-02,-4.331480818242097047e-02,-7.692307692307691347e-02,-1.448413648755803029e-01,3.721042037676253189e-01,2.553289479171612086e-01,-8.998425413316940569e-02,-6.201736729460424064e-02,-4.331480818242099129e-02,-7.692307692307678857e-02,-4.331480818242100517e-02,-6.201736729460422676e-02,-6.201736729460422676e-02,-6.201736729460421288e-02,-4.331480818242099823e-02,-4.331480818242097741e-02,-4.331480818242097741e-02,-4.331480818242098435e-02,-6.201736729460422676e-02,-6.201736729460424757e-02,-4.331480818242099129e-02,-7.692307692307683020e-02,-4.331480818242099129e-02,1.479880146791887341e-01,-4.331480818242100517e-02,8.062257748298550242e-01,-1.132277034144595906e-01,-1.754116038614058348e-01,-4.331480818242097741e-02,-1.132277034144596045e-01,-4.331480818242099823e-02,-6.201736729460423370e-02
-2.439024390243904605e-02,-2.439024390243904605e-02,-3.492151478847890789e-02,-2.439024390243902871e-02,-3.492151478847891483e-02,-4.331480818242099823e-02,1.000000000000000000e+00,-3.492151478847892176e-02,-2.439024390243904258e-02,-4.331480818242097047e-02,-5.741061666394986496e-02,-3.492151478847892176e-02,-5.066945919381395796e-02,-8.730378697119721421e-02,-4.331480818242098435e-02,-5.066945919381399960e-02,-2.439024390243904258e-02,-2.439024390243903911e-02,-2.439024390243903218e-02,5.630925063714726786e-01,-8.155908717405548070e-02,-3.492151478847889401e-02,-9.303011703238364682e-02,-5.066945919381397878e-02,-3.492151478847891483e-02,-2.439024390243903218e-02,-4.331480818242094272e-02,-2.439024390243903218e-02,-3.492151478847893564e-02,-3.492151478847893564e-02,-3.492151478847892870e-02,-2.439024390243903218e-02,-2.439024390243903218e-02,-2.439024390243903218e-02,-2.439024390243904258e-02,-3.492151478847893564e-02,-3.492151478847892870e-02,-2.439024390243903218e-02,-4.331480818242097047e-02,-2.439024390243903218e-02,-1.287841832433569422e-01,-2.439024390243903218e-02,-3.492151478847892176e-02,-6.375767130633382129e-02,2.469323991623973702e-01,-2.439024390243903218e-02,-6.375767130633384905e-02,-2.439024390243903218e-02,-3.492151478847892176e-02
-3.492151478847896340e-02,-3.492151478847896340e-02,-5.000000000000001665e-02,-3.492151478847892176e-02,-5.000000000000002359e-02,-6.201736729460423370e-02,-3.492151478847892176e-02,1.000000000000000000e+00,-3.492151478847895646e-02,-6.201736729460419206e-02,-8.219949365267863184e-02,-5.000000000000003053e-02,-7.254762501100113503e-02,-1.249999999999999584e-01,-6.201736729460423370e-02,-7.254762501100117666e-02,-3.492151478847895646e-02,-3.492151478847894258e-02,-3.492151478847893564e-02,-6.201736729460423370e-02,-1.167748416242283538e-01,-5.000000000000000278e-02,-1.331988569165326319e-01,-7.254762501100116279e-02,-5.000000000000002359e-02,-3.492151478847893564e-02,-6.201736729460414349e-02,-3.492151478847892870e-02,-5.000000000000005135e-02,-5.000000000000005135e-02,-5.000000000000004441e-02,6.984302957695781577e-01,-3.492151478847893564e-02,-3.492151478847893564e-02,-3.492151478847895646e-02,-5.000000000000005135e-02,-5.000000000000003053e-02,-3.492151478847893564e-02,-6.201736729460417819e-02,-3.492151478847893564e-02,-1.843908891458578836e-01,-3.492151478847892870e-02,-5.000000000000002359e-02,5.477225575051661854e-01,-1.414213562373096145e-01,-3.492151478847893564e-02,-9.128709291752772070e-02,-3.492151478847893564e-02,-5.000000000000003053e-02
-2.439024390243899054e-02,-2.439024390243899054e-02,-3.492151478847894952e-02,-2.439024390243903911e-02,-3.492151478847892870e-02,-4.331480818242098435e-02,-2.439024390243903911e-02,-3.492151478847895646e-02,1.000000000000000000e+00,-4.331480818242097047e-02,-5.741061666394996904e-02,-3.492151478847892176e-02,-5.066945919381400654e-02,-8.730378697119732523e-02,-4.331480818242096353e-02,-5.066945919381404817e-02,1.000000000000000000e+00,-2.439024390243899054e-02,-2.439024390243898707e-02,-4.331480818242096353e-02,-8.155908717405548070e-02,-3.492151478847894258e-02,-9.303011703238342478e-02,-5.066945919381395796e-02,-3.492151478847895646e-02,-2.439024390243903564e-02,-4.331480818242092190e-02,-2.439024390243904952e-02,-3.492151478847890095e-02,-3.492151478847890095e-02,-3.492151478847889401e-02,-2.439024390243904952e-02,-2.439024390243901483e-02,-2.439024390243901483e-02,1.000000000000000000e+00,-3.492151478847890095e-02,-3.492151478847894952e-02,-2.439024390243902871e-02,-4.331480818242094272e-02,-2.439024390243902871e-02,1.893885047696426127e-01,-2.439024390243904605e-02,-3.492151478847893564e-02,-6.375767130633380742e-02,-9.877295966495895641e-02,-2.439024390243900095e-02,-6.375767130633380742e-02,-2.439024390243904952e-02,-3.492151478847895646e-02
-4.331480818242096353e-02,-4.331480818242096353e-02,-6.201736729460419206e-02,-4.331480818242097047e-02,-6.201736729460421982e-02,-7.692307692307688571e-02,-4.331480818242097047e-02,-6.201736729460419206e-02,-4.331480818242097047e-02,9.999999999999997780e-01,-1.019559237857730061e-01,-6.201736729460422676e-02,-8.998425413316939181e-02,-1.550434182365103275e-01,-7.692307692307685796e-02,-8.998425413316947508e-02,-4.331480818242097047e-02,-4.331480818242097047e-02,-4.331480818242097047e-02,-7.692307692307685796e-02,-1.448413648755802474e-01,-6.201736729460418512e-02,-1.652128486522808359e-01,-8.998425413316940569e-02,-6.201736729460421982e-02,-4.331480818242097741e-02,-7.692307692307677469e-02,5.630925063714726786e-01,-6.201736729460422676e-02,-6.201736729460422676e-02,-6.201736729460420594e-02,-4.331480818242097047e-02,-4.331480818242099129e-02,-4.331480818242097741e-02,-4.331480818242097047e-02,-6.201736729460422676e-02,8.062257748298544691e-01,-4.331480818242099129e-02,-7.692307692307683020e-02,-4.331480818242099129e-02,-2.287087499587461548e-01,5.630925063714726786e-01,-6.201736729460419900e-02,6.793662204867570997e-01,-1.754116038614056960e-01,-4.331480818242097741e-02,-1.132277034144595629e-01,-4.331480818242097741e-02,-6.201736729460420594e-02
