pb-pe,mt-ms,sp-ce,ma-df,mg-df,rj-es,ac-df,ce-ba,pa-ma,sc-sp,es-ba,ba-ce,es-mg,mg-ba,df-go,rs-sc,ba-pb,ce-sp,rj-sp,sc-pr,ms-mt,am-ap,go-to,pr-rs,ap-pa,pa-ap,am-rr,ce-df,rs-pr,pi-ba,ro-mt,df-am,pi-ce,mt-ro,pe-al,se-ba,ba-pi,pi-ma,ce-pi,rr-am,sp-pr,rn-pb,to-df,to-go,ce-rr,df-ce,df-mg,sp-rs,pb-rn,ro-ac,df-ma,df-mt,rn-ce,mg-sp,pr-sc,ma-pa,ms-pr,ap-am,se-al,df-ac,ba-df,sp-rj,to-pa,mg-es,ac-ro,mg-rj,pr-sp,pa-to,sp-mg,ma-pi,ce-rn,es-rj,ba-es,mt-df,df-ba,df-to,ba-se,am-df,sc-rs,pe-pb,ba-mg,sp-sc
"[2.94410433208367, 3.688649724528938, 4.435644457898833, 5.2643128038123175, 6.175952090911265, 7.084803183088243, 8.078732003974041, 9.095534325705724, 10.130292951096719, 11.434920891396809, 12.884538692872447]","[1.93534316715265, 2.5684046704563315, 3.269560989505185, 3.7813247870460085, 4.456278072600953, 5.1031846201270685, 5.8837083000567265, 6.759950151665364, 7.5792745824252465, 8.361231834397154, 9.2929126639999]","[3.2867874360922307, 4.101347800299118, 5.088311011688738, 6.102659091283306, 7.177218569995704, 8.211370648838232, 9.367047106950945, 10.630023728393487, 12.026403478776919, 13.387128272813753, 15.038589624459743]","[2.336714605817274, 3.149832984170894, 3.8488778623747946, 4.59044996656283, 5.398376646708327, 6.151972027217962, 6.9958669372667845, 7.926564003248805, 8.829559390243144, 10.063411060132712, 11.248438831207002]","[4.072632472110465, 5.434012780597856, 6.58653406403589, 7.899939522694966, 9.161720385952428, 10.560552975465797, 11.977946690944258, 13.67677713958348, 15.383660613748209, 17.282375088715042, 19.15054206476276]","[1.864742154736797, 2.511860903201577, 3.0675680942092827, 3.6307259625403967, 4.299265652928867, 4.9052056496529595, 5.572183191393148, 6.313236909576042, 7.093140538693336, 7.948560930917399, 8.77009801475784]","[2.3956685789039525, 3.206288538917187, 4.05154303542221, 4.719953923766578, 5.520664327193957, 6.350581048622058, 7.280827578282618, 8.328331440283423, 9.448189992104634, 10.599449913632496, 11.85219857874912]","[3.1082831505201383, 4.121117853565583, 5.168707796070888, 6.076286684830329, 7.0333738439937195, 8.103943553649058, 9.330757354845447, 10.500703545417979, 11.713547133992883, 13.147834709732136, 14.763033260320904]","[2.4560052965981396, 3.2958947045381164, 4.11714202080866, 4.81108637254436, 5.608288388434916, 6.470992784051173, 7.374691764088507, 8.346872529638313, 9.39688516087946, 10.517284938881787, 11.707356053794255]","[1.264157611752415, 1.6956824800840646, 2.082071519640124, 2.468722672581177, 2.9078242455352425, 1.0637906552520051, 0.7715735276092999, 0.5636488067713868, 0.3892557102209372, 2.412422938513571, 2.987301993064245]","[2.3277056444099746, 3.090891018054712, 4.00532526952207, 4.8981540655622755, 5.63513006864824, 6.399947586186248, 7.174290142268533, 8.375834007036463, 9.197624629070786, 10.410233689763706, 11.570313082910845]","[2.447265629371259, 3.2707322363517113, 4.145753575796256, 4.845462767246545, 5.681128824269372, 6.563627023069592, 7.402066781631459, 8.399890756021657, 9.502800067855828, 10.667838178968955, 11.897278010625946]","[1.9385397195112153, 2.626487001047254, 3.2631716713407757, 3.86872910991572, 4.50366056121158, 5.183075300014145, 5.90177636294586, 6.820303712580806, 7.651037821809282, 8.585223363613643, 9.57449573886371]","[1.6375476183135713, 2.422390222177441, 3.153901463155621, 3.5724718349775415, 4.230721191003304, 4.799970648470842, 5.841844590799752, 6.474484222994139, 7.268229809988609, 8.180451579058827, 9.147698155927202]","[2.182659807633335, 2.9272914874936187, 3.6656370725957963, 4.302726866642553, 5.0643911862921245, 5.78863677002299, 6.625172734547804, 7.663638986877262, 8.827547170125067, 9.931437222193349, 11.152194327912555]","[1.0, 1.3333333333333333, 1.6444444444444444, 1.9576719576719575, 2.2830335097001764, 2.6265234354123246, 2.9926331837866234, 3.3852415510546026, 3.808006833472435, 4.264570117489669, 4.758676269508012]","[2.925464939946924, 3.9744781763188404, 4.878454311261295, 5.6808412989329655, 6.674596672773676, 7.6749941039810405, 8.892759398521326, 9.942121455613849, 11.256553204587025, 12.572287968260516, 14.049482398437926]","[3.002350787399557, 3.96557712091116, 4.918617719916632, 5.961124635530605, 6.795187352052737, 7.777569109830801, 9.078355523659276, 10.166777863018375, 11.505282446337675, 13.04183851004926, 14.352805720148211]","[2.7521223609791217, 3.6705859418647506, 4.52201788427561, 4.8822722036747495, 5.58469457032275, 6.475757700362037, 7.412398666150043, 8.189900513874045, 9.274181128891758, 10.367094529792128, 11.432709092376982]","[3.2052813896327446, 4.0969703016169365, 5.094732626724614, 6.061819952522964, 7.1412755068237885, 8.124359974402921, 9.315409669810975, 10.539440503487352, 11.869936283454676, 13.417771575786208, 15.019226497770807]","[2.3345829354082097, 2.8908052014523773, 3.60998412922953, 4.29646686005057, 4.9809572383610465, 5.684059078389874, 6.519571515214157, 7.351007560576288, 8.27387513213014, 9.222403551669064, 10.281738253956913]","[2.0401155248072933, 2.744059292152912, 3.3864251416379756, 4.0636936864934095, 4.739389329678916, 5.476094182580619, 6.240739153348907, 7.193150765635871, 8.131706123241694, 9.136059797885032, 10.216112198128927]","[2.4349837640507923, 3.2047943304367568, 3.9422747128749664, 4.625783975378134, 5.372262512774299, 6.223653632212247, 7.028225067281861, 7.962206789759981, 9.026361676840821, 9.982688190518047, 11.12257779845558]","[2.2222904626000677, 2.955393182049333, 3.61485331705981, 4.073083279826616, 5.0701118366176825, 5.454454999924013, 6.473043594849004, 7.4660983588219185, 8.374011438033584, 9.470423267618305, 10.515536709794006]","[3.503855302505492, 4.643149218594123, 5.778211080597474, 6.869115093821241, 8.025875987353844, 9.261693365682698, 10.506560369812885, 11.94268745720499, 13.479869308978673, 15.086049832149051, 16.84315504830909]","[4.096067335585611, 5.485332224231084, 6.763838443872268, 8.011782030705547, 9.313735961945069, 10.72195014680001, 12.226531591342487, 13.869573601028971, 15.670908676858218, 17.49994802613188, 19.568635820887497]","[2.60536575590519, 3.509355110243436, 4.383779230613991, 5.176203057160148, 6.012830487927, 6.897942190992481, 7.886864998215335, 8.930665450152153, 10.0460755985359, 11.24232338423966, 12.522471405283861]","[1.1188486877193546, 1.4915967863594344, 1.8405524269855797, 0.07167235975079744, -0.27059695196737393, -0.5454819577134701, -0.7995369843532725, -1.049650756798751, 0.9840688655514322, 1.4741058306029542, 1.9059390855499514]","[2.5804664272114843, 3.4296833349822355, 4.172146637446062, 4.521446162521269, 5.263046812867936, 5.971075132515578, 6.935538562409751, 7.766686550635254, 8.811985511477546, 9.968467892469413, 11.166162914528277]","[1.6393885078560095, 2.465470512721769, 3.0860259723453396, 3.6623685209735837, 4.284597677346032, 4.958392871708013, 5.718428035422019, 6.282080959245263, 7.074003077675464, 7.915807102945112, 8.50659345025843]","[3.2741925687693816, 4.255368904435221, 5.167089282025842, 6.225126760765982, 7.334875164887511, 8.352176603486615, 9.509857732432712, 10.748516493831241, 11.985087061630301, 13.544062528132747, 15.141430440105717]","[2.315493433316517, 3.154101750407724, 3.9155758679485415, 4.571345048123183, 5.3695131314324325, 6.120922094713331, 6.979169025619846, 7.904452124401526, 8.908313842686177, 9.891210347142154, 11.038530883690035]","[3.0439142192284465, 4.134912446371551, 5.057476112098028, 6.003709681462204, 6.8868398459915925, 7.9460707587638, 9.088354388125904, 10.241305754300548, 11.389098577814087, 12.835076244082417, 14.535856456919602]","[2.989600893803712, 4.0212888856920355, 4.776517872221, 5.820301725119554, 6.7854454411705, 7.789527206741016, 8.849911640634941, 10.05756370377825, 11.389499088073489, 12.84075250441675, 14.209726403138752]","[2.0916556324032465, 2.837990783469044, 3.479089965395195, 4.16707854617062, 4.899015081550991, 5.6254085873046815, 6.3982824453029545, 7.177798118913695, 8.07273955340325, 8.869734766504505, 9.94219961188617]","[2.9000884794141193, 3.8494364809209216, 4.742421287740531, 5.575201518924777, 6.559998668902488, 7.59837628541929, 8.662580744239134, 9.779299494058204, 10.965116369829843, 12.118309004813712, 13.488292575541623]","[1.8841627951012174, 2.3428675599753017, 3.0394827380019587, 3.8155195974485805, 4.207077660000089, 4.9525489393840605, 5.132766739530832, 6.254545684129131, 6.32197103632853, 7.364066680098001, 8.074816869174478]","[3.2428042957101724, 4.386141969054909, 5.363512150583089, 6.495954639932138, 7.49388648690175, 8.6298394337746, 9.761017316498357, 11.171420721962729, 12.387203464662473, 13.990881967710349, 15.607102552072494]","[2.856004445720731, 3.8659587223319134, 4.776185655314395, 5.65003759581868, 6.589834659129318, 7.557307315360286, 8.666782642302978, 9.730074637729034, 11.078401673203889, 12.36010732454753, 13.821820385347591]","[1.9494067604719243, 2.5953420331528756, 3.271740233865068, 3.899735585153766, 4.560059080065638, 5.241699171465521, 6.059543666823246, 6.900703339646457, 7.7723351041663005, 8.761355016853004, 9.793640275669718]","[4.0013926977558665, 5.29838985528267, 6.550262051688452, 7.737708517452926, 9.114959180682284, 10.2242986250656, 11.83212537956314, 13.464307586161961, 15.10235633912573, 16.83312767232309, 18.66719099860262]","[2.901724865286603, 3.7908925354258263, 4.534002612352608, 5.498509782923339, 6.379371204784604, 7.318859072281318, 8.42377735524239, 9.462334417667202, 10.571983877244255, 11.870625749309575, 13.357084257205004]","[3.709007251766847, 4.9595862624273686, 6.1649024133569235, 7.255427901405135, 8.47865972261877, 9.786155127686794, 11.107521670176412, 12.510088932294536, 14.10097712720014, 15.705891174306567, 17.446933161555673]","[2.264869926188934, 2.942844028262428, 3.6533938016307403, 4.286651844686916, 4.985702435718957, 5.734761056572578, 6.5126576859842515, 7.389162064967808, 8.19757378905394, 9.185002500756248, 10.209157407222655]","[1.5181493200958742, 2.039500137269776, 2.538823453905828, 2.999341728365314, 3.512295149900905, 4.02431820089098, 4.591280353462051, 5.191914423333085, 5.82074442135838, 6.51831085365638, 7.451801125210071]","[1.313701071269536, -0.5620996429101547, -0.9246263333828109, -1.2329571247663675, -1.5302441382225678, -1.831790426321834, -2.145564666770788, -2.476863151117295, -2.8298543466467274, -0.9480903489040773, -0.5946285619837423]","[4.182797769875671, 5.622529913452691, 6.919908510283729, 8.098659028515119, 9.385215493677748, 10.796699086740494, 12.382108828786855, 13.959713970896086, 15.735178997818156, 17.59297071894424, 19.618467589881416]","[2.150875131852814, 2.8676660557337255, 3.5236672526910064, 1.0553568380227207, 0.7051717683643975, 0.4636733244686273, 0.2640248220798223, 0.08305839252383274, -0.0902247781950336, -0.2621369948709682, -0.43684219080859726]","[2.829914707156659, 3.8363303164200837, 4.815938493359217, 5.6428232536910885, 6.524270913819468, 7.5511959937331135, 8.707627009136361, 9.759375821551842, 11.01008963144073, 12.229549320337515, 13.659583371049104]","[2.386989347222401, 3.264211493438684, 3.9060339783663203, 4.696231432860579, 5.4256947394219415, 6.260332673590694, 7.119143930519655, 8.07411849530339, 9.139132885721013, 10.188137532683449, 11.254058289636522]","[2.0691827992350755, 2.693692161564094, 3.0474057690210072, 3.9189626889667233, 4.658578200928809, 5.143467741313536, 5.925779703174997, 6.636137261039189, 7.478736470387791, 8.340253483059216, 9.302558811310924]","[3.8160947469409305, 5.101351674339727, 6.23043910764948, 7.342662558640297, 8.58262396985924, 9.791118487409303, 11.190183669188455, 12.866149441151654, 14.638847354370494, 16.429939855565664, 18.263744411276377]","[3.5286722424150523, 4.656761632212174, 5.855693801673162, 6.979106591483523, 8.041641751531946, 9.185484213326248, 10.614631867037385, 11.933716063368182, 13.342940308381127, 15.070116285432002, 16.664528578614192]","[3.550867307570599, 4.736605408832268, 5.873160149486007, 6.901699296475851, 8.025857934679923, 9.20727757848064, 10.51767379828627, 12.039593307963719, 13.470208328175797, 14.999536074177241, 16.784100438337422]","[3.191188922369575, 4.10765939271802, 5.0805273385564105, 5.957495293686531, 7.065608530430479, 8.047901233661502, 9.182138321212843, 10.301963077271237, 11.6399549438915, 13.084577326748802, 14.513966392562637]","[2.588526606384459, 3.519594466340194, 4.343730158627604, 5.129189257086902, 5.982149345502689, 6.875889004976983, 7.8396978888730064, 8.745183724008045, 10.064958537473684, 11.163765934897375, 12.45093483123817]","[1.5041405749519485, 2.030933868656022, 2.499033614618581, 2.4540752035972004, 3.355422581264013, 4.042774840389658, 4.47336617823822, 5.042100122214078, 5.735071137406418, 6.400809746120279, 7.162088164890744]","[3.0641889827186364, 4.112864502159708, 5.050761320397184, 6.012312869138476, 6.984040288710745, 8.0327371960946, 9.155844315142543, 10.418383003452274, 11.676204494025404, 13.073727721012384, 14.574938608880053]","[1.984900705934583, 2.6712950538803817, 3.431481340786408, 4.045377978789221, 4.7417075739475925, 5.475011471356877, 6.297170320603549, 6.908509645206772, 7.831298923853395, 8.694726097248854, 9.686985101905675]","[1.7898497537340698, 2.422745401869169, 2.9853818606602736, 3.5121929038603676, 4.098351408373875, 4.71234050146548, 5.409012719862573, 6.099437045979646, 6.846879287476462, 7.655791077532159, 8.527525367930181]","[3.651251197486031, 4.903845161237967, 5.9424536315530165, 7.1139331689118555, 8.309085358690334, 9.548287903839993, 11.02957892510272, 12.381676509958035, 13.924352219070007, 15.553413710297662, 17.37809761661477]","[2.441951568099093, 3.282403179869958, 4.087995787938842, 4.894332601017408, 5.560928004662898, 6.321553976241395, 7.144538611600192, 8.069344037976458, 9.053943685393314, 10.241822909832367, 11.44174642996237]","[3.746409608499931, 4.985710725545591, 6.092991325098656, 7.2710732081117815, 8.47046278983854, 9.75924748715867, 11.129030200004987, 12.743915899808341, 14.234926258080192, 15.961341839621568, 17.85532766040099]","[1.8028296078349395, 2.4833633806435307, 3.031743979043925, 3.7150695456438516, 4.293044359891271, 4.8136605485986435, 5.671049400154124, 6.343329419012184, 7.156967487927533, 8.088654334277392, 8.975970898124036]","[2.826150500528973, 3.5843322087488403, 4.333048553475278, 5.223501725283887, 6.209358764831511, 7.0313438567979345, 7.9951511187950475, 9.076359830243923, 10.145819271412147, 11.29790758283796, 12.65702336176903]","[2.0374820564304894, 2.660043936749595, 3.3101065383390536, 3.911469530776463, 4.560537434837981, 5.194996201885555, 5.928073334296389, 6.640242563509785, 7.539943991833529, 8.4049947742843, 9.386310515535422]","[4.167170844399339, 5.391709163311658, 6.61867809534344, 7.916577438754349, 9.288269995539137, 10.635788013600997, 12.181854262022059, 13.812735490528762, 15.577085125227207, 17.480194256483667, 19.541530948866033]","[3.045538457632434, 4.0002472220978476, 5.022505967565368, 5.940308112300653, 6.947545292247534, 7.9983702812765, 9.110101900705788, 10.343433756234033, 11.653260818802565, 13.03640178588924, 14.501303256356747]","[3.549409750946605, 4.806007538939509, 5.894849476057308, 7.008094091827228, 8.197679864445284, 9.419232813084879, 10.791117557111022, 12.199854329807396, 13.71515666920051, 15.427456803971458, 17.073870908631037]","[3.0542108195266278, 4.273405008290883, 5.233855265235296, 6.256151129844829, 7.221602823865177, 8.266643445428988, 9.482172942156526, 10.596541635236047, 11.862661821116635, 13.318844953248155, 14.915275297428957]","[3.273341995685337, 4.2683092915228675, 5.193542269336166, 6.23953657058996, 7.253330125975953, 8.320909885302422, 9.52795020554077, 10.750323195698552, 12.031280588355932, 13.505682201964166, 15.163655196035252]","[2.6644530480406687, 3.5533045513567707, 4.377461538725941, 4.7099811397061595, 5.42445497176007, 6.295752858433222, 7.262268569256086, 7.987555962996302, 9.044121201886785, 10.110631056378727, 11.153570117053427]","[2.486336192884434, 3.3141481941040447, 4.14261707027914, 4.858441585030064, 5.6944857189076235, 6.560585481435558, 7.23975472146527, 8.206715091853756, 9.186780884413023, 10.28019698824528, 11.449817877734274]","[3.992487350603093, 5.112464671558239, 6.292217771316299, 7.577281260807875, 8.834700883312866, 10.100303877614461, 11.50769759694006, 12.992675926235894, 14.585749244334764, 16.46021158560658, 18.39326474432989]","[3.8830695485792703, 5.092782851126963, 6.376125395678162, 7.455736016902158, 8.78166308275775, 10.072298551624177, 11.545867872134153, 12.861215102126163, 14.49435873389018, 16.146919560120722, 18.01591352544783]","[4.014609783437055, 5.3860368674952985, 6.483004691303991, 7.799794616143447, 9.093140551520973, 10.482453087227414, 11.972850797173013, 13.562245511765504, 15.172150781581207, 17.02538282431573, 19.00783117824516]","[2.7277249404357935, 3.6232097218153374, 4.547008376283079, 5.307561247563663, 6.216916621871431, 7.142833450150245, 8.401014584804203, 9.135166021180295, 10.258066907712754, 11.403337279456581, 12.73717938905962]","[2.486019317902204, 3.3514097710439086, 4.136004820012628, 4.97395092644664, 5.694086442612261, 6.66400150776254, 7.481368089679917, 8.599063139054547, 9.448223795611444, 10.612967397135716, 11.747768695850567]","[1.0, 1.3333333333333333, 1.6444444444444444, 1.9576719576719575, 2.2830335097001764, 2.6265234354123246, 2.9926331837866234, 3.3852415510546026, 3.808006833472435, 4.264570117489669, 4.758676269508012]","[2.571655928188781, 3.471469255796921, 4.251039859496852, 5.017860273257327, 5.785106270473284, 6.71360091984069, 7.727597469704749, 8.725938232968247, 9.784843335038216, 10.920917716300131, 12.271578196263246]","[2.0887631002232085, 2.7519935061682252, 3.425130216522936, 4.075728574558751, 4.726575389607595, 5.449742938137757, 6.218356809002548, 7.111766444402211, 7.9567473881358035, 8.92683095864985, 10.085425648811903]","[-1.0, -1.3333333333333333, -1.6444444444444444, -1.9576719576719575, -2.2830335097001764, -2.6265234354123246, -2.9926331837866234, -3.3852415510546026, -3.808006833472435, -2.26457011748967, -2.0920096028413466]"
