ac-ro,am-ap,am-df,am-rr,ap-pa,ba-df,ba-mg,ba-se,ce-df,ce-mg,ce-pi,ce-rn,ce-sp,df-am,df-mg,df-mt,df-to,es-mg,go-to,ma-df,ma-pi,mg-ba,mg-df,mg-sp,ms-mt,mt-df,mt-ro,pa-to,pb-pe,pb-rn,pe-pb,pi-ce,pi-ma,pr-sp,rn-ce,rn-pb,ro-ac,ro-mt,rr-am,rs-pr,rs-sp,sc-pr,se-ba,sp-ce,sp-mg,sp-rs,to-df,to-go
"[0.9005539401484883, 2.711013623453158, 2.1962009592043885, 2.1962009592043885]","[0.4132809610127372, 2.0487121297129303, 1.5649326828660328, 1.5649326828660328]","[0.25154792027419165, 2.4218590428879594, 1.6995439243733446, 1.6995439243733446]","[0.6866071171889016, 2.2048350770132554, 1.6995439243733443, 1.6995439243733443]","[-0.042926312609554484, 2.798148852884423, 2.421281521443708, 2.421281521443708]","[-0.7659809845292358, 1.9777777777777779, 1.6444444444444444, 1.6444444444444444]","[-0.007353097425727095, 2.153060425308941, 1.0, 1.0]","[0.3497463487622938, 1.9521895006932999, 1.6995439243733443, 1.6995439243733443]","[-0.41577586640939956, 1.188310894288677, 1.0, 1.0]","[0.9423614977618897, 2.4409564706086333, 2.0, 2.0]","[0.4903852532723556, 2.127304048045777, 1.6995439243733443, 1.6995439243733443]","[0.7295188677622824, 3.506560646834032, 3.1296933153933164, 3.1296933153933164]","[2.186162172730977, 4.813255370064358, 4.389596097196195, 4.389596097196195]","[0.37607117098903986, 2.453594142235929, 1.0, 1.0]","[0.7171817420867859, 4.573593407860168, 2.52152574714872, 2.52152574714872]","[0.6461500640430395, 3.266932726953196, 2.3725055359532803, 2.3725055359532803]","[-1.6508051282735963, 3.808455812688586, 1.0, 1.0]","[0.9423614977618897, 2.4409564706086333, 2.0, 2.0]","[-0.1382876276387186, 1.9392353436081704, 1.0, 1.0]","[-0.48905312993761574, 1.7474518205943002, 1.0, 1.0]","[1.2350344614211437, 2.804271652508516, 2.564932682866033, 2.564932682866033]","[-0.2299954920688848, 2.060701483630652, 1.6995439243733446, 1.6995439243733446]","[0.3216025801540996, 5.072789506469369, 1.777777777777778, 1.777777777777778]","[0.5195671199456744, 4.537983016775722, 2.5759533434402684, 2.5759533434402684]","[-0.0024892324650869213, 1.5413265607827773, 1.0, 1.0]","[-0.08011838340189581, 3.447258994493603, 2.2343406136367894, 2.2343406136367894]","[1.1129589635672563, 3.2294318959752077, 2.5071167774605927, 2.5071167774605927]","[-0.6631854327753397, 2.6544755921555376, 1.856348838577675, 1.856348838577675]","[1.8229389926030914, 3.3917806552851535, 2.9640205316127206, 2.9640205316127206]","[3.2775876529105052, 4.804271652508516, 4.564932682866033, 4.564932682866033]","[3.2775876529105052, 4.804271652508516, 4.564932682866033, 4.564932682866033]","[1.2350344614211437, 2.804271652508516, 2.564932682866033, 2.564932682866033]","[0.36684654704991315, 2.501833719305741, 1.6995439243733443, 1.6995439243733443]","[0.6822534419207233, 2.691049993917042, 1.6995439243733443, 1.6995439243733443]","[3.2775876529105052, 4.804271652508516, 4.564932682866033, 4.564932682866033]","[1.3541983897235377, 3.596861942390998, 3.1186010728257805, 3.1186010728257805]","[1.289201978912669, 2.769767759879288, 2.2644766072393767, 2.2644766072393767]","[0.5477653098432109, 3.1656856866455825, 2.421267804048652, 2.421267804048652]","[0.40252243676730104, 2.4635048409563067, 1.0, 1.0]","[1.7889551564259758, 6.0691771007689885, 2.5220263677022356, 2.5220263677022356]","[0.9234928680770043, 3.1661564207444655, 2.311028219738532, 2.311028219738532]","[0.9879045480507851, 2.3931459713019327, 1.6995439243733443, 1.6995439243733443]","[-0.09887423538120527, 2.3096524436368946, 1.6444444444444444, 1.6444444444444444]","[0.5591363000515746, 4.10586735267664, 2.9801563701704112, 2.9801563701704112]","[0.26752362607058655, 4.982539891406739, 1.777777777777778, 1.777777777777778]","[3.2775876529105052, 4.804271652508516, 4.564932682866033, 4.564932682866033]","[0.6431833963067117, 2.7207063675536, 1.0, 1.0]","[0.25794567044381667, 1.6936020469285882, 0.9999999999999997, 0.9999999999999997]"
