ac-ro,am-ap,am-df,am-rr,ap-pa,ba-df,ba-mg,ba-se,ce-df,ce-mg,ce-pi,ce-rn,ce-sp,df-am,df-mg,df-mt,df-to,es-mg,go-to,ma-df,ma-pi,mg-ba,mg-df,mg-sp,ms-mt,mt-df,mt-ro,pa-to,pb-pe,pb-rn,pe-pb,pi-ce,pi-ma,pr-sp,rn-ce,rn-pb,ro-ac,ro-mt,rr-am,rs-pr,rs-sp,sc-pr,se-ba,sp-ce,sp-mg,sp-rs,to-df,to-go
"[0.9005539401484893, 2.711013623453158, 2.196200959204388, 2.196200959204388]","[0.4132809610127367, 2.0487121297129285, 1.564932682866032, 1.564932682866032]","[0.2515479202741919, 2.42185904288796, 1.6995439243733448, 1.6995439243733448]","[0.6866071171889017, 2.204835077013256, 1.6995439243733448, 1.6995439243733448]","[-0.04292631260955354, 2.7981488528844234, 2.4212815214437073, 2.4212815214437073]","[-0.7659809845292369, 1.9777777777777779, 1.6444444444444444, 1.6444444444444444]","[-0.00735309742572654, 2.1530604253089423, 1.0, 1.0]","[0.34974634876229405, 1.9521895006933003, 1.6995439243733448, 1.6995439243733448]","[-0.4157758664093979, 1.1883108942886773, 1.0, 1.0]","[0.9423614977618902, 2.440956470608633, 2.0, 2.0]","[0.4903852532723566, 2.127304048045778, 1.6995439243733448, 1.6995439243733448]","[0.7295188677622828, 3.506560646834033, 3.129693315393317, 3.129693315393317]","[2.186162172730975, 4.813255370064354, 4.3895960971961925, 4.3895960971961925]","[0.3760711709890405, 2.453594142235929, 1.0, 1.0]","[0.7171817420867876, 4.573593407860168, 2.521525747148719, 2.521525747148719]","[0.6461500640430391, 3.2669327269531965, 2.3725055359532803, 2.3725055359532803]","[-1.6508051282735972, 3.808455812688587, 1.0, 1.0]","[0.9423614977618902, 2.440956470608633, 2.0, 2.0]","[-0.13828762763871782, 1.939235343608171, 1.0, 1.0]","[-0.48905312993761485, 1.7474518205943002, 1.0, 1.0]","[1.2350344614211433, 2.8042716525085147, 2.564932682866032, 2.564932682866032]","[-0.22999549206888492, 2.0607014836306523, 1.6995439243733448, 1.6995439243733448]","[0.32160258015409726, 5.072789506469369, 1.777777777777778, 1.777777777777778]","[0.5195671199456753, 4.537983016775723, 2.5759533434402684, 2.5759533434402684]","[-0.002489232465085922, 1.5413265607827773, 1.0, 1.0]","[-0.08011838340189481, 3.447258994493603, 2.2343406136367907, 2.2343406136367907]","[1.1129589635672568, 3.229431895975208, 2.507116777460593, 2.507116777460593]","[-0.6631854327753396, 2.6544755921555376, 1.8563488385776754, 1.8563488385776754]","[1.8229389926030921, 3.391780655285155, 2.9640205316127215, 2.9640205316127215]","[3.277587652910505, 4.804271652508515, 4.564932682866032, 4.564932682866032]","[3.277587652910505, 4.804271652508515, 4.564932682866032, 4.564932682866032]","[1.2350344614211433, 2.8042716525085147, 2.564932682866032, 2.564932682866032]","[0.3668465470499134, 2.501833719305741, 1.6995439243733448, 1.6995439243733448]","[0.6822534419207242, 2.6910499939170425, 1.6995439243733448, 1.6995439243733448]","[3.277587652910505, 4.804271652508515, 4.564932682866032, 4.564932682866032]","[1.3541983897235381, 3.5968619423909987, 3.118601072825782, 3.118601072825782]","[1.2892019789126694, 2.7697677598792882, 2.2644766072393767, 2.2644766072393767]","[0.5477653098432117, 3.1656856866455825, 2.421267804048652, 2.421267804048652]","[0.40252243676730226, 2.463504840956308, 1.0, 1.0]","[1.788955156425971, 6.069177100768987, 2.5220263677022348, 2.5220263677022348]","[0.9234928680770056, 3.166156420744467, 2.3110282197385335, 2.3110282197385335]","[0.9879045480507855, 2.393145971301933, 1.6995439243733448, 1.6995439243733448]","[-0.09887423538120567, 2.309652443636895, 1.6444444444444444, 1.6444444444444444]","[0.5591363000515743, 4.105867352676642, 2.9801563701704135, 2.9801563701704135]","[0.2675236260705852, 4.98253989140674, 1.777777777777778, 1.777777777777778]","[3.277587652910505, 4.804271652508515, 4.564932682866032, 4.564932682866032]","[0.6431833963067117, 2.7207063675536007, 1.0, 1.0]","[0.2579456704438171, 1.6936020469285886, 1.0, 1.0]"
