ac-df,ac-ro,am-df,am-rr,ap-pa,ba-df,ba-mg,ba-pb,ba-se,ce-ba,ce-mg,ce-pi,ce-rj,ce-rn,ce-rr,ce-sp,df-am,df-ba,df-mg,df-mt,df-to,es-ba,es-mg,es-rj,go-to,ma-df,ma-pi,mg-ba,mg-df,mg-rj,mg-sp,ms-mt,mt-df,mt-ro,pa-ap,pa-to,pb-ba,pb-pe,pb-rn,pe-pb,pi-ba,pi-ce,pi-ma,pr-rs,pr-sp,rj-sp,rn-ce,rn-pb,ro-ac,ro-mt,rr-am,rs-pr,rs-sp,sc-pr,se-ba,sp-ce,sp-mg,sp-pr,sp-rj,sp-rs,to-df,to-go,to-pa
"[-1.0, -1.3333333333333333, 0.6839503442701478, -1.1815403614337603, 0.9227158424633746, -1.0700861718176071, 0.8261151044359571, 1.6543792128240755, -0.5361763256127918, -0.94120234293346, -1.275472814526335]","[2.7762004964391416, 3.903829208823214, 4.798944072384656, 5.788633243205089, 6.530878613834113, 7.6616592258991325, 8.519805963969315, 9.667621806100884, 10.952430117138341, 12.324627944542408, 13.799295558258965]","[1.5802545145252753, 2.9780284957520795, 3.7838935124782482, 4.53413307225797, 5.349330976097546, 6.182304360977616, 7.014319982068339, 7.904785351081469, 8.996468447223354, 10.084401419407527, 10.385971591150776]","[-1.0, 1.8915349257564908, 2.673278701807068, 3.3486850537076482, 4.0544049368311015, 4.764516156067721, 5.4764282346786795, 6.229739351896197, 7.127765997910427, 8.031280310781066, 5.778549343090449]","[3.5494583606321357, 4.764785568039528, 6.215480970859514, 7.245204618452524, 8.379053720818195, 9.558472939921733, 10.880683600789299, 12.326330618412113, 13.903673631853106, 15.544541143296723, 17.45932474946648]","[-1.0, -1.3333333333333333, 2.0015413850596593, -0.7423433478372563, -1.1487268071877885, -1.4845003607740017, -1.8063695756262754, 1.7300169094705655, 2.1932955212158203, -0.5050552954348724, -0.9561196117556161]","[2.1271595927405746, 3.116548926057898, 3.668272097589526, 4.514921768273938, 5.501847624480908, 6.094563542371376, 6.806436872255839, 7.531246941367603, 8.70320052683052, 9.761139989511408, 10.914423193753878]","[-1.0, -1.3333333333333333, 1.7718103849760203, -0.8189203478651361, -1.2201986738804762, -1.5564584306414697, -1.881115210362483, -2.211792433483201, -2.557282637490826, -2.923319886739552, -3.314402331736785]","[1.8223498017730835, 2.216134610409793, 2.843907743513004, 3.4468154893924043, 4.046818920638696, 4.665010069544609, 5.178600660226868, 6.109680562969831, 6.928857288060422, 7.784560439101909, 8.732509341372296]","[1.6979824404521127, 2.415784507349425, 3.8628278494632844, 4.013335104688901, 1.64412072620657, 3.325322353787667, 5.158665696525241, 6.114636811462772, 7.029432791697416, 4.619682060142049, 4.524041758496537]","[-1.0, -1.3333333333333333, 1.970922365861924, -0.7525496875698348, -1.1582527242715286, -1.4940910800147738, 1.8456449175740015, 2.532951156471573, -0.19320690783148114, -0.6230108984818594, -0.9563405391971067]","[2.244101121724863, 2.99690041743031, 3.7017019963636195, 4.390238972162838, 5.127379443410428, 5.89814074624927, 6.731273282944146, 7.390267078129102, 8.478210482496618, 9.500884541096067, 10.560903563658051]","[-1.0, -1.3333333333333333, -1.6444444444444444, -1.9576719576719575, 1.9063549950694667, -1.23006060048911, -1.6892678711916227, 2.1239635359238407, -1.0459497729495661, -1.519832330949301, -1.9102927746598435]","[3.4160455862977703, 4.565743437079953, 5.830365679032576, 6.939432240756119, 8.122803907257856, 9.356296018435897, 10.68954780626271, 12.095439310178211, 13.59564968334442, 15.219006765739163, 16.928372444282658]","[-1.0, -1.3333333333333333, -1.6444444444444444, -1.9576719576719575, -2.2830335097001764, -2.6265234354123246, -2.9926331837866234, -3.3852415510546026, -3.808006833472435, -4.264570117489669, -2.415679099222995]","[3.84353652148208, 5.025027431924984, 5.713683916172419, 7.461182746605725, 9.35350463763997, 10.666290009737189, 11.314697984937256, 13.096666377023007, 15.139780876624071, 15.458701348976895, 18.265685146824797]","[2.7413072078072647, 3.239042970755817, 4.588002764575022, 5.076063186099951, 5.685665392652557, 6.6778685708917305, 7.4317272636977245, 8.503962351476657, 9.5535979404739, 10.81340207007837, 12.08150572823008]","[2.38078352873548, 3.607872835851538, 4.837827442378773, 1.6742956473063955, 5.072006270563335, 6.219069086627849, 7.335325179344947, 7.551988716679807, 5.341309514676642, 5.279683013196054, 8.532070017554206]","[5.307489142678913, 6.972723234632991, 8.132152430350372, 10.702733957850775, 11.862103268893835, 13.406891261581517, 15.10493600689044, 17.588483589302104, 19.876843509468877, 22.467348377788763, 24.86234178890471]","[3.399868986057817, 4.436532259935676, 5.560772477280514, 6.529499400662224, 7.6391401345965235, 8.784002641279992, 10.264385411508727, 11.28834649607101, 12.782861548725014, 14.294179507219823, 16.02914851551377]","[4.078382417375116, 5.334283349592864, 7.973421550365828, 8.34508260303111, 9.686072080351076, 11.005120638862966, 12.65754099384412, 14.926115236300497, 16.273261422350835, 18.085514863237755, 20.234263337576966]","[-1.0, 1.2307427414844343, -0.7897524195051886, 1.8400405989380144, -0.47989433705884393, -0.8589383308578592, 1.3139560911597652, -0.6416995034710548, -0.9973834664450858, -1.3035009172470582, -1.6012832525175213]","[-1.0, -1.3333333333333333, 1.970922365861924, -0.7525496875698348, -1.1582527242715286, -1.4940910800147738, 1.8456449175740015, 2.532951156471573, -0.19320690783148114, -0.6230108984818594, -0.9563405391971067]","[-1.0, -1.3333333333333333, -1.6444444444444444, -1.9576719576719575, 1.9063549950694667, -1.23006060048911, -1.6892678711916227, 2.1239635359238407, -1.0459497729495661, -1.519832330949301, -1.9102927746598435]","[2.1146456900971433, -0.29511810330095223, 2.4458901583868156, 3.290823944327207, 3.89240268492259, 4.540701655152349, 5.240308281391262, 5.579287225104265, 6.131819211846829, 7.435129813027006, 8.433475018514203]","[-1.0, -1.3333333333333333, -1.6444444444444444, -1.9576719576719575, -2.2830335097001764, -2.6265234354123246, -2.9926331837866234, -0.4693448808278762, -2.836041276730193, -3.357402264530244, -3.8453372066645093]","[2.374483037005558, 3.051424786423608, 3.913328621206948, 4.6228995497770775, 5.336038879874315, 6.109831107976696, 7.199802259508551, 8.02692479717541, 8.945350032758673, 10.137845436309453, 11.253946792456935]","[3.51957382201294, 4.166816177067467, 3.9336809769333523, 5.747342376928326, 6.2535542219607905, 7.7038706520569145, 7.985324736406772, 8.688957118588494, 9.663402814486876, 10.714054298171105, 11.901298441171008]","[5.341609570502349, 7.272903601412691, 8.956021772278788, 10.686319739526112, 12.600300902075558, 14.435588378341642, 16.88914219214756, 18.996351053879046, 21.045291620097093, 23.622149251063504, 26.238408963953983]","[-1.0, -1.3333333333333333, -1.6444444444444444, -1.9576719576719575, 1.3018926301288933, -1.431548055469301, -1.8773228291731343, -2.2623440511716346, -2.641609700711118, -3.0331841040362453, -3.4461998625147467]","[5.23665522752448, 6.966471769883109, 8.34790291146225, 10.67818460752356, 11.72932877773643, 13.485275554215818, 15.19760584585075, 17.44842588930697, 19.79187936830337, 22.232078487711043, 24.96538640489756]","[-1.0, 1.575721748959598, 2.082953115907203, -0.13339508776282233, -0.5138824101897164, -0.8162373200188305, 1.5823005543547117, -0.4801453223765655, -0.8229667831417649, -1.1130576913276942, -1.3931790881367563]","[3.7848245752556378, 5.640154190946489, 6.261124726319777, 7.46950320831667, 8.453912146932318, 9.779617433063228, 10.99304958754627, 12.278749157703945, 13.559434498072049, 15.506742802262606, 17.373254422030044]","[3.334995126105269, 4.369888617731339, 5.538667375797775, 6.451744511402125, 7.539523675986551, 8.66670656079068, 10.147699864495012, 11.163224981368868, 12.617629756000296, 14.107863647896094, 15.803162555260991]","[3.3209730112506306, 4.378588987239512, 5.179957363338793, 6.47197919704384, 7.612030424742885, 8.645918202892826, 9.720942364834222, 10.899275966645945, 12.455749579505166, 14.055267316158456, 15.766597834675665]","[3.204251914414012, 4.346925025038965, 5.792288365723975, 6.496631982174601, 7.624049475959911, 8.684393223351512, 9.791772130719584, 11.126656240597894, 12.44704865266435, 13.873337059195848, 15.498707558779055]","[-1.0, 1.3656919620861985, -0.7447693459712672, -1.1179751990969922, -1.4376245282777622, -1.748364376331204, 0.6351038641776103, -1.4968857293775673, -1.9081449924353486, -2.277598340266767, -2.647713050676998]","[2.6415152852413386, 3.527959522710648, 4.3580660637424655, 5.167582632396982, 6.035705502750115, 6.942957226678093, 7.924487213588269, 8.960576118965507, 10.066976447062085, 11.264569618198083, 12.536366287497724]","[3.374483037005558, 4.519707340358705, 5.804727208490535, 6.993568775359644, 8.862842710709172, 9.28381762512341, 10.282354715007159, 11.808033200817563, 13.749635900119799, 10.619392839490981, 15.51539065618086]","[3.374483037005558, 4.609704872578895, 5.18251539218215, 6.804164343034221, 8.688122326989523, 9.10880893422425, 10.294715310347907, 11.68150484586288, 13.606436086659995, 10.462034228346331, 15.343754887792809]","[-1.0, -1.3333333333333333, -1.6444444444444444, -1.9576719576719575, -2.2830335097001764, -2.6265234354123246, -0.9926331837866229, -2.7185748843879356, -3.185784611250212, -3.6381150910346425, -4.107953165451575]","[2.6672053855383058, 3.4704505751170633, 4.434534272558099, 5.215627084307116, 5.995453644556898, 6.852727832020133, 8.043173715437074, 9.00820382395763, 10.021257064848315, 11.39990847404533, 12.637432283654041]","[2.0791636903833566, 2.776432916273554, 3.4291704175403943, 4.067728113809958, 4.750371239959383, 5.464484928266502, 6.235929358327205, 7.464645948461436, 8.060891066717026, 8.994990173071573, 9.98961317338259]","[-1.0, -1.3333333333333333, -1.6444444444444444, -1.9576719576719575, -0.09364500493053401, 1.7893514417722145, -1.0827971904378482, -1.5526847914391066, -1.941082724009446, -2.313228932996331, -2.690988893034411]","[2.822349801773082, 3.5105705801234186, 4.605681960317915, 5.435817898460575, 5.358205102378316, 6.986356619343072, 6.889155046062269, 8.633085117986727, 6.097440223111241, 6.086867686448814, 6.246971248576729]","[-1.0, -1.3333333333333333, -1.6444444444444444, -1.9576719576719575, 1.9063549950694667, -1.23006060048911, -1.6892678711916227, 2.1239635359238407, -1.0459497729495661, -1.519832330949301, -1.9102927746598435]","[3.4466642570961716, 4.543767747055576, 5.461954700554217, 6.894434956923667, 8.772700939498902, 9.994867300960399, 10.270093811059134, 12.127285140809299, 13.91563450535228, 10.782372502011468, 15.682800454179604]","[3.049782700897146, 4.072407528607, 5.029631059455782, 5.966718347298159, 6.967848204392651, 8.015335629965533, 9.146507654670422, 10.342892815843253, 11.621724897646885, 13.005525521750778, 14.464243719021159]","[2.84058854983537, 3.735807183852714, 5.209358229760447, 5.671136228207036, 6.589063266828181, 7.552984563669542, 9.007952291121853, 9.778143597197746, 11.01302058793587, 12.298164663563707, 13.752604372830634]","[3.687007609902882, 5.457321297033821, 6.030990156985002, 7.213788590040215, 8.125377739827762, 9.452944868015937, 10.391569881441892, 11.692373141910792, 13.332846396617583, 15.007737963246667, 16.798795090458682]","[1.6529667368119048, 2.6297770480217757, 3.403487344512831, 4.078947284664849, 4.779482128090221, 5.666419982374323, 6.280001930680493, 7.030763005905781, 7.9971554581676125, 9.239717566617385, 10.246543763973975]","[5.804472472129071, 7.921384433194239, 8.981713748412865, 11.984979287607384, 12.897492725881431, 15.259409160382198, 16.94047266840992, 20.127245995654427, 22.571321237382755, 24.993540383093674, 28.001068975000205]","[2.0808317800576264, 2.6215091515404314, 3.2436391969683123, 3.8384086684844214, 4.479540768245045, 5.149297079776408, 5.875477219447949, 6.640884204737831, 7.45761221709397, 8.342022262939324, 9.273289866524053]","[2.822349801773082, 3.248493239162658, 4.5183228466643275, 5.354282725717227, 2.4660903630620283, 5.96441176042536, 3.260710128286663, 6.470376635040136, 4.151906164077035, 4.083484220906214, 4.13820861064793]","[1.6361168372660129, 2.739636328272696, 3.641844932464411, 4.157515059918138, 5.133076454137529, 5.630083273344092, 5.996621239377272, 7.08461672904178, 8.006712459363229, 8.972748593761445, 10.027648379230055]","[3.757306649983686, 5.034834852128728, 6.3855682475489965, 7.552544916865979, 8.853818679207087, 10.193153693437779, 11.669322399680274, 13.045458798835833, 14.755161511456677, 16.506031713592673, 18.5131129066246]","[5.9955455110887375, 7.777972016601744, 8.743148116671039, 11.21807702778253, 13.129389818690456, 15.289333461002009, 17.054239534999212, 19.32040789241597, 21.59865699898218, 24.226347700438275, 26.96017696129308]","[-1.0, -1.3333333333333333, -1.6444444444444444, -1.9576719576719575, -2.2830335097001764, 1.26228300144602, -1.6963643715005083, -2.175390659587562, -2.5899256638321493, -2.999302019656112, -3.422910435402617]","[-1.0, -1.3333333333333333, -1.6444444444444444, -1.9576719576719575, 2.237095940921787, -1.1198136185383363, -1.5863706880375676, -1.9694126437698394, -2.337330500049614, -2.7119511882862395, -3.1038128137215493]","[3.2005849678837768, 4.0452906993047595, 0.9885472266783419, 0.5958003060704625, 0.32982877067549354, 0.11076303133002224, -0.08820778162072121, -0.2795150892598449, -0.4701808122063462, -0.6647955716708005, -0.8667367655424106]","[3.91479609704114, 4.700862159058148, 6.245886739128352, 7.6246857848962435, 8.679166822172673, 10.108435951968985, 11.375554099760155, 12.959152082338395, 14.495472672621405, 16.334344744703177, 18.30648555209191]","[2.0606389759405364, 2.6953762718988488, 3.1816083590765487, 3.896551352246028, 4.576528009716509, 5.270977173921554, 5.8815315513755975, 6.430426194552895, 7.410204534270773, 8.391593466776877, 9.433163951645499]","[3.5877387714076123, 4.712310329909147, 5.550068532610375, 6.909901107950457, 8.129499450349629, 9.271591403866097, 10.384949655594818, 11.522664805421831, 13.22711989235925, 14.955538271130134, 16.797983878310582]"
