sp-sc,df-ma,mt-ms,df-am,rr-am,mg-ba,mg-rj,am-df,ba-mg,mg-es,ba-pb,df-ba,ma-df,ms-mt,ce-sp,to-go,df-ac,to-df,ce-rr,mt-df,mt-ro,df-mg,sp-rj,ba-ce,rs-sc,sc-rs,go-to,pa-to,es-mg,ba-df,ba-se,df-mt,am-ap,ms-pr,pa-ma,pe-pb,ro-ac,pi-ce,ce-df,sp-ce,rj-es,mg-sp,se-al,rn-pb,pi-ba,ce-rn,ce-pi,ma-pa,ac-df,sc-sp,mg-df,sp-mg,se-ba,ba-pi,ro-mt,df-ce,es-ba,ma-pi,rs-pr,df-to,am-rr,pe-al,pb-rn,pr-rs,ce-ba,ac-ro,df-go,ba-es,pb-pe,ap-am,pi-ma,pr-sc,ap-pa,sc-pr,to-pa,es-rj,sp-pr,rn-ce,rj-sp,pr-sp,sp-rs,pa-ap
"[-1.0, -1.3333333333333333, -1.6444444444444444, -1.9576719576719575, -2.2830335097001764, -2.6265234354123246, -2.9926331837866234, -3.3852415510546026, -3.808006833472435, -2.8974012990686844, -2.9354521125221016]","[-0.13060929180203573, -0.185890938637442, -0.3045898964023301, -0.2685428731001771, -0.24345953533286185, -0.3543325954057857, -0.45163908516706225, -0.5781120195693024, -0.6391616269832627, -0.763392603581781, -0.861057926726517]","[-0.11626774296231149, -0.12212406618401625, -0.15280428017677988, -0.2618578309964457, -0.23403007288522035, -0.25299298616219545, -0.27560643868430185, -0.27557180120100355, -0.26363315565497214, -0.3533698177110232, -0.4561589284562544]","[-0.09926720396323793, 0.026727942783738516, 0.024894192140490053, -0.10108489672994703, -0.07333094299775492, -0.169139813881072, -0.18669882613588848, -0.23967804290319952, -0.3965568743417388, -0.43472706027007846, -0.3775904136447716]","[-0.05509408288103754, -0.10384924728340245, 0.11585067060396351, 0.04508914278426733, 0.09721209127040542, 0.04417267319619653, 0.0262979994361974, 0.015133589166705635, 0.0026508499253239523, 0.01638122784332994, 0.03962789700251955]","[-0.01381758480375029, 0.4509683479068677, 0.5171020465868561, 0.35384438457697365, 0.4545714565240076, 0.4510970692119474, 0.9288950917167417, 0.656048723505428, 0.8655832926898044, 0.9018669655668585, 1.0006201759630675]","[0.09797283630316478, 0.13168879340761405, 0.1753894098014993, 0.2330252289458219, 0.4662738978013187, 0.2768594945416704, 0.29194362130179424, 0.3619184189696209, 0.3493562806949161, 0.3903821216659754, 0.4374982846447782]","[0.10374996573932195, 0.10653375201865234, 0.1548607204590003, 0.3074229927947323, 0.2088489526118894, 0.2601925246438356, 0.2631530788939028, 0.35830196207171544, 0.3108065554553879, 0.325223816652039, 0.269018517363754]","[0.1586668013253403, 0.1687485205916296, 0.22369866748722605, 0.3046503461753408, 0.41645292635056796, 0.439147906136946, 0.4571964235631233, 0.5304615040808458, 0.6265158687127537, 0.7091868697671739, 0.82889722698315]","[0.16273534821035573, 0.28211840229625285, 0.3638363552483192, 0.44509912121879763, 0.5475841617722293, 0.4907647444382688, 0.8143143812000923, 0.8070478807285795, 0.7675357054993937, 1.1359342077331263, 1.1572019943953065]","[0.1802807311331157, 0.24677695094675123, 0.3709805133315405, 0.37532891752989356, 0.4881710605947376, 0.568879348657534, 0.7090457757756596, 0.7410225487927984, 0.8336100731362133, 0.8436601950801531, 0.965433088911433]","[0.22908644878789125, 0.3049974958731937, 0.5496786324826307, 0.34478906309166557, 0.5379158282208238, 0.555320008657148, 0.9331367332872581, 0.7542577424720589, 0.6715020349392297, 0.6674514954579847, 0.7989094231086874]","[0.23478898590354091, 0.32893229785249917, 0.42158419420436405, 0.5031980372013276, 0.5731838270218499, 0.6633862084789537, 0.6947118295551855, 0.8833653237066474, 1.028692754639519, 1.210906418000953, 1.3663760625652657]","[0.23896161498218352, 0.2785784434984845, 0.3505122294788828, 0.35499043055281804, 0.419062023926306, 0.4817516142089576, 0.5688775684206765, 0.5974324753572878, 0.6493186367087684, 0.7021943216838817, 0.775569578598255]","[0.24394554449352623, 0.2673205444243318, 0.22433679378100485, 0.4754741678484771, 0.500055861681187, 0.47953336354962167, 0.6865206147632273, 0.7051660605444886, 0.9264618886756886, 1.134772463476884, 1.1476241439847108]","[0.254907870925902, 0.37524767553858746, 0.4523047609300986, 0.531125375071414, 0.618880597542055, 0.7887082051942931, 0.727527221455102, 0.9986776452503102, 1.1295899197025852, 1.2854793710569987, 1.4988065122288943]","[0.25718924703780033, 0.36549698416327825, 0.43625305523667257, 0.5159312682915272, 0.6064182561389073, 0.7073632314700296, 0.8040037518286334, 0.9116065458726046, 1.0217484209930887, 1.1262022593075456, 1.243717535166086]","[0.26140236648663484, 0.34726338021876557, 0.4213865204506832, 0.5144139492120071, 0.6629667700158318, 0.8328651512203882, 0.8549424176565525, 0.9443875733330186, 1.2297842235347116, 1.220830594711654, 1.249251339454679]","[0.34399119062677747, 0.4639003254164633, 0.5848811752504485, 0.701413827864237, 0.8334376791178162, 0.9528232316928602, 1.0629889372932255, 1.2147323327261734, 1.3566825811197607, 1.5132270347179986, 1.8840251018959602]","[0.3505738531099741, 0.3315082219231473, 0.49772777607453744, 0.6102539302143104, 0.6866880955737924, 0.8377179582277658, 0.9373481306589642, 0.9241116311542665, 1.0364722938291593, 1.172875577733621, 1.324597027014206]","[0.3512374708287378, 0.4957572579656715, 0.512788012361295, 0.7068819080258575, 0.7577769402683822, 0.943310468823153, 0.996017015472407, 1.187551658029135, 1.4496490529238037, 1.6422177969126763, 1.7291290821812204]","[0.3526109710054702, 0.4439910797698202, 0.5274935816701494, 0.6624390314781424, 0.8323443310169635, 0.9491176178422601, 0.9619966059683446, 1.0952230950191428, 1.406861340645923, 1.3959068933533887, 1.5503946019298718]","[0.3621211877935343, 0.5937296546676797, 0.6889864645917136, 0.8200103503877763, 0.966533608199053, 0.965956663513468, 0.9912593552049642, 1.1273078672951409, 1.257691028270699, 1.5072147878111604, 1.694928913323177]","[0.3638550181975245, 0.4269530876928277, 0.6395915244266756, 0.6478230770056262, 0.8319647184679493, 1.0330643706962244, 1.1054877369187255, 1.1526255716445832, 1.3446621596692079, 1.5055087677675845, 1.7082331526113073]","[0.3660066059080887, 0.48267582653521585, 0.590539962636985, 0.7174546296314795, 0.8376888151899617, 0.9683131337868394, 1.087685332551626, 1.2384336089035424, 1.3967550196158665, 1.561782392287511, 1.7430862632685642]","[0.3660066059080895, 0.4826758265352157, 0.5905399626369847, 0.7174546296314803, 0.8376888151899629, 0.9683131337868399, 1.0876853325516265, 1.2384336089035417, 1.396755019615865, 1.5617823922875103, 1.743086263268564]","[0.38514379030212365, 0.5183376020629477, 0.7225815518454698, 0.8057154023016326, 0.9532673576387247, 1.186217475135697, 1.2415324157804477, 1.5234569200924988, 1.8951399792417274, 1.9393038203999002, 2.155296499542108]","[0.39193906470398604, 0.44188373698111594, 0.45612899593696615, 0.6903084293063667, 0.7724912430898216, 0.9491724609037061, 1.0039253052942947, 1.1878760174110874, 1.38864622071695, 1.5193459790839356, 1.6363536153186384]","[0.3997355183674612, 0.4769981180753017, 0.6763265451482344, 0.7488184742032143, 0.8657833374727623, 1.001081994649017, 1.1786351523669456, 1.5156157055423476, 1.6284728437119673, 1.903219876050011, 2.052697228430421]","[0.4015161933234914, 0.6130673528088284, 0.6886970491382589, 0.8161202024202572, 0.9721019353920567, 1.1603619824673628, 1.3012932699446167, 1.6813458079064494, 1.7883124606386767, 1.895141629650399, 2.1332214549806974]","[0.4169933171897934, 0.496974317338479, 0.6682805204065658, 0.7141340674749056, 0.9033843206575519, 1.0613373473506473, 1.391060419315354, 1.224437926792199, 1.4793521737408937, 1.6157954717298195, 1.851756687031353]","[0.4212995803581341, 0.545163347383665, 0.652551396128895, 0.6817149564749364, 0.8077949195385514, 0.9461745245331755, 0.9780829643633896, 1.2734929716033794, 1.5934388400421435, 1.8301353499608932, 1.950161284492875]","[0.429137583413879, 0.5820288930121866, 0.7086102952761966, 0.8162816275024246, 0.9411156399879786, 1.1049842822472946, 1.1171589011838352, 1.304786959503656, 1.4780826318388323, 1.6449353737723613, 1.8342738910937846]","[0.43931641229766255, 0.6017990627744402, 0.7292786503353497, 0.7979983355963386, 1.0681749394765452, 1.3854344559679972, 1.405844155923889, 1.573709456203153, 1.8283432923879719, 2.0138817127650643, 2.2594629173578062]","[0.4423155631414217, 0.5934899542807073, 0.7653007335148283, 0.8735793472175554, 1.0209671233371456, 1.2069989230792433, 1.3277248894165439, 1.5339432576713434, 1.7446838227188044, 1.9380046280469063, 2.137752914093804]","[0.44885515431903905, 0.8186997522133113, 0.8797721855382717, 1.086919791404251, 1.243567117631346, 1.484235970804285, 1.8409905569349563, 1.9778868774014926, 2.11727313429202, 2.3620853538927764, 2.697560379327048]","[0.47213347847637355, 0.8397598117417624, 0.9202109909206332, 1.122647215568361, 1.1946481802816757, 1.4572066525732434, 1.6080244286343197, 1.8554280826399607, 2.226076169029589, 2.3771148643334157, 2.532940943656985]","[0.47288287902045184, 0.7281998952468998, 0.8627576055319857, 0.8954821137579617, 1.0736185136222873, 1.2344304341828898, 1.446019143053549, 1.6281415107665127, 1.7618070790388314, 1.9970557728950697, 2.3480531062990386]","[0.4998003381909553, 0.6613011567584917, 0.8119676283779822, -0.525683844209314, -0.8628294576614272, -1.1578369118922747, -1.4448261286453934, -1.7368421778044962, -0.3561004803941421, -0.1267947936816095, 0.05328668564590227]","[0.5222079055519792, 0.5065498171999842, 0.7123651998160525, 0.8524368962026206, 1.0432628858800719, 1.1201005396826087, 1.264054994176944, 1.4940420049365961, 1.7660428279753513, 1.8833216079958557, 2.2588246708589774]","[0.5275946461011066, 0.717986979155873, 0.8484015703799928, 1.018444862019038, 1.2539786044873253, 1.4127742903247675, 1.5632408585233366, 1.7926739024262566, 2.016834415815796, 2.2564412848173228, 2.541278523615413]","[0.5313307667641451, 0.6396246783079359, 0.7856037110387017, 0.9879702944816936, 1.2616876908276686, 1.2619247832348348, 1.4455989246515608, 1.6728623460431853, 2.007771022567962, 2.021475372172021, 2.3817810843176677]","[0.571314526458026, 0.7719987029706865, 1.0182612273760654, 1.2072049181030755, 1.4303404220897862, 1.6706576365769272, 1.8947497779745743, 2.0288299483590837, 2.3810465844600928, 2.674942445862252, 2.997125758088659]","[0.5786021025425724, 0.7773776352394232, 0.8505992335105413, 0.9707378450080979, 1.2146157291724473, 1.402204207160846, 1.664652119237928, 1.747966592449226, 1.962947937260103, 2.220729655431792, 2.525422674272571]","[0.596101951248943, 0.9051926003261723, 1.1359258181771816, 1.360367480936354, 1.5961194338885896, 1.8674001743598503, 2.1614367081043624, 2.1311993075526736, 2.519640307848876, 2.815502217641334, 2.9797527513655884]","[0.6081634121476939, 0.7507066578417467, 0.973363122658369, 1.1120797685761847, 1.3248836648358693, 1.4573053285912063, 1.693395958482851, 1.9206717241612852, 2.119094768096814, 2.392690976012642, 2.7714289846512736]","[0.6146176072063947, 0.8582269853758013, 1.0527118278521703, 1.2706594526664812, 1.489791450592072, 1.7121167415951084, 1.9545538196131127, 2.1991252765493465, 2.6124336436150113, 2.834235061733618, 3.24872419849922]","[0.6202189569902127, 1.052315725579157, 1.0476879064644087, 1.3880715780379504, 1.5539686344171795, 1.7871558980889821, 1.9882191118611126, 2.2286228092105347, 2.5964656202526424, 2.8455282443459318, 3.1687146632134966]","[0.6234216155474189, 0.8279742231327801, 1.1734149375708147, 1.2833635357136146, 1.6305678851379364, 1.7855632869824845, 2.0702077633126623, 2.4528778666435147, 2.6702004850990746, 2.9603669146370613, 3.265269274469151]","[0.6368882295960204, 0.8539190268729704, 1.0395168581868623, 1.2419943513553973, 1.4775679555951666, 0.04220275228659291, -0.27086878245460533, -0.5301217079487275, -0.7734144493015067, 0.2820871755892466, 0.46771655844625637]","[0.6617339048332938, 0.8160251550689901, 1.0243009467873243, 1.2238399664979054, 1.4705526956875308, 1.6648362468226368, 1.7909925291925246, 2.3297639841423843, 2.542890813460171, 2.89515239503991, 3.1115295025122904]","[0.6677056655487672, 0.9853108303914465, 1.1262144549638993, 1.3589616566710983, 1.65734848309889, 1.833107398170724, 2.0742931632544512, 2.4698087774991957, 2.6339277856602417, 3.052621894029075, 3.263447802422606]","[0.6819250381498649, 0.7256242853994337, 0.9364152419792507, 1.0561431859567514, 1.3103214814860082, 1.6031531766738376, 1.8335051137465836, 2.0209293452780996, 2.315883882829231, 2.449211247698698, 2.6969584364759984]","[0.6833557191030459, 0.7314603316828882, 1.0440903560904358, 1.3294742919102338, 1.5855779776719843, 1.6866090802913727, 1.8227627471948165, 2.2666413489362087, 2.3954487317133273, 2.854699761838744, 2.889701780338865]","[0.7040877393463697, 0.8148720270266285, 1.0496084799144991, 1.2619567179236688, 1.5844600990001236, 1.7342507146009176, 1.994218168184738, 2.218865951248703, 2.4888209997754376, 2.7124065685120144, 3.144820088903437]","[0.7046479942943921, -0.7651173352352026, -1.114109512886189, -1.4237293054908569, -1.7284065926147625, -2.0409940224867813, -2.3685449355287496, -2.715982485248045, -3.0873408427415736, -1.8307902568879255, -1.7019579346887401]","[0.7239924475831481, 1.0393939442684483, 1.2904604430119173, 1.6909576144731941, 1.8822786421232212, 2.0897156128735204, 2.424212537925312, 2.8077417204384654, 2.96970105679798, 3.454792295794104, 3.8126486640911335]","[0.750042090629848, 1.113251819142919, 1.3524124650563831, 1.6649482155214934, 1.8148769781163439, 2.1281146134124382, 2.3976736950838253, 2.6260806109721537, 2.9168406400016327, 3.2768394190787276, 3.673123394851512]","[0.7528707039669764, 1.004391885578565, 1.1327472521943438, 1.0005266454415371, 1.2793459035814405, 1.4250929956348108, 1.5942987561177375, 1.7054347897377462, 2.0983445941770795, 2.328959410218247, 2.7438517914525593]","[0.7601553935423503, 1.135921003519654, 1.3493952029302658, 1.651300530272375, 1.9358232765677947, 2.2966289211054502, 2.567641159083004, 3.368873059090749, 3.5131627547274458, 3.965377481248749, 4.385032276628711]","[0.7614538334600572, 1.036928262576736, 1.3088264609066904, 1.5704537690175764, 1.8192268538563359, 2.088838226582117, 2.3550106309069934, 2.697388031955944, 3.0414845933895087, 3.3870398856776958, 3.6818924581023786]","[0.7776580248015608, 0.9725847428808048, 1.2610341272715515, 1.464242823778941, 1.7385906558007107, 1.9911739607231191, 2.2054792006849766, 2.545262995441874, 2.861646833124414, 3.13221563471613, 3.448304582862824]","[0.792250381684899, 1.1117682927613193, 1.5624203353293107, 1.71876989729748, 2.0706496778206254, 2.395583646620339, 2.7707878043255416, 3.0806843534547164, 3.4063503950418257, 3.7332409922549976, 4.221805180365967]","[0.7959691770121385, 1.1710001906853806, 1.4189009600630849, 1.6211294736114739, 2.2430853816712264, 2.507106747120531, 2.7432609258200533, 3.1079015101994534, 3.690410314956834, 4.079899603498412, 4.504585473725537]","[0.8753217034679339, 1.31041431194327, 1.5993043671224247, 1.7397424447269978, 1.939506882987296, 2.2934805767792854, 2.7903804591671357, 3.1008304626376693, 3.3238200307578545, 3.7148967897760703, 4.1622882654935465]","[0.8844454202895805, 1.1073289267911164, 1.401178993539088, 1.666452886122923, 2.000170058392162, 2.214909482028981, 2.562085052769731, 2.84884401569221, 3.257152915777357, 3.470046886972071, 3.967266295129707]","[0.892034553031142, 1.1958841351247265, 1.5161819250910322, 1.7799049970146967, 2.1263101391901698, 2.417992424438922, 2.752121322022293, 3.207651150147049, 3.593904784533545, 4.004642226776318, 4.41838883771169]","[0.9277407229976139, 1.2027262925150117, 1.51861145103197, 1.7776896151123935, 2.1023471816570347, 2.4390975320303254, 2.68003416761645, 2.84300621692758, 3.232424893661586, 3.6050102272464866, 3.9351199423110033]","[0.9317447652040114, 1.093514581882662, 1.2610596398297778, 1.5243052996094293, 1.8207439816594189, 2.0940241734270924, 2.438425432744299, 2.720307481147702, 2.944953933447106, 3.310434886996023, 3.743956166591106]","[0.9717754614727289, 1.3721660966556326, 1.7350889082440568, 2.0539497921465597, 2.3744267829215153, 2.7429033286166122, 3.075361817870979, 3.554524183420997, 3.9695909026909013, 4.433083107625649, 4.935578411038354]","[1.0429332806085294, 1.430666942941988, 1.755115817423044, 2.177937619762363, 2.4542944305035106, 2.849829939587583, 3.1291743780098344, 3.7359865524967564, 4.058248469224174, 4.6349080931009805, 5.170974014241725]","[1.1468747211357528, 1.4223756863630164, 1.754265766762366, 2.0839891768399297, 2.511279301576037, 2.834131069230831, 3.1408633447130616, 3.5428228349084834, 4.043469111549298, 4.622741176791083, 5.141636028914756]","[1.1898841039502335, 1.5711099851546568, 1.8676919734034327, 2.340617575853938, 2.7407812041542, 3.2149186275452197, 3.600062860493291, 4.116725472050832, 4.701480819953002, 5.248120640768087, 5.828781871710049]","[1.1899992818665364, 1.4243230806029419, 1.747050226387788, 2.147168360061638, 2.5354101978168555, 2.836063788041121, 3.091601208528257, 3.6204528979496033, 4.053116369569501, 4.74065859536561, 5.33068122366984]","[1.1926470395924331, 1.6301558220609416, 2.03385135443268, 2.4309790468018413, 2.836205742232348, 3.2941407826700164, 3.6953250980524475, 4.343580791088486, 4.818478247952917, 5.386646108969345, 6.0217112428474096]","[1.211710810122597, 1.6053199165826921, 1.9655811986786607, 1.7479308265571403, 2.1807888651337093, 2.490422161517866, 3.019534584995774, 3.215022223215095, 3.584082639808091, 3.977083464692886, 4.408435187883972]","[1.3566447669505621, 1.6756389243082372, 2.052600890806751, 2.492733014893532, 3.081753401158795, 3.1709677533354355, 3.7078864010896, 4.222511212851041, 4.822456501702156, 5.322213358925447, 5.890966608507073]","[1.3864670308714941, 1.7339669751708584, 2.3732147899832237, 2.850274049857269, 3.2273830386439974, 3.6277853490724534, 4.275855087352987, 4.783536949404903, 5.225365000313368, 5.961252636750481, 6.585453671174378]","[1.4271429305035426, 1.89395166648664, 2.322319987032694, 2.2875412153108816, 2.6865201977451214, 3.0465508099741236, 3.465592860773016, 3.8648158146739893, 4.31047496365928, 4.791171850729273, 5.325848093416846]","[1.4593000123000437, 1.8603486642089868, 2.2139121059114144, 2.716867636494799, 3.2284987942419985, 3.684042078926381, 4.162168918360601, 4.860995212201724, 5.376716857274558, 6.092095949781551, 6.75319309168703]","[1.531181865016894, 2.036469275832432, 2.4943614655148885, 0.4574879434357674, 0.11242377484521987, -0.14921775213480706, -0.38183101038949985, -0.6047376139253465, -0.8274727861290813, -1.0558155049096012, -1.2938447250328329]","[1.7036401030756614, 2.4010120288767878, 2.904741580780188, 3.526462761165065, 4.0640036821218, 4.698618454442841, 5.296435859836935, 6.079331239563949, 6.84253196911505, 7.6276641830969085, 8.519439886456812]"
