ac-df,am-ap,ap-pa,ba-df,ce-ba,ce-df,ce-mg,df-am,df-ba,df-mt,df-to,es-ba,es-mg,go-to,ma-df,ma-pi,mg-ba,mg-df,ms-mt,mt-df,mt-ro,pa-to,pi-ce,pi-ma,pr-sp,rn-ce,ro-ac,rr-am,rs-pr,sc-pr,se-ba,sp-mg,to-df
"[-0.04923076844438107, 1.3440455593940652, 0.9999999999999997, 0.9999999999999997]","[0.7598406901809083, 2.636178485576826, 2.382926393007205, 2.382926393007205]","[0.5582161962606004, 2.9947229686741084, 2.310752358241805, 2.310752358241805]","[0.2024021940317759, 2.301845821291939, 1.0, 1.0]","[0.21118965169909917, 3.0360849279632887, 1.6039088361275575, 1.6039088361275575]","[-0.12441077345868909, 1.224832049649178, 0.9999999999999997, 0.9999999999999997]","[1.4420135293132177, 2.702923493382936, 2.0, 2.0]","[1.4197043718667886, 3.2780454584647654, 3.0907961573115106, 3.0907961573115106]","[-0.31632485956423806, 2.8021932813225887, 1.7196229171289246, 1.7196229171289246]","[2.31874910497238, 3.696932052437169, 3.696932052437169, 3.696932052437169]","[0.08513392099656975, 3.650147675603616, 1.0, 1.0]","[0.01244604028534859, 1.4208834246473208, 1.0, 1.0]","[1.4420135293132177, 2.702923493382936, 2.0, 2.0]","[-0.40820797812769555, 1.4873718251526447, 1.0, 1.0]","[0.14238341805387633, 2.019534591469405, 1.6969320524371696, 1.6969320524371696]","[1.0410174688567777, 2.4208834246473208, 2.0, 2.0]","[0.1921216113925032, 3.1490250146681578, 2.307258165373516, 2.307258165373516]","[0.5446620980666296, 2.898930625047334, 1.0, 1.0]","[0.4871658562664619, 1.7854439602305656, 1.5606119105813874, 1.5606119105813874]","[-0.3094626148710755, 1.8582270135032015, 1.5606119105813874, 1.5606119105813874]","[2.31874910497238, 3.696932052437169, 3.696932052437169, 3.696932052437169]","[-0.3797975351870514, 2.455772599373906, 1.6247580176717697, 1.6247580176717697]","[1.0410174688567777, 2.4208834246473208, 2.0, 2.0]","[0.6135172820630215, 1.9217641020863476, 1.6969320524371694, 1.6969320524371694]","[1.2336961697514894, 3.5277603201813807, 2.415327432713866, 2.415327432713866]","[0.29206075183822144, 2.0396760349372607, 1.6039088361275573, 1.6039088361275573]","[2.31874910497238, 3.696932052437169, 3.696932052437169, 3.696932052437169]","[0.7994591220300028, 2.175023496170927, 1.6969320524371696, 1.6969320524371696]","[1.0038562820969006, 2.276939341390306, 1.0, 1.0]","[1.0038562820969006, 2.276939341390306, 1.0, 1.0]","[-0.4092527352776513, 1.4357671988097036, 1.0, 1.0]","[0.7210282392368726, 3.545226274779132, 2.4730695627438393, 2.4730695627438393]","[0.04890243050868004, 2.545170633388907, 1.7196229171289246, 1.7196229171289246]"
