ac-ro,am-df,am-rr,ap-pa,ba-mg,ba-se,ce-pi,ce-rj,ce-rn,ce-sp,df-am,df-mg,df-mt,df-to,es-rj,go-to,ma-pi,mg-ba,mg-df,mg-sp,mt-df,mt-ro,pa-to,pb-pe,pb-rn,pe-pb,pi-ce,pi-ma,pr-rs,rj-sp,rn-ce,rn-pb,ro-ac,ro-mt,rr-am,rs-pr,rs-sp,sc-rs,se-ba,sp-ce,sp-mg,sp-pr,sp-rs,to-df,to-go
"[1.164151838917003, 2.9183105648631376, 2.2549875397287003, 2.2549875397287003]","[-0.35089410858143394, 2.6002727614906975, 1.6959705453537528, 1.6959705453537528]","[0.2714130358891605, 2.3253382518831893, 1.6959705453537528, 1.6959705453537528]","[2.1255430175477095, 3.729595221988216, 1.6959705453537528, 1.6959705453537528]","[-0.5044036570773762, 2.2638507457499606, 1.6959705453537528, 1.6959705453537528]","[0.3806345762877251, 2.4606314990650597, 1.6959705453537528, 1.6959705453537528]","[0.22547716116349242, 2.418330013267038, 2.0, 2.0]","[1.7336375270278432, 3.720391300466923, 3.5590169943749475, 3.5590169943749475]","[-0.36473527874817985, 3.316094877462381, 3.110567800632235, 3.110567800632235]","[1.6251754652767616, 4.716310595113817, 3.7950849718747373, 3.7950849718747373]","[-0.21571883998901092, 2.385052755112904, 1.6959705453537528, 1.6959705453537528]","[0.9957034011076229, 5.8771652276895034, 2.9003771731657517, 2.9003771731657517]","[0.2368815007940302, 3.693610579821959, 3.4880835029918127, 3.4880835029918127]","[-0.3508941085814339, 2.600272761490697, 1.6959705453537528, 1.6959705453537528]","[1.7336375270278432, 3.720391300466923, 3.5590169943749475, 3.5590169943749475]","[0.3500003097904702, 2.1393088442509316, 1.0, 1.0]","[1.7370583639246366, 3.614707132850455, 2.5590169943749475, 2.5590169943749475]","[-0.19395996657252407, 2.7946678376689613, 2.379887159776791, 2.379887159776791]","[-0.24302827760584594, 4.981821912127284, 2.4567679459563676, 1.8883693858975623]","[0.43214614613205826, 5.856280631485232, 2.4252716191042136, 2.4252716191042136]","[0.4108900998385843, 3.548824623470569, 2.3622363232774464, 2.3622363232774464]","[0.9217721234864918, 3.6982837345410573, 2.4991898742562517, 2.4991898742562517]","[2.313198494240024, 4.617968739402035, 3.664878081237358, 3.664878081237358]","[1.0916567613827364, 3.1493033721122323, 2.2549875397287003, 2.2549875397287003]","[2.3485562208402855, 4.27940829484187, 4.118033988749895, 4.118033988749895]","[2.3485562208402855, 4.27940829484187, 4.118033988749895, 4.118033988749895]","[1.7370583639246366, 3.614707132850455, 2.5590169943749475, 2.5590169943749475]","[0.22547716116349242, 2.418330013267038, 2.0, 2.0]","[1.3874304110593136, 4.938814385162693, 2.4799450558416107, 2.4799450558416107]","[1.7336375270278432, 3.720391300466923, 3.5590169943749475, 3.5590169943749475]","[2.3485562208402855, 4.27940829484187, 4.118033988749895, 4.118033988749895]","[0.43854189756611517, 3.3950558254416414, 3.10026418129378, 3.10026418129378]","[0.8863317297016025, 2.8843552462581368, 2.2549875397287003, 2.2549875397287003]","[0.9318308702092636, 3.4522805324209287, 2.4991898742562517, 2.4991898742562517]","[0.1817489374749776, 2.1254399838148186, 1.6959705453537528, 1.6959705453537528]","[1.5049884236391737, 7.247185877797702, 2.2919948247712005, 1.0527758714624582]","[0.6399332870187608, 4.17095058646702, 1.6839166144230382, 1.6839166144230382]","[-1.298804640186945, 1.0, 1.0, 1.0]","[0.16457491170543143, 2.0911984381190996, 1.6959705453537528, 1.6959705453537528]","[-1.0629050103841269, 3.706407607536761, 2.349405784392317, 2.349405784392317]","[-0.3269982406076769, 5.575541048057502, 2.3637163252306457, 1.6928959319807086]","[2.302599206053696, 5.423806698664752, 2.5627873632271205, 2.5627873632271205]","[2.071626772759871, 4.9302952089168715, 4.354101966249685, 4.354101966249685]","[1.5171600385270072, 4.821464791470865, 2.2471584623980845, 2.2471584623980845]","[0.2714130358891602, 2.3253382518831893, 1.6959705453537528, 1.6959705453537528]"
