ac-ro,am-df,am-rr,ap-pa,ba-mg,ba-se,ce-pi,ce-rj,ce-rn,ce-sp,df-am,df-mg,df-mt,df-to,es-rj,go-to,ma-pi,mg-ba,mg-df,mg-sp,mt-df,mt-ro,pa-to,pb-pe,pb-rn,pe-pb,pi-ce,pi-ma,pr-rs,rj-sp,rn-ce,rn-pb,ro-ac,ro-mt,rr-am,rs-pr,rs-sp,sc-rs,se-ba,sp-ce,sp-mg,sp-pr,sp-rs,to-df,to-go
"[1.164151838917003, 2.918310564863136, 2.254987539728699, 2.254987539728699]","[-0.3508941085814344, 2.600272761490697, 1.6959705453537526, 1.6959705453537526]","[0.2714130358891602, 2.3253382518831884, 1.6959705453537526, 1.6959705453537526]","[2.1255430175477072, 3.7295952219882142, 1.695970545353752, 1.695970545353752]","[-0.5044036570773761, 2.2638507457499606, 1.6959705453537528, 1.6959705453537528]","[0.3806345762877244, 2.4606314990650593, 1.6959705453537528, 1.6959705453537528]","[0.22547716116349265, 2.418330013267038, 2.0, 2.0]","[1.7336375270278443, 3.7203913004669227, 3.559016994374947, 3.559016994374947]","[-0.3647352787481777, 3.31609487746238, 3.110567800632234, 3.110567800632234]","[1.6251754652767625, 4.716310595113814, 3.795084971874735, 3.795084971874735]","[-0.21571883998901273, 2.3850527551129037, 1.6959705453537524, 1.6959705453537524]","[0.995703401107627, 5.877165227689504, 2.9003771731657513, 2.9003771731657513]","[0.23688150079403256, 3.6936105798219585, 3.4880835029918122, 3.4880835029918122]","[-0.35089410858143455, 2.6002727614906966, 1.6959705453537524, 1.6959705453537524]","[1.7336375270278443, 3.7203913004669227, 3.559016994374947, 3.559016994374947]","[0.3500003097904695, 2.1393088442509303, 1.0, 1.0]","[1.7370583639246364, 3.6147071328504543, 2.559016994374947, 2.559016994374947]","[-0.1939599665725243, 2.7946678376689613, 2.3798871597767914, 2.3798871597767914]","[-0.2430282776058474, 4.981821912127283, 2.456767945956367, 1.8883693858975619]","[0.4321461461320617, 5.85628063148523, 2.4252716191042127, 2.4252716191042127]","[0.4108900998385877, 3.5488246234705687, 2.362236323277447, 2.362236323277447]","[0.921772123486492, 3.6982837345410573, 2.4991898742562517, 2.4991898742562517]","[2.3131984942400226, 4.617968739402035, 3.664878081237357, 3.664878081237357]","[1.0916567613827357, 3.1493033721122314, 2.2549875397287, 2.2549875397287]","[2.3485562208402855, 4.27940829484187, 4.118033988749894, 4.118033988749894]","[2.3485562208402855, 4.27940829484187, 4.118033988749894, 4.118033988749894]","[1.7370583639246364, 3.6147071328504543, 2.559016994374947, 2.559016994374947]","[0.22547716116349265, 2.418330013267038, 2.0, 2.0]","[1.3874304110593176, 4.938814385162695, 2.479945055841612, 2.479945055841612]","[1.7336375270278443, 3.7203913004669227, 3.559016994374947, 3.559016994374947]","[2.3485562208402855, 4.27940829484187, 4.118033988749894, 4.118033988749894]","[0.43854189756611484, 3.3950558254416414, 3.10026418129378, 3.10026418129378]","[0.8863317297016021, 2.8843552462581354, 2.2549875397287, 2.2549875397287]","[0.9318308702092617, 3.4522805324209282, 2.4991898742562513, 2.4991898742562513]","[0.18174893747497736, 2.125439983814818, 1.6959705453537524, 1.6959705453537524]","[1.5049884236391673, 7.247185877797696, 2.291994824771199, 1.0527758714624578]","[0.6399332870187615, 4.170950586467019, 1.6839166144230382, 1.6839166144230382]","[-1.298804640186945, 1.0, 1.0, 1.0]","[0.16457491170543198, 2.0911984381190996, 1.6959705453537528, 1.6959705453537528]","[-1.0629050103841258, 3.706407607536762, 2.349405784392317, 2.349405784392317]","[-0.3269982406076768, 5.5755410480575005, 2.3637163252306452, 1.6928959319807086]","[2.302599206053694, 5.423806698664752, 2.5627873632271214, 2.5627873632271214]","[2.071626772759871, 4.930295208916869, 4.354101966249682, 4.354101966249682]","[1.5171600385270065, 4.821464791470865, 2.247158462398085, 2.247158462398085]","[0.27141303588916, 2.325338251883188, 1.6959705453537521, 1.6959705453537521]"
