1.000000000000000000e+00,-1.818181818181816706e-02,-2.594996480538403968e-02,-1.818181818181813930e-02,-3.208051620104566265e-02,-2.594996480538402928e-02,-1.818181818181814277e-02,-3.739787960033817693e-02,-1.818181818181812889e-02,-2.594996480538404315e-02,-3.208051620104573204e-02,-3.739787960033818387e-02,-3.739787960033820469e-02,2.891995221924891224e-01,-6.286946134619313120e-02,-3.739787960033819775e-02,-4.670993664969140535e-02,-1.818181818181811849e-02,-1.818181818181812889e-02,-2.594996480538405703e-02,-2.594996480538405703e-02,-4.222003309207489341e-02,-6.666666666666654084e-02,-6.666666666666654084e-02,-1.818181818181812889e-02,-4.670993664969128739e-02,-3.208051620104575286e-02,-1.818181818181813583e-02,-3.208051620104564877e-02,-1.818181818181813236e-02,-1.818181818181813583e-02,-1.818181818181813236e-02,-2.594996480538405009e-02,-1.818181818181813236e-02,-3.208051620104569041e-02,-1.818181818181813583e-02,-1.818181818181813236e-02,-2.594996480538405009e-02,-2.594996480538404315e-02,-2.594996480538404662e-02,-3.208051620104569734e-02,-2.594996480538405009e-02,-8.528028654224401039e-02,-1.818181818181813583e-02,-2.594996480538404315e-02,-4.670993664969136372e-02,-7.784989441615210171e-02,-5.096471914376255602e-02,-1.818181818181813583e-02,-2.594996480538404315e-02
-1.818181818181816359e-02,1.000000000000000000e+00,-2.594996480538404315e-02,-1.818181818181814277e-02,-3.208051620104566959e-02,-2.594996480538403275e-02,-1.818181818181814971e-02,-3.739787960033818387e-02,-1.818181818181812889e-02,-2.594996480538404662e-02,-3.208051620104573898e-02,-3.739787960033819081e-02,-3.739787960033820469e-02,-6.286946134619315896e-02,2.891995221924891224e-01,-3.739787960033820469e-02,-4.670993664969141923e-02,-1.818181818181812195e-02,-1.818181818181812889e-02,-2.594996480538406397e-02,-2.594996480538406397e-02,-4.222003309207490035e-02,-6.666666666666655472e-02,2.727272727272722075e-01,-1.818181818181812889e-02,3.892494720807612718e-01,-3.208051620104575979e-02,-1.818181818181813930e-02,-3.208051620104564877e-02,-1.818181818181813583e-02,-1.818181818181813930e-02,-1.818181818181813583e-02,-2.594996480538405703e-02,-1.818181818181813583e-02,-3.208051620104569734e-02,-1.818181818181813930e-02,-1.818181818181813583e-02,-2.594996480538405703e-02,-2.594996480538404662e-02,-2.594996480538405009e-02,5.667557862184745554e-01,-2.594996480538405703e-02,2.132007163556098872e-01,-1.818181818181813930e-02,-2.594996480538405356e-02,-4.670993664969137066e-02,-7.784989441615211558e-02,-5.096471914376256990e-02,-1.818181818181813930e-02,-2.594996480538404662e-02
-2.594996480538403621e-02,-2.594996480538404315e-02,1.000000000000000000e+00,7.006490497453705668e-01,-4.578685464956307183e-02,-3.703703703703700723e-02,-2.594996480538407785e-02,-5.337605126836228453e-02,-2.594996480538406050e-02,-3.703703703703702110e-02,-4.578685464956303020e-02,-5.337605126836229841e-02,-5.337605126836232616e-02,-8.973031700969433255e-02,-8.973031700969430480e-02,-5.337605126836231922e-02,-6.666666666666665186e-02,-2.594996480538405009e-02,-2.594996480538406050e-02,-3.703703703703703498e-02,-3.703703703703703498e-02,-6.025846050518231245e-02,3.892494720807612718e-01,-9.514987095307503306e-02,-2.594996480538406050e-02,-6.666666666666670737e-02,-4.578685464956300938e-02,-2.594996480538407091e-02,-4.578685464956307183e-02,-2.594996480538406744e-02,-2.594996480538407091e-02,-2.594996480538406744e-02,-3.703703703703702110e-02,-2.594996480538406744e-02,-4.578685464956308571e-02,-2.594996480538407091e-02,-2.594996480538406744e-02,-3.703703703703702110e-02,-3.703703703703702110e-02,-3.703703703703702110e-02,-4.578685464956307877e-02,-3.703703703703702110e-02,-1.217161238900369147e-01,-2.594996480538407091e-02,-3.703703703703701416e-02,-6.666666666666666574e-02,3.333333333333333148e-01,-7.273929674533077816e-02,-2.594996480538407091e-02,-3.703703703703701416e-02
-1.818181818181813583e-02,-1.818181818181813930e-02,7.006490497453704558e-01,1.000000000000000000e+00,-3.208051620104575286e-02,-2.594996480538407438e-02,-1.818181818181816012e-02,-3.739787960033821856e-02,-1.818181818181815318e-02,-2.594996480538408132e-02,-3.208051620104575286e-02,-3.739787960033823244e-02,-3.739787960033824632e-02,-6.286946134619318671e-02,-6.286946134619318671e-02,-3.739787960033824632e-02,-4.670993664969138454e-02,-1.818181818181814624e-02,-1.818181818181815318e-02,-2.594996480538409520e-02,-2.594996480538409520e-02,-4.222003309207492810e-02,2.727272727272725961e-01,-6.666666666666663799e-02,-1.818181818181815318e-02,-4.670993664969137760e-02,-3.208051620104573204e-02,-1.818181818181816012e-02,-3.208051620104575286e-02,-1.818181818181815665e-02,-1.818181818181816012e-02,-1.818181818181815665e-02,-2.594996480538408826e-02,-1.818181818181815665e-02,-3.208051620104576673e-02,-1.818181818181816012e-02,-1.818181818181815665e-02,-2.594996480538408826e-02,-2.594996480538408132e-02,-2.594996480538408479e-02,-3.208051620104575979e-02,-2.594996480538408826e-02,-8.528028654224419081e-02,-1.818181818181815665e-02,-2.594996480538407785e-02,-4.670993664969137760e-02,2.335496832484569019e-01,-5.096471914376253520e-02,-1.818181818181816012e-02,-2.594996480538408479e-02
-3.208051620104565571e-02,-3.208051620104566265e-02,-4.578685464956307183e-02,-3.208051620104575286e-02,1.000000000000000000e+00,-4.578685464956309265e-02,-3.208051620104575286e-02,-6.598588053218756855e-02,-3.208051620104567653e-02,-4.578685464956306489e-02,-5.660377358490576577e-02,-6.598588053218756855e-02,-6.598588053218762406e-02,9.613817419242091933e-02,9.613817419242096096e-02,-6.598588053218759630e-02,1.739900476683396147e-01,-3.208051620104566959e-02,-3.208051620104567653e-02,-4.578685464956302326e-02,-4.578685464956303020e-02,-7.449422505904489122e-02,8.198354140267248569e-02,8.198354140267244405e-02,-3.208051620104569734e-02,-8.241633836921367917e-02,-5.660377358490579353e-02,5.667557862184747774e-01,6.477987421383661903e-01,-3.208051620104571122e-02,-3.208051620104574592e-02,-3.208051620104572510e-02,-4.578685464956304407e-02,-3.208051620104572510e-02,-5.660377358490593924e-02,-3.208051620104573898e-02,-3.208051620104573204e-02,-4.578685464956305101e-02,-4.578685464956305101e-02,-4.578685464956303713e-02,-5.660377358490588373e-02,-4.578685464956304407e-02,2.507849312877600753e-02,-3.208051620104575286e-02,-4.578685464956304407e-02,-8.241633836921354039e-02,4.578685464956305795e-02,3.896689220646180618e-01,-3.208051620104573204e-02,3.815571220796921126e-01
-2.594996480538402581e-02,-2.594996480538403275e-02,-3.703703703703700029e-02,-2.594996480538407438e-02,-4.578685464956309958e-02,1.000000000000000000e+00,-2.594996480538407438e-02,-5.337605126836226371e-02,-2.594996480538404315e-02,-3.703703703703702110e-02,-4.578685464956302326e-02,-5.337605126836226371e-02,-5.337605126836228453e-02,-8.973031700969429092e-02,-8.973031700969429092e-02,-5.337605126836231229e-02,-6.666666666666658247e-02,-2.594996480538403968e-02,-2.594996480538404315e-02,-3.703703703703701416e-02,-3.703703703703701416e-02,-6.025846050518230551e-02,-9.514987095307499143e-02,3.892494720807608277e-01,-2.594996480538404315e-02,-6.666666666666669350e-02,-4.578685464956299550e-02,-2.594996480538406397e-02,-4.578685464956314122e-02,-2.594996480538405703e-02,-2.594996480538406744e-02,-2.594996480538405703e-02,-3.703703703703700723e-02,-2.594996480538405703e-02,-4.578685464956309958e-02,-2.594996480538406744e-02,-2.594996480538405703e-02,-3.703703703703700723e-02,-3.703703703703700723e-02,-3.703703703703700723e-02,-4.578685464956307877e-02,-3.703703703703701416e-02,3.042903097250924671e-01,-2.594996480538406744e-02,4.814814814814813992e-01,-6.666666666666666574e-02,-1.111111111111110911e-01,-7.273929674533065326e-02,-2.594996480538406744e-02,-3.703703703703700723e-02
-1.818181818181814277e-02,-1.818181818181814624e-02,-2.594996480538407785e-02,-1.818181818181816012e-02,-3.208051620104575286e-02,-2.594996480538407438e-02,1.000000000000000000e+00,-3.739787960033822550e-02,-1.818181818181815318e-02,-2.594996480538408132e-02,-3.208051620104575286e-02,-3.739787960033823938e-02,-3.739787960033824632e-02,-6.286946134619318671e-02,-6.286946134619317283e-02,-3.739787960033824632e-02,-4.670993664969138454e-02,-1.818181818181814971e-02,-1.818181818181815318e-02,-2.594996480538409867e-02,-2.594996480538409867e-02,4.306443375391639794e-01,-6.666666666666665186e-02,-6.666666666666663799e-02,-1.818181818181815318e-02,-4.670993664969137760e-02,-3.208051620104573204e-02,-1.818181818181816012e-02,-3.208051620104575286e-02,-1.818181818181815665e-02,-1.818181818181816012e-02,-1.818181818181815665e-02,-2.594996480538409173e-02,-1.818181818181815665e-02,-3.208051620104576673e-02,-1.818181818181816012e-02,-1.818181818181815665e-02,-2.594996480538409173e-02,-2.594996480538408132e-02,-2.594996480538408479e-02,-3.208051620104575979e-02,-2.594996480538408826e-02,-8.528028654224419081e-02,-1.818181818181815665e-02,-2.594996480538407785e-02,-4.670993664969137760e-02,2.335496832484569019e-01,-5.096471914376254908e-02,-1.818181818181816012e-02,-2.594996480538408479e-02
-3.739787960033818387e-02,-3.739787960033819081e-02,-5.337605126836228453e-02,-3.739787960033821856e-02,-6.598588053218756855e-02,-5.337605126836226371e-02,-3.739787960033822550e-02,9.999999999999997780e-01,-3.739787960033819775e-02,-5.337605126836229841e-02,-6.598588053218752691e-02,-7.692307692307674694e-02,-7.692307692307676081e-02,-1.293151500279679234e-01,-1.293151500279679234e-01,-7.692307692307677469e-02,-9.607689228305228701e-02,4.861724348043976462e-01,-3.739787960033819775e-02,-5.337605126836234004e-02,3.202563076101738737e-01,-8.684168428648433857e-02,-1.371255585345736439e-01,-1.371255585345734496e-01,-3.739787960033819775e-02,-9.607689228305214824e-02,-6.598588053218754079e-02,-3.739787960033821163e-02,-6.598588053218749916e-02,-3.739787960033820469e-02,-3.739787960033821163e-02,-3.739787960033820469e-02,-5.337605126836231922e-02,-3.739787960033820469e-02,2.419482286180212605e-01,-3.739787960033821163e-02,-3.739787960033820469e-02,3.202563076101738737e-01,-5.337605126836229841e-02,-5.337605126836230535e-02,-6.598588053218751304e-02,-5.337605126836231229e-02,-1.754116038614056405e-01,-3.739787960033821163e-02,-5.337605126836229841e-02,-9.607689228305217599e-02,-1.601281538050869646e-01,-1.048284836721916913e-01,-3.739787960033821163e-02,-5.337605126836229841e-02
-1.818181818181812542e-02,-1.818181818181812889e-02,-2.594996480538406397e-02,-1.818181818181815318e-02,-3.208051620104567653e-02,-2.594996480538404662e-02,-1.818181818181815318e-02,-3.739787960033819775e-02,1.000000000000000000e+00,-2.594996480538406744e-02,-3.208051620104573204e-02,-3.739787960033821163e-02,-3.739787960033821163e-02,-6.286946134619315896e-02,-6.286946134619315896e-02,-3.739787960033821856e-02,3.892494720807611608e-01,-1.818181818181813583e-02,1.000000000000000000e+00,-2.594996480538408132e-02,-2.594996480538408132e-02,-4.222003309207490035e-02,2.727272727272724295e-01,-6.666666666666655472e-02,-1.818181818181813930e-02,-4.670993664969129433e-02,-3.208051620104575286e-02,-1.818181818181814624e-02,-3.208051620104566265e-02,-1.818181818181814277e-02,-1.818181818181814624e-02,-1.818181818181814277e-02,-2.594996480538407438e-02,-1.818181818181814277e-02,-3.208051620104569041e-02,-1.818181818181814624e-02,-1.818181818181814277e-02,-2.594996480538407438e-02,-2.594996480538406744e-02,-2.594996480538407091e-02,-3.208051620104573204e-02,-2.594996480538407438e-02,-8.528028654224406591e-02,-1.818181818181814971e-02,-2.594996480538406744e-02,-4.670993664969134984e-02,-7.784989441615219885e-02,-5.096471914376254908e-02,-1.818181818181814624e-02,-2.594996480538406744e-02
-2.594996480538403968e-02,-2.594996480538404662e-02,-3.703703703703702110e-02,-2.594996480538408132e-02,-4.578685464956306489e-02,-3.703703703703701416e-02,-2.594996480538408132e-02,-5.337605126836229147e-02,-2.594996480538406397e-02,1.000000000000000000e+00,-4.578685464956305101e-02,-5.337605126836231229e-02,-5.337605126836234004e-02,-8.973031700969434643e-02,-8.973031700969434643e-02,-5.337605126836234698e-02,-6.666666666666669350e-02,-2.594996480538405356e-02,-2.594996480538406397e-02,-3.703703703703704192e-02,-3.703703703703704192e-02,-6.025846050518231245e-02,-9.514987095307504694e-02,-9.514987095307501919e-02,-2.594996480538406397e-02,-6.666666666666672125e-02,-4.578685464956302326e-02,-2.594996480538407438e-02,-4.578685464956307183e-02,-2.594996480538406744e-02,-2.594996480538407438e-02,-2.594996480538406744e-02,-3.703703703703702804e-02,-2.594996480538406744e-02,-4.578685464956307877e-02,7.006490497453702337e-01,-2.594996480538406744e-02,-3.703703703703702804e-02,-3.703703703703702110e-02,-3.703703703703702110e-02,-4.578685464956308571e-02,-3.703703703703702804e-02,-1.217161238900369702e-01,-2.594996480538407438e-02,-3.703703703703702110e-02,5.555555555555556912e-01,-1.111111111111111049e-01,-7.273929674533077816e-02,-2.594996480538407438e-02,-3.703703703703702804e-02
