9.999999999999998890e-01,-4.490132550669366507e-02,-3.124999999999996531e-02,-4.490132550669378303e-02,-4.490132550669370670e-02,-3.124999999999996531e-02,-4.490132550669367895e-02,-5.590169943749468545e-02,-5.590169943749465076e-02,-5.590169943749466464e-02,2.499999999999994449e-01,-5.590169943749468545e-02,-6.565321642986117479e-02,-3.125000000000000000e-02,-3.125000000000000000e-02,-4.490132550669366507e-02,-1.082531754730547968e-01,2.499999999999994449e-01,5.590169943749471182e-01,-4.490132550669366507e-02,-3.124999999999997918e-02,-4.490132550669378997e-02,-3.124999999999997571e-02,-4.490132550669376221e-02,-3.124999999999997918e-02,-4.490132550669369976e-02,-3.124999999999997918e-02,6.959705453537519126e-01,-4.490132550669373446e-02,1.822172467139154539e-01,-3.124999999999996531e-02,-3.124999999999996184e-02,-8.333333333333327320e-02,-1.249999999999998751e-01,-6.565321642986132744e-02,-3.124999999999997571e-02,-4.490132550669369282e-02
-4.490132550669365813e-02,1.000000000000000000e+00,6.959705453537526898e-01,-6.451612903225807660e-02,-6.451612903225810436e-02,-4.490132550669374140e-02,-6.451612903225809048e-02,-8.032193289024987248e-02,-8.032193289024983085e-02,-8.032193289024984473e-02,-1.796053020267749378e-01,-8.032193289024987248e-02,-9.433332612731569478e-02,-4.490132550669368589e-02,-4.490132550669368589e-02,-6.451612903225810436e-02,4.147806778921698800e-01,-1.796053020267749656e-01,-8.032193289024983085e-02,-6.451612903225811824e-02,-4.490132550669370670e-02,-6.451612903225806273e-02,-4.490132550669373446e-02,-6.451612903225806273e-02,-4.490132550669372752e-02,-6.451612903225809048e-02,-4.490132550669370670e-02,-6.451612903225807660e-02,-6.451612903225807660e-02,-2.464164414534789349e-01,-4.490132550669373446e-02,-4.490132550669373446e-02,-1.197368680178499539e-01,3.592106040535497646e-01,-9.433332612731569478e-02,-4.490132550669372058e-02,-6.451612903225810436e-02
-3.124999999999996531e-02,6.959705453537526898e-01,1.000000000000000000e+00,-4.490132550669374834e-02,-4.490132550669373446e-02,-3.124999999999998959e-02,-4.490132550669373446e-02,-5.590169943749473402e-02,-5.590169943749469933e-02,-5.590169943749471321e-02,-1.250000000000000278e-01,-5.590169943749473402e-02,-6.565321642986129969e-02,-3.124999999999997571e-02,-3.124999999999997571e-02,-4.490132550669374140e-02,2.886751345948127545e-01,-1.250000000000000555e-01,-5.590169943749469933e-02,-4.490132550669374140e-02,-3.125000000000000000e-02,-4.490132550669374834e-02,-3.124999999999998959e-02,-4.490132550669374140e-02,-3.125000000000000000e-02,-4.490132550669372058e-02,-3.125000000000000000e-02,-4.490132550669374834e-02,-4.490132550669374834e-02,-1.714985851425088192e-01,-3.124999999999998959e-02,-3.124999999999998959e-02,-8.333333333333334259e-02,2.499999999999999722e-01,-6.565321642986131356e-02,-3.124999999999999653e-02,-4.490132550669374140e-02
-4.490132550669377609e-02,-6.451612903225807660e-02,-4.490132550669374140e-02,1.000000000000000000e+00,-6.451612903225803497e-02,-4.490132550669374140e-02,-6.451612903225809048e-02,-8.032193289024988636e-02,-8.032193289024984473e-02,-8.032193289024985861e-02,8.980265101338759381e-02,-8.032193289024988636e-02,2.947916441478616867e-01,-4.490132550669377609e-02,-4.490132550669377609e-02,-6.451612903225807660e-02,1.296189618413030875e-01,8.980265101338762157e-02,-8.032193289024984473e-02,-6.451612903225809048e-02,6.959705453537524678e-01,4.677419354838706633e-01,-4.490132550669375527e-02,-6.451612903225817375e-02,-4.490132550669376221e-02,-6.451612903225811824e-02,-4.490132550669375527e-02,-6.451612903225814599e-02,-6.451612903225815987e-02,7.700513795421201103e-03,-4.490132550669374140e-02,-4.490132550669374140e-02,-1.197368680178499678e-01,8.980265101338757994e-02,2.947916441478619642e-01,-4.490132550669375527e-02,4.677419354838708299e-01
-4.490132550669371364e-02,-6.451612903225810436e-02,-4.490132550669373446e-02,-6.451612903225803497e-02,1.000000000000000000e+00,-4.490132550669374140e-02,-6.451612903225807660e-02,-8.032193289024988636e-02,-8.032193289024984473e-02,-8.032193289024985861e-02,-1.796053020267749656e-01,-8.032193289024988636e-02,-9.433332612731569478e-02,-4.490132550669371364e-02,-4.490132550669371364e-02,-6.451612903225810436e-02,-1.555427542095638160e-01,3.592106040535501532e-01,-8.032193289024984473e-02,-6.451612903225810436e-02,-4.490132550669369976e-02,-6.451612903225807660e-02,-4.490132550669372752e-02,-6.451612903225809048e-02,-4.490132550669371364e-02,-6.451612903225807660e-02,-4.490132550669369976e-02,-6.451612903225806273e-02,-6.451612903225807660e-02,2.618174690443214048e-01,-4.490132550669372752e-02,6.959705453537528008e-01,-1.197368680178499678e-01,-1.796053020267749101e-01,-9.433332612731566702e-02,-4.490132550669370670e-02,-6.451612903225809048e-02
-3.124999999999996531e-02,-4.490132550669374140e-02,-3.124999999999998959e-02,-4.490132550669374834e-02,-4.490132550669374140e-02,1.000000000000000000e+00,-4.490132550669372058e-02,-5.590169943749473402e-02,-5.590169943749469933e-02,-5.590169943749471321e-02,-1.250000000000000278e-01,-5.590169943749473402e-02,-6.565321642986129969e-02,-3.124999999999997571e-02,-3.124999999999997571e-02,6.959705453537528008e-01,-1.082531754730548107e-01,-1.250000000000000555e-01,-5.590169943749469933e-02,-4.490132550669374140e-02,-3.124999999999999653e-02,-4.490132550669373446e-02,-3.124999999999998959e-02,-4.490132550669372752e-02,-3.124999999999998959e-02,-4.490132550669372058e-02,-3.124999999999999653e-02,-4.490132550669374834e-02,-4.490132550669374140e-02,-1.714985851425088470e-01,-3.124999999999998612e-02,-3.124999999999998959e-02,-8.333333333333334259e-02,2.499999999999999722e-01,-6.565321642986131356e-02,-3.124999999999999653e-02,-4.490132550669374140e-02
-4.490132550669367895e-02,-6.451612903225809048e-02,-4.490132550669373446e-02,-6.451612903225809048e-02,-6.451612903225807660e-02,-4.490132550669372058e-02,9.999999999999998890e-01,-8.032193289024987248e-02,-8.032193289024983085e-02,-8.032193289024984473e-02,-1.796053020267749378e-01,-8.032193289024987248e-02,-9.433332612731565314e-02,-4.490132550669369282e-02,-4.490132550669369282e-02,-6.451612903225809048e-02,-1.555427542095638160e-01,-1.796053020267749656e-01,-8.032193289024983085e-02,-6.451612903225810436e-02,-4.490132550669372752e-02,-6.451612903225809048e-02,-4.490132550669373446e-02,-6.451612903225809048e-02,6.959705453537524678e-01,-6.451612903225809048e-02,-4.490132550669372752e-02,-6.451612903225809048e-02,-6.451612903225810436e-02,-2.464164414534789349e-01,-4.490132550669372752e-02,-4.490132550669372058e-02,5.388159060803249245e-01,-1.796053020267749101e-01,-9.433332612731566702e-02,-4.490132550669372058e-02,-6.451612903225810436e-02
-5.590169943749468545e-02,-8.032193289024987248e-02,-5.590169943749472709e-02,-8.032193289024988636e-02,-8.032193289024988636e-02,-5.590169943749472709e-02,-8.032193289024987248e-02,1.000000000000000000e+00,-9.999999999999983902e-02,-9.999999999999985290e-02,-2.236067977499790471e-01,-9.999999999999992228e-02,-1.174440439029406785e-01,-5.590169943749469239e-02,-5.590169943749469239e-02,-8.032193289024987248e-02,-1.936491673103707400e-01,-2.236067977499791026e-01,-9.999999999999983902e-02,-8.032193289024987248e-02,-5.590169943749470627e-02,-8.032193289024988636e-02,5.590169943749473402e-01,-8.032193289024987248e-02,-5.590169943749472015e-02,8.032193289024990301e-01,-5.590169943749470627e-02,-8.032193289024988636e-02,-8.032193289024987248e-02,-3.067859955389480309e-01,5.590169943749473402e-01,-5.590169943749472709e-02,6.708203932499368083e-01,-2.236067977499789916e-01,-1.174440439029407202e-01,-5.590169943749470627e-02,-8.032193289024987248e-02
-5.590169943749465076e-02,-8.032193289024983085e-02,-5.590169943749469933e-02,-8.032193289024984473e-02,-8.032193289024984473e-02,-5.590169943749469933e-02,-8.032193289024983085e-02,-9.999999999999983902e-02,1.000000000000000000e+00,-9.999999999999965861e-02,-2.236067977499789361e-01,-9.999999999999982514e-02,-1.174440439029405953e-01,-5.590169943749466464e-02,5.590169943749470072e-01,-8.032193289024983085e-02,-1.936491673103705735e-01,-2.236067977499789639e-01,-9.999999999999961697e-02,-8.032193289024983085e-02,-5.590169943749467851e-02,-8.032193289024984473e-02,-5.590169943749468545e-02,8.032193289024989191e-01,-5.590169943749468545e-02,-8.032193289024983085e-02,-5.590169943749467851e-02,-8.032193289024984473e-02,-8.032193289024983085e-02,3.259601202601321579e-01,-5.590169943749468545e-02,-5.590169943749469933e-02,-1.490711984999857631e-01,-2.236067977499789639e-01,-1.174440439029406508e-01,-5.590169943749467851e-02,-8.032193289024983085e-02
-5.590169943749466464e-02,-8.032193289024984473e-02,-5.590169943749470627e-02,-8.032193289024985861e-02,-8.032193289024985861e-02,-5.590169943749470627e-02,-8.032193289024984473e-02,-9.999999999999985290e-02,-9.999999999999965861e-02,1.000000000000000000e+00,4.472135954999578722e-01,-9.999999999999983902e-02,-1.174440439029406091e-01,-5.590169943749467157e-02,-5.590169943749467157e-02,-8.032193289024984473e-02,-1.936491673103706013e-01,-2.477832384017637148e-17,-9.999999999999968636e-02,-8.032193289024984473e-02,-5.590169943749469239e-02,-8.032193289024985861e-02,-5.590169943749469933e-02,-8.032193289024984473e-02,-5.590169943749469933e-02,-8.032193289024984473e-02,-5.590169943749469239e-02,-8.032193289024985861e-02,8.032193289024989191e-01,3.259601202601322134e-01,-5.590169943749469933e-02,-5.590169943749470627e-02,-1.490711984999857909e-01,-2.236067977499790194e-01,-1.174440439029406785e-01,-5.590169943749469239e-02,-8.032193289024984473e-02
