9.999999999999997780e-01,-3.251280443811768034e-02,-2.272727272727268627e-02,-4.029114820126891011e-02,-3.251280443811766646e-02,-2.272727272727268627e-02,-4.029114820126893093e-02,-3.251280443811768034e-02,-4.029114820126900726e-02,-4.708816093480098358e-02,-4.029114820126889623e-02,-5.330017908890269385e-02,3.015113445777638512e-01,-4.029114820126902113e-02,-4.708816093480101828e-02,-2.272727272727263770e-02,-2.272727272727263770e-02,-5.913123959890826536e-02,-7.537783614444089342e-02,2.820380374088835018e-01,-2.272727272727263770e-02,4.826536495817104755e-01,-3.251280443811767340e-02,-2.272727272727266198e-02,-4.708816093480098358e-02,-2.272727272727264464e-02,-2.272727272727267933e-02,-2.272727272727264464e-02,-3.251280443811763871e-02,-4.029114820126895868e-02,-2.272727272727267239e-02,-3.251280443811768034e-02,-2.272727272727264464e-02,-3.251280443811768728e-02,-2.272727272727265851e-02,6.990252954195322888e-01,-2.272727272727265505e-02,2.132007163556104701e-01,-3.251280443811767340e-02,-2.272727272727269321e-02,-2.272727272727269321e-02,-5.913123959890820291e-02,-1.013110537837225572e-01,-2.272727272727265505e-02,-5.913123959890811965e-02,-2.272727272727267239e-02,-3.251280443811766646e-02
-3.251280443811768034e-02,1.000000000000000000e+00,6.990252954195319557e-01,-5.763904177042352556e-02,-4.651162790697675742e-02,-3.251280443811774973e-02,-5.763904177042353943e-02,-4.651162790697672966e-02,-5.763904177042348392e-02,-6.736259938424739302e-02,-5.763904177042352556e-02,-7.624928516630236075e-02,-1.078327732034384256e-01,-5.763904177042348392e-02,-6.736259938424742078e-02,-3.251280443811770809e-02,-3.251280443811770809e-02,-8.459098688756268303e-02,4.313310928137537581e-01,-1.152780835408470095e-01,-3.251280443811771503e-02,-6.736259938424739302e-02,-4.651162790697674354e-02,-3.251280443811772197e-02,-6.736259938424739302e-02,-3.251280443811771503e-02,-3.251280443811773585e-02,-3.251280443811771503e-02,-4.651162790697667415e-02,-5.763904177042355331e-02,-3.251280443811773585e-02,-4.651162790697675742e-02,-3.251280443811771503e-02,-4.651162790697670885e-02,-3.251280443811771503e-02,-4.651162790697668803e-02,-3.251280443811771503e-02,-1.524985703326047215e-01,-4.651162790697673660e-02,-3.251280443811775667e-02,-3.251280443811775667e-02,-8.459098688756265527e-02,3.209206026770349274e-01,-3.251280443811771503e-02,-8.459098688756271078e-02,-3.251280443811772891e-02,-4.651162790697670191e-02
-2.272727272727268627e-02,6.990252954195319557e-01,1.000000000000000000e+00,-4.029114820126900726e-02,-3.251280443811776361e-02,-2.272727272727271056e-02,-4.029114820126902113e-02,-3.251280443811773585e-02,-4.029114820126900726e-02,-4.708816093480112236e-02,-4.029114820126900726e-02,-5.330017908890259670e-02,-7.537783614444089342e-02,-4.029114820126899338e-02,-4.708816093480110848e-02,-2.272727272727270709e-02,-2.272727272727270709e-02,-5.913123959890824455e-02,3.015113445777636847e-01,-8.058229640253800063e-02,-2.272727272727271056e-02,-4.708816093480112236e-02,-3.251280443811774279e-02,-2.272727272727271750e-02,-4.708816093480112236e-02,-2.272727272727271056e-02,-2.272727272727271056e-02,-2.272727272727271056e-02,-3.251280443811772197e-02,-4.029114820126902807e-02,-2.272727272727271750e-02,-3.251280443811775667e-02,-2.272727272727271056e-02,-3.251280443811773585e-02,-2.272727272727271056e-02,-3.251280443811774279e-02,-2.272727272727271056e-02,-1.066003581778052767e-01,-3.251280443811773585e-02,-2.272727272727271056e-02,-2.272727272727271056e-02,-5.913123959890820985e-02,2.243316190925284948e-01,-2.272727272727271056e-02,-5.913123959890825149e-02,-2.272727272727271750e-02,-3.251280443811773585e-02
-4.029114820126891011e-02,-5.763904177042353250e-02,-4.029114820126900726e-02,1.000000000000000000e+00,-5.763904177042358107e-02,-4.029114820126902113e-02,-7.142857142857160502e-02,-5.763904177042347698e-02,-7.142857142857149400e-02,-8.347838711296821923e-02,-7.142857142857159114e-02,1.889822365046138208e-01,8.908708063747466932e-02,-7.142857142857150787e-02,2.295655645606626272e-01,-4.029114820126893787e-02,-4.029114820126894481e-02,-1.048284836721918578e-01,8.908708063747473871e-02,7.142857142857156338e-02,-4.029114820126894481e-02,-8.347838711296819147e-02,-5.763904177042351862e-02,5.640760748177671147e-01,5.426095162342937650e-01,-4.029114820126895868e-02,-4.029114820126900032e-02,-4.029114820126895868e-02,-5.763904177042340066e-02,-7.142857142857160502e-02,-4.029114820126899338e-02,-5.763904177042356719e-02,-4.029114820126895868e-02,-5.763904177042347005e-02,-4.029114820126896562e-02,-5.763904177042342841e-02,-4.029114820126896562e-02,4.749920295090331176e-18,-5.763904177042351168e-02,-4.029114820126902113e-02,-4.029114820126902807e-02,-1.048284836721918578e-01,1.282895014476962900e-02,-4.029114820126896562e-02,4.193139346887682084e-01,-4.029114820126899338e-02,3.746537715077528086e-01
-3.251280443811766646e-02,-4.651162790697675742e-02,-3.251280443811776361e-02,-5.763904177042358107e-02,1.000000000000000000e+00,-3.251280443811776361e-02,-5.763904177042358107e-02,-4.651162790697674354e-02,-5.763904177042352556e-02,-6.736259938424737914e-02,-5.763904177042356719e-02,-7.624928516630244402e-02,-1.078327732034384534e-01,-5.763904177042352556e-02,-6.736259938424744853e-02,-3.251280443811769422e-02,-3.251280443811770116e-02,-8.459098688756266915e-02,-1.078327732034384673e-01,4.034732923929644222e-01,-3.251280443811770116e-02,-6.736259938424737914e-02,-4.651162790697675742e-02,-3.251280443811774279e-02,-6.736259938424733751e-02,-3.251280443811771503e-02,-3.251280443811776361e-02,-3.251280443811771503e-02,-4.651162790697667415e-02,-5.763904177042356719e-02,-3.251280443811774973e-02,-4.651162790697676436e-02,-3.251280443811771503e-02,-4.651162790697674354e-02,-3.251280443811772891e-02,-4.651162790697668109e-02,-3.251280443811772891e-02,3.049971406652095540e-01,-4.651162790697675048e-02,-3.251280443811776361e-02,6.990252954195320667e-01,-8.459098688756271078e-02,-1.449318850799513614e-01,-3.251280443811772197e-02,-8.459098688756275242e-02,-3.251280443811774279e-02,-4.651162790697674354e-02
-2.272727272727268627e-02,-3.251280443811774973e-02,-2.272727272727271056e-02,-4.029114820126901420e-02,-3.251280443811776361e-02,1.000000000000000000e+00,-4.029114820126902113e-02,-3.251280443811774279e-02,-4.029114820126902113e-02,-4.708816093480113624e-02,-4.029114820126900726e-02,-5.330017908890259670e-02,-7.537783614444089342e-02,-4.029114820126900032e-02,-4.708816093480111542e-02,-2.272727272727271056e-02,-2.272727272727271056e-02,3.843530573929035410e-01,-7.537783614444092117e-02,-8.058229640253800063e-02,-2.272727272727271750e-02,-4.708816093480113624e-02,-3.251280443811774973e-02,-2.272727272727272096e-02,-4.708816093480113624e-02,-2.272727272727271750e-02,-2.272727272727271750e-02,-2.272727272727271750e-02,-3.251280443811773585e-02,-4.029114820126902807e-02,-2.272727272727272096e-02,-3.251280443811775667e-02,-2.272727272727271750e-02,-3.251280443811773585e-02,-2.272727272727271750e-02,-3.251280443811774279e-02,-2.272727272727271750e-02,-1.066003581778052767e-01,-3.251280443811774279e-02,-2.272727272727271056e-02,-2.272727272727271056e-02,-5.913123959890822373e-02,2.243316190925284948e-01,-2.272727272727271750e-02,-5.913123959890824455e-02,-2.272727272727272096e-02,-3.251280443811774279e-02
-4.029114820126892399e-02,-5.763904177042353943e-02,-4.029114820126901420e-02,-7.142857142857160502e-02,-5.763904177042358107e-02,-4.029114820126901420e-02,1.000000000000000000e+00,-5.763904177042348392e-02,-7.142857142857150787e-02,-8.347838711296820535e-02,-7.142857142857164665e-02,-9.449111825230675776e-02,-1.336306209562124758e-01,-7.142857142857152175e-02,-8.347838711296827474e-02,5.640760748177675588e-01,-4.029114820126894481e-02,-1.048284836721918856e-01,-1.336306209562124481e-01,-1.428571428571427659e-01,-4.029114820126895175e-02,-8.347838711296819147e-02,-5.763904177042352556e-02,-4.029114820126899338e-02,-8.347838711296820535e-02,-4.029114820126895868e-02,-4.029114820126900726e-02,-4.029114820126895868e-02,-5.763904177042340066e-02,2.857142857142865311e-01,-4.029114820126900032e-02,-5.763904177042353250e-02,-4.029114820126895868e-02,-5.763904177042347698e-02,-4.029114820126897256e-02,-5.763904177042344923e-02,-4.029114820126897256e-02,-1.889822365046140429e-01,-5.763904177042351168e-02,-4.029114820126902807e-02,-4.029114820126903501e-02,-1.048284836721918856e-01,-1.796053020267751321e-01,-4.029114820126896562e-02,-1.048284836721918717e-01,-4.029114820126899338e-02,-5.763904177042348392e-02
-3.251280443811768034e-02,-4.651162790697672272e-02,-3.251280443811773585e-02,-5.763904177042347005e-02,-4.651162790697674354e-02,-3.251280443811773585e-02,-5.763904177042348392e-02,9.999999999999998890e-01,-5.763904177042347698e-02,-6.736259938424739302e-02,-5.763904177042347005e-02,-7.624928516630233299e-02,-1.078327732034383840e-01,-5.763904177042344923e-02,-6.736259938424737914e-02,-3.251280443811770116e-02,-3.251280443811770116e-02,-8.459098688756266915e-02,-1.078327732034383979e-01,-1.152780835408469678e-01,-3.251280443811771503e-02,-6.736259938424739302e-02,-4.651162790697672272e-02,-3.251280443811772197e-02,-6.736259938424739302e-02,-3.251280443811771503e-02,-3.251280443811772891e-02,-3.251280443811771503e-02,-4.651162790697667415e-02,-5.763904177042350474e-02,6.990252954195318447e-01,-4.651162790697673660e-02,-3.251280443811771503e-02,-4.651162790697669497e-02,-3.251280443811771503e-02,-4.651162790697669497e-02,-3.251280443811771503e-02,-1.524985703326046937e-01,-4.651162790697670885e-02,-3.251280443811774279e-02,-3.251280443811774279e-02,5.498414147691572662e-01,-1.449318850799512226e-01,-3.251280443811771503e-02,-8.459098688756269691e-02,-3.251280443811772197e-02,-4.651162790697669497e-02
-4.029114820126900726e-02,-5.763904177042348392e-02,-4.029114820126900726e-02,-7.142857142857149400e-02,-5.763904177042352556e-02,-4.029114820126902113e-02,-7.142857142857152175e-02,-5.763904177042347698e-02,1.000000000000000000e+00,-8.347838711296826086e-02,-7.142857142857149400e-02,-9.449111825230678552e-02,-1.336306209562122815e-01,-7.142857142857148012e-02,-8.347838711296823311e-02,-4.029114820126900032e-02,-4.029114820126900032e-02,-1.048284836721918439e-01,-1.336306209562123093e-01,-1.428571428571428215e-01,-4.029114820126900032e-02,-8.347838711296823311e-02,-5.763904177042348392e-02,-4.029114820126899338e-02,-8.347838711296826086e-02,-4.029114820126899338e-02,5.640760748177666706e-01,-4.029114820126898644e-02,-5.763904177042345617e-02,-7.142857142857153563e-02,-4.029114820126900032e-02,-5.763904177042351862e-02,-4.029114820126898644e-02,8.069465847859296215e-01,-4.029114820126898644e-02,-5.763904177042344923e-02,-4.029114820126897950e-02,-1.889822365046137653e-01,3.746537715077527531e-01,-4.029114820126902113e-02,-4.029114820126902807e-02,6.813851438692470897e-01,-1.796053020267749933e-01,-4.029114820126897950e-02,-1.048284836721918301e-01,-4.029114820126900032e-02,-5.763904177042347005e-02
-4.708816093480098358e-02,-6.736259938424739302e-02,-4.708816093480112236e-02,-8.347838711296821923e-02,-6.736259938424736526e-02,-4.708816093480113624e-02,-8.347838711296821923e-02,-6.736259938424737914e-02,-8.347838711296826086e-02,1.000000000000000000e+00,-8.347838711296821923e-02,-1.104315260748467420e-01,-1.561737618886062107e-01,-8.347838711296828862e-02,-9.756097560975610095e-02,-4.708816093480101828e-02,4.826536495817107530e-01,-1.225127783663378794e-01,-1.561737618886061829e-01,-1.669567742259367160e-01,-4.708816093480104603e-02,-9.756097560975604543e-02,-6.736259938424736526e-02,-4.708816093480108073e-02,-9.756097560975604543e-02,-4.708816093480105991e-02,-4.708816093480110848e-02,4.826536495817110306e-01,3.115520221521444477e-01,5.426095162342939870e-01,-4.708816093480109460e-02,-6.736259938424739302e-02,4.826536495817110306e-01,-6.736259938424739302e-02,-4.708816093480107379e-02,-6.736259938424730975e-02,-4.708816093480105991e-02,4.417261042993867459e-01,-6.736259938424737914e-02,-4.708816093480114318e-02,-4.708816093480114318e-02,-1.225127783663377407e-01,-2.099042530218578340e-01,-4.708816093480105991e-02,-1.225127783663377545e-01,-4.708816093480109460e-02,-6.736259938424735139e-02
