1.000000000000000000e+00,-2.127659574468090953e-02,-3.041495323362370870e-02,-2.127659574468086442e-02,-3.041495323362374339e-02,-4.973954926423625883e-02,-3.041495323362372605e-02,-2.127659574468086442e-02,-3.041495323362374339e-02,-2.127659574468090953e-02,-3.041495323362370523e-02,-2.127659574468090953e-02,-3.766217885773545659e-02,-4.397994971335434516e-02,-3.766217885773558149e-02,6.995439243733447832e-01,-7.482716180196231914e-02,-3.766217885773543578e-02,-9.834215720608237288e-02,-2.127659574468090953e-02,-2.127659574468090953e-02,-3.041495323362374686e-02,-2.127659574468089565e-02,-2.127659574468090953e-02,-3.041495323362369829e-02,-8.889733158149364101e-02,-7.953285114077562890e-02,-4.397994971335435210e-02,-3.041495323362370870e-02,-2.127659574468088524e-02,-3.041495323362374339e-02,-2.127659574468086789e-02,-2.127659574468090606e-02,-2.127659574468090606e-02,-3.041495323362375033e-02,-3.041495323362373299e-02,-3.041495323362370870e-02,-2.127659574468090953e-02,-3.041495323362374686e-02,-3.041495323362369829e-02,-2.127659574468088871e-02,-3.766217885773555374e-02,-2.127659574468088871e-02,-1.080176400856068253e-01,-2.127659574468086789e-02,-2.127659574468086096e-02,-3.766217885773541496e-02,-5.513178464199710443e-02,-8.889733158149365488e-02,-4.397994971335434516e-02,-2.127659574468087483e-02,-3.041495323362372258e-02
-2.127659574468090953e-02,1.000000000000000000e+00,-3.041495323362370870e-02,-2.127659574468086442e-02,-3.041495323362374339e-02,-4.973954926423626577e-02,-3.041495323362372605e-02,-2.127659574468086442e-02,-3.041495323362374339e-02,-2.127659574468090953e-02,-3.041495323362370523e-02,-2.127659574468090953e-02,-3.766217885773545659e-02,-4.397994971335434516e-02,-3.766217885773558149e-02,-3.041495323362374339e-02,2.843432148474573928e-01,-3.766217885773543578e-02,-9.834215720608237288e-02,-2.127659574468090953e-02,-2.127659574468090953e-02,-3.041495323362374686e-02,-2.127659574468089565e-02,-2.127659574468090953e-02,-3.041495323362369829e-02,-8.889733158149364101e-02,2.675195902007915238e-01,4.837794468468974429e-01,-3.041495323362370870e-02,-2.127659574468088524e-02,-3.041495323362374339e-02,-2.127659574468086789e-02,-2.127659574468090606e-02,-2.127659574468090606e-02,-3.041495323362375033e-02,-3.041495323362373299e-02,-3.041495323362370870e-02,-2.127659574468090953e-02,-3.041495323362374686e-02,-3.041495323362369829e-02,-2.127659574468088871e-02,5.649326828660329314e-01,-2.127659574468088871e-02,1.969733436855177489e-01,-2.127659574468086789e-02,-2.127659574468086096e-02,-3.766217885773541496e-02,-5.513178464199710443e-02,-8.889733158149365488e-02,-4.397994971335434516e-02,-2.127659574468087483e-02,-3.041495323362372258e-02
-3.041495323362371217e-02,-3.041495323362371217e-02,1.000000000000000000e+00,6.995439243733445611e-01,-4.347826086956522312e-02,-7.110282504246369373e-02,-4.347826086956518843e-02,-3.041495323362367748e-02,-4.347826086956522312e-02,-3.041495323362368788e-02,-4.347826086956520925e-02,-3.041495323362368788e-02,-5.383819020581655929e-02,-6.286946134619315896e-02,-5.383819020581652459e-02,-4.347826086956525088e-02,-1.069656374601394705e-01,-5.383819020581658010e-02,-1.405803892788833054e-01,-3.041495323362368788e-02,-3.041495323362368788e-02,-4.347826086956523006e-02,-3.041495323362368788e-02,-3.041495323362368788e-02,-4.347826086956520925e-02,3.421357277270103969e-01,-1.136924335552221693e-01,-6.286946134619317283e-02,-4.347826086956520231e-02,-3.041495323362368094e-02,-4.347826086956521618e-02,-3.041495323362367054e-02,-3.041495323362368788e-02,-3.041495323362368788e-02,-4.347826086956523700e-02,-4.347826086956521618e-02,-4.347826086956520231e-02,-3.041495323362368788e-02,-4.347826086956523700e-02,-4.347826086956520925e-02,-3.041495323362368788e-02,-5.383819020581652459e-02,-3.041495323362368788e-02,-1.544115191656758035e-01,-3.041495323362367054e-02,-3.041495323362367054e-02,-5.383819020581654541e-02,-7.881104062391008913e-02,3.421357277270103414e-01,-6.286946134619310345e-02,-3.041495323362367054e-02,-4.347826086956520925e-02
-2.127659574468086442e-02,-2.127659574468086442e-02,6.995439243733444501e-01,1.000000000000000000e+00,-3.041495323362366707e-02,-4.973954926423638373e-02,-3.041495323362366013e-02,-2.127659574468086442e-02,-3.041495323362366707e-02,-2.127659574468085055e-02,-3.041495323362367401e-02,-2.127659574468085055e-02,-3.766217885773547047e-02,-4.397994971335423414e-02,-3.766217885773549129e-02,-3.041495323362367748e-02,-7.482716180196244404e-02,-3.766217885773549129e-02,-9.834215720608249778e-02,-2.127659574468085055e-02,-2.127659574468085055e-02,-3.041495323362367054e-02,-2.127659574468085055e-02,-2.127659574468085055e-02,-3.041495323362367401e-02,2.393389696424829682e-01,-7.953285114077583706e-02,-4.397994971335424108e-02,-3.041495323362367401e-02,-2.127659574468085055e-02,-3.041495323362366013e-02,-2.127659574468085055e-02,-2.127659574468085055e-02,-2.127659574468085055e-02,-3.041495323362367401e-02,-3.041495323362368441e-02,-3.041495323362367054e-02,-2.127659574468085055e-02,-3.041495323362367401e-02,-3.041495323362367748e-02,-2.127659574468085055e-02,-3.766217885773549129e-02,-2.127659574468085055e-02,-1.080176400856067420e-01,-2.127659574468085402e-02,-2.127659574468085749e-02,-3.766217885773547741e-02,-5.513178464199715301e-02,2.393389696424829682e-01,-4.397994971335423414e-02,-2.127659574468085055e-02,-3.041495323362367748e-02
-3.041495323362374339e-02,-3.041495323362374339e-02,-4.347826086956522312e-02,-3.041495323362366360e-02,9.999999999999998890e-01,-7.110282504246356883e-02,-4.347826086956520925e-02,-3.041495323362366360e-02,-4.347826086956524394e-02,-3.041495323362372258e-02,-4.347826086956521618e-02,-3.041495323362372258e-02,-5.383819020581654541e-02,-6.286946134619318671e-02,-5.383819020581655929e-02,-4.347826086956529251e-02,1.497518924441954280e-01,-5.383819020581652459e-02,8.434823356732989996e-02,-3.041495323362372258e-02,-3.041495323362372258e-02,-4.347826086956527170e-02,-3.041495323362370523e-02,-3.041495323362371911e-02,-4.347826086956520925e-02,1.075283715713460098e-01,1.343637851107172820e-01,-6.286946134619315896e-02,-4.347826086956521618e-02,6.995439243733442281e-01,4.782608695652178499e-01,-3.041495323362367054e-02,-3.041495323362371217e-02,-3.041495323362371217e-02,-4.347826086956525088e-02,-4.347826086956523006e-02,-4.347826086956519537e-02,-3.041495323362372258e-02,-4.347826086956524394e-02,-4.347826086956520925e-02,-3.041495323362368788e-02,-5.383819020581655929e-02,-3.041495323362368788e-02,6.358121377410166919e-02,-3.041495323362366360e-02,-3.041495323362366360e-02,-5.383819020581650377e-02,-7.881104062391006138e-02,1.075283715713460791e-01,3.143473067309652258e-01,-3.041495323362368094e-02,4.782608695652174613e-01
-4.973954926423625883e-02,-4.973954926423627271e-02,-7.110282504246367985e-02,-4.973954926423638373e-02,-7.110282504246356883e-02,1.000000000000000000e+00,-7.110282504246362434e-02,-4.973954926423638373e-02,6.114842953651868918e-01,-4.973954926423628659e-02,-7.110282504246367985e-02,-4.973954926423628659e-02,-8.804509063256230061e-02,-1.028145151440828381e-01,-8.804509063256223123e-02,-7.110282504246351332e-02,-1.749278571353300726e-01,-8.804509063256234225e-02,5.057805388588729745e-01,-4.973954926423628659e-02,-4.973954926423628659e-02,-7.110282504246356883e-02,-4.973954926423630740e-02,-4.973954926423629352e-02,-7.110282504246370761e-02,-2.078205205718723914e-01,-1.859286238697646365e-01,-1.028145151440828936e-01,-7.110282504246367985e-02,-4.973954926423633516e-02,-7.110282504246355495e-02,-4.973954926423636985e-02,-4.973954926423630740e-02,-4.973954926423630740e-02,-7.110282504246358271e-02,-7.110282504246361046e-02,-7.110282504246367985e-02,-4.973954926423628659e-02,2.701907351613621611e-01,-7.110282504246367985e-02,-4.973954926423633516e-02,-8.804509063256224510e-02,-4.973954926423632128e-02,-2.525191903308957042e-01,-4.973954926423636985e-02,-4.973954926423639067e-02,4.754434894158363623e-01,-1.288848155566166553e-01,-2.078205205718724469e-01,-1.028145151440828381e-01,-4.973954926423634904e-02,-7.110282504246366597e-02
-3.041495323362372258e-02,-3.041495323362372258e-02,-4.347826086956518843e-02,-3.041495323362366360e-02,-4.347826086956520925e-02,-7.110282504246362434e-02,9.999999999999998890e-01,-3.041495323362366360e-02,-4.347826086956521618e-02,-3.041495323362370523e-02,-4.347826086956518843e-02,-3.041495323362370523e-02,-5.383819020581650377e-02,-6.286946134619314508e-02,-5.383819020581643439e-02,-4.347826086956526476e-02,-1.069656374601393456e-01,-5.383819020581650377e-02,-1.405803892788832499e-01,-3.041495323362370523e-02,-3.041495323362370523e-02,-4.347826086956523700e-02,-3.041495323362368788e-02,-3.041495323362369482e-02,-4.347826086956518843e-02,-1.270789845843180721e-01,3.824200037766564142e-01,-6.286946134619313120e-02,-4.347826086956518149e-02,-3.041495323362366360e-02,-4.347826086956525088e-02,-3.041495323362365666e-02,-3.041495323362368788e-02,-3.041495323362368788e-02,-4.347826086956523006e-02,-4.347826086956517455e-02,-4.347826086956518149e-02,-3.041495323362370523e-02,-4.347826086956521618e-02,-4.347826086956518843e-02,-3.041495323362367054e-02,-5.383819020581646214e-02,-3.041495323362367054e-02,2.815739467138790308e-01,-3.041495323362365666e-02,-3.041495323362366360e-02,3.768673314407156028e-01,-7.881104062391000586e-02,-1.270789845843180443e-01,-6.286946134619307569e-02,-3.041495323362365666e-02,-4.347826086956518149e-02
-2.127659574468086442e-02,-2.127659574468086442e-02,-3.041495323362367401e-02,-2.127659574468086442e-02,-3.041495323362366707e-02,-4.973954926423638373e-02,-3.041495323362366013e-02,1.000000000000000000e+00,-3.041495323362366707e-02,-2.127659574468085055e-02,-3.041495323362367401e-02,-2.127659574468084708e-02,-3.766217885773547047e-02,-4.397994971335422720e-02,-3.766217885773549129e-02,-3.041495323362367748e-02,-7.482716180196244404e-02,-3.766217885773549129e-02,-9.834215720608249778e-02,-2.127659574468085055e-02,-2.127659574468084708e-02,-3.041495323362366707e-02,-2.127659574468085055e-02,-2.127659574468085055e-02,6.995439243733444501e-01,-8.889733158149365488e-02,-7.953285114077583706e-02,-4.397994971335424108e-02,-3.041495323362367054e-02,-2.127659574468085055e-02,-3.041495323362366013e-02,-2.127659574468085055e-02,-2.127659574468085055e-02,-2.127659574468085055e-02,-3.041495323362367401e-02,-3.041495323362367401e-02,-3.041495323362367054e-02,-2.127659574468084708e-02,-3.041495323362367054e-02,-3.041495323362367401e-02,-2.127659574468085055e-02,-3.766217885773549129e-02,-2.127659574468085055e-02,-1.080176400856067420e-01,-2.127659574468085402e-02,-2.127659574468085749e-02,-3.766217885773547741e-02,-5.513178464199713219e-02,2.393389696424829682e-01,-4.397994971335423414e-02,-2.127659574468085055e-02,-3.041495323362367748e-02
-3.041495323362374339e-02,-3.041495323362374339e-02,-4.347826086956522312e-02,-3.041495323362366360e-02,-4.347826086956524394e-02,6.114842953651870028e-01,-4.347826086956521618e-02,-3.041495323362366360e-02,9.999999999999998890e-01,-3.041495323362372258e-02,-4.347826086956521618e-02,-3.041495323362373646e-02,-5.383819020581654541e-02,-6.286946134619320059e-02,-5.383819020581658010e-02,-4.347826086956529251e-02,-1.069656374601393456e-01,-5.383819020581650377e-02,3.092768564135430220e-01,-3.041495323362372258e-02,-3.041495323362373646e-02,-4.347826086956527170e-02,-3.041495323362370523e-02,-3.041495323362372258e-02,-4.347826086956520925e-02,-1.270789845843180443e-01,-1.136924335552220305e-01,-6.286946134619318671e-02,-4.347826086956523006e-02,-3.041495323362368788e-02,-4.347826086956526476e-02,-3.041495323362367054e-02,-3.041495323362371911e-02,-3.041495323362371911e-02,-4.347826086956525088e-02,-4.347826086956525088e-02,-4.347826086956523006e-02,-3.041495323362373646e-02,4.782608695652176278e-01,-4.347826086956520925e-02,-3.041495323362369482e-02,-5.383819020581660786e-02,-3.041495323362369482e-02,-1.544115191656758035e-01,-3.041495323362366360e-02,-3.041495323362366360e-02,-5.383819020581648990e-02,-7.881104062391006138e-02,-1.270789845843180166e-01,-6.286946134619318671e-02,-3.041495323362368094e-02,-4.347826086956523006e-02
-2.127659574468090953e-02,-2.127659574468090953e-02,-3.041495323362368788e-02,-2.127659574468085402e-02,-3.041495323362372605e-02,-4.973954926423628659e-02,-3.041495323362370870e-02,-2.127659574468085402e-02,-3.041495323362372605e-02,1.000000000000000000e+00,-3.041495323362368094e-02,-2.127659574468089565e-02,-3.766217885773547047e-02,-4.397994971335431741e-02,-3.766217885773555374e-02,-3.041495323362374339e-02,-7.482716180196236078e-02,-3.766217885773545659e-02,2.163527458533812953e-01,1.000000000000000000e+00,-2.127659574468089565e-02,-3.041495323362372952e-02,-2.127659574468088524e-02,-2.127659574468089565e-02,-3.041495323362367748e-02,2.393389696424833013e-01,-7.953285114077567053e-02,-4.397994971335432435e-02,-3.041495323362369135e-02,-2.127659574468086789e-02,-3.041495323362372605e-02,-2.127659574468085402e-02,-2.127659574468088871e-02,-2.127659574468088871e-02,-3.041495323362373299e-02,-3.041495323362371564e-02,-3.041495323362369135e-02,-2.127659574468089565e-02,-3.041495323362372605e-02,-3.041495323362367748e-02,-2.127659574468087136e-02,-3.766217885773552598e-02,-2.127659574468087136e-02,-1.080176400856067975e-01,-2.127659574468085055e-02,-2.127659574468085055e-02,-3.766217885773542884e-02,-5.513178464199712525e-02,-8.889733158149364101e-02,-4.397994971335431741e-02,-2.127659574468086096e-02,-3.041495323362369829e-02
