9.999999999999997780e-01,4.505184256731934594e-02,-2.047564539483591461e-02,-3.143641896055589247e-02,-2.846370878018873729e-02,-2.604606086168991669e-02,-4.759530984657062841e-02,9.633677448978859859e-02,5.373842287410740548e-02,7.870538748575110766e-02,-2.247191011235949443e-02,6.896289071337574628e-02,-6.421282005291848068e-03,-3.283757949777250940e-02,2.020038599837686161e-02,-9.089406833757451495e-03,-3.214329276122417783e-02,-3.071607302572982451e-02,-1.287805711560422936e-02,-3.214329276122416396e-02,-1.580151543799920150e-02,-3.214329276122448315e-02,1.530920083581560620e-01,-9.089406833757545170e-03,7.031674369909661770e-01,-2.519523210228714546e-02,-5.413980707675033338e-02,2.204266629889709700e-02,-4.214778264635875987e-02,-2.047564539483591461e-02,-2.047564539483591461e-02,-1.441140635750397941e-02,-2.604606086169001383e-02,-2.519523210228718363e-02,-2.149509882131817734e-02,-3.485251560377408686e-02,-2.047564539483591461e-02,-4.653995315581532094e-02,-2.047564539483591114e-02,-2.519523210228713853e-02,-4.492699678403028196e-02,3.726939175570842533e-02,-1.114245033714748000e-02,-5.701450397970665024e-02,-2.846370878018872341e-02,-4.099962992606307616e-02,-3.802054009632296200e-02,-2.247191011235960892e-02,-3.862997904346929939e-02,4.802242471374099098e-02,-2.998126755983452491e-02,-2.047564539483591461e-02,-2.431801915428966065e-02,-9.089406833757500068e-03,-3.352007615769964782e-02,-3.352007615769958537e-02,-1.114245033714745571e-02,-3.071607302572991124e-02,-4.157653749630304402e-02,-1.287805711560422763e-02,-1.287805711560426926e-02,2.342751161721664047e-02,-2.687302889980460255e-02,-2.604606086168991322e-02,5.718369437056178978e-02,-2.767829194042738944e-02,-2.149509882131813918e-02,-6.421282005291899242e-03,-9.089406833757491394e-03,-2.923089549467331946e-02,-6.421282005291906181e-03,-1.114245033714745571e-02,-1.827990145514488129e-02,-3.485251560377405911e-02,-3.143641896055603818e-02,-4.271360565595188480e-02,-4.271360565595188480e-02,-2.341143670504089100e-02,-1.114245033714744010e-02,-6.421282005291900977e-03,-5.413980707675037501e-02,-2.604606086168992363e-02,-3.982778525752463800e-02
4.505184256731934594e-02,1.000000000000000000e+00,-2.448579616447218651e-02,6.739861293199012060e-02,2.350014047122291755e-02,-3.114717630867058079e-02,-2.035614081572223108e-02,-3.673180935584793166e-02,-5.040241685976363378e-02,-2.320762704290970854e-02,-2.687302889980477602e-02,1.644451806667202877e-04,-7.678888712139202675e-03,1.118006188799909074e-02,-4.245710248177036322e-02,-1.086956521739126068e-02,-3.843854977117338451e-02,-3.673180935584790391e-02,-1.540022184632299125e-02,-3.843854977117338451e-02,-1.889623885565993450e-02,-3.843854977117290572e-02,7.768925509431635207e-03,-1.086956521739123813e-02,8.225421619522466088e-02,9.889635181576393597e-02,1.002882952944107869e-01,-6.589929444328977703e-02,3.053793492091582545e-02,-2.448579616447209284e-02,-2.448579616447209284e-02,-1.723387720917539737e-02,-3.114717630867048712e-02,-3.012971291878114091e-02,-2.570490932640994222e-02,6.129172548202216700e-03,-2.448579616447214835e-02,-5.565479302375476306e-02,-2.448579616447216223e-02,3.438331944849133681e-02,6.131077800813172773e-02,-3.495576012310082359e-02,-1.332469685165382084e-02,3.443914199773194795e-01,2.350014047122292796e-02,-4.902939867485548581e-02,-1.215691303191593006e-03,-2.687302889980452969e-02,-4.619565217391298495e-02,-3.114717630867080631e-02,1.898104891588673834e-02,-2.448579616447212060e-02,-2.908069800260588977e-02,-1.086956521739120170e-02,-4.008497590127342580e-02,-4.008497590127344662e-02,-1.332469685165379829e-02,1.689270376793010342e-02,-4.971929346929245680e-02,-1.540022184632296350e-02,-1.540022184632289064e-02,-4.088790207476119404e-02,-3.213610586011347164e-02,-3.114717630867063630e-02,6.140059369652962618e-01,-3.309907949494907131e-02,-2.570490932640995263e-02,-7.678888712139161042e-03,-1.086956521739121384e-02,-3.495576012310088604e-02,-7.678888712139130684e-03,-1.332469685165380176e-02,-2.186001624399107682e-02,-4.167837332777474951e-02,-3.759323488788567785e-02,-5.107905618472264458e-02,2.894724130985032104e-02,-2.799656157464279829e-02,-1.332469685165379829e-02,-7.678888712139154971e-03,-6.474307670904938528e-02,-3.114717630867060855e-02,3.735533214016464876e-02
-2.047564539483591461e-02,-2.448579616447218651e-02,1.000000000000000000e+00,-2.864380303683297310e-02,-2.593516993842368348e-02,-2.373229082306437324e-02,3.828459820603833941e-01,-2.798744815425443719e-02,-3.840363579822314577e-02,-1.768282777345124221e-02,-2.047564539483591808e-02,-3.408089841704169121e-02,-5.850855252766586599e-03,-2.992049318724017068e-02,-3.234978007690290230e-02,-8.281960467395037273e-03,-2.928788256585452415e-02,-2.798744815425450658e-02,-1.173405062387323887e-02,-2.928788256585452415e-02,-1.439780709302267668e-02,-2.928788256585455191e-02,-4.663377826969795914e-02,-8.281960467395037273e-03,-1.439780709302268188e-02,-2.295704439843235245e-02,-4.933036336945247069e-02,-5.021133232958688991e-02,-3.840363579822300005e-02,-1.865671641791051549e-02,-1.865671641791051549e-02,-1.313118665666259885e-02,-2.373229082306438364e-02,-2.295704439843239408e-02,-1.958560794305591601e-02,9.209366121762273261e-02,-1.865671641791040794e-02,-4.240563319922853458e-02,-1.865671641791040447e-02,-2.295704439843234898e-02,-4.093596183881123562e-02,-2.663420455714849214e-02,-1.015262435601861982e-02,-5.194969008036698366e-02,-2.593516993842365226e-02,-3.735747782400816730e-02,-3.464303180459405579e-02,2.590169142446755446e-01,7.785042839351344335e-02,-2.373229082306439752e-02,-2.731791823540765177e-02,-1.865671641791042876e-02,-2.215775759240894149e-02,-8.281960467395047681e-03,3.359659719798385735e-02,-3.054236108907629199e-02,-1.015262435601861288e-02,-2.798744815425444413e-02,-3.788313651411336774e-02,-1.173405062387325101e-02,-1.173405062387322326e-02,-3.115414294916600199e-02,-2.448579616447221080e-02,-2.373229082306436977e-02,-3.735747782400820893e-02,2.807773743849936166e-01,-1.958560794305590907e-02,-5.850855252766603079e-03,-8.281960467395039008e-03,-2.663420455714853030e-02,-5.850855252766574456e-03,-1.015262435601861461e-02,-1.665602871214012098e-02,-3.175643490262858998e-02,-2.864380303683298004e-02,-3.891919461110266570e-02,-3.891919461110270040e-02,-2.133171028894477808e-02,-1.015262435601861288e-02,-5.850855252766593538e-03,-4.933036336945244987e-02,1.382405940443492964e-01,-3.628973254686634897e-02
-3.143641896055589247e-02,6.739861293199012060e-02,-2.864380303683297657e-02,9.999999999999998890e-01,4.576846083669489640e-01,-3.643637222765009481e-02,-6.658206148979577133e-02,-4.296934865046456858e-02,1.160001520108967649e-01,-2.714858416300599403e-02,-3.143641896055603818e-02,-5.232467062847662165e-02,-8.982863956509486852e-03,-4.593716785004338388e-02,-4.966687106409129610e-02,-1.271535885913791311e-02,-4.496591580160777535e-02,-4.296934865046457552e-02,-1.801537995034268105e-02,-4.496591580160776841e-02,-2.210506614866850073e-02,-4.496591580160760881e-02,-7.159720551566281510e-02,-1.271535885913794954e-02,-2.210506614866852848e-02,-3.524613031182987494e-02,-7.573729376802405822e-02,-7.708985232175914748e-02,-5.896140323205797257e-02,-2.864380303683298698e-02,1.073519922510869917e-01,-2.016041385890659024e-02,-3.643637222765014338e-02,-3.524613031182997208e-02,-3.006993748047540743e-02,-4.875590356455567626e-02,-2.864380303683302167e-02,1.924864210236389428e-01,-2.864380303683309106e-02,-3.524613031182985412e-02,-6.284930326263410416e-02,5.618164431771936751e-02,-1.558740379853625069e-02,1.397663074622740587e-01,-3.981846981014472431e-02,-5.735522868946472258e-02,-5.318771842707134545e-02,-3.143641896055603818e-02,-5.404027515133616455e-02,-3.643637222765001848e-02,-4.194141411508706813e-02,3.935409460712692431e-02,-3.401897900991624618e-02,-1.271535885913790791e-02,-4.689192651690204938e-02,-4.689192651690205632e-02,-1.558740379853627324e-02,-4.296934865046453389e-02,4.804709806004842793e-02,-1.801537995034268105e-02,-1.801537995034268105e-02,-4.783120000476478312e-02,-3.759323488788603174e-02,-3.643637222765004624e-02,8.596721920274415230e-02,-3.871973397905773689e-02,-3.006993748047534845e-02,-8.982863956509488587e-03,-1.271535885913791138e-02,5.618164431771940220e-02,-8.982863956509483383e-03,-1.558740379853620905e-02,-2.557213151122177119e-02,7.525367724094449151e-02,-4.397705544933071253e-02,7.863563562949764385e-02,-5.975294472088365366e-02,-3.275074210640516875e-02,-1.558740379853619691e-02,-8.982863956509486852e-03,-7.573729376802409985e-02,-3.643637222765005318e-02,-5.571591099138381575e-02
-2.846370878018873729e-02,2.350014047122291755e-02,-2.593516993842368348e-02,4.576846083669489640e-01,1.000000000000000000e+00,4.410356186034503079e-01,-6.028588722551642132e-02,-3.890605440765469714e-02,6.167471534877463218e-02,-2.458134288068356335e-02,-2.846370878018875464e-02,-4.737671261656687532e-02,-8.133420794237207832e-03,-4.159322884425493277e-02,-4.080784169310338922e-04,-1.151296119498251315e-02,-4.071382093543695485e-02,-3.890605440765469020e-02,-1.631179839899727507e-02,-4.071382093543685771e-02,-2.001475315022265347e-02,-4.071382093543678832e-02,-6.482678608623235195e-02,-1.151296119498256519e-02,-2.001475315022266388e-02,-3.191316383979010685e-02,-6.857537674114635995e-02,-6.980003381261398743e-02,-1.503233380938259756e-02,-2.593516993842366267e-02,4.859431841094098703e-02,-1.825399227844656802e-02,2.626245563534322300e-02,-3.191316383979019011e-02,1.150284749397338380e-01,-4.414541752092540627e-02,-2.593516993842360022e-02,4.692661441267396982e-02,-2.593516993842354817e-02,-3.191316383979009297e-02,-5.690610840089609102e-02,1.617402499960982759e-02,-1.411341803649561813e-02,4.808929394469962232e-02,-3.605313092979129524e-02,-5.193156792083860468e-02,2.453991770143042483e-01,-2.846370878018872341e-02,-4.893008507867570994e-02,-3.299085336010061653e-02,-3.797532405644026693e-02,-2.593516993842364879e-02,-3.080205518168489809e-02,-1.151296119498249407e-02,-4.245770302889186054e-02,4.469231897778125004e-03,-1.411341803649557129e-02,-3.890605440765469714e-02,-1.385849980646318945e-02,-1.631179839899727507e-02,-1.631179839899713283e-02,2.785904794679193181e-03,-3.403832005473091116e-02,-3.299085336010061653e-02,2.661313037494493841e-02,-3.505829443897920394e-02,-2.722644537078643470e-02,-8.133420794237232118e-03,-1.151296119498251315e-02,1.617402499960977902e-02,-8.133420794237180076e-03,-1.411341803649559211e-02,-2.315396372396586952e-02,1.161721513708604409e-03,-3.981846981014471737e-02,-1.618214899351306385e-02,-5.410254963925632127e-02,-2.965374608416582181e-02,-1.411341803649557129e-02,-8.133420794237219975e-03,-6.857537674114622117e-02,-3.299085336010062347e-02,7.036066382298949984e-02
-2.604606086168992016e-02,-3.114717630867058426e-02,-2.373229082306437324e-02,-3.643637222765009481e-02,4.410356186034503079e-01,1.000000000000000000e+00,-5.516532999626739403e-02,-3.560145548198189597e-02,-7.175045730099849188e-03,-2.249345500534251710e-02,-2.604606086168987852e-02,-4.335263369110750609e-02,-7.442585035435852862e-03,-3.806038693965566738e-02,7.272297814356460353e-03,-1.053507433969748212e-02,6.869014912215407054e-02,-3.560145548198190985e-02,-1.492630834389388483e-02,-3.725567410015135500e-02,-1.831474185982517877e-02,-3.725567410015145908e-02,-5.932053440080772150e-02,-1.053507433969751161e-02,-1.831474185982516836e-02,-2.920252641984558487e-02,-6.275072760217313694e-02,-6.387136486221792198e-02,3.450128372345912658e-02,-2.373229082306420670e-02,-2.373229082306419629e-02,-1.670353633550907685e-02,9.858490566037728109e-02,3.723322118530315167e-02,3.615344886495115984e-01,-4.039579804565111149e-02,-2.373229082306431426e-02,-5.394211913164721761e-02,-2.373229082306430732e-02,-2.920252641984557446e-02,-5.207262251935643182e-02,-3.388006089777013952e-02,-1.291465381352169435e-02,-6.608264420912565718e-02,-3.299085336010063041e-02,-4.752060910806478466e-02,5.939123562384942545e-01,-2.604606086168999302e-02,-4.477406594371408088e-02,-3.018867924528298094e-02,-3.474977942104548467e-02,-2.373229082306424140e-02,-2.818579300831254575e-02,-1.053507433969748906e-02,-3.885143449429054319e-02,1.651185966007349959e-01,-1.291465381352169262e-02,-3.560145548198190985e-02,-4.818927365909346505e-02,-1.492630834389388136e-02,-1.492630834389393861e-02,6.054530180656993860e-02,-3.114717630867083059e-02,-3.018867924528293584e-02,-4.752060910806477773e-02,-3.208051620104572510e-02,-2.491388801970002842e-02,-7.442585035435851995e-03,-1.053507433969748212e-02,-3.388006089777011176e-02,-7.442585035435858067e-03,-1.291465381352171690e-02,-2.118731445016462309e-02,-4.039579804565108373e-02,-3.643637222765008787e-02,-4.950719217790288534e-02,-4.950719217790289228e-02,-2.713501888491971076e-02,-1.291465381352172037e-02,-7.442585035435851995e-03,-6.275072760217315082e-02,-3.018867924528296012e-02,2.163861697817304197e-01
-4.759530984657062147e-02,-2.035614081572223108e-02,3.828459820603834496e-01,-6.658206148979577133e-02,-6.028588722551642132e-02,-5.516532999626739403e-02,1.000000000000000000e+00,-6.505637507536318753e-02,-1.615762319939978084e-02,-4.110345000667104537e-02,-4.759530984657084351e-02,-5.218650611253322635e-02,-1.360021934610639374e-02,-8.791083002840182833e-03,-7.519654577613174573e-02,-1.925128448855301794e-02,-3.710317165258925770e-02,-3.276475617431926640e-02,-2.727561277943634302e-02,-6.807921404144814947e-02,-3.346747203760418177e-02,-6.807921404144787192e-02,-2.533124476648314707e-02,-1.925128448855295896e-02,-3.346747203760420258e-02,-5.336328209612588303e-02,4.586705589275898859e-03,-3.828266365510737956e-02,2.519160920922984825e-01,-4.336723856597012039e-02,5.134681046210878147e-02,-3.052323311550599050e-02,-1.751499227381490137e-02,-5.336328209612590384e-02,9.005956011208912648e-02,9.891521472237993495e-02,-4.336723856597002325e-02,3.597849359762872457e-02,3.989785948069215181e-03,-1.451481273014624054e-02,-2.588215667951273419e-02,-2.810749502945117037e-02,-2.359961274297211337e-02,-4.431228347080228697e-02,-2.563736677800906513e-02,-3.692851688072062294e-02,4.257691239979435327e-01,2.988985458364656900e-01,3.649080974805244404e-01,-5.516532999626736627e-02,-6.350006350009543277e-02,3.989785948069113700e-03,-5.150535271439576207e-02,-1.925128448855304916e-02,1.845875961302969465e-02,-1.135923668494130158e-02,-2.359961274297210296e-02,-3.276475617431926640e-02,-3.874584745219920856e-02,-2.727561277943635343e-02,-2.727561277943646098e-02,-7.241730641828203474e-02,-5.691684109659161939e-02,-1.751499227381488055e-02,-3.692851688072077559e-02,8.363459718054694347e-02,-4.552643204195687410e-02,-1.360021934610644405e-02,-1.925128448855305263e-02,-2.810749502945123282e-02,-1.360021934610647180e-02,-2.359961274297210990e-02,1.413158529118599058e-02,-1.623981137233096450e-02,-6.658206148979572969e-02,-1.818166946452888511e-02,-4.227679453159843143e-02,-4.958521898487625729e-02,-2.359961274297210296e-02,-1.360021934610644752e-02,1.834682235710273779e-01,2.013534544863751150e-02,2.994599028193671852e-01
9.633677448978858471e-02,-3.673180935584793166e-02,-2.798744815425443372e-02,-4.296934865046456858e-02,-3.890605440765469020e-02,-3.560145548198189597e-02,-6.505637507536318753e-02,1.000000000000000000e+00,-5.761033944889754760e-02,6.318127925058154570e-01,-3.071607302572981757e-02,-5.112568343385862774e-02,-8.777027231204076463e-03,-4.488454629795972373e-02,2.421875448801598385e-01,-1.242399434094865369e-02,1.832312137227839755e-01,-4.198473282442750920e-02,-1.760256875426258888e-02,-4.393554988448229726e-02,-2.159854234392975803e-02,-4.393554988448256093e-02,1.432604061586192357e-01,-1.242399434094864329e-02,-2.159854234392975803e-02,-3.443848721735589397e-02,-7.400182091569344756e-02,-7.532338643370700693e-02,-5.761033944889733249e-02,1.803918249215134273e-01,-2.798744815425432617e-02,-1.969845054858483310e-02,-3.560145548198197230e-02,-3.443848721735586621e-02,-2.938090361654454793e-02,-5.413487777444168751e-03,-2.798744815425445107e-02,-6.361384468878909793e-02,-2.798744815425443719e-02,-3.443848721735588703e-02,-6.140915067500288954e-02,9.625449314484809185e-03,-1.523022816174188568e-02,-2.187000489845097873e-02,-3.890605440765469020e-02,-5.604096939424003943e-02,-5.196895503039756364e-02,-3.071607302572983492e-02,-5.280197594903200675e-02,-3.560145548198186821e-02,-4.098035276784597891e-02,-2.798744815425436433e-02,2.568503365806355451e-02,-1.242399434094864676e-02,4.165220660492062466e-02,8.538702354008741169e-02,-1.523022816174185619e-02,-4.198473282442753696e-02,-5.682952430425820822e-02,-1.760256875426259235e-02,-1.760256875426258194e-02,-3.776580031279871356e-03,-3.673180935584828555e-02,-3.560145548198187515e-02,-1.944004919178179275e-02,-3.783249542289893186e-02,-2.938090361654453059e-02,-8.777027231204081667e-03,-1.242399434094865369e-02,-3.995469526767297247e-02,-8.777027231204072993e-03,-1.523022816174192037e-02,-2.498616206597208123e-02,1.212621262147486195e-01,-4.296934865046458940e-02,-5.838374325815971072e-02,-5.838374325815980093e-02,-3.200027927638326303e-02,-1.523022816174193772e-02,-8.777027231204079932e-03,-4.484958843375362603e-02,-3.560145548198188209e-02,-5.443921563883301340e-02
5.373842287410739854e-02,-5.040241685976363378e-02,-3.840363579822314577e-02,1.160001520108967649e-01,6.167471534877463912e-02,-7.175045730099848321e-03,-1.615762319939978084e-02,-5.761033944889754760e-02,1.000000000000000000e+00,-3.639894944441587205e-02,-4.214778264635880151e-02,-7.015331000195891564e-02,-1.204360452301575339e-02,-6.158938676705676823e-02,3.095282974862432757e-01,-1.704787629080244810e-02,-6.028719899930700538e-02,-5.761033944889747127e-02,-2.415377907360668347e-02,-6.028719899930699150e-02,3.074833385947843278e-01,-6.028719899930707476e-02,-9.599259571986085149e-02,-1.704787629080254871e-02,1.052111664589382711e-01,-4.725558090354344681e-02,-1.015433405428070035e-01,2.222170292215700504e-01,1.637351778656120638e-01,6.643828993092633362e-02,-3.840363579822329843e-02,-2.702969261390733915e-02,-4.885137518365902792e-02,-4.725558090354352314e-02,-4.031569851219012068e-02,-6.536855322942849988e-02,-3.840363579822309026e-02,-8.728923443424495276e-02,-3.840363579822312495e-02,-4.725558090354343987e-02,-8.426401164561074519e-02,-5.482477562912247554e-02,-2.089851608562837484e-02,-1.069350540034854219e-01,1.383817645069319313e-01,6.121480378750199930e-02,4.667591452806096886e-02,-4.214778264635881538e-02,-7.245347423591023961e-02,-4.885137518365900711e-02,-5.623215571155325970e-02,3.285431042537990121e-01,-1.140257526596787866e-03,-1.704787629080244463e-02,-6.286946134619314508e-02,-6.286946134619314508e-02,-2.089851608562836444e-02,-5.761033944889741576e-02,-7.797996951841568158e-02,-2.415377907360668000e-02,-2.415377907360661061e-02,9.797451654407036969e-02,-9.932240969424101923e-03,-7.175045730099954139e-03,-7.689793533636661571e-02,-5.191274915637820314e-02,-4.031569851219005823e-02,-1.204360452301577421e-02,-1.704787629080245157e-02,-5.482477562912245472e-02,-1.204360452301573084e-02,-2.089851608562837137e-02,-3.428535044310950658e-02,4.445061619601130554e-01,-5.896140323205795175e-02,-8.011262764170562489e-02,-8.011262764170566653e-02,-4.390993648289572698e-02,-2.089851608562836444e-02,-1.204360452301576380e-02,-1.015433405428069757e-01,3.450128372345903638e-02,1.235663347201972212e-01
7.870538748575110766e-02,-2.320762704290970507e-02,-1.768282777345124221e-02,-2.714858416300599056e-02,-2.458134288068356335e-02,-2.249345500534251363e-02,-4.110345000667104537e-02,6.318127925058154570e-01,-3.639894944441587205e-02,1.000000000000000000e+00,-1.940680787319888981e-02,-3.230186081911464585e-02,-5.545438084846669377e-03,-2.835863053687045360e-02,2.259054019947900616e-01,-7.849638558631253163e-03,-2.775904246279341236e-02,-2.652649128841215107e-02,-1.112152811990627967e-02,-2.775904246279340196e-02,-1.364623535237339570e-02,-2.775904246279328746e-02,4.988595708345598678e-02,-7.849638558631211530e-03,-1.364623535237341652e-02,-2.175867677847347428e-02,-4.675529712325951492e-02,-4.759027912367506941e-02,-3.639894944441586511e-02,-1.768282777345124221e-02,-1.768282777345124221e-02,-1.244573304913915331e-02,-2.249345500534259343e-02,-2.175867677847350204e-02,-1.856323076031319436e-02,3.511519118659423705e-02,-1.768282777345124568e-02,-4.019204085485523353e-02,-1.768282777345123874e-02,-2.175867677847347081e-02,-3.879908697338405738e-02,-2.524388759078733183e-02,-9.622652985370854992e-03,-4.923789385003574104e-02,-2.458134288068351131e-02,-3.540740136770779284e-02,-3.283465060136458308e-02,-1.940680787319888287e-02,-3.336096387418279602e-02,-2.249345500534254139e-02,-2.589191112012620768e-02,-1.768282777345123874e-02,7.000371029497125253e-02,-7.849638558631258367e-03,1.061428011086387874e-01,-2.894803666599242431e-02,-9.622652985370867135e-03,-2.652649128841214066e-02,-3.590562044745052722e-02,-1.112152811990628487e-02,-1.112152811990629875e-02,3.681871861924523870e-02,-2.320762704290976752e-02,-2.249345500534252057e-02,-3.540740136770764018e-02,-2.390305458060519930e-02,-1.856323076031321170e-02,-5.545438084846650295e-03,-7.849638558631234081e-03,-2.524388759078733183e-02,-5.545438084846681520e-03,-9.622652985370815093e-03,-1.578657682890475047e-02,3.511519118659425787e-02,-2.714858416300602525e-02,-3.688759586488050274e-02,-3.688759586488051662e-02,-2.021818581057767059e-02,-9.622652985370858461e-03,-5.545438084846664173e-03,-4.675529712325950105e-02,-2.249345500534253098e-02,-3.439539285459725787e-02
