1.000000000000000000e+00,4.308524319341321129e-02,-2.268846711822728596e-02,-3.045663100627615458e-02,-2.681963265065494262e-02,-2.356636876510003961e-02,-4.806764137836721379e-02,4.582550336168603189e-02,4.577425477862556713e-02,8.619041524788398356e-02,-1.984505276396612838e-02,7.688534138930824824e-02,-1.080143452576393624e-02,2.280885729691991409e-02,1.974264714633379436e-02,-8.811470484132780806e-03,-2.975963028163597368e-02,-2.975963028163596327e-02,-1.248357329011001195e-02,-3.114053444836451315e-02,-1.531661694603647650e-02,-3.045663100627611988e-02,1.585505128561242039e-01,-1.248357329011005011e-02,7.032879947721740743e-01,-2.441575587234423583e-02,-5.001302592180479484e-02,2.665521763306092848e-02,-5.049234735213520980e-02,-1.984505276396606940e-02,-1.984505276396606940e-02,-1.248357329011003797e-02,-2.604011890190533959e-02,-2.604011890190526674e-02,-2.083251135967559634e-02,-3.376112798134447285e-02,-1.984505276396616308e-02,-4.657629418141086275e-02,-1.984505276396616655e-02,-2.268846711822749412e-02,-4.190063523548818308e-02,3.584962985294613130e-02,-1.080143452576389461e-02,-5.651195422128359180e-02,-2.904857467184062889e-02,-3.799547555103704316e-02,-3.622784927610577660e-02,-2.177858439201444882e-02,-4.081257294373768357e-02,5.540902179889568846e-02,-2.757986742573455968e-02,-2.356636876510005349e-02,-2.177858439201463617e-02,-8.811470484132765194e-03,-3.247239750905082240e-02,-3.181219897062134705e-02,-1.396955996669945951e-02,-2.975963028163584878e-02,-4.081257294373773908e-02,-1.531661694603648344e-02,-1.248357329011003797e-02,2.443246028927370528e-02,-2.681963265065496343e-02,-2.441575587234425665e-02,5.660587710588818600e-02,-2.757986742573455274e-02,-2.083251135967563450e-02,-6.225104780094649869e-03,-1.396955996669943349e-02,-2.904857467184082664e-02,-6.225104780094671553e-03,-8.811470484132796419e-03,-1.984505276396620124e-02,-3.682424562591744832e-02,-3.114053444836448886e-02,-4.243726430446905645e-02,-4.135914007292725014e-02,-2.177858439201457025e-02,-6.225104780094655940e-03,-5.238417350110451814e-02,-2.523952351205532504e-02,-3.914017954674701982e-02
4.308524319341321129e-02,1.000000000000000000e+00,-2.794012423233702830e-02,6.450370966737287159e-02,2.436289500509683514e-02,-2.902123213396726881e-02,9.378436583176391270e-03,-3.206757659531554727e-02,-5.420903118470486032e-02,-2.181908345182958023e-02,-2.443855006745039235e-02,3.326440239078105789e-03,-1.330162240422332227e-02,-4.157575322771692866e-02,-4.311565858417412689e-02,-1.085104510204902908e-02,-3.664803632808381895e-02,-3.664803632808380507e-02,-1.537312268703022733e-02,-3.834857580350505002e-02,-1.886192566740542073e-02,-3.750637050883681711e-02,-2.579171198753755015e-02,1.048361561018309324e-01,7.946459424694006513e-02,9.532424017464423416e-02,7.126441833596923459e-02,-6.393151310036455925e-02,6.967407050348055353e-02,-2.443855006745052072e-02,-2.443855006745052072e-02,-1.537312268703028804e-02,-3.206757659531585258e-02,-3.206757659531576238e-02,-2.565457386027174269e-02,4.867002858006523949e-03,-2.443855006745044092e-02,-5.735722201633571687e-02,-2.443855006745045133e-02,3.928333706170479556e-02,2.525362420574605096e-02,-3.577239400415549442e-02,-1.330162240422332748e-02,3.536553467868696066e-01,1.750765315018187190e-02,-4.679021732190258992e-02,4.259964069747238652e-02,-2.681963265065495303e-02,-5.025938298728244852e-02,-2.902123213396726881e-02,2.194732120302222630e-02,-2.902123213396720983e-02,-2.681963265065500507e-02,-1.085104510204907419e-02,-3.998872271965066977e-02,-3.917570925842374374e-02,-1.720306792463300802e-02,1.545510622926745369e-02,-5.025938298728260811e-02,-1.886192566740543114e-02,-1.537312268703028804e-02,-4.078847691906319767e-02,-3.302752293577969345e-02,-3.006722528873103165e-02,6.263862332429229740e-01,-3.396372783454133792e-02,-2.565457386027177045e-02,-7.666018158425064004e-03,-1.720306792463299067e-02,-3.577239400415536952e-02,-7.666018158425093494e-03,-1.085104510204911062e-02,-2.443855006745044439e-02,-4.534788499323763600e-02,-3.834857580350505002e-02,-5.226013862323979769e-02,2.677750086693741344e-02,-2.681963265065493915e-02,-7.666018158425071810e-03,-6.450944031619186558e-02,-3.108166888565522604e-02,7.403675847076759964e-02
-2.268846711822728596e-02,-2.794012423233703177e-02,1.000000000000000000e+00,-3.172907194882962356e-02,-2.794012423233705952e-02,-2.455094294462252524e-02,3.515296058222210362e-01,-2.712804334873302955e-02,-4.585893615940721257e-02,-1.845817815236217366e-02,-2.067415489409991577e-02,-3.582768125761012085e-02,-1.125270530243184346e-02,-3.517162678212754079e-02,-3.647433262080368443e-02,-9.179602987225478697e-03,-3.100295138296853270e-02,-3.100295138296850148e-02,-1.300512177524706763e-02,-3.244154804362806011e-02,-1.595652654403259194e-02,-3.172907194882983867e-02,-5.058710426690010697e-02,-1.300512177524705895e-02,-1.595652654403258847e-02,-2.543581641052240078e-02,-5.210250922121428124e-02,-5.408381433444895553e-02,-5.260185611701622549e-02,-2.067415489409994353e-02,-2.067415489409995047e-02,-1.300512177524713701e-02,-2.712804334873293935e-02,-2.712804334873300527e-02,-2.170286830706068953e-02,7.362851540654213878e-02,-2.067415489409992271e-02,-4.852219501517737732e-02,-2.067415489409998863e-02,-2.363636363636355264e-02,-4.365119273417016055e-02,-3.026218873597190037e-02,-1.125270530243179488e-02,-5.887295482834457166e-02,-3.026218873597166792e-02,-3.958288023519119375e-02,-3.774140468773587442e-02,2.229578211041185198e-01,1.876501123953082939e-01,-2.455094294462253565e-02,-2.873212069023607998e-02,-2.455094294462253565e-02,-2.268846711822753923e-02,-9.179602987225478697e-03,2.251934116014581502e-02,-3.314127389143348840e-02,-1.455319116502269000e-02,-3.100295138296847719e-02,-4.251767252529863733e-02,-1.595652654403258847e-02,-1.300512177524713701e-02,-3.450561867998394594e-02,-2.794012423233706993e-02,-2.543581641052240078e-02,-4.194275865354848282e-02,3.642116189519392644e-01,-2.170286830706071382e-02,-6.485182074666229722e-03,-1.455319116502270908e-02,-3.026218873597176506e-02,-6.485182074666266151e-03,-9.179602987225516861e-03,-2.067415489409992618e-02,-3.836271775053944066e-02,-3.244154804362806704e-02,-4.421024151195578761e-02,-4.308707456334255614e-02,-2.268846711822747331e-02,-6.485182074666238396e-03,-5.457272045795236864e-02,1.160475579515737599e-01,-4.077540856941552078e-02
-3.045663100627615805e-02,6.450370966737287159e-02,-3.172907194882961662e-02,1.000000000000000000e+00,4.725440303722120428e-01,-3.295678840814202093e-02,-6.722100897153557297e-02,-3.641624627566195094e-02,1.022319809460361939e-01,-2.477795957325674980e-02,-2.775265088183696827e-02,-4.809449938541120184e-02,-1.510544945291605011e-02,-4.721382247693300949e-02,-4.896255370815889157e-02,-1.232255046183482368e-02,-4.161786009853492285e-02,-4.161786009853488816e-02,-1.745786496004295141e-02,-4.354900896955603284e-02,-2.141978294792008797e-02,-4.259259259259250835e-02,-6.790730992554498691e-02,-1.745786496004286814e-02,-2.141978294792008103e-02,-3.414462822551378451e-02,-6.994156500668900767e-02,-7.260123691974500193e-02,-7.061188019679510985e-02,-2.775265088183676357e-02,1.081146747396781460e-01,-1.745786496004285426e-02,-3.641624627566210359e-02,-3.641624627566193012e-02,-2.913357911583758578e-02,-4.721382247693309969e-02,-2.775265088183698561e-02,1.849667927929677935e-01,-2.775265088183705153e-02,-3.172907194882963744e-02,-5.859665455408441526e-02,5.408052318109136253e-02,-1.510544945291602929e-02,1.359165032313177923e-01,-4.062347231176866025e-02,-5.313541770833556804e-02,-5.066345074099128098e-02,-3.045663100627622050e-02,-5.707503537373770364e-02,-3.295678840814201399e-02,-3.856953373404809621e-02,2.466641616882674776e-02,-3.045663100627627601e-02,-1.232255046183482368e-02,-4.541157547342322687e-02,-4.448830962134145417e-02,-1.953596825061875569e-02,-4.161786009853483959e-02,4.770728500261325888e-02,-2.141978294792006368e-02,-1.745786496004285426e-02,-4.631978398114238588e-02,-3.750637050883726814e-02,-3.414462822551379839e-02,8.505122051750541035e-02,-3.856953373404811702e-02,-2.913357911583755455e-02,-8.705603442814612361e-03,-1.953596825061867590e-02,5.408052318109158457e-02,-8.705603442814588075e-03,-1.232255046183480633e-02,-2.775265088183707582e-02,6.309969294555978214e-02,-4.354900896955594264e-02,7.578908310801221737e-02,-5.783939145282181171e-02,-3.045663100627632111e-02,-8.705603442814607157e-03,-7.325753658611987296e-02,-3.529664006365657719e-02,-5.473624844100397069e-02
-2.681963265065494262e-02,2.436289500509683514e-02,-2.794012423233706299e-02,4.725440303722120983e-01,1.000000000000000000e+00,4.248385926277997715e-01,-5.919376856394410052e-02,-3.206757659531571381e-02,5.636953605076163581e-02,-2.181908345182967043e-02,-2.443855006745021888e-02,-4.235126353167782687e-02,-1.330162240422332574e-02,-4.157575322771710907e-02,1.836407680437144533e-03,-1.085104510204899612e-02,-3.664803632808367323e-02,-3.664803632808365241e-02,-1.537312268703016314e-02,-3.834857580350509859e-02,-1.886192566740545543e-02,-3.750637050883727508e-02,-5.979811444417394012e-02,-1.537312268703009896e-02,-1.886192566740545196e-02,-3.006722528873125716e-02,-6.158944763472840034e-02,-6.393151310036467028e-02,-2.921626990019863743e-02,-2.443855006745036459e-02,5.199980375463006399e-02,-1.537312268703006600e-02,2.693257249998736239e-02,-3.206757659531577626e-02,1.202396189006671029e-01,-4.157575322771708826e-02,-2.443855006745025010e-02,4.817256881764116899e-02,-2.443855006745021194e-02,-2.794012423233706993e-02,-5.159929702579443139e-02,1.750765315018158394e-02,-1.330162240422332227e-02,5.133533427395186449e-02,-3.577239400415527931e-02,-4.679021732190252747e-02,2.170258058805762391e-01,-2.681963265065497731e-02,-5.025938298728218484e-02,-2.902123213396739024e-02,-3.396372783454106731e-02,-2.902123213396731391e-02,-2.681963265065500160e-02,-1.085104510204900133e-02,-3.998872271965074610e-02,9.837455880448655113e-03,-1.720306792463282414e-02,-3.664803632808362466e-02,-1.095933767917120667e-02,-1.886192566740542767e-02,-1.537312268703006600e-02,6.462371857547119861e-03,-3.302752293577992243e-02,-3.006722528873126410e-02,2.994562666535115908e-02,-3.396372783454116445e-02,-2.565457386027165596e-02,-7.666018158425029309e-03,-1.720306792463288312e-02,1.750765315018166027e-02,-7.666018158425002421e-03,-1.085104510204898572e-02,-2.443855006745019806e-02,-2.366640462609951364e-03,-3.834857580350506390e-02,-1.424662693734314589e-02,-5.093246298917458031e-02,-2.681963265065492180e-02,-7.666018158425022370e-03,-6.450944031619146313e-02,-3.108166888565520522e-02,7.403675847076754413e-02
-2.356636876510003614e-02,-2.902123213396727228e-02,-2.455094294462252524e-02,-3.295678840814202093e-02,4.248385926277998270e-01,1.000000000000000000e+00,-5.201347075646208656e-02,-2.817772880382264644e-02,-5.991156184360284936e-03,-1.917239409801360997e-02,-2.147411526756418804e-02,-3.721398823973370157e-02,-1.168811455530461597e-02,-3.653254856297423470e-02,1.289916551822622125e-02,-9.534796158193269144e-03,8.552501137965133615e-02,-3.220257152192246286e-02,-1.350833857542904637e-02,-3.369683286768371255e-02,-1.657394423286877999e-02,-3.295678840814207644e-02,-5.254450852497570545e-02,-1.350833857542900647e-02,-1.657394423286878346e-02,-2.642002327650373739e-02,-5.411855016453356870e-02,-5.617651938261069428e-02,1.984402614743601898e-02,-2.147411526756431641e-02,-2.147411526756431988e-02,-1.350833857542898392e-02,1.051337108310691909e-01,3.847799101362358448e-02,3.071067855696860138e-01,-3.653254856297424163e-02,-2.147411526756424008e-02,-5.039970021161593872e-02,-2.147411526756424008e-02,-2.455094294462255300e-02,-4.534022063497968047e-02,-3.143314599768717854e-02,-1.168811455530474434e-02,-6.115096963343234771e-02,-3.143314599768723405e-02,-4.111448991006957931e-02,5.519747925045943582e-01,-2.356636876510004308e-02,-4.416284028990096616e-02,-2.550091074681239828e-02,-2.984387389686126921e-02,-2.550091074681225603e-02,-2.356636876510012635e-02,-9.534796158193269144e-03,-3.513802736718740077e-02,1.316949873098062496e-01,-1.511630855962014033e-02,-3.220257152192240041e-02,-4.416284028990108412e-02,-1.657394423286878693e-02,-1.350833857542898392e-02,7.092300541574325656e-02,-2.902123213396741452e-02,-2.642002327650371310e-02,-4.356568085029503129e-02,-2.984387389686129696e-02,-2.254263344982444447e-02,-6.736118023487750080e-03,-1.511630855962011778e-02,-3.143314599768730344e-02,-6.736118023487735335e-03,-9.534796158193257001e-03,-2.147411526756420885e-02,-3.984711477552171921e-02,-3.369683286768371255e-02,-4.592090110080036119e-02,-4.475427462234043974e-02,-2.356636876510004308e-02,-6.736118023487748345e-03,-5.668434311252427971e-02,-2.731141325965176850e-02,2.338417804036652115e-01
-4.806764137836721379e-02,9.378436583176391270e-03,3.515296058222210918e-01,-6.722100897153557297e-02,-5.919376856394410746e-02,-5.201347075646208656e-02,1.000000000000000000e+00,-5.747329919596529113e-02,-9.074193299587363093e-03,-3.910537822156222310e-02,-4.380013237880003851e-02,-4.861558706135296615e-02,-2.383990950976170101e-02,-1.902285190591210262e-02,-5.041908784093208223e-02,-1.944784819910816420e-02,-3.455526861486822587e-02,-3.455526861486810791e-02,-2.755256784502472384e-02,-6.873045627077248310e-02,-3.380539511841997025e-02,-6.722100897153547583e-02,-2.590928762712895947e-02,-2.755256784502470302e-02,-3.380539511842001882e-02,-5.388815802389507192e-02,2.851235335950131830e-02,-3.750939638545672944e-02,1.839526826497422107e-01,-4.380013237879988586e-02,1.865561193911839449e-03,-2.755256784502470302e-02,-2.222551330562918051e-02,-5.747329919596508990e-02,8.476029638398926980e-02,9.196021154515963969e-02,-4.380013237880018423e-02,2.276952628952467420e-03,4.753125476662396071e-02,-9.915303410975868231e-03,-2.360909206851058775e-02,-3.228278892193766486e-02,-2.383990950976144427e-02,-3.442206787344757185e-02,-3.228278892193762323e-02,-3.389897791708610525e-02,4.410684697602447191e-01,2.860321375848527969e-01,3.794938840290136839e-01,-5.201347075646206575e-02,-6.087168719603382877e-02,-1.327857123809145744e-02,-4.806764137836755379e-02,-1.944784819910817461e-02,1.454840130198183264e-02,-1.165013894750196836e-02,-3.083229775664942177e-02,-3.455526861486808710e-02,-4.312051385560468353e-02,-3.380539511841997719e-02,-2.755256784502470302e-02,-4.487484766550078191e-02,-5.919376856394412828e-02,-1.643256176778028557e-02,-1.759471906683038323e-02,7.273751316017267043e-02,-4.597955803843800648e-02,-1.373946528049213404e-02,-3.083229775664936279e-02,-3.228278892193765792e-02,-1.373946528049215139e-02,-1.944784819910819196e-02,1.865561193911796081e-03,-2.991941953537699539e-02,-6.873045627077244146e-02,-2.553359933730790787e-02,-4.485862364700993893e-02,-4.806764137836740808e-02,-1.373946528049214272e-02,1.905206460182066186e-01,1.689241980153922615e-02,3.030878400836862219e-01
4.582550336168603189e-02,-3.206757659531554727e-02,-2.712804334873302955e-02,-3.641624627566195094e-02,-3.206757659531571381e-02,-2.817772880382264644e-02,-5.747329919596529113e-02,1.000000000000000000e+00,-5.263344341788834396e-02,6.804094904701006863e-01,-2.372824258392776733e-02,-4.112032227942837015e-02,-1.291501019070685069e-02,-4.036735221500444004e-02,1.429891672051101237e-01,-1.053565902068357915e-02,1.251108566638485242e-01,-3.558285961390066088e-02,-1.492630223084232856e-02,-3.723397283808846381e-02,-1.831370300614991800e-02,-3.641624627566198563e-02,1.167411228952927871e-01,-1.492630223084230774e-02,-1.831370300614990412e-02,-2.919332012363751519e-02,-5.979934775399784602e-02,-6.207334098856685800e-02,-6.037246062549426334e-02,5.485411373813901814e-02,-2.372824258392775693e-02,-1.492630223084232335e-02,-3.113553113553112206e-02,-3.113553113553110471e-02,-2.490892259416797871e-02,7.378066476271820558e-03,-2.372824258392772917e-02,-5.569013195085185247e-02,-2.372824258392772223e-02,-2.712804334873296017e-02,-5.009956129185071799e-02,2.004181955574151422e-02,-1.291501019070684202e-02,-3.648998485955827487e-02,-3.473266787087234825e-02,-4.543025769141445513e-02,-4.331675033277202630e-02,-2.604011890190524245e-02,-4.879859191111120265e-02,-2.817772880382268114e-02,-3.297657065939715859e-02,-2.817772880382269848e-02,4.582550336168621924e-02,-1.053565902068358262e-02,6.008436875485390072e-02,6.273878353580959744e-02,-1.670306003330186348e-02,-3.558285961390061924e-02,-4.879859191111129285e-02,-1.831370300614986943e-02,-1.492630223084232335e-02,8.973219270222290017e-03,-3.206757659531570687e-02,-2.919332012363754988e-02,-4.813874893887665901e-02,-3.297657065939722798e-02,-2.490892259416795790e-02,-7.443205018868043026e-03,-1.670306003330187389e-02,-3.473266787087238988e-02,-7.443205018868062108e-03,-1.053565902068360517e-02,-2.372824258392776733e-02,1.327174170406573706e-01,-3.723397283808849850e-02,-5.074119550052762911e-02,-4.945210881449586121e-02,-2.604011890190519735e-02,-7.443205018868048230e-03,-2.970897397629175193e-02,-3.017827887483560956e-02,-4.679895216756715243e-02
4.577425477862556713e-02,-5.420903118470486032e-02,-4.585893615940721257e-02,1.022319809460361939e-01,5.636953605076162888e-02,-5.991156184360284936e-03,-9.074193299587363093e-03,-5.263344341788834396e-02,1.000000000000000000e+00,-3.581229441765215044e-02,-4.011170093777108314e-02,-6.951235701098318343e-02,-2.183233859589715428e-02,-6.823948945948046796e-02,3.045544194493149948e-01,-1.781013500368708660e-02,-6.015148480950931187e-02,-6.015148480950924248e-02,-2.523235208307731195e-02,-6.294262956575348567e-02,2.847969216341033616e-01,-6.156029359186446226e-02,-9.814837936813705643e-02,-2.523235208307719746e-02,9.534359330011343836e-02,-4.935020880868495885e-02,-1.010885464820249630e-01,2.264955720711313292e-01,2.155087694127703901e-01,5.807476700990301527e-02,-4.011170093777085416e-02,-2.523235208307717317e-02,-5.263344341788860764e-02,-5.263344341788831621e-02,-4.210759605332600047e-02,-6.823948945948049571e-02,-4.011170093777119416e-02,-9.414207184103316750e-02,-4.011170093777123580e-02,-4.585893615940723339e-02,-8.469142257562038700e-02,-5.871426766982883877e-02,-2.183233859589711265e-02,-1.142244686418310146e-01,1.123837276620225228e-01,5.747935367549145136e-02,6.680816996877736447e-02,-4.401984083240623874e-02,-8.249218280702627637e-02,-4.763338991022163932e-02,-5.574565143475803536e-02,3.687889473483922931e-01,-4.401984083240629425e-02,-1.781013500368708313e-02,-6.563465026308892836e-02,-6.430022769198237564e-02,-2.823589426952583317e-02,-6.015148480950927717e-02,-8.249218280702630413e-02,-3.095862558921328930e-02,-2.523235208307717317e-02,1.151364365617486146e-01,-1.734950877288258739e-02,-9.083299302468067493e-03,-8.137674309949083362e-02,-5.574565143475803536e-02,-4.210759605332599353e-02,-1.258245791610292097e-02,-2.823589426952573950e-02,-5.871426766982910939e-02,-1.258245791610290362e-02,-1.781013500368707619e-02,-4.011170093777125661e-02,5.052762719236777444e-01,-6.294262956575336077e-02,-8.577608105375501835e-02,-8.359692853328977435e-02,-4.401984083240633588e-02,-1.258245791610291230e-02,-1.058812151491947684e-01,2.703253445128409732e-02,1.302417459355739160e-01
8.619041524788398356e-02,-2.181908345182958023e-02,-1.845817815236217713e-02,-2.477795957325674980e-02,-2.181908345182967043e-02,-1.917239409801360997e-02,-3.910537822156223003e-02,6.804094904701006863e-01,-3.581229441765215737e-02,1.000000000000000000e+00,-1.614492144628117132e-02,-2.797865753011215262e-02,-8.787495503274914133e-03,-2.746632955223824585e-02,1.719699910024571066e-01,-7.168562386030028107e-03,-2.421091537936329724e-02,-2.421091537936324173e-02,-1.015599769549014632e-02,-2.533434848694130978e-02,-1.246081733103517573e-02,-2.477795957325677062e-02,6.159130836351982968e-02,-1.015599769549014111e-02,-1.246081733103515665e-02,-1.986341207045479521e-02,-4.068804373574196054e-02,-4.223529031380748172e-02,-4.107799517261886968e-02,-1.614492144628114356e-02,-1.614492144628114356e-02,-1.015599769549013244e-02,-2.118491087544272303e-02,-2.118491087544273344e-02,-1.694826733045698766e-02,4.156734695628907378e-02,-1.614492144628119560e-02,-3.789209430489178659e-02,-1.614492144628118173e-02,-1.845817815236217713e-02,-3.408821697136370926e-02,-2.363243684868748459e-02,-8.787495503275000869e-03,-4.597523990135828770e-02,-2.363243684868745684e-02,-3.091117848774063356e-02,-2.947312802274200741e-02,-1.771794403382608019e-02,-3.320302505789746172e-02,-1.917239409801364466e-02,-2.243757163981168271e-02,-1.917239409801359956e-02,8.619041524788383091e-02,-7.168562386030029841e-03,1.165943160876861118e-01,-2.588078044048994220e-02,-1.136492056655041133e-02,-2.421091537936322785e-02,-3.320302505789749642e-02,-1.246081733103517920e-02,-1.015599769549013244e-02,4.328861717604085696e-02,-2.181908345182969125e-02,-1.986341207045476745e-02,-3.275406163736933191e-02,-2.243757163981170005e-02,-1.694826733045696338e-02,-5.064427334352500365e-03,-1.136492056655041480e-02,-2.363243684868748112e-02,-5.064427334352505569e-03,-7.168562386030037648e-03,-1.614492144628119560e-02,3.393007335189500429e-02,-2.533434848694128896e-02,-3.452479097635774430e-02,-3.364768416114292948e-02,-1.771794403382615304e-02,-5.064427334352501232e-03,-4.261708831227464800e-02,-2.053358735249148637e-02,-3.184245119886892211e-02
